60398ddfe081503289631d1bf85164587553480e5d221493655bf93fe6ba645f,55e70181ad7159fdab4e24856c9b747502d58fdc4e4cc64524b22fb7a1aa22e3,38232df3f7fd95c6305b7d007d9dce1780f6afb2a6d8a236f43a5d368c9683f1,3895d331b4e081545b4b3a2475ee028eb353e803c215fd2acd50fcd66b7c3ea7,2f057673ce3febe9e0de23f116279ad50158f4f2cbc9e633da971cebfc55f49e,42fd036b9df28205b78703b6cae39e387343281bbd4861865ef9ed8d02a231ee,dcc358207f9f44ef53ded661a9a856468adb48e43c46291a92aeabeea663d552,60af063725ae196fb44f3ffd1a16cde03957f0b27dbb0acc1f8b31078a57fd1e,e22303df1b532ba58ab79e34388a658dde28e532ce4d3d6c8af6e9f1ae46ebf2,907d869bdb6bf69467d98eeff114245615b94529d546fe98b02bcc76fda42252,fa179dd99843473c4704757fa6a5cef754d96144152c4bb1e73c7967a957f5fe,0a161bc1b5fac1189c146d543bee11e8c0ddddc8196cdb9ed237f391c0e3f85c,ba339da5f0845f83d5fbe8ee89df3f865a7064de29c20a58fde95b56bce30158,8c65854f34665d796f472c17c07849186ab84976fe192f0431277fa07afe8295,807c0281b1c4c9ba36893bfedc9bf9c6e39d8ddec670cc4f6ae4b5107d1e677f,8a43be5111401c73f62c1b6b211e546a79ad7f23b8948db3e464701d130147e7,d31c73e185a71f71550f0c989713521213bef6eaebb360b2c65e862a698da7ad,45a8ac25525d7addcc9c99600524a1e630ebee2c6a05853e089f8b6ad9d7facd,0a0eb4ef51e96ad9e31e3bda33dcf7f51491785153036de33686839ee816612a,a70c9d99b650fb2ad0a225a25c8436c9b617936f85a992581ad1e6acbde47fa4,52037f9c95b69e8b84ff775df10538f1c51de9d0a205df7b57c42b65672ac9a2,a5a224e61464aa4e25bf29753fb17636290625a1891c9515b5fafeb0154e1b61,c3e3a79d2d4bc60f0630415b6f7c4413e25c0b57a10608594f3477d933b41ee9,ecc86125dc319c00446dd04c76b5cbaaebd29d835220cc3a1c6f92b3879cc880,79b6886809b6e0f1efb8309d65c57fcf0a078d800b2dcee2d407cc8f20b7c9ea,212ce2b5cf1067d5f8b0f89668ef4255dbd5df5bdc068d75c982d6d167d11dae,b503da34f71cff2cdc4ae6f4c95e389d053f3629426ffb676d514882d9e01951,bd8931e9132f440a3533d54f3611e480f259cae5cfdcd4d776eb2ed175fc247c,3b2ab4d37063cb3f9e11d065413fbe906b9e3d88eabd187201235a2caa19f997,77adf7bb1c9b432f837032cbc3206a6ffd03bb3302248769d7e4b0ef52686fd0,fadbff904699caf4c1e7a77d9a3297056e5019e4ee7fb2a0a9ad4d5c5059e0ee,ab51b440066884467200de23348ab473c66910560a0bfb289b19090314689e26,423dfdd89d0a82aa1ef45b3f99b8b874f2ef8505ec0949a0c87d99f32c81cdcd,dc9f53341db5ea2701fe43ba4fe81f41687ecfa4d1f76ef3fae33ee34f888ac1,aa5db613653909f2ec880ef7920c6d7f55641d1283ed830ae11d78b1d5734812,036f9085dcfa3392225908002d0f528040cc16a014c09c85b5db1d2abb6d0265,a2a42fb6736572656a22340815c84ba581c9a659cbe7442a750767c8ee9642d4,489dca6730535afc74622642cf93e4734af709486bbe8b500e1d3581606eaf0f,8d68243fb4da3191a5749422d15521ff01acb839ba59386f24174ae65a803ffa,38c8a09ab1f8f0035b5b34fa742fd0ce3ef7adc2d391d17c2036018f8f117666,a4655504611eb537b6cb0c9d114637a13c13b8255a742bf4722848fe31236a2b,ccda6426c324e5061f1e52305249de54141a7394d9c9993e1f5d254d710f1b82,17c772478c813d0e4a138d4431b190153f16caa282f180501ff3216de128bf88,460f538ef0acb0955b0f40586e91cf73484007d34dfa695c7b6761be827a4a60
"1500","1800","0","0","1","0","0","310","1","0","0","0","0","0","0","0","0","0","0","0","80000","0","1200","0","130000000","0","0","0","312504","0","0","0","0","0","0","60","0","840101001","1300","300000008","マダムエレクトラ","70","0","900"
"0","0","0","0","1","0","0","310","1","0","0","100","0","0","0","0","0","150","0","0","0","0","150","0","1000000000","0","0","0","217300","0","5000","0","0","0","0","100","0","840101002","0","300000008","バーストエネミー","0","150","0"
"0","0","0","0","1","0","0","310","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","840101003","0","300000008","バーストエネミー","0","0","100"
"0","0","0","0","1","0","0","310","1","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217302","0","0","0","0","0","0","100","0","840101004","0","300000008","バーストエネミー","0","0","0"
"2135","3040","0","0","0","0","0","304","1","0","12854","3040","0","0","0","0","0","0","0","0","0","0","3040","0","13010390","0","3040","0","254100","0","0","0","0","0","0","42","0","840101101","1373","200000001","ハーミットナイト","0","3040","3040"
"580","304","0","0","6","0","0","304","32","0","68597","304","0","30","0","0","2","0","0","0","0","0","304","0","10129806","0","304","0","602701","0","0","0","1928","0","0","42","1","840101102","505","200000001","エリコのシャドウ","26","304","304"
"799","304","0","0","5","0","0","304","32","0","56350","304","0","720","0","0","14","0","0","0","0","0","304","0","9658160","1","304","0","614201","0","0","0","1721","0","0","42","1","840101103","795","200000001","モニカ（マジカル）のシャドウ","23","304","304"
"763","3040","0","0","0","0","0","304","1","0","42570","3040","0","0","0","0","0","0","0","0","0","0","3040","0","12143929","0","3040","0","255200","0","0","0","0","0","0","42","0","840101104","1144","200000001","アイスフィッシュ","0","3040","3040"
"305","3040","0","0","0","0","0","304","1","0","2867","3040","0","0","0","0","0","0","0","0","0","0","3040","0","12738279","0","3040","0","257900","0","0","0","0","0","0","42","0","840101105","458","200000001","カクタスフラワー","0","3040","3040"
"1525","3040","0","0","0","0","0","304","1","0","11390","3040","0","0","0","0","0","0","0","0","0","0","3040","0","13111557","0","3040","0","250400","0","0","0","0","0","0","42","0","840101201","2288","200000001","トドドン","0","3040","3040"
"610","3040","0","0","0","0","0","304","1","0","0","3040","0","0","0","0","0","0","0","0","6139","0","3040","0","15265802","0","3040","0","250600","0","0","0","0","0","0","42","0","840101202","915","200000001","ワッパダヌキ","0","3040","3040"
"2800","304","0","0","5","0","0","304","32","0","34654","304","0","114","0","0","28","0","0","0","0","0","304","0","10710572","4","304","0","611602","0","0","0","652","0","0","42","1","840101203","1917","200000001","ノゾミ（クリスマス）のシャドウ","20","304","304"
"763","3040","0","0","0","0","0","304","1","0","0","3040","0","0","0","0","0","0","0","0","26271","0","3040","0","12411192","0","3040","0","255100","0","0","0","0","0","0","42","0","840101204","1144","200000001","アイスチック","0","3040","3040"
"373","304","2103","0","5","0","0","304","32","0","0","304","0","60","0","0","0","0","0","0","68173","0","304","0","9050292","18","304","0","611401","0","0","0","0","0","0","42","1","840101205","500","200000001","ルナのシャドウ","24","304","304"
"610","3040","0","0","0","0","0","304","1","0","10592","3040","0","0","0","0","0","0","0","0","0","0","3040","0","15413213","0","3040","0","250800","0","0","0","0","0","0","42","0","840101301","3660","200000001","ブルーゴーレム","0","3040","3040"
"1220","3040","0","0","0","0","0","304","1","0","11924","3040","0","0","0","0","0","0","0","0","0","0","3040","0","14543620","0","3040","0","252000","0","0","0","0","0","0","42","0","840101302","1830","200000001","トレント","0","3040","3040"
"2235","304","120","0","5","0","0","304","32","0","0","304","0","207","0","0","12","0","0","0","27049","0","304","0","12339061","20","304","0","609501","0","0","0","0","0","0","42","1","840101303","3203","200000001","クウカ（オーエド）のシャドウ","19","304","304"
"1187","304","0","0","6","0","0","304","32","0","59250","304","0","50","0","0","11","0","0","0","0","0","304","0","11555728","0","304","0","606602","0","0","0","1254","0","0","47","1","840101304","1112","200000001","イノリのシャドウ","32","304","304"
"1163","304","874","0","5","0","0","304","32","0","0","304","0","158","0","0","3","0","0","0","55133","0","304","0","10896886","28","304","0","619001","0","0","0","0","0","0","42","1","840101305","1386","200000001","イオ（ノワール）のシャドウ","18","304","304"
"612","3050","0","0","0","0","0","305","1","0","10590","3050","0","0","0","0","0","0","0","0","0","0","3050","0","15028710","0","3050","0","250800","0","0","0","0","0","0","42","0","840101401","3672","200000001","ブルーゴーレム","0","3050","3050"
"599","305","2175","0","6","0","0","305","32","0","0","305","0","49","0","0","0","0","0","0","69194","0","305","0","10209000","16","305","0","601301","0","0","0","0","0","0","42","1","840101402","760","200000001","ナナカのシャドウ","34","305","305"
"918","3050","0","0","0","0","0","305","1","0","0","3050","0","915","0","0","0","0","0","0","1477","0","3050","0","13477634","0","3050","0","256900","0","0","0","0","0","0","42","0","840101403","1377","200000001","ケイブスネイル","0","3050","3050"
"518","305","2394","0","6","0","0","305","32","0","0","305","0","45","0","0","0","0","0","0","63934","0","305","0","10371905","18","305","0","607801","0","0","0","0","0","0","42","1","840101404","609","200000001","キャル（サマー）のシャドウ","34","305","305"
"306","3050","0","0","0","0","0","305","1","0","0","3050","0","0","0","0","0","0","0","0","23165","0","3050","0","12138612","0","3050","0","259600","0","0","0","0","0","0","42","0","840101405","459","200000001","ワイズワンド","0","3050","3050"
"1224","3050","0","0","0","0","0","305","1","0","11123","3050","0","0","0","0","0","0","0","0","0","0","3050","0","14422153","0","3050","0","251700","0","0","0","0","0","0","42","0","840101501","1836","200000001","スノウゴート","0","3050","3050"
"1224","3050","0","0","0","0","0","305","1","0","11789","3050","0","0","0","0","0","0","0","0","0","0","3050","0","14389043","0","3050","0","251900","0","0","0","0","0","0","42","0","840101502","1836","200000001","ネジレアカシア","0","3050","3050"
"1836","3050","0","0","0","0","0","305","1","0","12581","3050","0","0","0","0","0","0","0","0","0","0","3050","0","13801122","0","3050","0","250900","0","0","0","0","0","0","42","0","840101503","1836","200000001","動く戦士像","0","3050","3050"
"572","305","1023","0","5","0","0","305","32","0","0","305","0","146","0","0","0","0","0","0","55534","0","305","0","10441910","29","305","0","613301","0","0","0","0","0","0","42","1","840101504","858","200000001","ナナカ（サマー）のシャドウ","20","305","305"
"374","305","2103","0","5","0","0","305","32","0","0","305","0","60","0","0","0","0","0","0","68214","0","305","0","9790433","18","305","0","611401","0","0","0","0","0","0","42","1","840101505","501","200000001","ルナのシャドウ","24","305","305"
"1224","3050","0","0","0","0","0","305","1","0","11921","3050","0","0","0","0","0","0","0","0","0","0","3050","0","15215374","0","3050","0","252000","0","0","0","0","0","0","42","0","840101601","1836","200000001","トレント","0","3050","3050"
"2142","3050","0","0","0","0","0","305","1","0","12850","3050","0","0","0","0","0","0","0","0","0","0","3050","0","14842601","0","3050","0","254100","0","0","0","0","0","0","42","0","840101602","1377","200000001","ハーミットナイト","0","3050","3050"
"3307","305","0","0","6","0","0","305","32","0","30271","305","0","44","0","0","113","0","0","0","0","0","305","0","13409395","4","305","0","600701","0","0","0","281","0","0","42","1","840101603","1999","200000001","ミヤコのシャドウ","18","305","305"
"2544","305","0","0","6","0","0","305","32","0","28176","305","0","141","0","0","21","0","0","0","0","0","305","0","13775928","5","305","0","605802","0","0","0","493","0","0","42","1","840101604","2358","200000001","ペコリーヌのシャドウ","26","305","305"
"492","305","0","0","5","0","0","305","32","0","62582","305","0","40","0","0","42","0","0","0","0","0","305","0","11327834","0","305","0","609601","0","0","0","3009","0","0","53","1","840101605","451","200000001","ニノン（オーエド）のシャドウ","18","305","305"
"1535","3060","0","0","0","0","0","306","1","0","10719","3060","0","0","0","0","0","0","0","0","0","0","3060","0","14955561","0","3060","0","252800","0","0","0","0","0","0","42","0","840101701","1382","200000001","オーク","0","3060","3060"
"468","306","2342","0","6","0","0","306","32","0","0","306","0","45","0","0","0","0","0","0","73052","0","306","0","10972426","17","306","0","605001","0","0","0","0","0","0","42","1","840101702","575","200000001","ミサキのシャドウ","29","306","306"
"921","3060","0","0","0","0","0","306","1","0","0","3060","0","918","0","0","0","0","0","0","1476","0","3060","0","14179873","0","3060","0","256900","0","0","0","0","0","0","42","0","840101703","1382","200000001","ケイブスネイル","0","3060","3060"
"374","306","2103","0","5","0","0","306","32","0","0","306","0","60","0","0","0","0","0","0","68256","0","306","0","10269991","18","306","0","611401","0","0","0","0","0","0","42","1","840101704","502","200000001","ルナのシャドウ","24","306","306"
"307","3060","0","0","0","0","0","306","1","0","0","3060","0","0","0","0","0","0","0","0","23163","0","3060","0","12838314","0","3060","0","259600","0","0","0","0","0","0","42","0","840101705","461","200000001","ワイズワンド","0","3060","3060"
"1228","3060","0","0","0","0","0","306","1","0","11918","3060","0","0","0","0","0","0","0","0","0","0","3060","0","15068036","0","3060","0","252000","0","0","0","0","0","0","42","0","840101801","1842","200000001","トレント","0","3060","3060"
"1228","3060","0","0","0","0","0","306","1","0","12715","3060","0","0","0","0","0","0","0","0","0","0","3060","0","14672254","0","3060","0","251000","0","0","0","0","0","0","42","0","840101802","2763","200000001","動く剣士","0","3060","3060"
"2976","306","0","0","6","0","0","306","32","0","31261","306","0","49","0","0","29","0","0","0","0","0","306","0","13081390","4","306","0","602901","0","0","0","565","0","0","45","1","840101803","2286","200000001","ノゾミのシャドウ","25","306","306"
"920","306","0","0","6","0","0","306","32","0","61013","306","0","30","0","0","3","0","0","0","0","0","306","0","12158132","2","306","0","605101","0","0","0","1717","0","0","42","1","840101804","874","200000001","ミツキのシャドウ","35","306","306"
"768","3060","0","0","0","0","0","306","1","0","42662","3060","0","0","0","0","0","0","0","0","0","0","3060","0","13807728","0","3060","0","255300","0","0","0","0","0","0","42","0","840101805","1152","200000001","マグマフィッシュ","0","3060","3060"
"921","3060","0","0","0","0","0","306","1","0","10857","3060","0","0","0","0","0","0","0","0","0","0","3060","0","15594947","0","3060","0","252900","0","0","0","0","0","0","42","0","840101901","2303","200000001","ハイオーク","0","3060","3060"
"1228","3060","0","0","0","0","0","306","1","0","11918","3060","0","0","0","0","0","0","0","0","0","0","3060","0","15268957","0","3060","0","252000","0","0","0","0","0","0","42","0","840101902","1842","200000001","トレント","0","3060","3060"
"921","3060","0","0","0","0","0","306","1","0","12314","3060","0","0","0","0","0","0","0","0","0","0","3060","0","15522163","0","3060","0","251300","0","0","0","0","0","0","42","0","840101903","2303","200000001","ジャングルガード","0","3060","3060"
"404","306","2401","0","5","0","0","306","32","0","0","306","0","123","0","0","0","0","0","0","69559","0","306","0","10813505","17","306","0","680601","0","0","0","0","0","0","42","1","840101904","547","200000001","キャル（プリンセス）のシャドウ","26","306","306"
"520","306","2395","0","6","0","0","306","32","0","0","306","0","45","0","0","0","0","0","0","63985","0","306","0","11476511","18","306","0","607801","0","0","0","0","0","0","42","1","840101905","610","200000001","キャル（サマー）のシャドウ","34","306","306"
"0","800","0","0","1","0","0","313","1","0","0","200","0","0","0","0","0","0","0","0","0","0","850","0","159000000","0","200","0","319602","0","200","0","0","0","0","60","0","840102001","0","300000008","フロストハウンド","130","0","450"
"3200","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","42000","0","0","0","500000","0","0","0","319602","0","0","0","0","0","0","60","0","840102002","3000","300000008","子犬１","0","0","0"
"1600","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1200000","0","0","0","319602","0","0","0","0","0","0","60","0","840102003","1400","300000008","本体","0","0","0"
"900","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500000","0","0","0","319602","0","0","0","0","0","0","60","0","840102004","750","300000008","子犬２","0","0","0"
"0","0","0","0","1","0","0","313","1","0","0","100","0","0","0","0","0","150","0","0","0","0","125","0","1000000000","0","0","0","217300","0","5000","0","0","0","0","100","0","840102005","0","300000008","バーストエネミー","0","125","0"
"0","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","840102006","0","300000008","バーストエネミー","0","0","100"
"0","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","1000000000","0","0","0","217303","0","0","0","0","0","0","100","0","840102007","0","300000008","バーストエネミー","0","0","0"
"1232","3070","0","0","0","0","0","307","1","0","12275","3070","0","0","0","0","0","0","0","0","0","0","3070","0","14495346","0","3070","0","251700","0","0","0","0","0","0","42","0","840102101","1848","200000001","スノウゴート","0","3070","3070"
"2911","307","0","0","5","0","0","307","32","0","43415","307","0","115","0","0","28","0","0","0","0","0","307","0","11347293","4","307","0","611602","0","0","0","652","0","0","42","1","840102102","1986","200000001","ノゾミ（クリスマス）のシャドウ","20","307","307"
"770","3070","0","0","0","0","0","307","1","0","0","3070","0","0","0","0","0","0","0","0","28648","0","3070","0","13233017","0","3070","0","255100","0","0","0","0","0","0","42","0","840102103","1155","200000001","アイスチック","0","3070","3070"
"462","3070","0","0","0","0","0","307","1","0","0","3070","0","0","0","0","0","0","0","0","47106","0","3070","0","13866160","0","3070","0","256000","0","0","0","0","0","0","42","0","840102104","693","200000001","ウイングロップ","0","3070","3070"
"1083","307","940","0","6","0","0","307","32","0","0","307","0","151","0","0","0","0","0","0","75020","0","307","0","10956842","23","307","0","600802","0","0","0","0","0","0","42","1","840102105","1189","200000001","ユキのシャドウ","29","307","307"
"1540","3070","0","0","0","0","0","307","1","0","11265","3070","0","0","0","0","0","0","0","0","0","0","3070","0","14080219","0","3070","0","251100","0","0","0","0","0","0","42","0","840102201","2310","200000001","タートルタイラント","0","3070","3070"
"2464","3070","0","0","0","0","0","307","1","0","11552","3070","0","0","0","0","0","0","0","0","0","0","3070","0","14844677","0","3070","0","250700","0","0","0","0","0","0","42","0","840102202","924","200000001","ゴーレム","0","3070","3070"
"616","3070","0","0","0","0","0","307","1","0","0","3070","0","0","0","0","0","0","0","0","6765","0","3070","0","16178179","0","3070","0","250600","0","0","0","0","0","0","42","0","840102203","924","200000001","ワッパダヌキ","0","3070","3070"
"651","307","0","0","6","0","0","307","32","0","79849","307","0","25","0","0","17","0","0","0","0","0","307","0","11313200","0","307","0","606101","0","0","0","2267","0","0","80","1","840102204","617","200000001","ムイミのシャドウ","35","307","307"
"2391","307","0","0","6","0","0","307","32","0","42112","307","0","59","0","0","36","0","0","0","0","0","307","0","12557574","4","307","0","602101","0","0","0","365","0","0","42","1","840102205","2492","200000001","クルミのシャドウ","28","307","307"
"616","3070","0","0","0","0","0","307","1","0","11695","3070","0","0","0","0","0","0","0","0","0","0","3070","0","17049378","0","3070","0","250800","0","0","0","0","0","0","42","0","840102301","3696","200000001","ブルーゴーレム","0","3070","3070"
