157a5cf40749da94f6402d12a8be067ef4387e88d4047897123d368b4245c885,fead988cee6ec46c473a53c57bbf2ebfcf13398603ef1c1631b90807d98ee399,0366a6e8d969091e8b222623e91148850b54862787f3412843fa0ac416b3d4ff,04961cbd84921021542d3f01c5ae204772ec8fc4536a5d18abb548367c52faa3,a88b757babae7a94cef780470f7c983858e04d582353995b114f66db5cf955de,706cb54e58e6f9e077379975c398ec0e60538536f01974603e4d528c5f5ff4cd,c1c13090fe343019d70090f5b2466fbae8c0bde510e8943ac35792b87f7ba92d,2168263679f9492bcbfa7ec9aaf8cf5d4ad088a12002d349593e0d58d5183ddd,ee4c2d693d4c29eba39db30344306dde7d48eb421840c18b1a9bca155582bf0c,31477f9f0bf1e14fa652ea737e7bbcae9905933d0fd2b3d03cf50e86bae32076,3ee53925ff342fe83ae2b91acb2527b98a7adf5e2c742be3c5acd220e0154c1c
"0.5","10","1","0","104711","25314","11","0","1","そうだったのか。\nクリスちゃんも、みんなも、\n私なんかのためにありがとう。","25314085"
"","","","","0","25314","91","","","","25314086"
"","1","","0.2","104711","25314","3","","","wac_birthday_idle_wish","25314087"
"","1","","0.2","103711","25314","3","","","wac_birthday_talk_smile_tomo","25314088"
"","0","","","vo_wac_25314","25314","21","","0","vo_wac_25314_004","25314089"
"0.5","10","1","0","103711","25314","11","0","1","私なんかのために、\nなんて言わないでください。\nジュンさんのことが大好きだから、\n頑張って準備したんですよ♪","25314090"
"","","","","0","25314","91","","","","25314091"
"","1","","0.2","103711","25314","3","","","wac_birthday_idle_smile","25314092"
"","1","","0.2","104711","25314","3","","","wac_birthday_talk_wish","25314093"
"","0","","","vo_wac_25314","25314","21","","0","vo_wac_25314_005","25314094"
"0.5","10","1","0","104711","25314","11","0","1","ふふっ、そうだね、ごめん。\n【王宮騎士団（NIGHTMARE）】\nの団長で、私は幸せ者だ……こんなにも\n素敵な仲間に恵まれたのだから。","25314095"
"","","","","0","25314","91","","","","25314096"
"","","","","0","25314","22","","","","25314097"
"","","","","bgm_M321","26214","25","","","bgm_M321_2C","26214001"
"wac_birthday_idle_normal","250","-70","2","1","26214","1","0","-1000","103811","26214002"
"wac_birthday_idle_smile","256","-270","2","1","26214","1","1","200","103311","26214003"
"wac_birthday_idle_kyapi","258","-310","2","1","26214","1","1","315","105211","26214004"
"wac_birthday_idle_normal","257","-290","2","1","26214","1","1","450","102611","26214005"
"","","","","103811","26214","13","","","300","26214006"
"","","","","103311","26214","13","","","300","26214007"
"","","","","105211","26214","13","","","300","26214008"
"","","","","102611","26214","13","","","300","26214009"
"","0","1","1","600","26214","31","","0","600","26214010"
"","0","1","0","602","26214","31","","0","602","26214011"
"","0","1","0","603","26214","31","","0","603","26214012"
"","30","1","1","604","26214","31","","60","604","26214013"
"","0","1","1","614","26214","31","","0","614","26214014"
"","0","1","0","700","26214","31","","0","700","26214015"
"","0","1","0","701","26214","31","","0","701","26214016"
"","0","1","0","702","26214","31","","0","702","26214017"
"","0","1","0","800","26214","31","","0","800","26214018"
"","30","1","1","942","26214","31","","60","942","26214019"
"","","","","1","26214","93","","","","26214020"
"","0","1","0.2","105211","26214","3","0.2","wac_birthday_reaction_04","wac_birthday_reaction_01","26214021"
"","","","","0.1","26214","93","","","","26214022"
"","0","1","0.2","103311","26214","3","0.2","wac_birthday_reaction_01","wac_birthday_reaction_03","26214023"
"","0","1","0.2","102611","26214","3","0.2","wac_birthday_reaction_03","wac_birthday_reaction_02","26214024"
"","","","","0.3","26214","93","","","","26214025"
"","1","","0.2","103811","26214","3","","","wac_birthday_run_01","26214026"
"","-70","","","103811","26214","2","","3","0","26214027"
"","","","","2.5","26214","93","","","","26214028"
"","","","","602","26214","32","","","1","26214029"
"","","","","0.6","26214","93","","","","26214030"
"","","","","600","26214","32","","","0","26214031"
"","","","","614","26214","32","","","0","26214032"
"","","","","604","26214","32","","","0","26214033"
"","","","","701","26214","32","","","1","26214034"
"","0","","","942","26214","33","","0.01","0","26214035"
"","0","1","0.2","103811","26214","3","0.2","wac_birthday_wish_05","wac_birthday_blowout_03","26214036"
"","-330","","","103811","26214","2","","0.01","-200","26214037"
"","1","","0.2","103311","26214","3","","","wac_birthday_idle_smile","26214038"
"","-320","","","103311","26214","2","","0.01","180","26214039"
"","1","","0.2","105211","26214","3","","","wac_birthday_idle_kyapi","26214040"
"","-360","","","105211","26214","2","","0.01","285","26214041"
"","1","","0.2","102611","26214","3","","","wac_birthday_idle_normal","26214042"
"","-340","","","102611","26214","2","","0.01","425","26214043"
"","","","","0","26214","93","","","","26214044"
"","","","","800","26214","32","","","1","26214045"
"","","","","0.7","26214","93","","","","26214046"
"","","","","702","26214","32","","","1","26214047"
"","","","","0.5","26214","93","","","","26214048"
"","0","","","se_common","26214","23","","","se_sys_login_birthday_blow_candle","26214049"
"","","","","701","26214","32","","","0","26214050"
"","","","","0.4","26214","93","","","","26214051"
"","0","","","se_common","26214","23","","","se_sys_login_birthday_cracker","26214052"
"","","","","700","26214","32","","","1","26214053"
"","0","","","se_common","26214","23","","","se_sys_login_birthday_calendar_applause","26214054"
"","0","1","0.2","103311","26214","3","0.2","wac_birthday_idle_smile","wac_birthday_clap","26214055"
"","","","","0.1","26214","93","","","","26214056"
"","0","1","0.2","105211","26214","3","0.2","wac_birthday_idle_kyapi","wac_birthday_clap","26214057"
"","","","","0.1","26214","93","","","","26214058"
"","0","1","0.2","102611","26214","3","0.2","wac_birthday_idle_normal","wac_birthday_clap","26214059"
"","","","","2","26214","93","","","","26214060"
"","","","","1","26214","131","","","","26214061"
"","0","","","vo_wac_26214","26214","21","","0","vo_wac_26214_000","26214062"
"0.5","10","1","0","103811","26214","11","0","1","わぁ、絵本に出てきそうな\n大きなケーキですね。\nもしかして、\n私の誕生日のために……？","26214063"
"","","","","0","26214","91","","","","26214064"
"","1","","0.2","103811","26214","3","","","wac_birthday_idle_wish","26214065"
"","1","","0.2","103311","26214","3","","","wac_birthday_talk_smile","26214066"
"","0","","","vo_wac_26214","26214","21","","0","vo_wac_26214_001","26214067"
"0.5","10","1","0","103311","26214","11","0","1","そうだべ！\n誕生日おめでとう、シオシオ！\nこのケーキはシオシオの好きな\n牧場特製の食材も使って作ったべや！","26214068"
"","","","","0","26214","91","","","","26214069"
"","1","","0.2","103311","26214","3","","","wac_birthday_idle_smile","26214070"
"","1","","0.2","105211","26214","3","","","wac_birthday_talk_kyapi","26214071"
"","0","","","vo_wac_26214","26214","21","","0","vo_wac_26214_002","26214072"
"0.5","10","1","0","105211","26214","11","0","1","私もだけど、彼とリンちゃんも準備を\nがんばったのよ♪\nふふっ、シオリちゃんのために～って\n張り切ってたのよね？","26214073"
"","","","","26214073","26214","91","","","","26214074"
"","1","","0.2","105211","26214","3","","","wac_birthday_idle_kyapi","26214075"
"","1","","0.2","102611","26214","3","","","wac_birthday_talk_normal","26214076"
"","0","","","vo_wac_26214","26214","21","","0","vo_wac_26214_003","26214077"
"0.5","10","1","0","102611","26214","11","0","1","そ、そりゃあしおりんのためだったら、\nあたしだって、がんばるよ。\nほんと、おめでとうしおりん。\nいつもありがとね。","26214078"
"","","","","0","26214","91","","","","26214079"
"","1","","0.2","103811","26214","3","","","wac_birthday_talk_wish","26214080"
"","1","","0.2","102611","26214","3","","","wac_birthday_idle_normal","26214081"
"","0","","","vo_wac_26214","26214","21","","0","vo_wac_26214_004","26214082"
"0.5","10","1","0","103811","26214","11","0","1","リンちゃん……それにみんな、\n本当にありがとうございます。\nあなたも来てくれるなんて、\n私、とってもうれしいです。","26214083"
"","","","","0","26214","91","","","","26214084"
"","","","","0","26214","22","","","","26214085"
"","","","","bgm_M321","26224","25","","","bgm_M321_2C","26224001"
"wac_birthday_idle_normal","250","-70","2","1","26224","1","0","-1000","101411","26224002"
"wac_birthday_idle_kyapi","256","-270","2","1","26224","1","1","200","101711","26224003"
"wac_birthday_idle_wish","258","-310","2","1","26224","1","1","315","101011","26224004"
"wac_birthday_idle_normal","257","-290","2","1","26224","1","1","450","104311","26224005"
"","","","","101411","26224","13","","","300","26224006"
"","","","","101711","26224","13","","","300","26224007"
"","","","","101011","26224","13","","","300","26224008"
"","","","","104311","26224","13","","","300","26224009"
"","0","1","1","601","26224","31","","0","601","26224010"
"","0","1","0","602","26224","31","","0","602","26224011"
"","0","1","0","603","26224","31","","0","603","26224012"
"","30","1","1","604","26224","31","","60","604","26224013"
"","0","1","1","614","26224","31","","0","614","26224014"
"","0","1","0","700","26224","31","","0","700","26224015"
"","0","1","0","701","26224","31","","0","701","26224016"
"","0","1","0","702","26224","31","","0","702","26224017"
"","0","1","0","800","26224","31","","0","800","26224018"
"","30","1","1","943","26224","31","","60","943","26224019"
"","","","","1","26224","93","","","","26224020"
"","0","1","0.2","101011","26224","3","0.2","wac_birthday_reaction_04","wac_birthday_reaction_01","26224021"
"","","","","0.1","26224","93","","","","26224022"
"","0","1","0.2","101711","26224","3","0.2","wac_birthday_reaction_01","wac_birthday_reaction_03","26224023"
"","0","1","0.2","104311","26224","3","0.2","wac_birthday_reaction_03","wac_birthday_reaction_02","26224024"
"","","","","0.3","26224","93","","","","26224025"
"","1","","0.2","101411","26224","3","","","wac_birthday_run_01","26224026"
"","-70","","","101411","26224","2","","3","0","26224027"
"","","","","2.5","26224","93","","","","26224028"
"","","","","602","26224","32","","","1","26224029"
"","","","","0.6","26224","93","","","","26224030"
"","","","","601","26224","32","","","0","26224031"
"","","","","614","26224","32","","","0","26224032"
"","","","","604","26224","32","","","0","26224033"
"","","","","701","26224","32","","","1","26224034"
"","0","","","943","26224","33","","0.01","0","26224035"
"","0","1","0.2","101411","26224","3","0.2","wac_birthday_wish_kasumi","wac_birthday_blowout_01_kasumi","26224036"
"","-330","","","101411","26224","2","","0.01","-200","26224037"
"","1","","0.2","101711","26224","3","","","wac_birthday_idle_kyapi","26224038"
"","-320","","","101711","26224","2","","0.01","180","26224039"
"","1","","0.2","101011","26224","3","","","wac_birthday_idle_wish","26224040"
"","-360","","","101011","26224","2","","0.01","285","26224041"
"","1","","0.2","104311","26224","3","","","wac_birthday_idle_normal","26224042"
"","-340","","","104311","26224","2","","0.01","425","26224043"
"","","","","0","26224","93","","","","26224044"
"","","","","800","26224","32","","","1","26224045"
"","","","","0.7","26224","93","","","","26224046"
"","","","","702","26224","32","","","1","26224047"
"","","","","0.5","26224","93","","","","26224048"
"","0","","","se_common","26224","23","","","se_sys_login_birthday_blow_candle","26224049"
"","","","","701","26224","32","","","0","26224050"
"","","","","0.4","26224","93","","","","26224051"
"","0","","","se_common","26224","23","","","se_sys_login_birthday_cracker","26224052"
"","","","","700","26224","32","","","1","26224053"
"","0","","","se_common","26224","23","","","se_sys_login_birthday_calendar_applause","26224054"
"","0","1","0.2","101711","26224","3","0.2","wac_birthday_idle_kyapi","wac_birthday_clap","26224055"
"","","","","0.1","26224","93","","","","26224056"
"","0","1","0.2","101011","26224","3","0.2","wac_birthday_idle_wish","wac_birthday_clap","26224057"
"","","","","0.1","26224","93","","","","26224058"
"","0","1","0.2","104311","26224","3","0.2","wac_birthday_idle_normal","wac_birthday_clap","26224059"
"","","","","2","26224","93","","","","26224060"
"","","","","1","26224","131","","","","26224061"
"","0","","","vo_wac_26224","26224","21","","0","vo_wac_26224_000","26224062"
"0.5","10","1","0","101411","26224","11","0","1","わっ、これは随分と豪華なケーキだね。\nふむ……今日、ケーキを準備して誰かを\n待ち、そして後から呼ばれたのは……\nこの推理だと、わ、私のためかい？","26224063"
"","","","","0","26224","91","","","","26224064"
"","1","","0.2","101411","26224","3","","","wac_birthday_idle_normal","26224065"
"","1","","0.2","101711","26224","3","","","wac_birthday_talk_kyapi","26224066"
"","0","","","vo_wac_26224","26224","21","","0","vo_wac_26224_001","26224067"
"0.5","10","1","0","101711","26224","11","0","1","その通り、今日はカスミの誕生日さ～♪\nさっすが名探偵だね～！\nそれじゃあ早速、みんなで歌って踊って\nお祝いするよ～♪","26224068"
"","","","","0","26224","91","","","","26224069"
"","1","","0.2","101711","26224","3","","","wac_birthday_idle_kyapi","26224070"
"","1","","0.2","101011","26224","3","","","wac_birthday_talk_wish","26224071"
"","0","","","vo_wac_26224","26224","21","","0","vo_wac_26224_002","26224072"
"0.5","10","1","0","101011","26224","11","0","1","そうどすえ♪\nみんなで踊りながら、お祝いしまひょ♪\nカスミはんのために、王子はんも\n準備を手伝ってくれたんよ♪","26224073"
"","","","","26224073","26224","91","","","","26224074"
"","1","","0.2","101011","26224","3","","","wac_birthday_idle_wish","26224075"
"","1","","0.2","104311","26224","3","","","wac_birthday_talk_normal","26224076"
"","0","","","vo_wac_26224","26224","21","","0","vo_wac_26224_003","26224077"
"0.5","10","1","0","104311","26224","11","0","1","おめでとう、カスミ！\nていうか、姫さんほんとに踊るのか？\nだったら、カスミも一緒に踊ろうぜ！\nみんなでやった方が楽しいからな♪","26224078"
"","","","","0","26224","91","","","","26224079"
"","1","","0.2","101411","26224","3","","","wac_birthday_talk_normal","26224080"
"","1","","0.2","104311","26224","3","","","wac_birthday_idle_normal","26224081"
