ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562
"","","141","","","","","1021324","0","1021324099",""
"","","93","","","0","","1021324","0.1","1021324100",""
"","","92","","","","","1021324","","1021324101",""
"","","101","","","","","1021324","1021324103","1021324102",""
"","","24","","","0","","1021324","se_obtent_10213_drama_break_3","1021324103",""
"","","22","","","0","","1021324","0","1021324104",""
"","","32","","","1","","1021324","22","1021324105",""
"","","93","","","0","","1021324","0.4","1021324106",""
"","","31","0","1","1","1","1021325","1","1021325001","0"
"","","31","0","1","4","1","1021325","4","1021325002","0"
"","","31","0","1","7","1","1021325","7","1021325003","0"
"","","31","0","0","10","1","1021325","10","1021325004","0"
"","","31","0","0","20","1","1021325","20","1021325005","0"
"","","31","0","0","21","1","1021325","21","1021325006","0"
"","","31","0","0","22","1","1021325","22","1021325007","0"
"","","31","0","0","100","1","1021325","125","1021325008","0"
"","","31","0","0","200","1","1021325","225","1021325009","0"
"","","31","0","0","300","1","1021325","325","1021325010","0"
"0","empty","5","27","1","1","-14","1021325","1","1021325011","0"
"0","empty","5","28","1","2","-14","1021325","4","1021325012","0"
"0","empty","5","26","1","3","-14","1021325","4","1021325013","0"
"0","empty","5","25","1","4","-14","1021325","11","1021325014","0"
"0","empty","5","24","1","5","-14","1021325","14","1021325015","0"
"0","empty","5","13","1","6","-24","1021325","11","1021325016","-10"
"0","empty","5","12","1","7","-24","1021325","14","1021325017","-10"
"0","empty","5","29","1","8","-14","1021325","0","1021325018","0"
"0","empty","5","10","1","9","-19","1021325","0","1021325019","-5"
"0","","6","0.46","0","0.55","1","1021325","6","1021325020","0.7"
"0","","6","0.46","0","0.55","1","1021325","7","1021325021","0.7"
"0","","6","0.46","0","0.55","1","1021325","9","1021325022","0.7"
"","","141","","","","","1021325","1","1021325023",""
"","","91","","","","","1021325","0","1021325024",""
"","","93","","","0","","1021325","0.033","1021325025",""
"","","23","0","","se_obtent_10213_drama_cook_violet","","1021325","se_10067600","1021325026",""
"0","","3","0","0","vio_cook","","1021325","1","1021325027",""
"0","","3","0","0","vio_cook","","1021325","2","1021325028",""
"0","","3","0","0","vio_end","","1021325","3","1021325029",""
"0","","3","0","0","vio_cook","","1021325","4","1021325030",""
"0","","3","0","0","vio_white","","1021325","5","1021325031",""
"0","","3","0","0","vio_cook","","1021325","6","1021325032",""
"0","","3","0","0","vio_white","","1021325","7","1021325033",""
"0","","3","0","0","vio_cook","","1021325","8","1021325034",""
"0","","3","0","0","vio_cook_w","","1021325","9","1021325035",""
"","","93","","","0","","1021325","3","1021325036",""
"","","21","0","","vo_obtent_1021325_01","","1021325","vo_obtent_1021325","1021325037","0"
"","","93","","","0","","1021325","2.366","1021325038",""
"","","101","","","","","1021325","1021325040","1021325039",""
"","","24","","","0","","1021325","se_obtent_10213_drama_cook_violet","1021325040",""
"","","22","","","0","","1021325","0","1021325041",""
"0","","6","1","0","1","0","1021325","1","1021325042","1"
"0","","6","1","0","1","0","1021325","2","1021325043","1"
"0","","6","1","0","1","0","1021325","3","1021325044","1"
"0","","6","1","0","1","0","1021325","4","1021325045","1"
"0","","6","1","0","1","0","1021325","5","1021325046","1"
"0","","6","1","0","1","0","1021325","6","1021325047","1"
"0","","6","1","0","1","0","1021325","7","1021325048","1"
"0","","6","1","0","1","0","1021325","8","1021325049","1"
"0","","6","1","0","1","0","1021325","9","1021325050","1"
"","","37","","","eat","","1021325","1","1021325051",""
"","","32","","","0","","1021325","4","1021325052",""
"","","32","","","0","","1021325","7","1021325053",""
"","","32","","","1","","1021325","10","1021325054",""
"","","32","","","1","","1021325","100","1021325055",""
"","","23","0","","se_obtent_10213_drama_eat","","1021325","se_10067600","1021325056",""
"","","93","","","0","","1021325","0","1021325057",""
"","","21","0","","vo_obtent_1021325_02","","1021325","vo_obtent_1021325","1021325058","0"
"","","93","","","0","","1021325","2.8","1021325059",""
"","","21","0","","vo_obtent_1021325_03","","1021325","vo_obtent_1021325","1021325060","0"
"","","93","","","0","","1021325","2.6","1021325061",""
"","","26","","","","","1021325","2","1021325062",""
"","","21","0","","vo_obtent_1021325_04","","1021325","vo_obtent_1021325","1021325063","0"
"","","93","","","0","","1021325","2.5","1021325064",""
"","","101","","","","","1021325","1021325066","1021325065",""
"","","32","","","0","","1021325","10","1021325066",""
"","","32","","","0","","1021325","100","1021325067",""
"","","32","","","1","","1021325","20","1021325068",""
"","","32","","","1","","1021325","200","1021325069",""
"","","32","","","1","","1021325","300","1021325070",""
"","","24","","","0","","1021325","se_obtent_10213_drama_eat","1021325071",""
"","","22","","","0","","1021325","0","1021325072",""
"","","21","0","","vo_obtent_1021325_05","","1021325","vo_obtent_1021325","1021325073","0"
"","","25","","","bgm_MC319A","","1021325","bgm_MC319A","1021325074",""
"","","23","0","","se_obtent_10213_drama_break_1","","1021325","se_10067600","1021325075",""
"","","93","","","0","","1021325","3.5","1021325076",""
"","","101","","","","","1021325","1021325078","1021325077",""
"","","37","","","break_2","","1021325","20","1021325078",""
"","","37","","","break_2","","1021325","200","1021325079",""
"","","37","","","break_2","","1021325","300","1021325080",""
"","","24","","","0","","1021325","se_obtent_10213_drama_break_1","1021325081",""
"","","22","","","0","","1021325","0","1021325082",""
"","","21","0","","vo_obtent_1021325_06","","1021325","vo_obtent_1021325","1021325083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021325","se_10067600","1021325084",""
"","","93","","","0","","1021325","4","1021325085",""
"","","101","","","","","1021325","1021325087","1021325086",""
"","","37","","","break_3","","1021325","20","1021325087",""
"","","37","","","break_3","","1021325","200","1021325088",""
"","","37","","","break_3","","1021325","300","1021325089",""
"","","24","","","0","","1021325","se_obtent_10213_drama_break_2","1021325090",""
"","","22","","","0","","1021325","0","1021325091",""
"","","21","0","","vo_obtent_1021325_07","","1021325","vo_obtent_1021325","1021325092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021325","se_10067600","1021325093",""
"","","93","","","0","","1021325","5","1021325094",""
"","","101","","","","","1021325","1021325096","1021325095",""
"","","37","","","break_4","","1021325","300","1021325096",""
"","","32","","","1","","1021325","21","1021325097",""
"","","93","","","0","","1021325","0.2","1021325098",""
"","","141","","","","","1021325","0","1021325099",""
"","","93","","","0","","1021325","0.1","1021325100",""
"","","92","","","","","1021325","","1021325101",""
"","","101","","","","","1021325","1021325103","1021325102",""
"","","24","","","0","","1021325","se_obtent_10213_drama_break_3","1021325103",""
"","","22","","","0","","1021325","0","1021325104",""
"","","32","","","1","","1021325","22","1021325105",""
"","","93","","","0","","1021325","0.4","1021325106",""
"","","31","0","1","1","1","1021326","1","1021326001","0"
"","","31","0","1","4","1","1021326","4","1021326002","0"
"","","31","0","1","7","1","1021326","7","1021326003","0"
"","","31","0","0","10","1","1021326","10","1021326004","0"
"","","31","0","0","20","1","1021326","20","1021326005","0"
"","","31","0","0","21","1","1021326","21","1021326006","0"
"","","31","0","0","22","1","1021326","22","1021326007","0"
"","","31","0","0","100","1","1021326","126","1021326008","0"
"","","31","0","0","200","1","1021326","226","1021326009","0"
"","","31","0","0","300","1","1021326","326","1021326010","0"
"0","empty","5","27","1","1","-14","1021326","1","1021326011","0"
"0","empty","5","28","1","2","-14","1021326","4","1021326012","0"
"0","empty","5","26","1","3","-14","1021326","4","1021326013","0"
"0","empty","5","25","1","4","-14","1021326","11","1021326014","0"
"0","empty","5","24","1","5","-14","1021326","14","1021326015","0"
"0","empty","5","13","1","6","-24","1021326","11","1021326016","-10"
"0","empty","5","12","1","7","-24","1021326","14","1021326017","-10"
"0","empty","5","29","1","8","-14","1021326","0","1021326018","0"
"0","empty","5","10","1","9","-19","1021326","0","1021326019","-5"
"0","","6","0.46","0","0.55","1","1021326","6","1021326020","0.7"
"0","","6","0.46","0","0.55","1","1021326","7","1021326021","0.7"
"0","","6","0.46","0","0.55","1","1021326","9","1021326022","0.7"
"","","141","","","","","1021326","1","1021326023",""
"","","91","","","","","1021326","0","1021326024",""
"","","93","","","0","","1021326","0.033","1021326025",""
"","","23","0","","se_obtent_10213_drama_cook_violet","","1021326","se_10067600","1021326026",""
"0","","3","0","0","vio_cook","","1021326","1","1021326027",""
"0","","3","0","0","vio_cook","","1021326","2","1021326028",""
"0","","3","0","0","vio_end","","1021326","3","1021326029",""
"0","","3","0","0","vio_cook","","1021326","4","1021326030",""
"0","","3","0","0","vio_white","","1021326","5","1021326031",""
"0","","3","0","0","vio_cook","","1021326","6","1021326032",""
"0","","3","0","0","vio_white","","1021326","7","1021326033",""
"0","","3","0","0","vio_cook","","1021326","8","1021326034",""
"0","","3","0","0","vio_cook_w","","1021326","9","1021326035",""
"","","93","","","0","","1021326","3","1021326036",""
"","","21","0","","vo_obtent_1021326_01","","1021326","vo_obtent_1021326","1021326037","0"
"","","93","","","0","","1021326","2.366","1021326038",""
"","","101","","","","","1021326","1021326040","1021326039",""
"","","24","","","0","","1021326","se_obtent_10213_drama_cook_violet","1021326040",""
"","","22","","","0","","1021326","0","1021326041",""
"0","","6","1","0","1","0","1021326","1","1021326042","1"
"0","","6","1","0","1","0","1021326","2","1021326043","1"
"0","","6","1","0","1","0","1021326","3","1021326044","1"
"0","","6","1","0","1","0","1021326","4","1021326045","1"
"0","","6","1","0","1","0","1021326","5","1021326046","1"
"0","","6","1","0","1","0","1021326","6","1021326047","1"
"0","","6","1","0","1","0","1021326","7","1021326048","1"
"0","","6","1","0","1","0","1021326","8","1021326049","1"
"0","","6","1","0","1","0","1021326","9","1021326050","1"
"","","37","","","eat","","1021326","1","1021326051",""
"","","32","","","0","","1021326","4","1021326052",""
"","","32","","","0","","1021326","7","1021326053",""
"","","32","","","1","","1021326","10","1021326054",""
"","","32","","","1","","1021326","100","1021326055",""
"","","23","0","","se_obtent_10213_drama_eat","","1021326","se_10067600","1021326056",""
"","","93","","","0","","1021326","0","1021326057",""
"","","21","0","","vo_obtent_1021326_02","","1021326","vo_obtent_1021326","1021326058","0"
"","","93","","","0","","1021326","2.8","1021326059",""
"","","21","0","","vo_obtent_1021326_03","","1021326","vo_obtent_1021326","1021326060","0"
"","","93","","","0","","1021326","2.6","1021326061",""
"","","26","","","","","1021326","2","1021326062",""
"","","21","0","","vo_obtent_1021326_04","","1021326","vo_obtent_1021326","1021326063","0"
"","","93","","","0","","1021326","2.5","1021326064",""
"","","101","","","","","1021326","1021326066","1021326065",""
"","","32","","","0","","1021326","10","1021326066",""
"","","32","","","0","","1021326","100","1021326067",""
"","","32","","","1","","1021326","20","1021326068",""
"","","32","","","1","","1021326","200","1021326069",""
"","","32","","","1","","1021326","300","1021326070",""
"","","24","","","0","","1021326","se_obtent_10213_drama_eat","1021326071",""
"","","22","","","0","","1021326","0","1021326072",""
"","","21","0","","vo_obtent_1021326_05","","1021326","vo_obtent_1021326","1021326073","0"
"","","25","","","bgm_MC319A","","1021326","bgm_MC319A","1021326074",""
"","","23","0","","se_obtent_10213_drama_break_1","","1021326","se_10067600","1021326075",""
"","","93","","","0","","1021326","3.5","1021326076",""
"","","101","","","","","1021326","1021326078","1021326077",""
"","","37","","","break_2","","1021326","20","1021326078",""
"","","37","","","break_2","","1021326","200","1021326079",""
"","","37","","","break_2","","1021326","300","1021326080",""
"","","24","","","0","","1021326","se_obtent_10213_drama_break_1","1021326081",""
"","","22","","","0","","1021326","0","1021326082",""
"","","21","0","","vo_obtent_1021326_06","","1021326","vo_obtent_1021326","1021326083","0"
"","","23","0","","se_obtent_10213_drama_break_2","","1021326","se_10067600","1021326084",""
"","","93","","","0","","1021326","4","1021326085",""
"","","101","","","","","1021326","1021326087","1021326086",""
"","","37","","","break_3","","1021326","20","1021326087",""
"","","37","","","break_3","","1021326","200","1021326088",""
"","","37","","","break_3","","1021326","300","1021326089",""
"","","24","","","0","","1021326","se_obtent_10213_drama_break_2","1021326090",""
"","","22","","","0","","1021326","0","1021326091",""
"","","21","0","","vo_obtent_1021326_07","","1021326","vo_obtent_1021326","1021326092","0"
"","","23","0","","se_obtent_10213_drama_break_3","","1021326","se_10067600","1021326093",""
"","","93","","","0","","1021326","5","1021326094",""
"","","101","","","","","1021326","1021326096","1021326095",""
"","","37","","","break_4","","1021326","300","1021326096",""
"","","32","","","1","","1021326","21","1021326097",""
"","","93","","","0","","1021326","0.2","1021326098",""
"","","141","","","","","1021326","0","1021326099",""
"","","93","","","0","","1021326","0.1","1021326100",""
"","","92","","","","","1021326","","1021326101",""
"","","101","","","","","1021326","1021326103","1021326102",""
"","","24","","","0","","1021326","se_obtent_10213_drama_break_3","1021326103",""
"","","22","","","0","","1021326","0","1021326104",""
"","","32","","","1","","1021326","22","1021326105",""
"","","93","","","0","","1021326","0.4","1021326106",""
"","","31","0","1","1","1","1021327","1","1021327001","0"
"","","31","0","1","4","1","1021327","4","1021327002","0"
"","","31","0","1","7","1","1021327","7","1021327003","0"
"","","31","0","0","10","1","1021327","10","1021327004","0"
"","","31","0","0","20","1","1021327","20","1021327005","0"
"","","31","0","0","21","1","1021327","21","1021327006","0"
"","","31","0","0","22","1","1021327","22","1021327007","0"
"","","31","0","0","100","1","1021327","127","1021327008","0"
"","","31","0","0","200","1","1021327","227","1021327009","0"
"","","31","0","0","300","1","1021327","327","1021327010","0"
"0","empty","5","27","1","1","-14","1021327","1","1021327011","0"
"0","empty","5","28","1","2","-14","1021327","4","1021327012","0"
"0","empty","5","26","1","3","-14","1021327","4","1021327013","0"
"0","empty","5","25","1","4","-14","1021327","11","1021327014","0"
