1c2e037cb0844c79cc4b698a93b4a5aca52ed9c5f9b1e206c7ec0be699fab1e2,b385296d6c865ae410c71c3c9ba9a7fbd678112dc55a448781a8dbe92a23f5e5,b13cc210272fbc04b7ac3fb84e20a551501b18db5e8faac52b3332729d2361dc,4b07056cb66e8c6ba4a2969c71d17d0cb92f781ee2432fa41f9a20ad55b1093f,e21d1016557b4a6960b36c03da6a477fc0200d6125b141c36d341e8f75042433,4b2dde91786077bc9b73883688eb357288cb8a139f8c35a5ddb1d77ff17a0312,b818b7cd543f52b7fdddb30d76e934f9d6f2328684dc4315f41b81768cfceca9,bc84424a08a978f0a23447ad822337baad7fc4259603374e575d2ce0da74df5a,e84d6a712fe44d44b3463393b07960aa891c8af1c5a1d4a9143d3c42396abb32,acb5a8aecfb4236f3f3d52daca4cae9826ad032678b1ac7de733843e51785a4c,06e10546ed54759e7568b851f62220ac336602a09952b21e6776dcf3791d43cf,0c6cd07dce5888bdf0a0e7d99d555c5751fa5d7b80ea9bb549c86a35ae089f4b,396b7584d4d1b0c295b101f46956f03ddc29f0e6a16f70c1eeabf42363531bdc,fcf9abcddbccf2ba1de06c6ab0c73a8b18faebb0b2ef241b3253003d0daccccf,ea37694b12b0f6ce677960ddb679cae679913ab7b9e29e8de5d286aa78e02783,0cdd8a1dd292da40ecfde6bb2130ad6d9e741d5ac8c49cf22cc336b6e44544de,9f4d5ab5663b41be53bf4af293020f00f282c8d965fb9fb58ad71a026d9d0808,114412000af38fed73c707a5520def68a2fc73c7c84f2bffc6b598eaa52876aa,91c6dea09321b1b0e9c9cacbd87fff21b614c956fb3432ab46e66dc25b212168,45446fb2e972f07750d7e5ce12e6d58d3877eec79e662ff2b41a11f84054b9b1,bcee2121afc8443b23c7940545e62815a69f17a55231e2d80dcd4eb5ba124a1b,5a4505c82d2e92a47bc6642152a92890b1f2e3808ac6b327e303435d2bbe36b9,93b53317d96fb6f39c6c30ec189d8c0a77d59d0a198b82aef4f2fb956ce16584,2d1c5cf36a30c1d96fdb3069ed6a192840376479d085b08cd2226030df2388d9,d72484b4d314316b58dbbba6aab7aaeda7e5d355ce80c4b784695aa1bb6f74b8,56fb5add99d785d7d4b2177c1ec963ef3ca4dd6bb0ea97cf66d630b3b230da34,1880d05a437e22674b5f33a593c9634f7d3d1be9e4ae91a5a88c2a3fdd45f361,0ae280770b8d0e9470c95ccb0556f1479cbe79d384e8b9004f05b19621420cb6,8a08012d17c40e74e22c09acfefea314af91ec66561b537178b4eef5e9f7d48a,35e96893825555c2a78ac45eecccce5b57799ace3e1788411cb104cf302f4b47,adfdc27dfa7d2ee83018830c5f89fbe3b0dff60788f1a7ad8dc1c4e8f99696e4,21629c8b1da1500494524d74fc408ec86f2a3ac9f9aeb7800b2692ff99995491,952fe73d8fac699be35d235db862bf9244b4970ba7cae2698756f08ccc92d8fc,d28b0255ca3866e69c703ddb23fb36c9da9df43a0a21c08348d70a1cff0a4879,adfeaef73eb9c104789e8792965d4ce1f61271a27819d78c72f9d6260ae7194e,ac4cb91dc729eae74a5f2001f75fb7d86f73b711b707531e551a8cf66dafa1d6,8688d72d83fa6ffa2a090a486ca28bd0279234494fefdd4f9fd2230205e2f2b1,95832537a93d3989239852944e22086b5facfd5479ef38e97ffa3ab939eeda4f,2dcbafa237bbf6e6f2b789c9e2e952e510d54ab017d720fc848947a31a7cc345,bb3e728013e59c718873b244b4de9e2839f5564212f599be42a751f8f599889d,3959f0ab4517cc3133fecb3f1467263cfd240696207cd3c13d24cfdf14cf740b
"620280020","62001011","1","0","24002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011003","24002","0","0","1","0","100","0","0","0","72","620010019","0","0","620270021","892","60021","600120242","0","600002720"
"620280021","62001011","1","0","25002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011003","25002","0","0","1","0","100","0","0","0","72","620010020","0","0","620270022","904","60021","600120252","0","600002721"
"620280022","62001011","1","0","26002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011003","26002","0","0","1","0","100","0","0","0","72","620010021","0","0","620270023","912","60021","600120262","0","600002722"
"620280023","62001011","1","0","27002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","27002","0","0","1","0","100","0","0","0","72","620010022","0","0","620270024","926","60021","600120272","0","600002723"
"620280024","62001011","1","0","28002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","28002","0","0","1","0","100","0","0","0","72","620010023","0","0","620270025","938","60021","600120282","0","600002724"
"620280025","62001011","1","0","29002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","29002","0","0","1","0","100","0","0","0","72","620010024","0","0","620270026","950","60021","600120292","0","600002725"
"620280026","62001011","1","0","30002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","30002","0","0","1","0","100","0","0","0","72","620010025","0","0","620270027","960","60021","600120302","0","600002726"
"620280027","62001011","1","0","31002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","31002","0","0","1","0","100","0","0","0","72","620010026","0","0","620270028","976","60021","600120312","0","600002727"
"620280028","62001011","1","0","32002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","32002","0","0","1","0","100","0","0","0","72","620010027","0","0","620270029","996","60021","600120322","0","600002728"
"620280029","62001011","1","0","33002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","33002","0","0","1","0","100","0","0","0","72","620010028","0","0","620270030","1024","60021","600120332","0","600002729"
"620280030","62001011","1","0","34002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","34002","0","0","1","0","100","0","0","0","72","620010029","0","0","620270031","1036","60021","600120342","0","600002730"
"620280031","62001011","1","0","35002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","35002","0","0","1","0","100","0","0","0","72","620010030","0","0","620270032","1044","60021","600120352","0","600002731"
"620280032","62001011","1","0","36002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","36002","0","0","1","0","100","0","0","0","72","620010031","0","0","620270033","1072","60021","600120362","0","600002732"
"620280033","62001011","1","0","37002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","37002","0","0","1","0","100","0","0","0","72","620010032","0","0","620270034","1086","60021","600120372","0","600002733"
"620280034","62001011","1","0","38002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","38002","0","0","1","0","100","0","0","0","72","620010033","0","0","620270035","1106","60021","600120382","0","600002734"
"620280035","62001011","1","0","39002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","39002","0","0","1","0","100","0","0","0","72","620010034","0","0","620270036","1126","60021","600120392","0","600002735"
"620280036","62001011","1","0","40002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","40002","0","0","1","0","100","0","0","0","72","620010035","0","0","620270037","1156","60021","600120402","0","600002736"
"620280037","62001011","1","0","41002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","41002","0","0","1","0","100","0","0","0","72","620010036","0","0","620270038","1164","60021","600120412","0","600002737"
"620280038","62001011","1","0","42002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","42002","0","0","1","0","100","0","0","0","72","620010037","0","0","620270039","1176","60021","600120422","0","600002738"
"620280039","62001011","1","0","43002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","43002","0","0","1","0","100","0","0","0","72","620010038","0","0","620270040","1210","60021","600120432","0","600002739"
"620280040","62001011","1","0","44002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","44002","0","0","1","0","100","0","0","0","72","620010039","0","0","620270041","1240","60021","600120442","0","600002740"
"620280041","62001011","1","0","45002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","45002","0","0","1","0","100","0","0","0","72","620010040","0","0","620270042","1270","60021","600120452","0","600002741"
"620280042","62001011","1","0","46002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","46002","0","0","1","0","100","0","0","0","72","620010041","0","0","620270043","1290","60021","600120462","0","600002742"
"620280043","62001011","1","0","47002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","47002","0","0","1","0","100","0","0","0","72","620010042","0","0","620270044","1300","60021","600120472","0","600002743"
"620280044","62001011","1","0","48002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","48002","0","0","1","0","100","0","0","0","72","620010043","0","0","620270045","1320","60021","600120482","0","600002744"
"620280045","62001011","1","0","49002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","49002","0","0","1","0","100","0","0","0","72","620010044","0","0","620270046","1346","60021","600120492","0","600002745"
"620280046","62001011","1","0","50002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","50002","0","0","1","0","100","0","0","0","72","620010045","0","0","620270047","1382","60021","600120502","0","600002746"
"620280047","62001011","1","0","51002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","51002","0","0","1","0","100","0","0","0","72","620010046","0","0","620270048","1398","60021","600120512","0","600002747"
"620280048","62001011","1","0","52002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","52002","0","0","1","0","100","0","0","0","72","620010047","0","0","620270049","1416","60021","600120522","0","600002748"
"620280049","62001011","1","0","53002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","53002","0","0","1","0","100","0","0","0","72","620010048","0","0","620270050","1440","60021","600120532","0","600002749"
"620280050","62001011","1","0","54002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","54002","0","0","1","0","100","0","0","0","72","620010049","0","0","620270051","1456","60021","600120542","0","600002750"
"620280051","62001011","1","0","55002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","55002","0","0","1","0","100","0","0","0","72","620010050","0","0","620270052","1468","60021","600120552","0","600002751"
"620280052","62001011","1","0","56002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","56002","0","0","1","0","100","0","0","0","72","620010051","0","0","620270053","1482","60021","600120562","0","600002752"
"620280053","62001011","1","0","57002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","57002","0","0","1","0","100","0","0","0","72","620010052","0","0","620270054","1488","60021","600120572","0","600002753"
"620280054","62001011","1","0","58002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","58002","0","0","1","0","100","0","0","0","72","620010053","0","0","620270055","1500","60021","600120582","0","600002754"
"620280055","62001011","1","0","59002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","59002","0","0","1","0","100","0","0","0","72","620010054","0","0","620270056","1528","60021","600120592","0","600002755"
"620280056","62001011","1","0","60002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","60002","0","0","1","0","100","0","0","0","72","620010055","0","0","620270057","1538","60021","600120602","0","600002756"
"620280057","62001011","1","0","61002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011007","61002","0","0","1","0","100","0","0","0","72","620010056","0","0","620270058","1558","60021","600120612","0","600002757"
"620280058","62001011","1","0","62002","101011","2","101011","0","4","0","2","4","0","0","0","0","0","2","60","0","10011008","62002","0","0","1","10011006","100","1","0","0","15","620010057","0","0","620270059","1571","60021","600120622","0","600002758"
"620280059","62001011","1","0","63002","101011","2","101011","0","4","0","2","4","0","0","0","0","0","2","60","0","10011008","63002","0","0","1","10011006","100","1","0","0","15","620010058","0","0","620270060","1587","60021","600120632","0","600002759"
"620280060","62001011","1","0","64002","101011","2","101011","0","4","0","2","4","0","0","0","0","0","2","60","0","10011008","64002","0","0","1","10011006","100","1","0","0","15","620010059","0","0","620270061","1601","60021","600120642","0","600002760"
"620280061","62001011","1","0","65002","101011","2","101011","0","4","0","2","4","0","0","0","0","0","2","60","0","10011008","65002","0","0","1","10011006","100","1","0","0","15","620010060","0","0","620270062","1611","60021","600120652","0","600002761"
"620280062","62001011","1","0","66002","101011","2","101011","0","4","0","2","4","0","0","0","0","0","2","60","0","10011008","66002","0","0","1","10011006","100","1","0","0","15","620010061","0","0","620270063","1622","60021","600120662","0","600002762"
"620280063","62001011","1","0","67002","101011","2","101011","0","4","0","2","4","0","0","0","0","0","2","60","0","10011008","67002","0","0","1","10011006","100","1","0","0","15","620010062","0","0","620270064","1631","60021","600120672","0","600002763"
"620280064","62001011","1","0","68002","101011","2","101011","0","4","0","2","4","0","0","0","0","0","2","60","0","10011008","68002","0","0","1","10011006","100","1","0","0","15","620010063","0","0","620270065","1640","60021","600120682","0","600002764"
"620280065","62001011","1","0","69002","101011","2","101011","0","4","0","2","4","0","0","0","0","0","2","60","0","10011009","69002","0","0","1","10011007","100","1","0","0","15","620010064","0","0","620270066","1652","60021","600120692","0","600002765"
"620060020","62001011","1","0","23002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011003","23002","0","0","1","0","100","0","0","0","72","620300120","0","0","620230018","878","60021","600120232","0","600002768"
"620060021","62001011","1","0","24002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011003","24002","0","0","1","0","100","0","0","0","72","620300121","0","0","620230019","892","60021","600120242","0","600002769"
"620060022","62001011","1","0","25002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011003","25002","0","0","1","0","100","0","0","0","72","620300122","0","0","620230020","904","60021","600120252","0","600002770"
"620060023","62001011","1","0","26002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011003","26002","0","0","1","0","100","0","0","0","72","620300123","0","0","620230021","912","60021","600120262","0","600002771"
"620060024","62001011","1","0","27002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","27002","0","0","1","0","100","0","0","0","72","620300124","0","0","620230022","926","60021","600120272","0","600002772"
"620060025","62001011","1","0","28002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","28002","0","0","1","0","100","0","0","0","72","620300125","0","0","620230023","938","60021","600120282","0","600002773"
"620060026","62001011","1","0","29002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","29002","0","0","1","0","100","0","0","0","72","620300126","0","0","620230024","950","60021","600120292","0","600002774"
"620060027","62001011","1","0","30002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","30002","0","0","1","0","100","0","0","0","72","620300127","0","0","620230025","960","60021","600120302","0","600002775"
"620060028","62001011","1","0","31002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","31002","0","0","1","0","100","0","0","0","72","620300128","0","0","620230026","976","60021","600120312","0","600002776"
"620060029","62001011","1","0","32002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","32002","0","0","1","0","100","0","0","0","72","620300129","0","0","620230027","996","60021","600120322","0","600002777"
"620060030","62001011","1","0","33002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","33002","0","0","1","0","100","0","0","0","72","620300130","0","0","620230028","1024","60021","600120332","0","600002778"
"620060031","62001011","1","0","34002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011004","34002","0","0","1","0","100","0","0","0","72","620300131","0","0","620230029","1036","60021","600120342","0","600002779"
"620060032","62001011","1","0","35002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","35002","0","0","1","0","100","0","0","0","72","620300132","0","0","620230030","1044","60021","600120352","0","600002780"
"620060033","62001011","1","0","36002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","36002","0","0","1","0","100","0","0","0","72","620300133","0","0","620230031","1072","60021","600120362","0","600002781"
"620060034","62001011","1","0","37002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","37002","0","0","1","0","100","0","0","0","72","620300134","0","0","620230032","1086","60021","600120372","0","600002782"
"620060035","62001011","1","0","38002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","38002","0","0","1","0","100","0","0","0","72","620300135","0","0","620230033","1106","60021","600120382","0","600002783"
"620060036","62001011","1","0","39002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","39002","0","0","1","0","100","0","0","0","72","620300136","0","0","620230034","1126","60021","600120392","0","600002784"
"620060037","62001011","1","0","40002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","40002","0","0","1","0","100","0","0","0","72","620300137","0","0","620230035","1156","60021","600120402","0","600002785"
"620060038","62001011","1","0","41002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011005","41002","0","0","1","0","100","0","0","0","72","620300138","0","0","620230036","1164","60021","600120412","0","600002786"
"620060039","62001011","1","0","42002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","42002","0","0","1","0","100","0","0","0","72","620300139","0","0","620230037","1176","60021","600120422","0","600002787"
"620060040","62001011","1","0","43002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","43002","0","0","1","0","100","0","0","0","72","620300140","0","0","620230038","1210","60021","600120432","0","600002788"
"620060041","62001011","1","0","44002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","44002","0","0","1","0","100","0","0","0","72","620300141","0","0","620230039","1240","60021","600120442","0","600002789"
"620060042","62001011","1","0","45002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","45002","0","0","1","0","100","0","0","0","72","620300142","0","0","620230040","1270","60021","600120452","0","600002790"
"620060043","62001011","1","0","46002","0","2","101011","0","4","0","2","0","0","0","0","0","0","2","0","0","10011006","46002","0","0","1","0","100","0","0","0","72","620300143","0","0","620230041","1290","60021","600120462","0","600002791"
