c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5
"41199","1","ミヤコ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","ミヤコ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41200","1","シズル（ノワール）専用リング","0","0","0","2030/08/01 14:59:00","0","シズル（ノワール）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41207","1","シェフィ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","シェフィ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41208","1","ルカ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ルカ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41209","1","イリヤ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","イリヤ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41210","1","ペコリーヌ（オーバーロード）専用リング","0","0","0","2030/08/01 14:59:00","0","ペコリーヌ（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41211","1","キャル（オーバーロード）専用リング","0","0","0","2030/08/01 14:59:00","0","キャル（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41212","1","ラビリスタ（オーバーロード）専用リング","0","0","0","2030/08/01 14:59:00","0","ラビリスタ（オーバーロード）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41213","1","クルミ（ステージ）専用リング","0","0","0","2030/08/01 14:59:00","0","クルミ（ステージ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41214","1","ミサキ（ステージ）専用リング","0","0","0","2030/08/01 14:59:00","0","ミサキ（ステージ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41215","1","アユミ（怪盗）専用リング","0","0","0","2030/08/01 14:59:00","0","アユミ（怪盗）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41216","1","イノリ（怪盗）専用リング","0","0","0","2030/08/01 14:59:00","0","イノリ（怪盗）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41219","1","アンナ（パイレーツ）専用リング","0","0","0","2030/08/01 14:59:00","0","アンナ（パイレーツ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41220","1","シノブ（パイレーツ）専用リング","0","0","0","2030/08/01 14:59:00","0","シノブ（パイレーツ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41221","1","アオイ（キャンプ）専用リング","0","0","0","2030/08/01 14:59:00","0","アオイ（キャンプ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41222","1","ユカリ（キャンプ）専用リング","0","0","0","2030/08/01 14:59:00","0","ユカリ（キャンプ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41223","1","ヴァンピィ専用リング","0","0","0","2030/08/01 14:59:00","0","ヴァンピィの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41224","1","ヒヨリ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ヒヨリ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41225","1","レイ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","レイ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41226","1","ユイ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ユイ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41227","1","キョウカ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","キョウカ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41228","1","ミソギ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ミソギ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41229","1","ミミ（サマー）専用リング","0","0","0","2030/08/01 14:59:00","0","ミミ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41230","1","アメス専用リング","0","0","0","2030/08/01 14:59:00","0","アメスの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41231","1","マホ（エクスプローラー）専用リング","0","0","0","2030/08/01 14:59:00","0","マホ（エクスプローラー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41232","1","アヤネ（エクスプローラー）専用リング","0","0","0","2030/08/01 14:59:00","0","アヤネ（エクスプローラー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41233","1","ネア専用リング","0","0","0","2030/08/01 14:59:00","0","ネアの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41235","1","リン（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","リン（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41236","1","トモ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","トモ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41237","1","ナナカ（ハロウィン）専用リング","0","0","0","2030/08/01 14:59:00","0","ナナカ（ハロウィン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41238","1","クリスティーナ（ワイルド）専用リング","0","0","0","2030/08/01 14:59:00","0","クリスティーナ（ワイルド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41239","1","マツリ（ワイルド）専用リング","0","0","0","2030/08/01 14:59:00","0","マツリ（ワイルド）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41240","1","アカリ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","アカリ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41241","1","ヨリ（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","ヨリ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41242","1","ジュン（クリスマス）専用リング","0","0","0","2030/08/01 14:59:00","0","ジュン（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41245","1","ホマレ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ホマレ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41246","1","ミサト（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ミサト（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41247","1","ミツキ（ニューイヤー）専用リング","0","0","0","2030/08/01 14:59:00","0","ミツキ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41248","1","ノゾミ（リベレイター）専用リング","0","0","0","2030/08/01 14:59:00","0","ノゾミ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41249","1","カヤ（リベレイター）専用リング","0","0","0","2030/08/01 14:59:00","0","カヤ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
"41250","1","ムイミ（リベレイター）専用リング","0","0","0","2030/08/01 14:59:00","0","ムイミ（リベレイター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","22","9999","2015/12/17 15:00:00"
