0e06697ede36037c2a43581e76ed458025a35f390787239b2950a1f528fd44e0,a5f89a893cc280fae4145b7e0d32925f508a50f6d7e1aaab47c8db7db1e90255,548ecf1b83d788fcca7090878ce5c413111da31e3e08d2ec0beb7662a14b75db,3ea31aec89f4387024e977c705f86edef72c0b74f3dcae3ca039c6db7a27bcf0,8c6043c0ef79dedcb1a9bcb003908cfbc32b0ebc86194f68fea4dec2fa9fb40c,245ebadf2c92bf279c624bc48682c36f89004041517bad5453e3065218aa0621,18ff0ab06eb7f60acfc3a9808c222d6b16b04dedf8acf97b8e33341ce627a7f2,5404b95bfbe1b92e209936bb125f30ffba21a77e4a4e682eb5e5066dff7bf9a8,3ab9a7f36c0b1101dc33e7d9e9294ca3839180a60ea5b6a8d6518411f3133eb8,7f3b4620eabd5a6fa65049b8124726342544eea8e313f28dc1f55aac969c1526,0c66e231c818b51542e5d095684740e88308d38d4026a5dc906eab6c6e69f500,6e793b291f5cb42de97f2775856547584b997b61789222e30ff4397190b4385d,6ee8494d99d384719dea2da0dcd81943653ab8e41896e7a3437d2b36d802ff09,a3f5681b491afd33e38a8f781a0c8c000fd55552f868cc187c54dfdc7eb624c3,5e98c00d5503fbc69ce7642ec2fd862d35e9b4911d047e46aaaee6189a38963e,31588a0b7a9cd296ad3a7ff231c3e5f0f1548b536ee753dd8aa2e8e6a1c4282f,035d5ed2ba35e00f7ffcafe74a17ba11fb7645c7bd6cfb217ca75d1e20d63460,bfc6b9e6d1ecf3fbdf9544ec825d538a507251be2b79175cf36380bb0c4213bf,9f159a91c27cadeac940e768af52ad99cdd46d714fbc02eeacc13324a90f256f,415d54a2db5cc72fca5377314df8d9efbf8a3091ca727800df62646ac4d0b894
"2107003","210700301","0","1","191411","103711","0","0","0","0","0","0","0","0","0","0","0","100511","2107","1"
"2107004","210700401","0","1","0","106113","0","0","0","0","0","0","0","2107004","0","0","0","100111","2107","1"
"2107004","210700402","0","1","0","106113","0","0","0","0","0","0","0","2107004","0","0","0","100111","2107","1"
"2107099","210709901","0","1","0","192011","0","0","0","0","0","0","0","0","0","0","0","107111","2107","1"
"2107099","210709902","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","191011","2107","1"
"2108002","210800201","0","1","118011","105812","0","0","0","0","0","0","0","0","0","0","0","103211","2108","1"
"2108004","210800401","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2108","1"
"2108005","210800501","105911","1","100311","100211","0","0","0","0","0","0","0","0","106011","105811","191711","100111","2108","1"
"2108007","210800701","191712","1","180411","180311","0","0","0","0","0","0","0","0","0","180611","0","106411","2108","1"
"2108010","210801001","105811","1","100211","100111","0","0","106411","0","0","191711","0","0","105911","100311","106011","100011","2108","1"
"2109001","210900101","102311","1","102012","100411","0","0","0","0","0","0","0","0","103611","102111","0","2111","2109","1"
"2109003","210900301","0","1","104711","103711","0","0","0","0","0","0","0","2109003","0","191911","0","100511","2109","1"
"2109003","210900302","0","1","104711","103711","0","0","0","0","0","0","0","2109003","0","191911","0","100511","2109","1"
"2109005","210900501","118111","1","105412","104212","0","0","0","0","0","0","0","2109005","0","190711","0","102912","2109","1"
"2109005","210900502","118111","1","105412","104212","0","0","0","0","0","0","0","2109005","0","190711","0","102912","2109","1"
"2109008","210900801","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2109","1"
"2109009","210900901","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2109","1"
"2109010","210901001","0","1","100311","100211","0","0","0","0","0","0","0","0","0","129013","0","100111","2109","1"
"2109010","210901002","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2109","1"
"2109011","210901101","0","1","191712","106415","0","0","0","0","0","0","0","0","0","0","0","106411","2109","1"
"2110002","211000201","0","1","0","118111","0","0","0","0","0","0","0","0","0","0","0","191611","2110","1"
"2110003","211000301","0","1","192611","118011","0","0","0","0","0","0","0","2110003","0","0","0","106211","2110","1"
"2110003","211000302","0","1","192611","118011","0","0","0","0","0","0","0","2110003","0","0","0","106211","2110","1"
"2110007","211000701","0","1","0","192011","0","0","0","0","0","0","0","0","0","0","0","100213","2110","1"
"2110008","211000801","0","1","106011","105812","0","0","0","0","0","0","0","0","0","106412","0","104711","2110","1"
"2111002","211100201","102211","1","100311","100213","0","0","0","0","0","0","0","0","104411","100611","192014","100111","2111","1"
"2111003","211100301","105913","1","102211","100711","0","0","0","0","0","0","0","0","192011","104411","0","100611","2111","1"
"2111005","211100501","123311","1","106412","106012","0","0","0","0","0","0","0","0","0","191616","0","105812","2111","1"
"2111006","211100601","0","1","107012","105511","0","0","0","0","0","0","0","0","0","192011","0","105311","2111","1"
"2111007","211100701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2111","1"
"2111007","211100702","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2111","1"
"2111008","211100801","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","118111","2111","1"
"2112001","211200101","105913","1","104914","103311","0","0","0","0","0","0","0","0","0","105213","0","101112","2112","1"
"2112004","211200401","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2112","1"
"2112006","211200601","0","1","107112","107012","0","0","0","0","0","0","0","0","0","190011","0","106811","2112","1"
"2112099","211209901","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2112","1"
"2113003","211300301","104011","1","101211","6511","0","0","0","0","0","0","0","0","0","101511","0","3311","2113","1"
"2113004","211300401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2113","1"
"2113007","211300701","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2113","1"
"2113010","211301001","0","1","0","107211","0","0","0","0","0","0","0","0","0","0","0","106711","2113","1"
"2113099","211309901","105913","1","104011","101512","0","0","0","0","0","0","0","0","106012","105812","0","101211","2113","1"
"2114001","211400101","0","1","0","106711","0","0","0","0","0","0","0","2114001","0","0","0","106412","2114","1"
"2114001","211400102","0","1","0","106711","0","0","0","0","0","0","0","2114001","0","0","0","106412","2114","1"
"2114003","211400301","0","1","0","192011","0","0","0","0","0","0","0","0","0","0","0","129013","2114","1"
"2114006","211400601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2114","1"
"2114006","211400602","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2114","1"
"2114007","211400701","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2114","1"
"2114008","211400801","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2114","1"
"2114008","211400802","118111","1","100312","100111","0","0","123311","0","0","0","0","0","190011","105911","191611","100011","2114","1"
"2114099","211409901","0","1","0","192011","0","0","0","0","0","0","0","0","0","0","0","100011","2114","1"
"2115001","211500101","0","1","0","106815","0","0","0","0","0","0","0","0","0","0","0","100213","2115","1"
"2115003","211500301","0","1","129013","100211","0","0","0","0","0","0","0","2115003","0","0","0","100011","2115","1"
"2115003","211500302","0","1","0","129013","0","0","0","0","0","0","0","2115003","0","0","0","100211","2115","1"
"2115004","211500401","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2115","1"
"2115007","211500701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","192711","2115","1"
"2115010","211501001","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2115","1"
"2116004","211600401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","192613","2116","1"
"2116004","211600402","190911","1","106012","105913","0","0","0","0","0","0","0","0","0","106412","0","105812","2116","1"
"2116005","211600501","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2116","1"
"2116005","211600502","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","129013","2116","1"
"2116005","211600503","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2116","1"
"2116006","211600601","0","1","106011","105911","0","0","0","0","0","0","0","2116006","0","106411","0","105811","2116","1"
"2116006","211600602","0","1","106011","105911","0","0","0","0","0","0","0","2116006","0","106411","0","105811","2116","1"
"2116007","211600701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","129013","2116","1"
"2116009","211600901","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100211","2116","1"
"2116011","211601101","190011","1","106211","106113","0","0","0","0","0","0","0","2116011","191112","106411","0","105811","2116","1"
"2116011","211601102","190011","1","106211","106113","0","0","0","0","0","0","0","2116011","191112","106411","0","105811","2116","1"
"2116011","211601103","190011","1","106211","106113","0","0","0","0","0","0","0","2116011","191112","106411","0","105811","2116","1"
"2116011","211601104","190011","1","106211","106113","0","0","0","0","0","0","0","2116011","191112","106411","0","105811","2116","1"
"2116011","211601105","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2116","1"
"2116011","211601106","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2116","1"
"2116011","211601107","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2116","1"
"2116099","211609901","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105831","2116","1"
"2201001","220100101","125813","1","105911","105812","0","0","0","0","0","0","0","0","0","106011","0","100011","2201","1"
"2201001","220100102","0","1","126012","125812","0","0","0","0","0","0","0","2201001","0","126112","0","118511","2201","1"
"2201001","220100103","0","1","126012","125812","0","0","0","0","0","0","0","2201001","0","126112","0","118511","2201","1"
"2201001","220100104","0","1","126012","125812","0","0","0","0","0","0","0","2201001","0","126112","0","118511","2201","1"
"2201005","220100501","0","1","126111","126011","0","0","0","0","0","0","0","0","0","0","0","125811","2201","1"
"2201007","220100701","126012","1","106012","105913","0","0","0","0","0","0","0","0","126112","125812","126411","105812","2201","1"
"2201101","220110101","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2201","1"
"2201101","220110102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2201","1"
"2201103","220110301","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2201","1"
"2201103","220110302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2201","1"
"2202002","220200201","126411","1","125812","105812","0","0","0","0","0","0","0","2202002","127712","126112","0","9511","2202","1"
"2202002","220200202","126411","1","125812","105812","0","0","0","0","0","0","0","2202002","127712","126112","0","9511","2202","1"
"2202003","220200301","0","1","126412","125811","0","0","0","0","0","0","0","0","0","0","0","105811","2202","1"
"2202004","220200401","0","1","130112","130212","0","0","0","0","0","0","0","2202004","0","0","0","130012","2202","1"
"2202004","220200402","0","1","130112","130212","0","0","0","0","0","0","0","2202004","0","0","0","130012","2202","1"
"2202004","220200403","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2202","1"
"2202004","220200404","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2202","1"
"2202101","220210101","0","0","0","0","0","0","0","1","0","0","0","2202101","0","0","0","0","2202","1"
"2202101","220210102","0","0","0","0","0","0","0","0","0","0","0","2202101","0","0","0","0","2202","1"
"2202102","220210201","0","0","0","0","0","0","0","1","0","0","0","2202102","0","0","0","0","2202","1"
"2202102","220210202","0","0","0","0","0","0","0","0","0","0","0","2202102","0","0","0","0","2202","1"
"2202103","220210301","0","0","0","0","0","0","0","1","0","0","0","2202103","0","0","0","0","2202","1"
"2202103","220210302","0","0","0","0","0","0","0","0","0","0","0","2202103","0","0","0","0","2202","1"
"2202104","220210401","0","0","0","0","0","0","0","1","0","0","0","2202104","0","0","0","0","2202","1"
"2202104","220210402","0","0","0","0","0","0","0","0","0","0","0","2202104","0","0","0","0","2202","1"
"2203002","220300201","125812","1","105913","105812","0","0","126411","0","127712","126511","0","0","126012","106012","126112","9511","2203","1"
"2203003","220300301","125812","1","105913","105812","0","0","126411","0","127712","126511","0","0","126012","106012","126112","9511","2203","1"
"2203003","220300302","125812","1","105913","105812","0","0","130912","0","0","0","0","2203003","126012","106012","126112","100011","2203","1"
"2203003","220300303","125812","1","105913","105812","0","0","130912","0","0","0","0","2203003","126012","106012","126112","100011","2203","1"
"2203004","220300401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2203","1"
"2203005","220300501","0","1","126111","126011","0","0","0","0","0","0","0","2203005","0","130911","0","125811","2203","1"
"2203005","220300502","0","1","126111","126011","0","0","0","0","0","0","0","2203005","0","130911","0","125811","2203","1"
"2203006","220300601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2203","1"
"2203099","220309901","0","1","105831","104331","0","0","0","0","0","0","0","2203099","0","0","0","101431","2203","1"
"2203099","220309902","0","1","105831","104331","0","0","0","0","0","0","0","2203099","0","0","0","101431","2203","1"
"2203099","220309903","0","1","105831","104331","0","0","0","0","0","0","0","2203099","0","0","0","101431","2203","1"
"2203101","220310101","0","0","0","0","0","0","0","1","0","0","0","2203101","0","0","0","0","2203","1"
"2203101","220310102","0","0","0","0","0","0","0","1","0","0","0","2203101","0","0","0","0","2203","1"
"2203101","220310103","0","0","0","0","0","0","0","0","0","0","0","2203101","0","0","0","0","2203","1"
"2203101","220310104","0","0","0","0","0","0","0","0","0","0","0","2203101","0","0","0","0","2203","1"
"2203102","220310201","0","0","0","0","0","0","0","1","0","0","0","2203102","0","0","0","0","2203","1"
"2203102","220310202","0","0","0","0","0","0","0","0","0","0","0","2203102","0","0","0","0","2203","1"
"2203103","220310301","0","0","0","0","0","0","0","1","0","0","0","2203103","0","0","0","0","2203","1"
"2203103","220310302","0","0","0","0","0","0","0","0","0","0","0","2203103","0","0","0","0","2203","1"
"2203104","220310401","0","0","0","0","0","0","0","1","0","0","0","2203104","0","0","0","0","2203","1"
"2203104","220310402","0","0","0","0","0","0","0","0","0","0","0","2203104","0","0","0","0","2203","1"
"2204001","220400101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2204","1"
"2204003","220400301","106011","1","9411","9311","0","0","127812","0","130912","193511","0","0","126411","105811","127712","9212","2204","1"
"2204003","220400302","0","1","130112","130212","0","0","0","0","0","0","0","0","0","0","0","130012","2204","1"
"2204004","220400401","126111","1","125811","9411","0","0","0","0","0","0","0","0","193511","126011","0","9311","2204","1"
"2204006","220400601","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2204","1"
"2204098","220409801","0","1","105831","8031","0","0","0","0","0","0","0","2204098","0","194231","0","331","2204","1"
"2204098","220409802","0","1","105831","8031","0","0","0","0","0","0","0","2204098","0","194231","0","331","2204","1"
"2204098","220409803","0","1","105831","8031","0","0","0","0","0","0","0","2204098","0","194231","0","331","2204","1"
"2204099","220409901","0","1","0","106031","0","0","0","0","0","0","0","2204099","0","0","0","105831","2204","1"
"2204099","220409902","0","1","0","106031","0","0","0","0","0","0","0","2204099","0","0","0","105831","2204","1"
"2204099","220409903","0","1","0","106031","0","0","0","0","0","0","0","2204099","0","0","0","105831","2204","1"
"2204099","220409904","194231","1","50211","8031","0","0","0","0","0","0","0","2204199","0","105831","0","331","2204","1"
"2204099","220409905","194231","1","50211","8031","0","0","0","0","0","0","0","2204199","0","105831","0","331","2204","1"
"2204101","220410101","0","0","0","0","0","0","0","1","0","0","0","2204101","0","0","0","0","2204","1"
"2204101","220410102","0","0","0","0","0","0","0","0","0","0","0","2204101","0","0","0","0","2204","1"
"2204102","220410201","0","0","0","0","0","0","0","1","0","0","0","2204102","0","0","0","0","2204","1"
"2204102","220410202","0","0","0","0","0","0","0","1","0","0","0","2204102","0","0","0","0","2204","1"
"2204102","220410203","0","0","0","0","0","0","0","0","0","0","0","2204102","0","0","0","0","2204","1"
"2204102","220410204","0","0","0","0","0","0","0","0","0","0","0","2204102","0","0","0","0","2204","1"
"2204103","220410301","0","0","0","0","0","0","0","1","0","0","0","2204103","0","0","0","0","2204","1"
"2204103","220410302","0","0","0","0","0","0","0","0","0","0","0","2204103","0","0","0","0","2204","1"
"2204104","220410401","0","0","0","0","0","0","0","1","0","0","0","2204104","0","0","0","0","2204","1"
"2204104","220410402","0","0","0","0","0","0","0","1","0","0","0","2204104","0","0","0","0","2204","1"
"2204104","220410403","0","0","0","0","0","0","0","0","0","0","0","2204104","0","0","0","0","2204","1"
"2204104","220410404","0","0","0","0","0","0","0","0","0","0","0","2204104","0","0","0","0","2204","1"
"2204105","220410501","0","0","0","0","0","0","0","1","0","0","0","2204105","0","0","0","0","2204","1"
"2204105","220410502","0","0","0","0","0","0","0","0","0","0","0","2204105","0","0","0","0","2204","1"
"2204106","220410601","0","0","0","0","0","0","0","1","0","0","0","2204106","0","0","0","0","2204","1"
"2204106","220410602","0","0","0","0","0","0","0","0","0","0","0","2204106","0","0","0","0","2204","1"
