5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"2","1","0","0","0","0","0","7","0","0","1007","0","0","0","1","1","0","0","30730902","1006","0","1002","1001","307309"
"2","1","0","0","0","0","0","9","0","1","1","0","0","1007","1001","1","0","0","30731001","1006","0","1","1002","307310"
"2","1","0","0","0","0","0","9","0","1","1","0","0","1007","1001","1","0","0","30731002","1006","0","1","1002","307310"
"2","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1","0","0","30731101","0","0","1","1","307311"
"2","1","1004","1","0","0","0","14","0","1","1","0","0","1","1","1004","1","1004","30731201","1004","1004","1","1004","307312"
"2","1","0","0","0","0","0","9","0","1","1","0","0","1007","1001","1","0","0","30731301","1006","0","1","1002","307313"
"2","1","0","0","0","0","0","9","0","1","1","0","0","1007","1001","1","0","0","30731302","1006","0","1","1002","307313"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740001","0","0","1002","1001","307400"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740101","0","0","1002","1001","307401"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740201","0","0","1002","1001","307402"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740202","0","0","1002","1001","307402"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740301","0","0","1002","1001","307403"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740302","0","0","1002","1001","307403"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740401","0","0","1","1","307404"
"3","1","0","0","0","0","0","8","0","0","1","0","0","1002","1","1002","0","0","30740501","1","0","1004","1","307405"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740601","0","0","1002","1001","307406"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30740602","0","0","1002","1001","307406"
"1","1","1","1","1","1","1","6","1","0","0","1","1","0","1002","1","1","1","30750001","1001","1","1001","1","307500"
"1","1","1","1","1","1","1","6","1","0","0","1","1","0","1001","1","1","1","30750101","1001","1","1","1001","307501"
"1","1001","1","1","1","1","1","6","1","0","0","1","1","0","1002","1002","1","1","30750201","1","1","1","1001","307502"
"1","1","0","0","0","0","0","9","0","1001","1","0","0","1","1","1001","0","0","30750202","1002","0","1","1001","307502"
"1","1001","1","1","1","1","1","6","1","0","0","1","1","0","1001","1002","1","1","30750301","1","1","1","1002","307503"
"1","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1","1002","0","0","30750302","1001","0","1001","1002","307503"
"3","1","1","1","1","1","1","7","1","0","1001","1","1","0","1002","1","1","1","30750401","1","1","1","1001","307504"
"1","1001","1","1","1","1","1","6","1","0","0","1","1","0","1002","1001","1","1","30750402","1","1","1","1002","307504"
"3","1","1","1","1","1","1","7","1","0","1001","1","1","0","1002","1","1","1","30750501","1","1","1","1001","307505"
"1","1","0","0","0","0","0","9","0","1001","1","0","0","1","1","1001","0","0","30750502","1002","0","1","1001","307505"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1002","1003","0","0","30750601","0","0","1003","1001","307506"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1002","1003","0","0","30750701","0","0","1003","1001","307507"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1002","1003","0","0","30750801","0","0","1003","1001","307508"
"1","1003","0","0","0","0","0","5","0","0","0","0","0","0","1002","1003","0","0","30750901","0","0","1003","1001","307509"
"3","1","1","0","0","0","0","11","0","1002","1","0","0","1001","1","1001","0","1001","30760001","1","0","1002","1","307600"
"1","1","1","0","0","0","0","11","0","1","1","0","0","1001","1","1001","0","1001","30760002","1","0","1001","1","307600"
"1","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1001","0","0","30770001","0","0","1001","1","307700"
"1","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1001","0","0","30770101","0","0","1001","1","307701"
"1","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","30770201","1002","0","1002","1002","307702"
"1","1001","0","0","0","0","0","8","0","0","1002","0","0","1","1002","1001","0","0","30770202","1","0","1001","1","307702"
"1","1","0","0","0","0","0","9","0","1","1001","0","0","1002","1002","1002","0","0","30770301","1","0","1","1001","307703"
"1","1001","0","0","0","0","0","8","0","0","1002","0","0","1","1002","1001","0","0","30770302","1","0","1001","1","307703"
"1","1","0","0","0","0","0","9","0","1","1001","0","0","1002","1002","1002","0","0","30770401","1","0","1","1001","307704"
"1","1002","0","0","0","0","0","8","0","0","1","0","0","1001","1001","1001","0","0","30770402","1002","0","1002","1","307704"
"4","1","0","0","0","0","0","8","0","0","1","0","0","1001","1","1001","0","0","30780001","1","0","1001","1","307800"
"4","1","0","0","0","0","0","8","0","0","1","0","0","1001","1","1001","0","0","30780002","1","0","1001","1","307800"
"4","1","0","0","0","0","0","8","0","0","1","0","0","1001","1","1001","0","0","30780101","1","0","1001","1","307801"
"4","1","0","0","0","0","0","11","0","0","1","0","0","1001","1","1001","0","0","30780102","1","0","1001","1","307801"
"4","1002","1002","0","0","0","0","11","0","1002","1002","0","0","1001","1002","1002","0","1001","30780201","1001","0","1001","1002","307802"
"4","1002","1002","0","0","0","0","11","0","1002","1002","0","0","1001","1002","1001","0","1001","30780202","1002","0","1001","1002","307802"
"10","1001","1002","1001","0","0","0","14","0","1002","1002","0","0","1001","1001","1002","1002","1001","30780301","1001","1002","1002","1001","307803"
"10","1001","1002","1001","0","0","0","14","0","1002","1002","0","0","1001","1001","1002","1002","1001","30780302","1001","1002","1002","1001","307803"
"2","1005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30780401","0","0","1002","1002","307804"
"2","1005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30780402","0","0","1002","1002","307804"
"11","1004","1002","1002","0","0","0","15","1002","1002","1002","0","0","1001","1002","1001","1001","1001","30780501","1001","1001","1001","1001","307805"
"11","1004","1002","1002","0","0","0","15","1002","1002","1002","0","0","1001","1002","1001","1001","1001","30780502","1001","1001","1001","1001","307805"
"10","1002","1001","1001","0","0","0","14","0","1002","1001","0","0","1002","1001","1002","1002","1002","30780601","1002","1002","1002","1001","307806"
"10","1002","1001","1001","0","0","0","14","0","1002","1001","0","0","1002","1001","1002","1002","1002","30780602","1002","1002","1002","1001","307806"
"4","1","0","0","0","0","0","8","0","0","1","0","0","1001","1","1001","0","0","30780701","1","0","1001","1","307807"
"4","1","0","0","0","0","0","8","0","0","1","0","0","1001","1","1001","0","0","30780702","1","0","1001","1","307807"
"4","1","0","0","0","0","0","8","0","0","1","0","0","1001","1","1001","0","0","30780801","1","0","1001","1","307808"
"4","1","0","0","0","0","0","11","0","0","1","0","0","1001","1","1001","0","0","30780802","1","0","1001","1","307808"
"4","1002","1002","0","0","0","0","11","0","1002","1002","0","0","1001","1002","1002","0","1001","30780901","1001","0","1001","1002","307809"
"4","1002","1002","0","0","0","0","11","0","1002","1002","0","0","1001","1002","1001","0","1001","30780902","1002","0","1001","1002","307809"
"10","1001","1002","1001","0","0","0","14","0","1002","1002","0","0","1001","1001","1002","1002","1001","30781001","1001","1002","1002","1001","307810"
"10","1001","1002","1001","0","0","0","14","0","1002","1002","0","0","1001","1001","1002","1002","1001","30781002","1001","1002","1002","1001","307810"
"2","1005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30781101","0","0","1002","1002","307811"
"2","1005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30781102","0","0","1002","1002","307811"
"11","1004","1002","1002","0","0","0","15","1002","1002","1002","0","0","1001","1002","1001","1001","1001","30781201","1001","1001","1001","1001","307812"
"11","1004","1002","1002","0","0","0","15","1002","1002","1002","0","0","1001","1002","1001","1001","1001","30781202","1001","1001","1001","1001","307812"
"10","1002","1001","1001","0","0","0","14","0","1002","1001","0","0","1002","1001","1002","1002","1002","30781301","1002","1002","1002","1001","307813"
"10","1002","1001","1001","0","0","0","14","0","1002","1001","0","0","1002","1001","1002","1002","1002","30781302","1002","1002","1002","1001","307813"
"1","1","0","0","0","0","0","7","0","0","1001","0","0","0","1","1","0","0","30790001","1","0","1001","1","307900"
"1","1","0","0","0","0","0","5","0","0","0","0","0","0","1001","1","0","0","30790101","0","0","1","1","307901"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","30790201","1002","0","1","1002","307902"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","30790202","1","0","1","1001","307902"
"1","1","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","30790301","0","0","1","1002","307903"
"1","1002","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","30790302","1","0","1","1001","307903"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30800001","0","0","1002","1001","308000"
"4","1005","0","0","0","0","0","7","0","0","1001","0","0","0","1005","1005","0","0","30800101","1005","0","1002","1001","308001"
"5","1005","0","0","0","0","0","9","0","1005","1005","0","0","1007","1005","1005","0","0","30800201","1001","0","1007","1001","308002"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30800301","0","0","1005","1001","308003"
"2","1010","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30800401","0","0","1005","1005","308004"
"5","1005","0","0","0","0","0","9","0","1005","1005","0","0","1007","1005","1005","0","0","30800501","1001","0","1007","1001","308005"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30800601","0","0","1002","1001","308006"
"4","1005","0","0","0","0","0","7","0","0","1001","0","0","0","1005","1005","0","0","30800701","1005","0","1002","1001","308007"
"5","1005","0","0","0","0","0","9","0","1005","1005","0","0","1007","1005","1005","0","0","30800801","1001","0","1007","1001","308008"
"1","1005","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30800901","0","0","1005","1001","308009"
"2","1010","0","0","0","0","0","4","0","0","0","0","0","0","1005","0","0","0","30801001","0","0","1005","1005","308010"
"5","1005","0","0","0","0","0","9","0","1005","1005","0","0","1007","1005","1005","0","0","30801101","1001","0","1007","1001","308011"
"4","1005","0","0","0","0","0","7","0","0","1001","0","0","0","1005","1005","0","0","30801201","1005","0","1002","1001","308012"
"1","1004","0","0","0","0","0","7","0","0","1004","0","0","0","1004","1004","0","0","30810001","1001","0","1001","1004","308100"
"1","1004","0","0","0","0","0","7","0","0","1004","0","0","0","1004","1004","0","0","30810101","1001","0","1001","1004","308101"
"1","1004","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1004","0","0","30810201","1004","0","1004","1004","308102"
"1","1004","0","0","0","0","0","7","0","0","1004","0","0","0","1004","1004","0","0","30810202","1001","0","1001","1004","308102"
"1","1004","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1004","0","0","30810301","1004","0","1004","1004","308103"
"1","1004","0","0","0","0","0","7","0","0","1004","0","0","0","1004","1004","0","0","30810302","1001","0","1001","1004","308103"
"1","1005","0","0","0","0","0","5","0","0","0","0","0","0","1005","1002","0","0","30820001","0","0","1001","1005","308200"
"1","1005","0","0","0","0","0","6","0","0","0","0","0","0","1005","1005","0","0","30820101","1002","0","1001","1005","308201"
"1","1005","0","0","0","0","0","6","0","0","0","0","0","0","1005","1005","0","0","30820201","1002","0","1001","1005","308202"
"1","1005","0","0","0","0","0","5","0","0","0","0","0","0","1005","1002","0","0","30820301","0","0","1005","1001","308203"
"1","1004","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","30820401","0","0","0","0","308204"
"1","1006","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1001","0","0","30820501","1006","0","1006","1001","308205"
"6","1005","1005","0","0","0","0","11","0","1002","1001","0","0","1005","1005","1002","0","1001","30820601","1005","0","1005","1001","308206"
"4","1005","1005","0","0","0","0","10","0","1001","1001","0","0","1005","1004","1005","0","0","30820701","1002","0","1005","1001","308207"
"4","1006","0","0","0","0","0","9","0","1001","1001","0","0","1006","1004","1006","0","0","30820702","1002","0","1006","1001","308207"
"1","1","0","0","0","0","0","9","0","1","1002","0","0","1","1","1","0","0","30830001","1001","0","1002","1001","308300"
"1","1","0","0","0","0","0","9","0","1","1","0","0","1","1","1","0","0","30830101","1001","0","1","1001","308301"
"1","1","0","0","0","0","0","9","0","1","1002","0","0","1","1","1","0","0","30830201","1001","0","1002","1001","308302"
"1","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30830202","1001","0","1002","1001","308302"
"1","1","0","0","0","0","0","9","0","1","1002","0","0","1","1","1","0","0","30830301","1001","0","1002","1001","308303"
"1","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1","0","0","30830302","1001","0","1002","1001","308303"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1","1002","0","0","30840001","1","0","1002","1","308400"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1","1002","0","0","30840101","1","0","1002","1","308401"
"1","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1001","0","0","30840201","0","0","1002","1","308402"
"1","1","0","0","0","0","0","6","0","0","0","0","0","0","1002","1","0","0","30840202","1002","0","1","1001","308402"
"4","1","0","0","0","0","0","8","0","0","1001","0","0","1","1","1002","0","0","30840301","1","0","1001","1","308403"
"1","1002","1001","0","0","0","0","11","0","1","1001","0","0","1002","1001","1002","0","1002","30840302","1","0","1001","1","308403"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30840401","0","0","1","1","308404"
"2","1","0","0","0","0","0","9","0","1","1001","0","0","1004","1001","1004","0","0","30840501","1","0","1","1004","308405"
"1","1","0","0","0","0","0","8","0","0","1","0","0","1001","1","1001","0","0","30840601","1002","0","1001","1002","308406"
"2","1","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1","0","0","30840602","1001","0","1","1001","308406"
"4","1","0","0","0","0","0","8","0","0","1001","0","0","1","1","1002","0","0","30840801","1","0","1001","1","308408"
"1","1002","1001","0","0","0","0","11","0","1","1001","0","0","1002","1001","1002","0","1002","30840802","1","0","1001","1","308408"
"1","1004","0","0","0","0","0","8","0","0","1004","0","0","1001","1004","1001","0","0","30840901","1002","0","1001","1002","308409"
"2","1004","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1004","0","0","30840902","1001","0","1004","1001","308409"
"1","1","0","0","0","0","0","8","0","0","1002","0","0","1","1002","1","0","0","30850001","1001","0","1","1001","308500"
"1","1","0","0","0","0","0","8","0","0","1002","0","0","1","1002","1","0","0","30850002","1001","0","1","1001","308500"
"1","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1001","0","0","30860001","0","0","1","1002","308600"
"4","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1006","0","0","30860101","1","0","1","1002","308600"
"4","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1006","0","0","30860201","1","0","1","1002","308600"
"4","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1001","0","0","30860301","1","0","1","1002","308600"
"1","1","0","0","0","0","0","5","0","0","0","0","0","0","1","1001","0","0","30860302","0","0","1","1008","308600"
"4","1","1007","0","0","0","0","11","0","1002","1007","0","0","1","1004","1","0","1","30860401","1","0","1","1002","308600"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","30860501","0","0","1","1","308600"
"4","1","0","0","0","0","0","7","0","0","1002","0","0","0","1","1001","0","0","30860601","1","0","1","1002","308606"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30900001","0","0","1001","1002","309000"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30900101","0","0","1001","1002","309001"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30900201","0","0","1001","1002","309002"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30900301","0","0","1001","1002","309003"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30900401","0","0","1001","1002","309004"
"1","1002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","30900501","0","0","1001","1002","309005"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","30910001","0","0","1001","1002","309100"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","30910101","0","0","1001","1002","309101"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","30910201","0","0","1001","1002","309102"
"1","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1002","0","0","30910301","0","0","1001","1002","309103"
