4ef1b3a0b92bd294e2dfedc0fd7888e833f331758c98e2f8614ca0f3ca5d72d2,a27b644709c05047c43e6483bc97f0daa982ee6c104f3413073b6a68d36f5dff,eed499aecf8084d21493d2428457a6f912188d062a7866f0f16c4e5195c21e62,c37f73cf054229fb7d2ec4328b434d5c3560bf7b3b88868a0e491f0a016853b6,cd4b191ba1fdf934db01b68f3d157c04ac040a12dabd81abc67346293aadb872,ec3ce700cca1b151ee669ff0bed30f852a9836ea0332d0c12be7dce70cd995d3,21040413017a3e6c151e30cc1e27b4659e39f16c9e26569cfafc18ba75f043f7,20f81933ff407c26003869bcf9453c687a525ef5f35e3a4821e1bf1293cf6475,5ec91dd1043f54075d789810e096519f629decae883f32877bc84a42b42d5c23,19da2dcf5ac2ca1caba1cc785455c82d67f7d986bb82733964ce2b1404fcaf16,a995040453a08e855b53bcdfae43d7f48e0bfae637f6ef4bbbf7a112fd8cdf98,ffbb0a9077d9f5880e8f9ce0900bd5b760164d073f5e60f6f4c2488f303a9477,ce1988e6438ea33ab4d9215dc132728a4b54ff9d7ce2550ef51b9fdf5bff08a7,1b153965b393aff9ff145a6d667d931badafb287b1535e0f44de44224466444c,425125f7c623ec5b9ffed08d3171afa5b1aa1ed154205ad4a7e2379875321d19,b25a6beeb13515ef3d371a091f2c477b0d537dfc7e9d082ecb7606dedbe95f9a,8216e4e60547afdbae4963e33bcc62e521a065b7bfb6c0577005a87877ae1963,9ec0720896ca740dcc5c86e87d1485e2f0718da0fa9c6a30b6c20b9159c35606,4397fc4d064cdfb4a1a4aa8b2e4c9d03cdf93eaac861f0350b5da5ab232e2a38,ab8a46f0729da0a264429474be3162c0461d8bf0b6841f5dc5456c9200db30f8,dab1d6e64ec4422ffc464d9dfb9d9783266222478772259cd1b57c5f83abcfdc
"21","0","1","3000","1","21","100","0","0","1","0","","1","","6","0.00027","2","1","303900201","1","0"
"0","0","7","3000","8","0","0","0","0","1","0","","1","","6","0","1","2","303900202","1","0"
"21","0","1","3000","1","21","100","0","0","1","0","","1","","6","0.00027","2","1","303900203","1","0"
"0","0","7","3000","8","0","0","0","0","1","0","","1","","6","0","1","2","303900204","1","0"
"21","0","1","3000","1","21","100","0","0","1","0","","1","","6","0.00027","2","1","303900205","1","0"
"0","0","7","3000","8","0","0","0","0","1","0","","1","","6","0","1","2","303900206","1","0"
"21","0","1","3000","1","21","100","0","0","1","0","","1","","3","0.00027","3","1","303900301","1","0"
"1","0","999","2160","23","2","303901102","0","0","99","0","対象の残りHPを判定","1","","1","0","3","0","303901101","1","0"
"10","0","2","2160","1","5","0","0","0","99","0","魔法ダメージ（追加ダメージ用）","1","","1","0","3","1","303901102","1","0"
"0.7","0","1","2160","8","0","0","0","0","99","0","スロウ","1","","1","0","3","8","303901103","1","0"
"20","0","2","2160","1","8","0","0","0","99","0","魔法ダメージ","1","","1","0","3","1.3","303901104","1","0"
"7","0","1","3000","46","0","0","0","0","1","0","割合ダメージ","1","","3","0","14","0","303901201","1","1"
"8","0","1","3000","46","0","0","0","0","1","0","割合ダメージ","1","","3","0","1","0","303901202","1","1"
"15","0","1","3000","46","0","0","0","0","1","0","割合ダメージ","1","","3","0","1","0","303901203","1","1"
"400","0","2","3000","16","0","0","0","0","1","0","TPダウン","1","","3","0","1","0","303901204","1","0"
"20","0","1","3000","46","0.001","100","0","0","99","0","","1","","6","0","3","0","303902101","1","2"
"0.8","0","1","3000","59","90","0","0","0","99","0","","1","","6","0","3","0","303902102","1","0"
"1000","0","2","3000","16","0","0","0","0","99","0","","1","","6","0","3","0","303902103","1","0"
"3","0","11","3000","10","50","1","0","0","99","0","","1","","6","90","3","0","303902104","1","0"
"3","0","31","3000","10","50","1","0","0","99","0","","1","","6","90","3","0","303902105","1","0"
"21","0","1","3000","1","21","100","0","0","1","0","","1","","6","0.00027","2","1","303902201","1","0"
"0","0","7","3000","8","0","0","0","0","1","0","","1","","6","0","1","2","303902202","1","0"
"21","0","1","3000","1","21","100","0","0","1","0","","1","","6","0.00027","2","1","303902203","1","0"
"0","0","7","3000","8","0","0","0","0","1","0","","1","","6","0","1","2","303902204","1","0"
"21","0","1","3000","1","21","100","0","0","1","0","","1","","6","0.00027","2","1","303902205","1","0"
"0","0","7","3000","8","0","0","0","0","1","0","","1","","6","0","1","2","303902206","1","0"
"21","0","1","3000","1","21","100","0","0","1","0","","1","","3","0.00027","3","1","303902301","1","0"
"20","0","1","3000","46","0.001","100","0","0","99","0","","1","","6","0","3","0","303904101","1","2"
"0.8","0","1","3000","59","90","0","0","0","99","0","","1","","6","0","3","0","303904102","1","0"
"1000","0","2","3000","16","0","0","0","0","99","0","","1","","6","0","3","0","303904103","1","0"
"1","0","11","3000","10","0","1","0","0","99","0","","1","","6","90","3","2","303904104","1","0"
"1","0","31","3000","10","0","1","0","0","99","0","","1","","6","90","3","2","303904105","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","6","0","2","0","303904201","1","0"
"3","0","1","1","1","3","80","0","0","1","0","","1","","5","0.00002","1","1","303904202","1","0"
"0","0","7","1","8","0","0","0","0","1","0","","1","","5","0","1","2","303904203","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","6","0","2","0","303904204","1","0"
"3","0","1","1","1","3","80","0","0","1","0","","1","","5","0.00002","1","1","303904205","1","0"
"0","0","7","1","8","0","0","0","0","1","0","","1","","5","0","1","2","303904206","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","6","0","2","0","303904207","1","0"
"3","0","1","1","1","3","80","0","0","1","0","","1","","5","0.00002","1","1","303904208","1","0"
"0","0","7","1","8","0","0","0","0","1","0","","1","","5","0","1","2","303904209","1","0"
"15","0","1","3000","1","15","80","0","0","1","0","","1","","3","0.00018","3","1","303904301","1","0"
"30","0","2","3000","1","30","100","0","0","1","0","","1","","3","0.00081","38","1","304000101","1","0"
"1000","0","2","3000","16","0","0","0","0","1","0","","1","","3","0","38","0","304000102","1","0"
"100","0","1","3000","49","0","0","0","0","1","0","","1","","3","0","38","0","304000103","1","0"
"9","0","5","3000","9","0.1","100","0","0","1","0","","1","","3","0","38","90","304000104","1","0"
"0","0","504","3000","23","0","0","0","0","99","0","","1","","6","0","4","0","304000105","1","304000106"
"100","0","1","3000","49","0","0","0","0","99","0","","1","","6","0","4","0","304000106","1","0"
"0","0","504","3000","23","0","0","0","0","99","0","","1","","6","0","4","0","304000107","1","304000108"
"30","0","2","3000","1","30","100","0","0","99","0","","1","","6","0.00081","4","1","304000108","1","0"
"0","0","304000202","3000","93","0","0","0","0","1","0","","1","","3","0","4","0","304000201","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","3","0","4","0","304000202","1","0"
"5","0","2","200","1","5","100","0","0","99","0","","1","","2","0.0001","1","1","304000203","1","0"
"3","0","41","200","10","50","0","0","0","99","0","","1","","2","90","1","0","304000204","1","1"
"9","0","3","200","9","0.2","100","0","0","99","0","","1","","2","0","1","8.5","304000205","1","0"
"0","0","2","200","16","0.004","0","0","0","99","0","","1","","2","0","1","0","304000206","1","0"
"30","0","1","3000","1","30","100","0","0","1","0","","1","","3","0.0004","38","1","304000301","1","0"
"30","0","2","3000","1","30","100","0","0","1","0","","1","","3","0.00081","38","1","304001101","1","0"
"1000","0","2","3000","16","0","0","0","0","1","0","","1","","3","0","38","0","304001102","1","0"
"100","0","1","3000","49","0","0","0","0","1","0","","1","","3","0","38","0","304001103","1","0"
"9","0","5","3000","9","0.1","100","0","0","1","0","","1","","3","0","38","90","304001104","1","0"
"0","0","504","3000","23","0","0","0","0","99","0","","1","","6","0","4","0","304001105","1","304001106"
"100","0","1","3000","49","0","0","0","0","99","0","","1","","6","0","4","0","304001106","1","0"
"0","0","504","3000","23","0","0","0","0","99","0","","1","","6","0","4","0","304001107","1","304001108"
"30","0","2","3000","1","30","100","0","0","99","0","","1","","6","0.00081","4","1","304001108","1","0"
"0","0","304001202","3000","93","0","0","0","0","1","0","","1","","3","0","4","0","304001201","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","3","0","4","0","304001202","1","0"
"5","0","2","200","1","5","100","0","0","99","0","","1","","2","0.0001","1","1","304001203","1","0"
"3","0","41","200","10","200","0","0","0","99","0","","1","","2","90","1","0","304001204","1","1"
"9","0","3","200","9","0.2","100","0","0","99","0","","1","","2","0","1","8.5","304001205","1","0"
"0","0","2","200","16","0.004","0","0","0","99","0","","1","","2","0","1","0","304001206","1","0"
"30","0","1","3000","1","30","100","0","0","1","0","","1","","3","0.0004","38","1","304001301","1","0"
"100","0","2","3000","1","10","50","0","0","1","0","","1","","3","0.01","38","1","304002101","1","0"
"1000","0","2","3000","16","0","0","0","0","1","0","","1","","3","0","38","0","304002102","1","0"
"100","0","1","3000","49","0","0","0","0","1","0","","1","","3","0","38","0","304002103","1","0"
"0","0","304002202","3000","93","0","0","0","0","1","0","","1","","3","0","4","0","304002201","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","3","0","4","0","304002202","1","0"
"9","0","3","200","9","1.5","100","0","0","99","0","","1","","2","0","1","8.5","304002203","1","0"
"200","0","2","200","16","0","0","0","0","99","0","","1","","2","0","1","0","304002204","1","0"
"100","0","1","3000","1","10","50","0","0","1","0","","1","","3","0.01","38","1","304002301","1","0"
"66","0","2","3000","1","66","100","0","0","1","0","","1","","3","0.00247","38","1","304003101","1","0"
"1000","0","2","3000","16","0","0","0","0","1","0","","1","","3","0","38","0","304003102","1","0"
"100","0","1","3000","49","0","0","0","0","1","0","","1","","3","0","38","0","304003103","1","0"
"100","0","5","3000","9","0","100","0","0","1","0","","1","","3","0","38","90","304003104","1","0"
"0","0","504","3000","23","0","0","0","0","99","0","","1","","6","0","4","0","304003105","1","304003106"
"100","0","1","3000","49","0","0","0","0","99","0","","1","","6","0","4","0","304003106","1","0"
"0","0","504","3000","23","0","0","0","0","99","0","","1","","6","0","4","0","304003107","1","304003108"
"66","0","2","3000","1","66","100","0","0","99","0","","1","","6","0.00247","4","1","304003108","1","0"
"0","0","304003202","3000","93","0","0","0","0","1","0","","1","","3","0","4","0","304003201","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","3","0","4","0","304003202","1","0"
"9","0","3","200","9","1.5","100","0","0","99","0","","1","","2","0","1","8.5","304003203","1","0"
"200","0","2","200","16","0","0","0","0","99","0","","1","","2","0","1","0","304003204","1","0"
"100","0","1","3000","1","10","100","0","0","1","0","","1","","3","0.01","38","1","304003301","1","0"
"90","0","2","3000","1","0.9","0","0","0","1","0","・物理か魔法攻撃力が最も高い敵１体に魔法ダメージ","1","","3","0.00135","38","3.5","304004101","1","0"
"1000","0","2","3000","16","0","0","0","0","1","0","・物理か魔法攻撃力が最も高い敵１体にTPダウン","1","","3","0","38","0","304004102","1","0"
"100","0","1","3000","49","0","0","0","0","1","0","・物理か魔法攻撃力が最も高い敵１体にステータスアップ解除","1","","3","0","38","0","304004103","1","0"
"0","0","304004202","3000","93","0","0","0","0","1","0","（挑発無視）","1","","3","0","4","0","304004201","1","0"
"0","0","4","3000","7","0","0","0","0","1","0","","1","","3","0","4","0","304004202","1","0"
"9","0","3","200","9","1.5","100","0","0","99","0","・後ろから1番目の敵と周囲に呪い","1","","2","0","1","8.5","304004203","1","0"
"200","0","2","200","16","0","0","0","0","99","0","・後ろから1番目の敵と周囲にTPダウン","1","","2","0","1","0","304004204","1","0"
"90","0","1","3000","1","0.9","0","0","0","1","0","・物理か魔法攻撃力が最も高い敵１体に物理ダメージ","1","","3","0.0018","38","3.5","304004301","1","0"
"35","0","1","2160","1","2.3","0","0","0","99","0","","1","","1","0","3","0.65","304100101","1","0"
"0.4","0","1","-1","18","0","0","0","0","1","0","","1","","1","0","7","4","304100201","1","304100202"
"0","0","3","2160","36","0","0","1.5","2160","1","0","","1","","3","0","3","0","304100202","1","0"
"3","0","1","2160","1","0.6","0","0","0","99","0","","1","","3","0","3","0.2","304100203","1","0"
"4","0","1","2160","1","4","100","0","0","99","0","","1","","3","0.00031","3","1","304101101","1","0"
"0","0","1","-1","18","0","0","0","0","1","0","","1","","1","0","7","4","304101201","1","304101202"
"0","0","1","2160","1","0.4","100","0","99999","99","0","","1","","6","0","3","10","304101202","1","0"
"2","0","20","0","10","100","0","0","0","1","0","","2","","3","4","7","0","304101203","1","1"
"2","0","40","0","10","100","0","0","0","1","0","","2","","3","4","7","0","304101204","1","1"
"12","0","1","2160","1","12","100","0","0","1","0","","1","","3","0.00098","3","1","304101301","1","0"
"100","0","9","0","17","0","0","0","0","1","0","","2","","1","0","7","15","304101501","1","0"
"1","0","21","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304101502","1","2"
"1","0","41","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304101503","1","2"
"100","0","9","0","17","0","0","0","0","1","0","","2","","1","0","7","15","304101601","1","0"
"1","0","21","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304101602","1","2"
"1","0","41","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304101603","1","2"
"100","0","11","0","17","0","0","0","0","1","0","","2","","1","0","7","0","304101701","1","0"
"-1","0","1","0","22","0","0","0","0","1","0","","2","","1","0","7","0","304101702","1","30410102"
"2","0","141","0","10","100","0","0","0","1","0","","2","","1","5","7","0","304101801","1","1"
"-1","0","1","0","22","0","0","0","0","1","0","","2","","1","0","7","0","304101802","1","30410101"
"0","0","1","0","18","0","0","0","0","1","0","","0","","0","0","7","4","304101803","1","304101804"
"0","0","141","0","10","0","0","0","0","1","0","","2","","1","0","7","0","304101804","1","1"
"8","0","6","0","21","0","0","0","0","99","0","","2","","3","0","7","0","304101805","1","0"
"12","0","1","2160","1","12","100","0","0","1","0","","1","","3","0.00098","3","1","304101901","1","0"
"4","0","1","2160","1","4","100","0","0","99","0","","1","","3","0.00031","3","1","304102101","1","0"
"2","0","111","2160","10","0","0","0","0","99","0","","1","","3","20","3","0.001","304102102","1","1"
"2","0","121","2160","10","0","0","0","0","99","0","","1","","3","20","3","0.001","304102103","1","1"
"0","0","1","-1","18","0","0","0","0","1","0","","1","","1","0","7","4","304102201","1","304102202"
"0","0","1","2160","1","0.4","100","0","99999","99","0","","1","","6","0","3","10","304102202","1","0"
"2","0","20","0","10","100","0","0","0","1","0","","2","","3","4","7","0","304102203","1","1"
"2","0","40","0","10","100","0","0","0","1","0","","2","","3","4","7","0","304102204","1","1"
"12","0","1","2160","1","12","100","0","0","1","0","","1","","3","0.00098","3","1","304102301","1","0"
"100","0","9","0","17","0","0","0","0","1","0","","2","","1","0","7","15","304102501","1","0"
"1","0","21","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304102502","1","2"
"1","0","41","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304102503","1","2"
"100","0","9","0","17","0","0","0","0","1","0","","2","","1","0","7","15","304102601","1","0"
"1","0","21","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304102602","1","2"
"1","0","41","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304102603","1","2"
"100","0","11","0","17","0","0","0","0","1","0","","2","","1","0","7","0","304102701","1","0"
"-1","0","1","0","22","0","0","0","0","1","0","","2","","1","0","7","0","304102702","1","30410202"
"2","0","141","0","10","100","0","0","0","1","0","","2","","1","5","7","0","304102801","1","1"
"-1","0","1","0","22","0","0","0","0","1","0","","2","","1","0","7","0","304102802","1","30410201"
"0","0","1","0","18","0","0","0","0","1","0","","0","","0","0","7","4","304102803","1","304102804"
"0","0","141","0","10","0","0","0","0","1","0","","2","","1","0","7","0","304102804","1","1"
"8","0","6","0","21","0","0","0","0","99","0","","2","","3","0","7","0","304102805","1","0"
"12","0","1","2160","1","12","100","0","0","1","0","","1","","3","0.00098","3","1","304102901","1","0"
"100","0","1","2160","1","10","100","0","0","99","0","","1","","3","0.01","3","1","304103101","1","0"
"0.35","0","1","2160","8","0","0","0","0","99","0","","1","","3","0","3","12","304103102","1","0"
"0","0","1","-1","18","0","0","0","0","1","0","","1","","1","0","7","4","304103201","1","304103203"
"100","0","3","2160","36","10","100","1.5","2160","1","0","","1","","3","0.01","3","1","304103202","1","0"
"100","0","1","2160","1","10","100","0","0","99","0","","1","","6","0.01","3","1","304103203","1","0"
"2","0","20","0","10","100","0","0","0","1","0","","2","","3","4","7","0","304103204","1","1"
"2","0","40","0","10","100","0","0","0","1","0","","2","","3","4","7","0","304103205","1","1"
"100","0","1","2160","1","10","100","0","0","1","0","","1","","3","0.01","3","1","304103301","1","0"
"100","0","9","0","17","0","0","0","0","1","0","","2","","1","0","7","15","304103501","1","0"
"1","0","21","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304103502","1","2"
"1","0","41","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304103503","1","2"
"100","0","9","0","17","0","0","0","0","1","0","","2","","1","0","7","15","304103601","1","0"
"1","0","21","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304103602","1","2"
"1","0","41","0","10","0","0","0","0","1","0","","2","","1","15","7","1","304103603","1","2"
"100","0","11","0","17","0","0","0","0","1","0","","2","","1","0","7","0","304103701","1","0"
"-1","0","1","0","22","0","0","0","0","1","0","","2","","1","0","7","0","304103702","1","30410302"
"2","0","21","0","10","50","0","0","0","1","0","","2","","1","4","7","0","304103801","1","1"
"2","0","41","0","10","50","0","0","0","1","0","","2","","1","4","7","0","304103802","1","1"
"-1","0","1","0","22","0","0","0","0","1","0","","2","","1","0","7","0","304103803","1","30410301"
"0","0","1","0","18","0","0","0","0","1","0","","0","","0","0","7","4","304103804","1","304103805"
"0","0","41","0","10","0","0","0","0","1","0","","2","","1","0","7","0","304103805","1","1"
"8","0","6","0","21","0","0","0","0","99","0","","2","","3","0","7","0","304103806","1","0"
"100","0","1","2160","1","10","100","0","0","1","0","","1","","3","0.01","3","1","304103901","1","0"
"100","0","9","0","17","0","0","0","0","1","0","","2","","1","0","7","15","304111001","1","0"
