ec2e1fe69dcbd3c9e51ff4035943fe71766d9d82aa2f6f4558f47bae30ba3cc2,63911f49d18e3256edd55e00171afbf9489515b2fc5b73201fe7f81c81482686,977de6d90d46d690497c128fb89c5a554214715212571f74977b134dca58938f,cde1792a591067a1be04215306a1e84521956837d95850458f9c937a12318260,844518bcfcdc9d7c0cd0c3387a824d22fd2cca4bd2f5660fcbcaa3bd0d75ceea,f7aa4f51cccc58f50f580d394b5b0e5c331d12155e346332f73d8b5c4aa377c4,51c7bd2460e7fee0eaa2e7678428d895d2db6558c29e803b4667a1450ab864e9,9552a177aee75724590b0a62554c23d8d81316272cdde2fe5f2611c0590c65f3,5b77ace9045de9440818f4539230b2b9460c326edeffbaa20e114cea125d2673,8245427ff3378fc3b45d730b8f649a8e352638a5ac7ed48e1b4dc59fb7830796,69ba278cc783b993f8ad2d40da52385927908a38a14f8d581da7a27a1b95ac14,bf384befda6d9bd04126a647bf7c4e803ba2c2b36d6f0bfe466a8e9c9669b0e2,d187a953e2ba3c5c235bde134fac7ea929ceb5f046def8d0d29d84b6a5d12457,2da644eccd564540d6c43c74a03de8fc910a9755c05199a9fa4e48311583d623,21ef226d4d0a7c0a89b46dff164a12d2dc3d6da8695ddbd4eaed8bb82480e065,7553bf783c49f5bff90f50164d1a97f14b68b2b27487b140e3f749df4dbeb883,a27aa147d2b9d72a203d6e58162fa126e8ab673e40a0854dd56d46973861c298,5d45c2aa120c61c634024ffa8d99298ce33883578d5301b7e6c18baf98ac5b47,68d56f72b5fc7e286b550983e5aaee3ea73376047a5768d2ed5adeb52b50d0d8,c8e064a6d7b86c32988a64e5fe62307e864018427e6eaac661b6163bf1943a46
"12428","これ、何と言う？","2","12382","12356","","4","4","4","12371","かつて「三種の神器」と呼ばれた3つの家電製品。「白黒テレビ」と「洗濯機」とあと一つは？","4","4214","2","れいぞうこ","12358","0","4","4","れいぞうこ"
"12459","これ、何と言う？","2","12486","12521","カラーテレビ","5","5","4","12499","かつて「3C」と呼ばれた3つの家電製品。「自動車」と「クーラー」とあと一つは？","5","4215","2","カラーテレビ","12524","0","5","5","カラテレビ"
"28779","これ、何と言う？","2","22303","26408","","6","6","4","28023","太陽系の惑星、太陽から近い順に並べた時の頭文字","6","4216","2","水金地火木土天海","22825","0","6","6","火木土天海"
"12469","これ、何と言う？","2","12517","12461","サーキュレーター","5","5","4","12479","空調家電の一種。扇風機に似た仕組みだが、直接風を受けるのではなく空気を循環させるためのもの","5","4217","2","サーキュレーター","12524","0","5","5","サキュレタ"
"12459","これ、何と言う？","2","12469","12503","","5","5","4","12471","とうがらしなどの、辛さのもととなっている成分。食欲増進、発汗、血行促進などの効果がある","5","4218","1","カプサイシン","12452","0","5","5","カプサイシ"
"12473","これ、何と言う？","2","12532","12467","","5","5","4","12523","とうがらしの辛さを計る単位。ハバネロは1万程度だが、世界一辛いものだと数百万に到達する","5","4219","3","スコヴィル値","12451","0","5","5","スコヴィル"
"12508","これ、何と言う？","2","12522","12540","","5","5","4","12464","地面に円柱状の穴を掘って、地盤の調査を行うこと。「とある球技」の名前としばしば混同される","5","4220","2","ボーリング","12531","0","5","5","ボーリング"
"12491","これ、何と言う？","2","12488","12517","ニュートラル","5","5","4","12523","オートマ車のギアで、「P」はパーキング、「D」はドライブ。では「N」は？","5","4221","2","ニュートラル","12521","0","5","5","ニュトラル"
"12454","これ、何と言う？","2","12531","12452","","5","5","4","12540","自動車の部品で「方向指示器」と呼ばれるもの、英語ではなんと言う？","5","4222","1","ウインカー","12459","0","5","5","ウインカー"
"12450","これ、何と言う？","2","12473","12452","アイスバーン","5","5","4","12531","冬に道路が凍結し、ツルツル滑る状態。車で走るには非常に危ない","5","4223","3","アイスバーン","12496","0","5","5","アイスバン"
"12524","これ、何と言う？","2","12517","12462","","5","5","4","12540","車のガソリンとして最も一般的な種類。スポーツカーなどに乗らない限り、これを使うのがほとんど","5","4224","1","レギュラーガソリン","12521","0","5","5","レギュラー"
"12518","これ、何と言う？","2","12496","12491","ユニバーサル","5","5","4","12523","「USB」の「U」、汎用を目的に作られた規格であることが由来だが、何という言葉の略？","5","4225","3","ユニバーサル","12469","0","5","5","ユニバサル"
"12458","この場所の名前は？","1","12510","12540","","5","5","4","30010","","6","4226","3","オーマの町","12398","4226","4","5","オーマの町"
"12458","この場所の名前は？","1","12456","12540","","5","5","4","30010","","6","4227","3","オーエド町","12489","4227","5","5","オーエド町"
"12475","この場所の名前は？","1","12488","12531","","5","5","4","12523","","5","4228","3","獣人の国セントールス","12540","4228","5","5","セントール"
"12513","これ、何と言う？","1","12523","12469","","5","5","4","12451","何というクランバトル\nボスの棲み処？","5","4229","1","メサルティム","12486","4229","5","5","メサルティ"
"12511","これ、何と言う？","1","12479","12494","","5","5","4","12525","何というクランバトル\nボスの棲み処？","5","4230","1","ミノタウロス","12454","4230","5","5","ミノタウロ"
"12484","これ、何と言う？","1","12531","12452","ツインピツグス","5","5","4","12464","何というクランバトル\nボスの棲み処？","5","4231","1","ツインピツグス","12500","4231","5","5","ツインピグ"
"12459","これ、何と言う？","1","12461","12523","","5","5","4","12473","何というクランバトル\nボスの棲み処？","5","4232","1","カルキノス","12494","4232","5","5","カルキノス"
"12458","これ、何と言う？","1","12524","12523","","5","5","4","12531","何というクランバトル\nボスの棲み処？","5","4233","1","オルレオン","12458","4233","5","5","オルレオン"
"12513","これ、何と言う？","1","12517","12487","","5","5","4","12469","何というクランバトル\nボスの棲み処？","5","4234","1","メデューサ","12540","4234","5","5","メデューサ"
"12464","これ、何と言う？","1","12483","12521","","5","5","4","12531","何というクランバトル\nボスの棲み処？","5","4235","1","グラットン","12488","4235","5","5","グラットン"
"12524","これ、何と言う？","1","12488","12469","","5","5","4","12523","何というクランバトル\nボスの棲み処？","5","4236","1","レサトパルト","12497","4236","5","5","レサトパル"
"12469","これ、何と言う？","1","12479","12472","","5","5","4","12454","何というクランバトル\nボスの棲み処？","5","4237","1","サジタリウス","12522","4237","5","5","サジタリウ"
"12450","これ、何と言う？","1","12466","12523","","5","5","4","12451","何というクランバトル\nボスの棲み処？","5","4238","1","アルゲティ","12486","4238","5","5","アルゲティ"
"12450","これ、何と言う？","1","12450","12463","","5","5","4","12458","何というクランバトル\nボスの棲み処？","5","4239","1","アクアリオス","12522","4239","5","5","アクアリオ"
"12488","これ、何と言う？","1","12506","12523","","5","5","4","12531","何というクランバトル\nボスの棲み処？","5","4240","1","トルペドン","12489","4240","5","5","トルペドン"
"12501","これ、何と言う？","2","12520","12451","","5","5","4","12489","氷河の浸食によって形成された谷に、海水が入り込むことでできる、細長い入り江。寒冷地に多い","5","4242","3","フィヨルド","12523","0","5","5","フィヨルド"
"12480","これ、何と言う？","2","12488","12463","ダクトテープ","5","5","4","12503","強度のある粘着テープで、ダクト管の補強をはじめ様々な用途に使える","5","4244","2","ダクトテープ","12486","0","5","5","ダクトテプ"
"12506","これ、何と言う？","2","12479","12531","","5","5","4","12531","「五角形」を英語で","5","4245","1","ペンタゴン","12468","0","5","5","ペンタゴン"
"12504","これ、何と言う？","2","12469","12461","","5","5","4","12531","「六角形」を英語で","5","4246","1","ヘキサゴン","12468","0","5","5","ヘキサゴン"
"12504","これ、何と言う？","2","12479","12503","","5","5","4","12531","「七角形」を英語で","5","4247","2","ヘプタゴン","12468","0","5","5","ヘプタゴン"
"12458","これ、何と言う？","2","12479","12463","","5","5","4","12531","「八角形」を英語で","5","4248","2","オクタゴン","12468","0","5","5","オクタゴン"
"12489","これ、何と言う？","2","12459","12487","","5","5","4","12531","「十二角形」を英語で","5","4249","3","ドデカゴン","12468","0","5","5","ドデカゴン"
"12469","これ、何と言う？","2","12470","12454","","5","5","4","12489","「千（単位）」を英語で","5","4250","2","サウザンド","12531","0","5","5","サウザンド"
"12488","これ、何と言う？","2","12522","12522","","5","5","4","12531","「兆（単位）」を英語で","5","4251","3","トリリオン","12458","0","5","5","トリリオン"
"12450","これ、何と言う？","2","12487","12523","","5","5","5","12486","パスタを茹でるとき、あえて歯ごたえを残して茹でること","5","5001","1","アルデンテ","12531","0","5","5","アルデンテ"
"12462","これ、何と言う？","1","12489","12523","","5","5","5","29702","ランドソルのギルドを管理する公的機関","6","5002","1","ギルド管理協会","31649","0","6","5","ギルド管理"
"12384","これ、何と言う？","1","12376","12356","","4","4","5","12406","『アオイ』が友達作りの練習台として作ったブリキの人形","4","5003","2","だいじょぶマイフレンドくん１号","12423","0","4","4","だいじょぶ"
"12450","これ、何と言う？","2","12481","12531","","5","5","5","12499","カタクチイワシを塩漬けにして熟成させた加工食品","5","5004","2","アンチョビ","12519","0","5","5","アンチョビ"
"12520","これ、何と言う？","2","12464","12540","","5","5","5","12488","牛乳などに菌や酵母を混ぜ発酵させたデザート。整腸作用もあり、健康食品として好まれる","5","5005","1","ヨーグルト","12523","0","5","5","ヨーグルト"
"12450","これ、何と言う？","2","12459","12521","","5","5","5","12488","コース料理ではなく、好みの料理をメニューから選んで注文すること","5","5006","2","アラカルト","12523","0","5","5","アラカルト"
"12459","これ、何と言う？","2","12524","12503","","5","5","5","12476","トマト、モッツァレラチーズ、バジルを盛りつけた、「カプリ風」という意味の前菜","5","5007","2","カプレーゼ","12540","0","5","5","カプレーゼ"
"12481","これ、何と言う？","2","12452","12455","","5","5","5","12540","強いお酒を飲むときに、口直しするための飲み物。特に冷水が一般的","5","5010","2","チェイサー","12469","0","5","5","チェイサー"
"12501","これ、何と言う？","2","12450","12457","","5","5","5","12521","世界三大珍味と呼ばれる食べ物。キャビア、トリュフ、あと一つは？","5","5011","1","フォアグラ","12464","0","5","5","フォアグラ"
"12496","これ、何と言う？","2","12469","12523","","5","5","5","12467","ブドウの果汁を煮詰めて樽で熟成発酵させたとろみのあるお酢","5","5013","2","バルサミコ酢","12511","0","5","5","バルサミコ"
"12458","これ、何と言う？","2","12489","12540","","5","5","5","12523","「作品外」という意味で、コース料理の最初に食欲をそそるための軽い前菜","5","5014","2","オードブル","12502","0","5","5","オードブル"
"12469","これ、何と言う？","2","12464","12531","","5","5","5","12450","「ワイン」をベースにして、リンゴやオレンジなどの果物やシナモンを加えた飲み物","5","5015","2","サングリア","12522","0","5","5","サングリア"
