4b1fd5c1a4e041d370dd9e07a2ff6ac7b6989cee836483c28819cca230ee3a17,296a18d16612fbbbe09c5cb28e7ce9878805404022ecadae81de94b711fe84a8,3338317589bca67fd83d64f5e65d852c2a78a9f486347e6967ef2e1fbb8da3d1,07d382b95740e764ae11bd1ce584fd749b287849bd8f2b5f649bc137a105466b,4c87407ea8d4fb8f451bbe188f457bfe517a2ac9bbf9e1153746bb7005980bcb,78595e17a85450709bfe77cf19ff104625e3f9476e45aa90bfb07bb0eee352d1,6320a37c8d7f8d74d0f1e1ea3637b103f555089053b8ea8c50c386f99c896de4,6565684bd845faa24b455d9160b3d262867329f5ef5991e28c500a8505534226,46ba944b5e24e98df637579e8b6b9d97dfe212c81aff928869add10f4c7d9adb,3ce299e0872f34966268807585c479b350100013b7c2d4cf98fb78845c2e6ae4,d9eb762d1158c0938135b2e982a6bb0079678bb8dbde405ef2342a7a2700ab90,450917026b1ae534e2f894c53abda57e55be4444dfdafcc020728271a629730d,c6fc3418668e728899e797bc18571d07342f186c0f48615bf9101678e8f7ef5e,997aac44d64ac35fd74ce278876e0cf1f863974514a0b6ed025b21b29f031476,3c1b4d940f8c0289642ae9286c8df59924a264509aace4cc63c5a3674a85b74e,2a693c70219b3d16f17d7d470368d6e502df744c9319562efbdcfe16d9b5608f,4ae3316ff0d464c535daf002be4808ec5f6d64e80e4fd7b6a97e17516f466b7b,ddb90b1f679e2ebad2f360ef6b7844bc2e88d6633818294ac16a89cca95f9fd4,dde2364df2e34ff76b2d71e85e374c149be291e4517e75c1d283ab602b5e4dec,ee2f3fbd6d28e599e9f99200a35a5539d369c295337121c08170eb3688784d1b,7fc852e58bcf11b6f715201573cfeaee589a0da643f493385229083445b24c5b
"300403502","","1","0","0","0.1","2","0.1","3","1","-1","1","3","0.02","0","99","","0","0","0","1"
"300403503","","13","0","0","100","0","0.04","3","1","-1","1","3","0","0","99","","0","0","0","1"
"300403504","","1","0","0","0.1","2","0.1","7","1","-1","1","3","0.024","0","1","","0","0","0","2"
"300403505","","13","0","0","100","0","0.023","7","1","-1","1","3","0","0","1","","0","0","0","2"
"300404101","","49","0","0","1","20","0","3","100","3000","1","6","41","0","99","","0","0","0","1"
"300404102","","10","0","1","0.001","11","0","20","3","3000","1","6","24","0","99","","0","0","0","1"
"300404103","","10","0","1","0.001","31","0","21","3","3000","1","6","24","0","99","","0","0","0","1"
"300404104","","10","0","1","0","41","100","3","2","3000","1","6","24","0","99","","0","0","0","1"
"300404105","","10","0","1","0","81","1000","3","1","3000","1","6","24","0","99","","0","0","0","1"
"300404201","","46","0","2","0","2","0","3","50","3000","1","3","0","100","1","","0","0","0","1"
"300404202","","13","0","0","100","1","0","3","8","3000","1","3","0","0","1","","0","0","0","1"
"300404203","","46","0","2","0","2","0","3","50","3000","1","6","0","100","99","","0","0","0","1"
"300404301","","1","0","0","1","2","30","3","30","3000","1","3","0.00036","100","1","","0","0","0","1"
"300404302","","16","0","0","0","2","0","3","300","3000","1","3","0","0","1","","0","0","0","1"
"300404303","","16","0","0","0","4","0","7","400","0","1","3","0","0","1","","0","0","0","2"
"300404401","","1","0","0","1","2","30","3","30","3000","1","3","0.00036","100","1","","0","0","0","1"
"300404501","","1","0","0","1","2","3","3","3","3000","1","6","0","100","99","","0","0","0","1"
"300404502","","13","0","0","100","0","0","3","8","3000","1","6","0","0","99","","0","0","0","1"
"300500101","","1","0","0","2.4","1","30","2","30","3000","1","1","0","0","1","","0","0","0","1"
"300500201","","7","0","0","0","1","0","8","0","3000","1","2","0","0","1","","0","0","0","1"
"300500202","","1","0","0","0.24","1","3","1","3","120","1","2","0","0","99","","0","0","0","1"
"300500203","","12","0","0","60","80","0.5","1","5","120","1","1","0.1","0","99","","0","0","0","1"
"300600101","","1","0","0","1.08","1","13.5","3","13.5","3000","1","1","0","0","2","","0","0","0","1"
"300600201","","9","0","0","4","1","2.25","3","2.25","3000","1","2","0","0","3","","0","0","0","1"
"300600202","","10","0","1","0.36","21","0.36","3","1","3000","1","2","8","0","3","","0","0","0","1"
"300601101","","1","0","0","2.8","1","13.5","3","13.5","3000","1","1","0","0","2","","0","0","0","1"
"300601102","","8","0","0","2","5","0","3","0","3000","1","1","0","0","2","","0","0","0","1"
"300601201","","9","0","0","4","1","3","3","3","3000","1","2","0","0","3","","0","0","0","1"
"300601202","","10","0","1","0.36","21","0.36","3","1","3000","1","2","8","0","3","","0","0","0","1"
"300602101","","1","0","0","1","1","8","3","8","3000","1","9","0.00008","100","2","","0","0","0","1"
"300602102","","8","0","0","4","5","0","3","0","3000","1","9","0","0","2","","0","0","0","1"
"300602103","","16","0","0","0","2","0","3","500","3000","1","9","0","0","2","","0","0","0","1"
"300602104","","10","0","1","0.0012","1","0","3","2","3000","1","9","90","0","2","","0","0","0","1"
"300602201","","9","0","0","12.5","1","0.1","3","90","3000","1","9","0","100","3","","0","0","0","1"
"300602202","","10","0","1","0.006","21","0","3","1","3000","1","9","12.5","0","3","","0","0","0","1"
"300602301","","1","0","0","1","1","21","3","21","3000","1","3","0.00021","100","1","","0","0","0","1"
"300603101","","1","0","0","1","1","22","3","22","3000","1","9","0.00029","100","2","","0","0","0","1"
"300603102","","8","0","0","6","5","0","3","0","3000","1","9","0","0","2","","0","0","0","1"
"300603103","","16","0","0","0","2","0","3","1000","3000","1","9","0","0","2","","0","0","0","1"
"300603104","","10","0","1","0.0012","1","0","3","2","3000","1","9","90","0","2","","0","0","0","1"
"300603201","","9","0","0","12.5","1","0.1","3","90","3000","1","9","0","100","3","","0","0","0","1"
"300603202","","10","0","1","0.006","21","0","3","1","3000","1","9","12.5","0","3","","0","0","0","1"
"300603203","","10","0","1","0.0003","111","20","3","2","3000","1","9","12.5","0","3","","0","0","0","1"
"300603204","","10","0","1","0.001","121","20","3","2","3000","1","9","12.5","0","3","","0","0","0","1"
"300603301","","1","0","0","1","1","38","3","38","3000","1","3","0.00052","100","1","","0","0","0","1"
"300604101","","1","0","0","2.8","1","13.5","3","13.5","3000","1","1","0","0","2","","0","0","0","1"
"300604102","","8","0","0","2","5","0","3","0","3000","1","1","0","0","2","","0","0","0","1"
"300604201","","9","0","0","4","1","3","3","3","3000","1","2","0","0","3","","0","0","0","1"
"300604202","","10","0","1","0.36","21","0.36","3","1","3000","1","2","8","0","3","","0","0","0","1"
"300605101","","92","0","0","0","0","0","3","0.5","3000","1","3","0","0","2","","0","0","0","1"
"300605102","","1","0","0","3","1","2","3","200","3000","1","3","0.003","0","2","","0","0","0","1"
"300605103","","8","0","0","2","5","0","3","0","3000","1","3","0","0","2","","0","0","0","1"
"300605104","","16","0","0","0","2","0","3","500","3000","1","3","0","0","2","","0","0","0","1"
"300605201","","92","0","0","0","0","0","3","0","3000","1","3","0","0","3","","0","0","0","1"
"300605202","","9","0","0","12.1","1","0.7","3","70","3000","1","3","0","0","3","","0","0","0","1"
"300605203","","10","0","1","0.06","21","0","3","1","3000","1","3","12.1","0","3","","0","0","0","1"
"300605301","","92","0","0","0","0","0","3","0.5","3000","1","3","0","0","1","","0","0","0","1"
"300605302","","1","0","0","3.5","1","0.6","3","60","3000","1","3","0.0012","0","1","","0","0","0","1"
"300605401","","17","0","0","90","7","0","7","100","0","1","3","0","0","1","","0","0","0","2"
"300605402","","10","1","0","1","1020","0","7","1","0","1","3","90","0","1","","0","0","0","2"
"300605403","","10","1","0","1","1040","0","7","1","0","1","3","90","0","1","","0","0","0","2"
"300606101","","1","0","0","1","1","10","3","100","3000","1","3","0.01","50","2","","0","0","0","1"
"300606102","","8","0","0","2","5","0","3","0","3000","1","3","0","0","2","","0","0","0","1"
"300606103","","16","0","0","0","2","0","3","500","3000","1","3","0","0","2","","0","0","0","1"
"300606201","","9","0","0","12.5","1","0.7","3","70","3000","1","3","0","100","3","","0","0","0","1"
"300606202","","10","0","1","0","21","500","3","1","3000","1","3","12.5","0","3","","0","0","0","1"
"300606301","","1","0","0","1","1","10","3","100","3000","1","3","0.01","50","1","","0","0","0","1"
"300607101","","1","0","0","3","1","1.2","3","120","3000","1","3","0.0018","50","2","","0","0","0","1"
"300607102","","8","0","0","2","5","0","3","0","3000","1","3","0","0","2","","0","0","0","1"
"300607103","","16","0","0","0","2","0","3","500","3000","1","3","0","0","2","","0","0","0","1"
"300607201","","9","0","0","12.5","1","0.007","3","0.7","3000","1","3","0","100","3","","0","0","0","1"
"300607202","","10","0","1","0","21","500","3","1","3000","1","3","12.5","0","3","","0","0","0","1"
"300607301","","1","0","0","3.5","1","0.6","3","60","3000","1","3","0.0012","50","1","","0","0","0","1"
"300608101","","1","0","0","1","1","10","3","100","3000","1","3","0.01","50","2","","0","0","0","1"
"300608102","","8","0","0","2","5","0","3","0","3000","1","3","0","0","2","","0","0","0","1"
"300608103","","16","0","0","0","2","0","3","500","3000","1","3","0","0","2","","0","0","0","1"
"300608201","","9","0","0","12.5","1","0.7","3","70","3000","1","3","0","100","3","","0","0","0","1"
"300608202","","10","0","1","0","21","500","3","1","3000","1","3","12.5","0","3","","0","0","0","1"
"300608301","","1","0","0","1","1","10","3","100","3000","1","3","0.01","50","1","","0","0","0","1"
"300700101","","1","0","0","0.81","1","9","8","9","3000","1","1","0","0","3","","0","0","0","1"
"300700102","","10","0","1","11","20","11","1","1","3000","1","3","6","0","3","","0","0","0.05","2"
"300700201","","10","0","1","11","10","11","3","1","3000","1","3","6","0","99","","0","0","0.05","2"
"300701101","","1","99999","0","5","1","1","3","0","3000","1","9","0","100","3","","0","0","0","1"
"300701102","","8","0","0","3.5","7","0","3","0","3000","1","9","0","0","3","","0","0","0","1"
"300701201","","8","0","0","15","2","0","7","1.5","-1","1","3","0","0","1","","0","0","0","2"
"300701202","","16","0","0","0","4","0","7","200","-1","1","3","0","0","1","","0","0","0","2"
"300701203","","16","0","0","0","2","0","3","200","3000","1","9","0","0","2","","0","0","0","1"
"300701204","","10","0","1","0","91","50","3","2","3000","1","9","15","0","2","","0","0","0","1"
"300701301","","1","0","0","1","1","35","3","35","3000","1","3","0.00086","100","1","","0","0","0","1"
"300702101","","1","99999","0","10","1","1","3","0","3000","1","9","0","100","3","","0","0","0","1"
"300702102","","8","0","0","3.5","7","0","3","0","3000","1","9","0","0","3","","0","0","0","1"
"300702201","","8","0","0","15","2","0","7","1.5","-1","1","3","0","0","1","","0","0","0","2"
"300702202","","26","0","1","0","300702203","0.001","7","8","-1","1","3","40","0","1","","0","0","0","2"
"300702203","","72","0","0","15","3","0","7","10","-1","1","3","0","0","1","","0","0","0","2"
"300702204","","16","0","0","0","4","0","7","200","-1","1","3","0","0","1","","0","0","0","2"
"300702205","","16","0","0","0","2","0","3","200","3000","1","9","0","0","2","","0","0","0","1"
"300702206","","10","0","1","0","91","100","3","2","3000","1","9","15","0","2","","0","0","0","1"
"300702301","","1","0","0","1","1","35","3","35","3000","1","3","0.00086","100","1","","0","0","0","1"
"300703101","","1","0","0","1.5","1","0.5","3","50","3000","1","3","0.0005","0","3","","0","0","0","1"
"300703102","","8","0","0","1.5","7","0","3","0","3000","1","3","0","0","3","","0","0","0","1"
"300703201","","10","0","1","0.1","21","0","3","1","3000","1","3","12","0","2","","0","0","0","1"
"300703301","","1","0","0","3.5","1","1.2","3","120","3000","1","3","0.0024","0","1","","0","0","0","1"
"300704101","","1","999999","0","8","1","1.2","3","0","3000","1","9","0","100","3","","0","0","0","1"
"300704102","","8","0","0","3.5","7","0","3","0","3000","1","9","0","0","3","","0","0","0","1"
"300704201","","8","0","0","15","2","0","7","1.5","0","1","3","0","0","1","","0","0","0","2"
"300704202","","10","0","0","0.001","10","0","7","2","0","1","3","90","0","1","","0","0","0","2"
"300704203","","10","0","0","0.0002","20","0","7","2","0","1","3","90","0","1","","0","0","0","2"
"300704204","","16","0","0","0","1","0","7","200","0","1","3","0","0","1","","0","0","0","2"
"300704205","","16","0","0","0","2","0","3","200","3000","1","9","0","0","3","","0","0","0","1"
"300704206","","10","0","0","0","91","100","3","2","3000","1","9","15","0","3","","0","0","0","1"
"300704301","","1","0","0","1","1","18","3","18","3000","1","3","0.00138","100","1","","0","0","0","1"
"300705101","","1","0","0","1","1","3","2","3","3000","1","3","0","0","3","","0","0","0","1"
"300705201","","10","0","1","10","10","0","3","1","3000","1","3","18","0","99","","0","0","0","2"
"300705301","","1","0","0","1","1","6","3","6","3000","1","1","0","0","1","","0","0","0","1"
"300800101","","1","0","0","0.54","1","6.75","3","6.75","3000","1","1","0","0","99","","0","0","3","1"
"300800102","","3","0","0","250","3","0","3","-150","3000","1","3","0","0","99","","0","0","0","1"
"300800201","","1","0","0","0.36","1","4.5","3","4.5","3000","1","1","0","0","3","","0","0","3","1"
"300800202","","10","0","1","0.48","21","0.48","3","1","3000","1","2","8","0","3","","0","0","0","1"
"300800203","","10","0","1","0","11","11","3","11","3000","1","3","6","0","3","","0","0","0.05","2"
"300801101","","93","0","0","0","300801102","0","38","0","3000","1","3","0","0","1","","0","0","0","1"
"300801102","","1","0","0","1","2","5.4","38","5.4","3000","1","3","0.00007","100","1","","0","0","0","1"
"300801103","","8","0","0","3","3","0","38","0","3000","1","3","0","0","1","","0","0","0","1"
"300801104","","10","0","1","0.001","11","0","38","3","3000","1","3","90","0","1","","0","0","0","1"
"300801105","","10","0","1","0.001","31","0","38","3","3000","1","3","90","0","1","","0","0","0","1"
"300801106","","16","0","0","0","2","0","38","200","3000","1","3","0","0","1","","0","0","0","1"
"300801201","","1","0","0","1","2","3.6","3","3.6","3000","1","3","0.00004","100","99","","0","0","0","1"
"300801202","","10","0","1","0.0005","11","0","3","3","3000","1","3","12","0","99","","0","0","0","1"
"300801203","","10","0","1","0.0005","31","0","3","3","3000","1","3","12","0","99","","0","0","0","1"
"300801204","","16","0","0","0","4","0","7","400","3000","1","3","0","0","1","","0","0","0","2"
"300801301","","1","0","0","1","1","38","3","38","3000","1","3","0.00052","100","1","","0","0","0","1"
"300802101","","93","0","0","0","300802102","0","38","0","3000","1","3","0","0","1","","0","0","0","1"
"300802102","","1","0","0","1","2","5.4","38","5.4","3000","1","3","0.00007","100","1","","0","0","0","1"
"300802103","","8","0","0","3","3","0","38","0","3000","1","3","0","0","1","","0","0","0","1"
"300802104","","10","0","1","0.001","11","0","38","3","3000","1","3","90","0","1","","0","0","0","1"
"300802105","","10","0","1","0.001","31","0","38","3","3000","1","3","90","0","1","","0","0","0","1"
"300802106","","16","0","0","0","2","0","38","200","3000","1","3","0","0","1","","0","0","0","1"
"300802201","","1","0","0","1","2","3.6","3","3.6","3000","1","3","0.00004","100","99","","0","0","0","1"
"300802202","","10","0","1","0.0005","11","0","3","3","3000","1","3","12","0","99","","0","0","0","1"
"300802203","","10","0","1","0.0005","31","0","3","3","3000","1","3","12","0","99","","0","0","0","1"
"300802204","","16","0","0","0","4","0","7","400","3000","1","3","0","0","1","","0","0","0","2"
"300802301","","1","0","0","1","1","38","3","38","3000","1","3","0.00052","100","1","","0","0","0","1"
"300803101","","93","0","0","0","300803102","0","38","0","3000","1","3","0","0","1","","0","0","0","1"
"300803102","","1","0","0","1","2","10","38","100","3000","1","3","0.01","80","1","","0","0","3","1"
"300803103","","8","0","0","3","3","0","38","0","3000","1","3","0","0","1","","0","0","0","1"
"300803104","","10","0","1","0","11","60000","38","1","3000","1","3","90","0","1","","0","0","0","1"
"300803105","","10","0","1","0","31","60000","38","1","3000","1","3","90","0","1","","0","0","0","1"
"300803106","","16","0","0","0","2","0","38","200","3000","1","3","0","0","1","","0","0","0","1"
"300803201","","1","0","0","1","2","10","3","100","3000","1","3","0.01","100","99","","0","0","3","1"
"300803202","","10","0","1","0","11","40000","3","1","3000","1","3","12","0","99","","0","0","0","1"
"300803203","","10","0","1","0","31","40000","3","1","3000","1","3","12","0","99","","0","0","0","1"
"300803204","","16","0","0","0","1","0","7","160","3000","1","3","0","0","1","","0","0","0","2"
"300803301","","1","0","0","1","1","10","3","100","3000","1","3","0.01","80","1","","0","0","0","1"
"300900101","","1","0","0","0.72","1","9","3","9","3000","1","1","0","0","4","","0","0","0","1"
"300900102","","8","0","0","2","3","0","3","0","3000","1","1","0","0","4","","0","0","0","2"
"300900201","","10","0","0","0.48","21","0.48","3","1","3000","1","1","8","0","3","","0","0","0","1"
"301000101","","1","0","0","0.72","1","9","3","9","3000","1","1","0","0","3","","0","0","0","1"
"301000201","","1","0","0","0.81","1","10.2","3","10.2","3000","1","1","0","0","2","","0","0","0","1"
"301000202","","8","0","0","4","4","0","3","0","3000","1","1","0","0","2","","0","0","0","1"
"301001101","","1","0","0","1","1","2","3","2","3000","1","2","0.00001","100","99","","0","0","0","1"
"301001102","","26","0","2","0","301001103","1","3","6","3000","1","2","0","0","99","","0","0","0","1"
"301001103","","10","0","1","0","30","1000","7","1","0","1","3","90","0","1","","0","0","0","2"
"301001201","","1","0","0","1","2","4","3","4","3000","1","9","0.00018","50","3","","0","0","0","1"
"301001202","","26","0","3","0","301001203","0.0001","7","8","0","1","3","0","0","1","","0","0","0","2"
"301001203","","8","0","0","1","4","0","3","0","3000","1","9","0","0","3","","0","0","0","1"
"301001401","","1","0","0","1","1","20","3","20","3000","1","3","0.0003","50","1","","0","0","0","1"
"301002101","","1","0","0","1","1","2","3","2","3000","1","2","0.00001","100","99","","0","0","0","1"
"301002102","","26","0","2","0","301002103","1","3","6","3000","1","2","0","0","99","","0","0","0","1"
"301002103","","10","0","1","0","30","1000","7","1","0","1","3","90","0","1","","0","0","0","2"
"301002201","","1","0","0","1","2","4","3","4","3000","1","9","0.00018","80","3","","0","0","0","1"
"301002202","","26","0","3","0","301002203","0.0001","7","8","0","1","3","0","0","1","","0","0","0","2"
"301002203","","8","0","0","1","4","0","3","0","3000","1","9","0","0","3","","0","0","0","1"
"301002401","","1","0","0","1","1","20","3","20","3000","1","3","0.0003","80","1","","0","0","0","1"
