242efe5d6868e517d5280e2c60295fa17be35ec5defa1263524d4bf68aa9096a,4ca754c4bdfbf0b814a0f67d831b477adf9f507411bbc00a2d075e95dd256f93,2edc65ab73a4bb6da6721e7698ec8165afede95cd0e520511502d77fcf810041,e7889b08172bcd1e0f98bbbb47402dac3e31eb0c668a071c32f213d12ae31807,24c28c67f8285cdefe6ca6ca8e9f257c09c94729bab455c8920b71f48fd7aa05,58430630a9b6c0bb7da2e18326dd0543cf4e94e29962a32b1a08ba69fac5549b,5eed272b7a39437832102945b45463fabf44335f6c9fc6f0524eaf35e1b0fd68,b8da1c19c7331c65d29c1bee387468de36d0be39d45b96d265ee6adb512faf35,1f178995801d74307f67dab2bc0a0a736fe543c9c4fcbd33eaa52b75afc09cee,fb3082a49171478492f5c36a77c35b98c0748aba736d48d15070aa4f498b1a60,6e532cc3bfbb5adc6aa600fc6f3dbf8fd2f44d636592e655129199c7fcc25239,ea0ed47817a831e9bf344f5b4be42db8679fd599807b0eaf70d008a71f845896,9850f79ec1e3201b5b41451d568a05abf02e9e667051ab5014d351255b2bd0e1,4a3c283433adc7ab7024885e4ebe62ab092c8ba8a0ffa43a230bbca148a18062,191284f43ba188c42083fd14234d1cb9f923a6d381d815131dc9ec45109743c1,456db485fc64ec8622da954ba33d0e1224a1b07beeaaf70e3a28acd194378cf7,aa749294e6bda8b4f0de1cdf3f4e097e480bf55e377da9349f64a92b9a806838,3d93ee8d4b36c7b9f6c3f9d550f496594cbf7d8ffb50ada4c42ee4fe3ae99e4f,775644ec07cb714f7c1258e2aa42b273480d0200c74e27c69d3214d934bf7728,55db0d87b90167c6001f3b6b4ca3714e5f5aef2e34611244c96b1e428dbc907a,8745c7f9705e38cd47e59e6b3be9039d57ec97d36d26cac57c1f011362850d12,bbcd2cdbc998e4575b42c9cca64acd244de47f1f845bcaaae424534a801b587a,a82045b292a54b23a274898ab28bfddb7d32b21f4da2e856a8b37ef1cf4ae874,52e3aa3ccbbb2b85f002e97d28a947a60ea27b6294e3a6e680f5a90aefb34d6f,ccdac1fc4d2e2de54013e52cf88a66623dfa03138ebc3c9f8ec6ccc8a03094f8,b21ab5c366e14e98e23d29f9b249cb5d9348c908e3cc36b78dfe525e450ca50b
"4","0","0","0","0","0","0","0","0","0","0","0","127102","0","0","0","0","0","0","0","100","0","0","0","3","1008440105"
"4","0","0","0","0","0","0","0","0","0","0","0","127252","0","0","0","0","0","0","0","100","0","0","0","3","1008440106"
"4","0","0","0","0","0","0","0","0","0","0","0","117581","0","0","0","0","0","0","0","100","0","0","0","3","1008440107"
"4","0","0","0","0","0","0","0","0","0","0","0","117611","0","0","0","0","0","0","0","100","0","0","0","3","1008440108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008440109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008440110"
"2","2","0","0","4","0","0","60842","0","2","60842","34","60842","0","0","0","0","0","0","3","33","33","0","0","2","1008510101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008510102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008510103"
"2","0","0","0","0","0","0","0","0","0","0","0","31212","0","0","0","0","0","0","0","100","0","0","0","1","1008520101"
"2","0","0","0","0","0","0","0","0","0","0","0","31058","0","0","0","0","0","0","0","100","0","0","0","1","1008520102"
"2","2","0","0","6","0","0","60842","0","2","60842","34","60842","0","0","0","0","0","0","5","33","33","0","0","4","1008520103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008520104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008520105"
"2","0","0","0","0","0","0","0","0","0","0","0","31212","0","0","0","0","0","0","0","100","0","0","0","1","1008530101"
"2","2","0","0","8","0","0","60842","0","2","60842","34","60842","0","0","0","0","0","0","5","33","33","0","0","2","1008530102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008530103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008530104"
"2","0","0","0","0","0","0","0","0","0","0","0","31212","0","0","0","0","0","0","0","100","0","0","0","3","1008540101"
"2","0","0","0","0","0","0","0","0","0","0","0","60842","0","0","0","0","0","0","0","100","0","0","0","675","1008540102"
"4","0","0","0","0","0","0","0","0","0","0","0","117013","0","0","0","0","0","0","0","100","0","0","0","3","1008540103"
"4","0","0","0","0","0","0","0","0","0","0","0","127012","0","0","0","0","0","0","0","100","0","0","0","3","1008540104"
"4","0","0","0","0","0","0","0","0","0","0","0","127102","0","0","0","0","0","0","0","100","0","0","0","3","1008540105"
"4","0","0","0","0","0","0","0","0","0","0","0","127252","0","0","0","0","0","0","0","100","0","0","0","3","1008540106"
"4","0","0","0","0","0","0","0","0","0","0","0","117581","0","0","0","0","0","0","0","100","0","0","0","3","1008540107"
"4","0","0","0","0","0","0","0","0","0","0","0","117611","0","0","0","0","0","0","0","100","0","0","0","3","1008540108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008540109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008540110"
"2","2","0","0","4","0","0","60852","0","2","60852","34","60852","0","0","0","0","0","0","3","33","33","0","0","2","1008610101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008610102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008610103"
"2","0","0","0","0","0","0","0","0","0","0","0","31156","0","0","0","0","0","0","0","100","0","0","0","1","1008620101"
"2","0","0","0","0","0","0","0","0","0","0","0","31003","0","0","0","0","0","0","0","100","0","0","0","1","1008620102"
"2","2","0","0","6","0","0","60852","0","2","60852","34","60852","0","0","0","0","0","0","5","33","33","0","0","4","1008620103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008620104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008620105"
"2","0","0","0","0","0","0","0","0","0","0","0","31156","0","0","0","0","0","0","0","100","0","0","0","1","1008630101"
"2","2","0","0","8","0","0","60852","0","2","60852","34","60852","0","0","0","0","0","0","5","33","33","0","0","2","1008630102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008630103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008630104"
"2","0","0","0","0","0","0","0","0","0","0","0","31156","0","0","0","0","0","0","0","100","0","0","0","3","1008640101"
"2","0","0","0","0","0","0","0","0","0","0","0","60852","0","0","0","0","0","0","0","100","0","0","0","675","1008640102"
"4","0","0","0","0","0","0","0","0","0","0","0","115166","0","0","0","0","0","0","0","100","0","0","0","3","1008640103"
"4","0","0","0","0","0","0","0","0","0","0","0","115346","0","0","0","0","0","0","0","100","0","0","0","3","1008640104"
"4","0","0","0","0","0","0","0","0","0","0","0","125286","0","0","0","0","0","0","0","100","0","0","0","3","1008640105"
"4","0","0","0","0","0","0","0","0","0","0","0","125345","0","0","0","0","0","0","0","100","0","0","0","3","1008640106"
"4","0","0","0","0","0","0","0","0","0","0","0","125285","0","0","0","0","0","0","0","100","0","0","0","3","1008640107"
"4","0","0","0","0","0","0","0","0","0","0","0","115194","0","0","0","0","0","0","0","100","0","0","0","3","1008640108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008640109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008640110"
"2","2","0","0","4","0","0","60852","0","2","60852","34","60852","0","0","0","0","0","0","3","33","33","0","0","2","1008710101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008710102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008710103"
"2","0","0","0","0","0","0","0","0","0","0","0","31156","0","0","0","0","0","0","0","100","0","0","0","1","1008720101"
"2","0","0","0","0","0","0","0","0","0","0","0","31003","0","0","0","0","0","0","0","100","0","0","0","1","1008720102"
"2","2","0","0","6","0","0","60852","0","2","60852","34","60852","0","0","0","0","0","0","5","33","33","0","0","4","1008720103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008720104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008720105"
"2","0","0","0","0","0","0","0","0","0","0","0","31156","0","0","0","0","0","0","0","100","0","0","0","1","1008730101"
"2","2","0","0","8","0","0","60852","0","2","60852","34","60852","0","0","0","0","0","0","5","33","33","0","0","2","1008730102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008730103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008730104"
"2","0","0","0","0","0","0","0","0","0","0","0","31156","0","0","0","0","0","0","0","100","0","0","0","3","1008740101"
"2","0","0","0","0","0","0","0","0","0","0","0","60852","0","0","0","0","0","0","0","100","0","0","0","675","1008740102"
"4","0","0","0","0","0","0","0","0","0","0","0","115166","0","0","0","0","0","0","0","100","0","0","0","3","1008740103"
"4","0","0","0","0","0","0","0","0","0","0","0","115346","0","0","0","0","0","0","0","100","0","0","0","3","1008740104"
"4","0","0","0","0","0","0","0","0","0","0","0","125286","0","0","0","0","0","0","0","100","0","0","0","3","1008740105"
"4","0","0","0","0","0","0","0","0","0","0","0","125345","0","0","0","0","0","0","0","100","0","0","0","3","1008740106"
"4","0","0","0","0","0","0","0","0","0","0","0","125285","0","0","0","0","0","0","0","100","0","0","0","3","1008740107"
"4","0","0","0","0","0","0","0","0","0","0","0","115194","0","0","0","0","0","0","0","100","0","0","0","3","1008740108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008740109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008740110"
"2","2","0","0","4","0","0","60872","0","2","60872","34","60872","0","0","0","0","0","0","3","33","33","0","0","2","1008810101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008810102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008810103"
"2","0","0","0","0","0","0","0","0","0","0","0","31128","0","0","0","0","0","0","0","100","0","0","0","1","1008820101"
"2","0","0","0","0","0","0","0","0","0","0","0","31026","0","0","0","0","0","0","0","100","0","0","0","1","1008820102"
"2","2","0","0","6","0","0","60872","0","2","60872","34","60872","0","0","0","0","0","0","5","33","33","0","0","4","1008820103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008820104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008820105"
"2","0","0","0","0","0","0","0","0","0","0","0","31128","0","0","0","0","0","0","0","100","0","0","0","1","1008830101"
"2","2","0","0","8","0","0","60872","0","2","60872","34","60872","0","0","0","0","0","0","5","33","33","0","0","2","1008830102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008830103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008830104"
"2","0","0","0","0","0","0","0","0","0","0","0","31128","0","0","0","0","0","0","0","100","0","0","0","3","1008840101"
"2","0","0","0","0","0","0","0","0","0","0","0","60872","0","0","0","0","0","0","0","100","0","0","0","675","1008840102"
"4","0","0","0","0","0","0","0","0","0","0","0","117013","0","0","0","0","0","0","0","100","0","0","0","3","1008840103"
"4","0","0","0","0","0","0","0","0","0","0","0","117552","0","0","0","0","0","0","0","100","0","0","0","3","1008840104"
"4","0","0","0","0","0","0","0","0","0","0","0","127222","0","0","0","0","0","0","0","100","0","0","0","3","1008840105"
"4","0","0","0","0","0","0","0","0","0","0","0","127252","0","0","0","0","0","0","0","100","0","0","0","3","1008840106"
"4","0","0","0","0","0","0","0","0","0","0","0","117551","0","0","0","0","0","0","0","100","0","0","0","3","1008840107"
"4","0","0","0","0","0","0","0","0","0","0","0","117611","0","0","0","0","0","0","0","100","0","0","0","3","1008840108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008840109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008840110"
"2","2","0","0","4","0","0","60882","0","2","60882","34","60882","0","0","0","0","0","0","3","33","33","0","0","2","1008910101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1008910102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1008910103"
"2","0","0","0","0","0","0","0","0","0","0","0","31158","0","0","0","0","0","0","0","100","0","0","0","1","1008920101"
"2","0","0","0","0","0","0","0","0","0","0","0","31010","0","0","0","0","0","0","0","100","0","0","0","1","1008920102"
"2","2","0","0","6","0","0","60882","0","2","60882","34","60882","0","0","0","0","0","0","5","33","33","0","0","4","1008920103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1008920104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1008920105"
"2","0","0","0","0","0","0","0","0","0","0","0","31158","0","0","0","0","0","0","0","100","0","0","0","1","1008930101"
"2","2","0","0","8","0","0","60882","0","2","60882","34","60882","0","0","0","0","0","0","5","33","33","0","0","2","1008930102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1008930103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1008930104"
"2","0","0","0","0","0","0","0","0","0","0","0","31158","0","0","0","0","0","0","0","100","0","0","0","3","1008940101"
"2","0","0","0","0","0","0","0","0","0","0","0","60882","0","0","0","0","0","0","0","100","0","0","0","675","1008940102"
"4","0","0","0","0","0","0","0","0","0","0","0","115316","0","0","0","0","0","0","0","100","0","0","0","3","1008940103"
"4","0","0","0","0","0","0","0","0","0","0","0","115196","0","0","0","0","0","0","0","100","0","0","0","3","1008940104"
"4","0","0","0","0","0","0","0","0","0","0","0","115136","0","0","0","0","0","0","0","100","0","0","0","3","1008940105"
"4","0","0","0","0","0","0","0","0","0","0","0","125463","0","0","0","0","0","0","0","100","0","0","0","3","1008940106"
"4","0","0","0","0","0","0","0","0","0","0","0","125255","0","0","0","0","0","0","0","100","0","0","0","3","1008940107"
"4","0","0","0","0","0","0","0","0","0","0","0","125224","0","0","0","0","0","0","0","100","0","0","0","3","1008940108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1008940109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1008940110"
"2","2","0","0","4","0","0","60892","0","2","60892","34","60892","0","0","0","0","0","0","3","33","33","0","0","2","1009010101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1009010102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1009010103"
"2","0","0","0","0","0","0","0","0","0","0","0","31065","0","0","0","0","0","0","0","100","0","0","0","1","1009020101"
"2","0","0","0","0","0","0","0","0","0","0","0","31046","0","0","0","0","0","0","0","100","0","0","0","1","1009020102"
"2","2","0","0","6","0","0","60892","0","2","60892","34","60892","0","0","0","0","0","0","5","33","33","0","0","4","1009020103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1009020104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1009020105"
"2","0","0","0","0","0","0","0","0","0","0","0","31065","0","0","0","0","0","0","0","100","0","0","0","1","1009030101"
"2","2","0","0","8","0","0","60892","0","2","60892","34","60892","0","0","0","0","0","0","5","33","33","0","0","2","1009030102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1009030103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1009030104"
"2","0","0","0","0","0","0","0","0","0","0","0","31065","0","0","0","0","0","0","0","100","0","0","0","3","1009040101"
"2","0","0","0","0","0","0","0","0","0","0","0","60892","0","0","0","0","0","0","0","100","0","0","0","675","1009040102"
"4","0","0","0","0","0","0","0","0","0","0","0","118011","0","0","0","0","0","0","0","100","0","0","0","3","1009040103"
"4","0","0","0","0","0","0","0","0","0","0","0","117013","0","0","0","0","0","0","0","100","0","0","0","3","1009040104"
"4","0","0","0","0","0","0","0","0","0","0","0","117223","0","0","0","0","0","0","0","100","0","0","0","3","1009040105"
"4","0","0","0","0","0","0","0","0","0","0","0","117253","0","0","0","0","0","0","0","100","0","0","0","3","1009040106"
"4","0","0","0","0","0","0","0","0","0","0","0","117552","0","0","0","0","0","0","0","100","0","0","0","3","1009040107"
"4","0","0","0","0","0","0","0","0","0","0","0","117612","0","0","0","0","0","0","0","100","0","0","0","3","1009040108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1009040109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1009040110"
"2","2","0","0","4","0","0","60902","0","2","60902","34","60902","0","0","0","0","0","0","3","33","33","0","0","2","1009110101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1009110102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1009110103"
"2","0","0","0","0","0","0","0","0","0","0","0","31032","0","0","0","0","0","0","0","100","0","0","0","1","1009120101"
"2","0","0","0","0","0","0","0","0","0","0","0","31031","0","0","0","0","0","0","0","100","0","0","0","1","1009120102"
"2","2","0","0","6","0","0","60902","0","2","60902","34","60902","0","0","0","0","0","0","5","33","33","0","0","4","1009120103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1009120104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1009120105"
"2","0","0","0","0","0","0","0","0","0","0","0","31032","0","0","0","0","0","0","0","100","0","0","0","1","1009130101"
