766a34d88cb5deaa577f199ceabb825aaf75f6ea88f7a98f159135f0ba5949fe,318190a00a6cd6d6e96bd92f18ba5b4bad15562c515d078de0a9341eda01f682,5c87b23c15823afb8add09e0f5ac350432da389c0f0c7a937e5154a567b9a1e7,24f2ce5d9d51a68810081080d96632b07c3c6eb89c1c7608f1882b78ad96c680,a17ef5b833c150a978f329dc725a609744e4d81c717d788d5466a6cf51a5f84f,c47a015fadc1798a4ab89b7c1f3d6503555f3c077536f21860b5d88d86158e79,a76c137682b61e0f75463c7ac48e5f444a6e10925c44f0cd650a5599beb6bdd8,fda9c055b2c87464c460c2107e97f8db392ca6f2ad547cee69f8f1357b31af9c,2e2ae8ad191790a2a3b9fb90661daafa925e7902b5245d0de88011778b6169d1,29351ea1ef7b2087e59e2931bf85f2bd0df9bdab62054f28e51e760e7a829054,494a0191eb7405f6957b871ff9fbaf6cbecba3ac4ebc5daecba64b1e63122018,188a85825f720c9609300e6645b7ff72573d92f012bfa1720331dfb55ca52550,eb197908a1986786f4eb30d911f4a940021d172c82a6267d0868a27e0c01132a,810dd93d97a878cae97b61f8c951c3f1a582d488ab927a2987de7ec978eed564,7f8ff282c4e14a1c4c32925953360a7453e8f95a759389fefed363dd3e49c2df
"1","0","10110","3","601","スペシャルバトルの楽園の守護者を討伐しよう","0","6011","81110007","2023/01/31 12:00:00","81110007","0","9016","2023/02/27 14:59:59","10110109"
"1","0","10110","5","601","スペシャルかエキシビションのバトルで楽園の守護者を5回以内に討伐しよう","0","6011","81110008","2023/01/31 12:00:00","81110008","0","9015","2023/02/27 14:59:59","10110110"
"10100000","0","10111","1","601","スペシャルバトルの久遠の園を象る者のHPを65900000まで減らそう","0","6011","81111001","2023/02/07 12:00:00","81111001","1","9018","2023/02/27 14:59:59","10111103"
"20200000","0","10111","1","601","スペシャルバトルの久遠の園を象る者のHPを55800000まで減らそう","0","6011","81111002","2023/02/07 12:00:00","81111002","1","9018","2023/02/27 14:59:59","10111104"
"1","0","10111","1","601","久遠の園を象る者のMODE1をクリアしよう","0","6011","81111003","2023/02/07 12:00:00","81111003","0","9016","2023/02/27 14:59:59","10111105"
"3","0","10111","0","601","ノゾミ、ムイミ、カヤのシャドウを倒そう","0","6011","81111004","2023/02/07 12:00:00","81111004","0","9001","2023/02/27 14:59:59","10111106"
"45600000","0","10111","1","601","スペシャルバトルの久遠の園を象る者のHPを30400000まで減らそう","0","6011","81111005","2023/02/07 12:00:00","81111005","1","9018","2023/02/27 14:59:59","10111107"
"60800000","0","10111","1","601","スペシャルバトルの久遠の園を象る者のHPを15200000まで減らそう","0","6011","81111006","2023/02/07 12:00:00","81111006","1","9018","2023/02/27 14:59:59","10111108"
"1","0","10111","3","601","スペシャルバトルの久遠の園を象る者を討伐しよう","0","6011","81111007","2023/02/07 12:00:00","81111007","0","9016","2023/02/27 14:59:59","10111109"
"1","0","10111","5","601","スペシャルかエキシビションのバトルで久遠の園を象る者を5回以内に討伐しよう","0","6011","81111008","2023/02/07 12:00:00","81111008","0","9015","2023/02/27 14:59:59","10111110"
"4","0","10112","0","601","ゴーレムとブルーゴーレムを倒そう","0","6011","81112001","2023/02/09 12:00:00","81112001","0","9001","2023/02/26 14:59:59","10112103"
"10","0","10112","0","601","シャドウを10体倒そう","0","6011","81112002","2023/02/09 12:00:00","81112002","0","9014","2023/02/26 14:59:59","10112104"
"1150000","0","10112","1","601","グレーターゴーレムのHPを2350000まで減らそう","0","6011","81112003","2023/02/09 12:00:00","81112003","1","9018","2023/02/26 14:59:59","10112105"
"2300000","0","10112","1","601","グレーターゴーレムのHPを1200000まで減らそう","0","6011","81112004","2023/02/09 12:00:00","81112004","1","9018","2023/02/26 14:59:59","10112106"
"1","0","10112","3","601","グレーターゴーレムを討伐しよう","0","6011","81112005","2023/02/09 12:00:00","81112005","0","9016","2023/02/26 14:59:59","10112107"
"1","0","10112","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81112006","2023/02/09 12:00:00","81112006","0","9015","2023/02/26 14:59:59","10112108"
"4","0","10113","0","601","ペコリーヌ、キャル、コッコロ、シェフィのシャドウを倒そう","0","6011","81113001","2023/02/14 12:00:00","81113001","0","9001","2023/02/26 14:59:59","10113103"
"1000000","0","10113","1","601","オーバーロードフォースのHPを8900000まで減らそう","0","6011","81113002","2023/02/14 12:00:00","81113002","1","9018","2023/02/26 14:59:59","10113104"
"2000000","0","10113","1","601","オーバーロードフォースのHPを7900000まで減らそう","0","6011","81113003","2023/02/14 12:00:00","81113003","1","9018","2023/02/26 14:59:59","10113105"
"1","0","10113","2","601","オーバーロードフォースのMODE2をクリアしよう","0","6011","81113004","2023/02/14 12:00:00","81113004","0","9016","2023/02/26 14:59:59","10113106"
"5390000","0","10113","1","601","オーバーロードフォースのHPを4510000まで減らそう","0","6011","81113005","2023/02/14 12:00:00","81113005","1","9018","2023/02/26 14:59:59","10113111"
"7610000","0","10113","1","601","オーバーロードフォースのHPを2290000まで減らそう","0","6011","81113006","2023/02/14 12:00:00","81113006","1","9018","2023/02/26 14:59:59","10113113"
"1","0","10113","3","601","オーバーロードフォースを討伐しよう","0","6011","81113007","2023/02/14 12:00:00","81113007","0","9016","2023/02/26 14:59:59","10113115"
"1","0","10113","5","601","スペシャルかエキシビションのバトルでオーバーロードフォースを5回以内に討伐しよう","0","6011","81113008","2023/02/14 12:00:00","81113008","0","9015","2023/02/26 14:59:59","10113118"
"16","0","10114","0","601","ターゲットを16体倒そう","0","6011","81114002","2023/02/28 12:00:00","81114001","0","9014","2023/03/18 14:59:59","10114103"
"13300000","0","10114","1","601","スペシャルバトルのボスのHPを81700000まで減らそう","0","6011","81114003","2023/02/28 12:00:00","81114002","1","9018","2023/03/18 14:59:59","10114104"
"26600000","0","10114","1","601","スペシャルバトルのボスのHPを68400000まで減らそう","0","6011","81114004","2023/02/28 12:00:00","81114003","1","9018","2023/03/18 14:59:59","10114105"
"1","0","10114","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81114005","2023/02/28 12:00:00","81114004","0","9016","2023/03/18 14:59:59","10114106"
"58300000","0","10114","1","601","スペシャルバトルのボスのHPを36700000まで減らそう","0","6011","81114006","2023/02/28 12:00:00","81114005","1","9018","2023/03/18 14:59:59","10114107"
"76700000","0","10114","1","601","スペシャルバトルのボスのHPを18300000まで減らそう","0","6011","81114007","2023/02/28 12:00:00","81114006","1","9018","2023/03/18 14:59:59","10114108"
"1","0","10114","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81114008","2023/02/28 12:00:00","81114007","0","9016","2023/03/18 14:59:59","10114109"
"1","0","10114","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81114009","2023/02/28 12:00:00","81114008","0","9015","2023/03/18 14:59:59","10114110"
"15","0","10115","0","601","舎弟ネズミを15体倒そう","0","6011","81115001","2023/03/16 12:00:00","81115001","0","9014","2023/03/25 14:59:59","10115103"
"400000","0","10115","1","601","スペシャルバトルのボスのHPを4100000まで減らそう","0","6011","81115002","2023/03/16 12:00:00","81115002","1","9018","2023/03/25 14:59:59","10115104"
"800000","0","10115","1","601","スペシャルバトルのボスのHPを3700000まで減らそう","0","6011","81115003","2023/03/16 12:00:00","81115003","1","9018","2023/03/25 14:59:59","10115105"
"1","0","10115","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81115004","2023/03/16 12:00:00","81115004","0","9016","2023/03/25 14:59:59","10115106"
"2400000","0","10115","1","601","スペシャルバトルのボスのHPを2100000まで減らそう","0","6011","81115005","2023/03/16 12:00:00","81115005","1","9018","2023/03/25 14:59:59","10115107"
"3500000","0","10115","1","601","スペシャルバトルのボスのHPを1000000まで減らそう","0","6011","81115006","2023/03/16 12:00:00","81115006","1","9018","2023/03/25 14:59:59","10115108"
"1","0","10115","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81115007","2023/03/16 12:00:00","81115007","0","9016","2023/03/25 14:59:59","10115109"
"1","0","10115","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81115008","2023/03/16 12:00:00","81115008","0","9015","2023/03/25 14:59:59","10115110"
"8200000","0","10116","1","601","スペシャルバトルのボスのHPを86800000まで減らそう","0","6011","81116001","2023/03/31 12:00:00","81116001","1","9018","2023/04/18 14:59:59","10116103"
"16400000","0","10116","1","601","スペシャルバトルのボスのHPを78600000まで減らそう","0","6011","81116002","2023/03/31 12:00:00","81116002","1","9018","2023/04/18 14:59:59","10116104"
"1","0","10116","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81116003","2023/03/31 12:00:00","81116003","0","9016","2023/04/18 14:59:59","10116105"
"31300000","0","10116","1","601","スペシャルバトルのボスのHPを63700000まで減らそう","0","6011","81116004","2023/03/31 12:00:00","81116004","1","9018","2023/04/18 14:59:59","10116106"
"37900000","0","10116","1","601","スペシャルバトルのボスのHPを57100000まで減らそう","0","6011","81116005","2023/03/31 12:00:00","81116005","1","9018","2023/04/18 14:59:59","10116107"
"1","0","10116","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81116006","2023/03/31 12:00:00","81116006","0","9016","2023/04/18 14:59:59","10116108"
"61400000","0","10116","1","601","スペシャルバトルのボスのHPを33600000まで減らそう","0","6011","81116007","2023/03/31 12:00:00","81116007","1","9018","2023/04/18 14:59:59","10116109"
"78200000","0","10116","1","601","スペシャルバトルのボスのHPを16800000まで減らそう","0","6011","81116008","2023/03/31 12:00:00","81116008","1","9018","2023/04/18 14:59:59","10116110"
"1","0","10116","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81116009","2023/03/31 12:00:00","81116009","0","9016","2023/04/18 14:59:59","10116111"
"1","0","10116","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81116010","2023/03/31 12:00:00","81116010","0","9015","2023/04/18 14:59:59","10116112"
"340000","0","10117","1","601","スペシャルバトルのボスのHPを7460000まで減らそう","0","6011","81117001","2023/04/17 12:00:00","81117001","1","9018","2023/04/26 14:59:59","10117103"
"680000","0","10117","1","601","スペシャルバトルのボスのHPを7120000まで減らそう","0","6011","81117002","2023/04/17 12:00:00","81117002","1","9018","2023/04/26 14:59:59","10117104"
"1","0","10117","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81117003","2023/04/17 12:00:00","81117003","0","9016","2023/04/26 14:59:59","10117105"
"300","0","10117","0","601","大慾暴君・カジノ王のバリアを破ろう","0","6011","81117004","2023/04/17 12:00:00","81117004","4","9014","2023/04/26 14:59:59","10117106"
"3280000","0","10117","1","601","スペシャルバトルのボスのHPを4520000まで減らそう","0","6011","81117005","2023/04/17 12:00:00","81117005","1","9018","2023/04/26 14:59:59","10117111"
"5540000","0","10117","1","601","スペシャルバトルのボスのHPを2260000まで減らそう","0","6011","81117006","2023/04/17 12:00:00","81117006","1","9018","2023/04/26 14:59:59","10117113"
"1","0","10117","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81117007","2023/04/17 12:00:00","81117007","0","9016","2023/04/26 14:59:59","10117115"
"1","0","10117","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","0","6011","81117008","2023/04/17 12:00:00","81117008","0","9015","2023/04/26 14:59:59","10117118"
"800000","0","10119","1","601","スペシャルバトルのボスのHPを7200000まで減らそう","0","6011","81119001","2023/05/16 12:00:00","81119001","1","9018","2023/05/25 14:59:59","10119103"
"1600000","0","10119","1","601","スペシャルバトルのボスのHPを6400000まで減らそう","0","6011","81119002","2023/05/16 12:00:00","81119002","1","9018","2023/05/25 14:59:59","10119104"
"1","0","10119","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81119003","2023/05/16 12:00:00","81119003","0","9016","2023/05/25 14:59:59","10119105"
"1","0","10119","2","601","MODE2のお供のモンスターを全て倒そう","0","6011","81119004","2023/05/16 12:00:00","81119004","0","9016","2023/05/25 14:59:59","10119106"
"3700000","0","10119","1","601","スペシャルバトルのボスのHPを4300000まで減らそう","0","6011","81119005","2023/05/16 12:00:00","81119005","1","9018","2023/05/25 14:59:59","10119107"
"5800000","0","10119","1","601","スペシャルバトルのボスのHPを2200000まで減らそう","0","6011","81119006","2023/05/16 12:00:00","81119006","1","9018","2023/05/25 14:59:59","10119108"
"1","0","10119","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81119007","2023/05/16 12:00:00","81119007","0","9016","2023/05/25 14:59:59","10119109"
"1","0","10119","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81119008","2023/05/16 12:00:00","81119008","0","9015","2023/05/25 14:59:59","10119110"
"9800000","0","10120","1","601","スペシャルバトルのボスのHPを91200000まで減らそう","0","6011","81120001","2023/05/31 12:00:00","81120001","1","9018","2023/06/18 14:59:59","10120103"
"19600000","0","10120","1","601","スペシャルバトルのボスのHPを81400000まで減らそう","0","6011","81120002","2023/05/31 12:00:00","81120002","1","9018","2023/06/18 14:59:59","10120104"
"1","0","10120","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81120003","2023/05/31 12:00:00","81120003","0","9016","2023/06/18 14:59:59","10120105"
"1","0","10120","2","601","MODE2のお供のモンスターを全て倒そう","0","6011","81120004","2023/05/31 12:00:00","81120004","0","9016","2023/06/18 14:59:59","10120106"
"53200000","0","10120","1","601","スペシャルバトルのボスのHPを47800000まで減らそう","0","6011","81120005","2023/05/31 12:00:00","81120005","1","9018","2023/06/18 14:59:59","10120107"
"77100000","0","10120","1","601","スペシャルバトルのボスのHPを23900000まで減らそう","0","6011","81120006","2023/05/31 12:00:00","81120006","1","9018","2023/06/18 14:59:59","10120108"
"1","0","10120","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81120007","2023/05/31 12:00:00","81120007","0","9016","2023/06/18 14:59:59","10120109"
"1","0","10120","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81120008","2023/05/31 12:00:00","81120008","0","9015","2023/06/18 14:59:59","10120110"
"10","0","10121","0","601","子分を10体倒そう","0","6011","81121001","2023/06/16 12:00:00","81121001","0","9014","2023/06/25 14:59:59","10121103"
