40f387155230b234850893cb255cc9d8ce143b86b262fbb765a55327b4f425ad,649c8405733caf756bdaa41dd3161e4d90b87093740dd8c1c73315f68a16e67b,397442e16da6985725f80bcd9a4aa65bb4760ed1339a42245ced40d487054b66,4b854180e562e7ed88a837d74bc7636810a26ccf7fd1e557ff4f78a6e38d66c0,9b31f187218acf4994f9f2b9fd4ba8f0e5919cecb0cfaf52a61e0e57ed95d2d1,9c0058cf55265fd88b4a196a3e0038669e17c8ea999bbdc3ec1f10ede9eaf0f0,8e31f4ea34dd645e2c08577d5959b5b4bd1c8f4b6400af3005762490aeccf1b3,3229acf01478b5ab84c19b8e1910cffe6fa123b00df303fb3f3451f520e61d8b,bf253693bd50f1a06b2e8a2ea15cacd759dbc66ba0a13187724a2d890e877e5f,ac11203e9139099b425dbc3e6b047389502bda9293bc279cef76bbcbd73bc47e,0d2c7f5a1e22de9a0af907d5a4ade4bf06e95eb4e727fbca07b388f5db7c4b90,7628d8cf9339632374e42b1058ad18893de8f5f1bc76c247dea1f659fab1fd9a,9753f56d8248217b50302d059d671a9890b7884c2f76c1aaedbdb90b3fd5a70b,c66da56a16f6bc618236852195e77194ce2aea62c86e27f35a4608ceb09a0402,1a49f1e1be629eeaa44d9e314a876c54d64eed0a89c8d3e88715c151bb59cec7,6401ecd3f0a5ef0fa5d354d00bda3c848764f0ac228dd67776b5f34e2f89193b,98120d0407e9cb718986e44116659670a7f2fa60da552063be341ad381801092,c596c41fa8a3cffb1ed2d2f5ff2482e10951b1376cb2848114b3de986ae2a9b6,7a5f5b995729cd29b2ebe1c3f2d47cfdba2bce9b280f4e2f031698c34c699208,27ec748b0919af68d541c95b0b2ce5269ea9a39f2720f59726d319b3e4b521cb,f98b1bd81e68129ee93affcd086790e8695d42cc7b4d57d54600069ac46c87c3,83c48f0ce15233ac394732189aad2271e581659171c33e938d8337b21705ecd8,c012040d67e34d11ba2de80bf8285794d6b4a2096c9e2903f9cd02a650221e4b,ec29dabeb159fabe58f8ea7b8759fb3c375b7531b9683e2c38bba5693a610f63,aa5d0749e4d515e5e5668a0b43dfaa8f71fa53a71fff0ce674cea55d9e19e2f1,592e2a37ee08b0fe2e08ecc1f201220686eb257c032c96e334e0afe4fbd42fb6,e820fe039256666287c6301c83544521e7eda46d90f0cd3956030fe73e8815fb,9682694957f2bfa6bb1219613c6c464c5df5137701117000fc3a13714948a98a,7804052748dc8bc0594872a780602b3223415ed66e2711638210d37cae1a6c39,89e2d7c694e6face82d439d1ab4bb4f65ac80600f02eae79d54e54236dbdf0b0,f80e1207be347b86b399745699a027ef8caf1f79398022bd203565299ccf0838,ab36514e06c3836fc78efca3441b3e63f53b714430f003c95a2e971f126a4c4f,e7720958a42b058cfca8a4dbf2f68b941d72698804ca45f02fa7e6e1fa45c656,887395311175622436e5a3bf7db6b5c3042e5afeadadc1d807b7dcd7fa6a5a1b,e867887e78057610b1f194cf0d83334b451f81c255e37d70e1914c2ca6d88f34,d283f91e7f4f95b1ea020364ea9c2efb534fd38c02e45ab603253fe2b2644c14,e2cc421412277a786cda331fd9a30ee42b5bde405bf2dc07fbc0b8084b13bace,32845014da224cb3cd10ab6d8f4955f902644197ecaec89d5bd33408bc7f489e,29f10327a34ad776e28ea8967285359daf86336fcb4a44b760e040de8df8bcab,e57c5ac3b1e3c098ebcededb8df011d8170ccfc1dd1f30ae28042dbd5fdef938
"30","2707","0","0","0","66","1","0","66","53","0","66","64","66","10","66","0","66","66","66","0","1","670260066","200000001","1","66","22308","0","66","66","10","202600","0","66","66","66","66","66","66","0"
"30","2754","0","0","0","67","1","0","67","53","0","67","64","67","10","67","0","67","67","67","0","1","670260067","200000001","1","67","23031","0","67","67","10","202600","0","67","67","67","67","67","67","0"
"30","2801","0","0","0","68","1","0","68","53","0","68","64","68","10","68","0","68","68","68","0","1","670260068","200000001","1","68","23753","0","68","68","10","202600","0","68","68","68","68","68","68","0"
"30","2847","0","0","0","69","1","0","69","53","0","69","64","69","10","69","0","69","69","69","0","1","670260069","200000001","1","69","24475","0","69","69","10","202600","0","69","69","69","69","69","69","0"
"30","2894","0","0","0","70","1","0","70","53","0","70","64","70","10","70","0","70","70","70","0","1","670260070","200000001","1","70","25197","0","70","70","10","202600","0","70","70","70","70","70","70","0"
"30","2941","0","0","0","71","1","0","71","53","0","71","64","71","10","71","0","71","71","71","0","1","670260071","200000001","1","71","25920","0","71","71","10","202600","0","71","71","71","71","71","71","0"
"30","0","0","0","0","1","1","0","1","5","0","1","3","1","10","1","0","1","1","1","0","1","670270001","200000001","1","1","261","35","1","1","10","202700","0","1","1","1","1","1","1","0"
"30","0","0","0","0","2","1","0","2","7","0","2","4","2","10","2","0","2","2","2","0","1","670270002","200000001","1","2","342","39","2","2","10","202700","0","2","2","2","2","2","2","0"
"30","0","0","0","0","3","1","0","3","8","0","3","5","3","10","3","0","3","3","3","0","1","670270003","200000001","1","3","570","42","3","3","10","202700","0","3","3","3","3","3","3","0"
"30","0","0","0","0","4","1","0","4","8","0","4","5","4","10","4","0","4","4","4","0","1","670270004","200000001","1","4","503","61","4","4","10","202700","0","4","4","4","4","4","4","0"
"30","0","0","0","0","5","1","0","5","10","0","5","6","5","10","5","0","5","5","5","0","1","670270005","200000001","1","5","559","91","5","5","10","202700","0","5","5","5","5","5","5","0"
"30","0","0","0","0","6","1","0","6","11","0","6","8","6","10","6","0","6","6","6","0","1","670270006","200000001","1","6","613","119","6","6","10","202700","0","6","6","6","6","6","6","0"
"30","0","0","0","0","7","1","0","7","13","0","7","9","7","10","7","0","7","7","7","0","1","670270007","200000001","1","7","755","148","7","7","10","202700","0","7","7","7","7","7","7","0"
"30","0","0","0","0","8","1","0","8","15","0","8","10","8","10","8","0","8","8","8","0","1","670270008","200000001","1","8","895","176","8","8","10","202700","0","8","8","8","8","8","8","0"
"30","0","0","0","0","9","1","0","9","15","0","9","10","9","10","9","0","9","9","9","0","1","670270009","200000001","1","9","921","190","9","9","10","202700","0","9","9","9","9","9","9","0"
"30","0","0","0","0","10","1","0","10","16","0","10","12","10","10","10","0","10","10","10","0","1","670270010","200000001","1","10","948","203","10","10","10","202700","0","10","10","10","10","10","10","0"
"30","0","0","0","0","11","1","0","11","16","0","11","12","11","10","11","0","11","11","11","0","1","670270011","200000001","1","11","973","216","11","11","10","202700","0","11","11","11","11","11","11","0"
"30","0","0","0","0","12","1","0","12","16","0","12","12","12","10","12","0","12","12","12","0","1","670270012","200000001","1","12","999","229","12","12","10","202700","0","12","12","12","12","12","12","0"
"30","0","0","0","0","13","1","0","13","18","0","13","13","13","10","13","0","13","13","13","0","1","670270013","200000001","1","13","1183","252","13","13","10","202700","0","13","13","13","13","13","13","0"
"30","0","0","0","0","14","1","0","14","20","0","14","14","14","10","14","0","14","14","14","0","1","670270014","200000001","1","14","1367","276","14","14","10","202700","0","14","14","14","14","14","14","0"
"30","0","0","0","0","15","1","0","15","20","0","15","14","15","10","15","0","15","15","15","0","1","670270015","200000001","1","15","1552","300","15","15","10","202700","0","15","15","15","15","15","15","0"
"30","0","0","0","0","16","1","0","16","20","0","16","16","16","10","16","0","16","16","16","0","1","670270016","200000001","1","16","1736","323","16","16","10","202700","0","16","16","16","16","16","16","0"
"30","0","0","0","0","17","1","0","17","23","0","17","17","17","10","17","0","17","17","17","0","1","670270017","200000001","1","17","1921","346","17","17","10","202700","0","17","17","17","17","17","17","0"
"30","0","0","0","0","18","1","0","18","24","0","18","18","18","10","18","0","18","18","18","0","1","670270018","200000001","1","18","2105","369","18","18","10","202700","0","18","18","18","18","18","18","0"
"30","0","0","0","0","19","1","0","19","24","0","19","18","19","10","19","0","19","19","19","0","1","670270019","200000001","1","19","2290","393","19","19","10","202700","0","19","19","19","19","19","19","0"
"30","0","0","0","0","20","1","0","20","26","0","20","19","20","10","20","0","20","20","20","0","1","670270020","200000001","1","20","2474","416","20","20","10","202700","0","20","20","20","20","20","20","0"
"30","0","0","0","0","21","1","0","21","26","0","21","19","21","10","21","0","21","21","21","0","1","670270021","200000001","1","21","2610","429","21","21","10","202700","0","21","21","21","21","21","21","0"
"30","0","0","0","0","22","1","0","22","26","0","22","19","22","10","22","0","22","22","22","0","1","670270022","200000001","1","22","2745","442","22","22","10","202700","0","22","22","22","22","22","22","0"
"30","0","0","0","0","23","1","0","23","26","0","23","19","23","10","23","0","23","23","23","0","1","670270023","200000001","1","23","2881","455","23","23","10","202700","0","23","23","23","23","23","23","0"
"30","0","0","0","0","24","1","0","24","39","0","24","31","24","10","24","0","24","24","24","0","1","670270024","200000001","1","24","2862","527","24","24","10","202700","0","24","24","24","24","24","24","0"
"30","0","0","0","0","25","1","0","25","39","0","25","31","25","10","25","0","25","25","25","0","1","670270025","200000001","1","25","3313","586","25","25","10","202700","0","25","25","25","25","25","25","0"
"30","0","0","0","0","26","1","0","26","39","0","26","31","26","10","26","0","26","26","26","0","1","670270026","200000001","1","26","3413","586","26","26","10","202700","0","26","26","26","26","26","26","0"
"30","0","0","0","0","27","1","0","27","40","0","27","32","27","10","27","0","27","27","27","0","1","670270027","200000001","1","27","3704","593","27","27","10","202700","0","27","27","27","27","27","27","0"
"30","0","0","0","0","28","1","0","28","41","0","28","33","28","10","28","0","28","28","28","0","1","670270028","200000001","1","28","3994","625","28","28","10","202700","0","28","28","28","28","28","28","0"
"30","0","0","0","0","29","1","0","29","41","0","29","33","29","10","29","0","29","29","29","0","1","670270029","200000001","1","29","4285","657","29","29","10","202700","0","29","29","29","29","29","29","0"
"30","0","0","0","0","30","1","0","30","42","0","30","34","30","10","30","0","30","30","30","0","1","670270030","200000001","1","30","4575","690","30","30","10","202700","0","30","30","30","30","30","30","0"
"30","0","0","0","0","31","1","0","31","42","0","31","34","31","10","31","0","31","31","31","0","1","670270031","200000001","1","31","4866","722","31","31","10","202700","0","31","31","31","31","31","31","0"
"30","0","0","0","0","32","1","0","32","43","0","32","35","32","10","32","0","32","32","32","0","1","670270032","200000001","1","32","5156","754","32","32","10","202700","0","32","32","32","32","32","32","0"
"30","0","0","0","0","33","1","0","33","46","0","33","37","33","10","33","0","33","33","33","0","1","670270033","200000001","1","33","5828","795","33","33","10","202700","0","33","33","33","33","33","33","0"
"30","0","0","0","0","34","1","0","34","48","0","34","39","34","10","34","0","34","34","34","0","1","670270034","200000001","1","34","6499","836","34","34","10","202700","0","34","34","34","34","34","34","0"
"30","0","0","0","0","35","1","0","35","51","0","35","41","35","10","35","0","35","35","35","0","1","670270035","200000001","1","35","7171","878","35","35","10","202700","0","35","35","35","35","35","35","0"
"30","0","0","0","0","36","1","0","36","53","0","36","43","36","10","36","0","36","36","36","0","1","670270036","200000001","1","36","7843","919","36","36","10","202700","0","36","36","36","36","36","36","0"
"30","0","0","0","0","37","1","0","37","56","0","37","45","37","10","37","0","37","37","37","0","1","670270037","200000001","1","37","8514","960","37","37","10","202700","0","37","37","37","37","37","37","0"
"30","0","0","0","0","38","1","0","38","58","0","38","47","38","10","38","0","38","38","38","0","1","670270038","200000001","1","38","9186","1001","38","38","10","202700","0","38","38","38","38","38","38","0"
"30","0","0","0","0","39","1","0","39","61","0","39","49","39","10","39","0","39","39","39","0","1","670270039","200000001","1","39","9858","1043","39","39","10","202700","0","39","39","39","39","39","39","0"
"30","0","0","0","0","40","1","0","40","63","0","40","51","40","10","40","0","40","40","40","0","1","670270040","200000001","1","40","10529","1084","40","40","10","202700","0","40","40","40","40","40","40","0"
"30","0","0","0","0","41","1","0","41","66","0","41","53","41","10","41","0","41","41","41","0","1","670270041","200000001","1","41","11201","1125","41","41","10","202700","0","41","41","41","41","41","41","0"
"30","0","0","0","0","42","1","0","42","68","0","42","53","42","10","42","0","42","42","42","0","1","670270042","200000001","1","42","12938","1416","42","42","10","202700","0","42","42","42","42","42","42","0"
"30","0","0","0","0","43","1","0","43","72","0","43","56","43","10","43","0","43","43","43","0","1","670270043","200000001","1","43","12482","1430","43","43","10","202700","0","43","43","43","43","43","43","0"
"30","0","0","0","0","44","1","0","44","76","0","44","59","44","10","44","0","44","44","44","0","1","670270044","200000001","1","44","13446","1500","44","44","10","202700","0","44","44","44","44","44","44","0"
"30","0","0","0","0","45","1","0","45","80","0","45","61","45","10","45","0","45","45","45","0","1","670270045","200000001","1","45","14043","1528","45","45","10","202700","0","45","45","45","45","45","45","0"
"30","0","0","0","0","46","1","0","46","85","0","46","64","46","10","46","0","46","46","46","0","1","670270046","200000001","1","46","14640","1475","46","46","10","202700","0","46","46","46","46","46","46","0"
"30","0","0","0","0","47","1","0","47","86","0","47","71","47","10","47","0","47","47","47","0","1","670270047","200000001","1","47","16773","1454","47","47","10","202700","0","47","47","47","47","47","47","0"
"30","0","0","0","0","48","1","0","48","87","0","48","71","48","10","48","0","48","48","48","0","1","670270048","200000001","1","48","19016","1635","48","48","10","202700","0","48","48","48","48","48","48","0"
"30","0","0","0","0","49","1","0","49","87","0","49","71","49","10","49","0","49","49","49","0","1","670270049","200000001","1","49","19863","1653","49","49","10","202700","0","49","49","49","49","49","49","0"
"30","0","0","0","0","50","1","0","50","89","0","50","75","50","10","50","0","50","50","50","0","1","670270050","200000001","1","50","19863","1492","50","50","10","202700","0","50","50","50","50","50","50","0"
"30","0","0","0","0","51","1","0","51","90","0","51","75","51","10","51","0","51","51","51","0","1","670270051","200000001","1","51","19863","1736","51","51","10","202700","0","51","51","51","51","51","51","0"
"30","0","0","0","0","52","1","0","52","90","0","52","76","52","10","52","0","52","52","52","0","1","670270052","200000001","1","52","19863","1736","52","52","10","202700","0","52","52","52","52","52","52","0"
"30","0","0","0","0","53","1","0","53","91","0","53","77","53","10","53","0","53","53","53","0","1","670270053","200000001","1","53","20863","1786","53","53","10","202700","0","53","53","53","53","53","53","0"
"30","0","0","0","0","54","1","0","54","91","0","54","77","54","10","54","0","54","54","54","0","1","670270054","200000001","1","54","21863","1836","54","54","10","202700","0","54","54","54","54","54","54","0"
"30","0","0","0","0","55","1","0","55","92","0","55","78","55","10","55","0","55","55","55","0","1","670270055","200000001","1","55","22863","1886","55","55","10","202700","0","55","55","55","55","55","55","0"
"30","0","0","0","0","56","1","0","56","92","0","56","78","56","10","56","0","56","56","56","0","1","670270056","200000001","1","56","23863","1936","56","56","10","202700","0","56","56","56","56","56","56","0"
"30","0","0","0","0","57","1","0","57","93","0","57","79","57","10","57","0","57","57","57","0","1","670270057","200000001","1","57","24863","1986","57","57","10","202700","0","57","57","57","57","57","57","0"
"30","0","0","0","0","58","1","0","58","93","0","58","79","58","10","58","0","58","58","58","0","1","670270058","200000001","1","58","25863","2036","58","58","10","202700","0","58","58","58","58","58","58","0"
"30","0","0","0","0","59","1","0","59","94","0","59","80","59","10","59","0","59","59","59","0","1","670270059","200000001","1","59","26863","2086","59","59","10","202700","0","59","59","59","59","59","59","0"
"30","0","0","0","0","60","1","0","60","94","0","60","80","60","10","60","0","60","60","60","0","1","670270060","200000001","1","60","27863","2136","60","60","10","202700","0","60","60","60","60","60","60","0"
"30","0","0","0","0","61","1","0","61","95","0","61","81","61","10","61","0","61","61","61","0","1","670270061","200000001","1","61","28863","2186","61","61","10","202700","0","61","61","61","61","61","61","0"
"30","0","0","0","0","62","1","0","62","97","0","62","82","62","10","62","0","62","62","62","0","1","670270062","200000001","1","62","29345","2253","62","62","10","202700","0","62","62","62","62","62","62","0"
"30","0","0","0","0","63","1","0","63","99","0","63","83","63","10","63","0","63","63","63","0","1","670270063","200000001","1","63","29827","2319","63","63","10","202700","0","63","63","63","63","63","63","0"
"30","0","0","0","0","64","1","0","64","102","0","64","84","64","10","64","0","64","64","64","0","1","670270064","200000001","1","64","30309","2386","64","64","10","202700","0","64","64","64","64","64","64","0"
"30","0","0","0","0","65","1","0","65","104","0","65","85","65","10","65","0","65","65","65","0","1","670270065","200000001","1","65","30791","2452","65","65","10","202700","0","65","65","65","65","65","65","0"
"30","0","0","0","0","66","1","0","66","106","0","66","86","66","10","66","0","66","66","66","0","1","670270066","200000001","1","66","31273","2519","66","66","10","202700","0","66","66","66","66","66","66","0"
"30","0","0","0","0","67","1","0","67","108","0","67","87","67","10","67","0","67","67","67","0","1","670270067","200000001","1","67","31755","2585","67","67","10","202700","0","67","67","67","67","67","67","0"
"30","0","0","0","0","68","1","0","68","110","0","68","88","68","10","68","0","68","68","68","0","1","670270068","200000001","1","68","32236","2652","68","68","10","202700","0","68","68","68","68","68","68","0"
"30","0","0","0","0","69","1","0","69","113","0","69","89","69","10","69","0","69","69","69","0","1","670270069","200000001","1","69","32718","2718","69","69","10","202700","0","69","69","69","69","69","69","0"
"30","0","0","0","0","70","1","0","70","115","0","70","90","70","10","70","0","70","70","70","0","1","670270070","200000001","1","70","33200","2785","70","70","10","202700","0","70","70","70","70","70","70","0"
"30","0","0","0","0","71","1","0","71","117","0","71","91","71","10","71","0","71","71","71","0","1","670270071","200000001","1","71","33682","2852","71","71","10","202700","0","71","71","71","71","71","71","0"
"30","0","0","0","0","1","1","0","1","2","0","1","3","1","10","1","0","1","1","1","0","1","670280001","200000006","1","1","3109","90","1","1","10","202800","0","1","1","1","1","1","1","0"
"30","0","0","0","0","2","1","0","2","8","0","2","4","2","10","2","0","2","2","2","0","1","670280002","200000006","1","2","3260","112","2","2","10","202800","0","2","2","2","2","2","2","0"
"30","0","0","0","0","3","1","0","3","5","0","3","4","3","10","3","0","3","3","3","0","1","670280003","200000006","1","3","3410","134","3","3","10","202800","0","3","3","3","3","3","3","0"
