ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb
"3000","3","0","0","99","180","0","0","0","","2","0","1","","6","8","299911904","9","0","100","0"
"3000","3","0","0","99","0","102","0","1500","","1","0","1","","6","299911906","299911905","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","2","0","1","","6","8","299911906","9","0","100","0"
"3000","3","0","0","99","0","102","0","500","","1","0","1","","6","299912002","299912001","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","2","0","1","","6","7","299912002","9","0","100","0"
"3000","3","0","0","99","0","102","0","1000","","1","0","1","","6","299912004","299912003","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","2","0","1","","6","7","299912004","9","0","100","0"
"3000","3","0","0","99","0","102","0","1500","","1","0","1","","6","299912006","299912005","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","2","0","1","","6","7","299912006","9","0","100","0"
"3000","3","0","180","99","0.01","2","0","0","","2","2","1","","6","31","299912101","10","1","0","0"
"3000","3","0","180","99","0.01","2","0","0","","2","2","1","","6","11","299912102","10","1","0","0"
"3000","3","0","180","99","0.01","2","0","0","","2","2","1","","6","41","299912201","10","1","0","0"
"3000","3","0","180","99","0.01","2","0","0","","2","2","1","","6","21","299912202","10","1","0","0"
"3000","3","0","180","99","0.01","2","0","0","","2","2","1","","6","141","299912301","10","1","0","0"
"3000","3","0","180","99","0.01","1","0","0","","3","2","1","","6","161","299912401","10","1","0","0"
"3000","3","0","180","99","0.01","1","0","0","","3","2","1","","6","171","299912402","10","1","0","0"
"3000","10","0","0","1","0","0","0","0.2","","1","0","1","","6","299912502","299912501","26","2","0","0"
"3000","3","0","180","99","0","1","0","0","","1","2","1","","6","10","299912502","10","1","0","0"
"3000","10","0","0","1","0","0","0","0.2","","1","0","1","","6","299912504","299912503","26","2","0","0"
"3000","3","0","180","99","0","1","0","0","","1","2","1","","6","30","299912504","10","1","0","0"
"3000","3","0","0","1","0.001","9","0","0","","1","0","1","","6","299912602","299912601","26","2","0","0"
"3000","3","0","180","99","0","1","0","0","","1","2","1","","6","10","299912602","10","1","0","0"
"3000","3","0","0","1","0.001","9","0","0","","1","0","1","","6","299912604","299912603","26","2","0","0"
"3000","3","0","180","99","0","1","0","0","","1","2","1","","6","30","299912604","10","1","0","0"
"3000","3","0","0","1","0.001","10","0","0","","1","0","1","","6","299912702","299912701","26","2","0","0"
"3000","3","0","180","99","0","1","0","0","","1","2","1","","6","10","299912702","10","1","0","0"
"3000","3","0","0","1","0.001","10","0","0","","1","0","1","","6","299912704","299912703","26","2","0","0"
"3000","3","0","180","99","0","1","0","0","","1","2","1","","6","30","299912704","10","1","0","0"
"3000","3","0","0","99","0","105","0","500","","1","0","1","","6","299912802","299912801","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","1","0","1","","6","1","299912802","6","0","0","0"
"3000","3","0","0","99","0","105","0","1000","","1","0","1","","6","299912804","299912803","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","1","0","1","","6","1","299912804","6","0","0","0"
"3000","3","0","0","99","0","105","0","1500","","1","0","1","","6","299912806","299912805","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","1","0","1","","6","1","299912806","6","0","0","0"
"3000","3","0","0","99","0","105","0","500","","1","0","1","","6","299913302","299913301","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","1","0","1","","6","2","299913302","6","0","0","0"
"3000","3","0","0","99","0","105","0","1000","","1","0","1","","6","299913304","299913303","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","1","0","1","","6","2","299913304","6","0","0","0"
"3000","3","0","0","99","0","105","0","1500","","1","0","1","","6","299913306","299913305","127","1","0","0"
"3000","3","0","0","99","180","0","0","0","","1","0","1","","6","2","299913306","6","0","0","0"
"3000","3","0","0","99","0","105","0","500","","1","0","1","","6","299913802","299913801","127","1","0","0"
"3000","3","180","0","99","0","0","0","0","","1","0","1","","6","1","299913802","48","3","0","0"
"3000","3","0","0","99","0","105","0","1000","","1","0","1","","6","299913804","299913803","127","1","0","0"
"3000","3","180","0","99","0","0","0","0","","1","0","1","","6","1","299913804","48","3","0","0"
"3000","3","0","0","99","0","105","0","1500","","1","0","1","","6","299913806","299913805","127","1","0","0"
"3000","3","180","0","99","0","0","0","0","","1","0","1","","6","1","299913806","48","3","0","0"
"3000","3","180","0","99","180","99","0","212","","1","1","1","","6","4","299913901","77","1","1","0"
"3000","3","0","0","1","0","2212","0","1","","1","0","1","","6","299914002","299914001","26","1","0","0"
"3000","3","10000","0","1","180","0","0","0","","1","0","1","","6","180","299914002","38","1","0","0"
"3000","3","0","0","1","0","2212","0","1","","1","0","1","","6","299914004","299914003","26","1","0","0"
"3000","3","10000","0","1","180","0","0","0","","1","0","1","","6","190","299914004","38","1","0","0"
"3000","3","0","0","99","90","0","0","10000","","2","0","1","","6","3","299914101","73","0","0","-1"
"3000","3","0","180","99","0.01","1","0","0","","1","2","1","","6","80","299917901","10","1","0","0"
"3000","3","10000","0","1","1.5","-1000","0","0","","1","0","1","","6","2","299918001","96","0","0","0"
"3000","3","5","0","99","180","0","0","1","","2","0","1","","6","9","299918101","9","0","100","0"
"3000","3","0","180","99","0.01","1","0","0","","1","2","1","","6","60","299918201","10","1","0","0"
"3000","3","0","180","99","0.01","1","0","0","","1","2","1","","6","70","299918202","10","1","0","0"
"3000","3","0","180","99","0.01","2","0","0","","1","2","1","","6","110","299918301","10","1","0","0"
"3000","3","0","180","99","0.01","2","0","0","","1","2","1","","6","120","299918302","10","1","0","0"
"3000","3","0","0","99","0","103","0","400","","1","0","1","","6","299918402","299918401","127","2","0","0"
"3000","3","0","180","99","0","1","0","0","","1","2","1","","6","60","299918402","10","1","0","0"
"3000","3","0","0","99","0","103","0","400","","1","0","1","","6","299918404","299918403","127","2","0","0"
"3000","3","0","180","99","0","1","0","0","","1","2","1","","6","70","299918404","10","1","0","0"
"3000","3","0","0","99","0","103","0","10","","1","0","1","","6","299918502","299918501","127","2","0","0"
"3000","3","0","180","99","0","2","0","0","","1","2","1","","6","110","299918502","10","1","0","0"
"3000","3","0","0","99","0","103","0","10","","1","0","1","","6","299918504","299918503","127","2","0","0"
"3000","3","0","180","99","0","2","0","0","","1","2","1","","6","120","299918504","10","1","0","0"
"3000","3","0","0","99","0","103","0","5","","1","0","1","","6","299918602","299918601","127","2","0","0"
"3000","3","0","180","99","0","2","0","0","","2","2","1","","6","141","299918602","10","1","0","0"
"3000","3","0","0","99","0","103","0","2","","1","0","1","","6","299918702","299918701","127","1","0","0"
"3000","3","0","180","99","9999999","0","0","0","","1","0","1","","6","1","299918702","132","0","0","0"
"3000","3","0","0","99","0","103","0","2","","1","0","1","","6","299918802","299918801","127","1","0","0"
"3000","20","0","0","99","180","0","0","9999999","","1","0","1","","6","1","299918802","134","0","0","0"
"3000","3","0","0","99","0","103","0","2","","1","0","1","","6","299918804","299918803","127","1","0","0"
"3000","21","0","0","99","180","0","0","9999999","","1","0","1","","6","2","299918804","134","0","0","0"
"3000","3","0","0","99","180","0","0","0.01","","1","0","1","","6","3","299918901","72","0","0","0"
"3000","3","0","180","99","0.01","1","0","0","","2","2","1","","6","181","299919101","10","1","0","0"
"3000","3","0","180","99","0.01","1","0","0","","2","2","1","","6","191","299919102","10","1","0","0"
"3000","3","0","180","99","0.01","1","0","0","","2","2","1","","6","161","299919103","10","1","0","0"
"3000","3","0","180","99","0.01","1","0","0","","2","2","1","","6","171","299919104","10","1","0","0"
"3000","3","0","180","99","0","1","0","15","","2","2","1","","6","81","299919301","10","1","0","0"
"3000","35","0","0","1","0","180","0","0","","1","0","1","","6","1","299919401","20","0","0","0"
"3000","3","31","11","99","1","100","0","0","","1","0","1","","6","20","299919501","49","0","0","0"
"3000","3","0","0","99","0","100","0","0","","2","0","1","","6","2","299919701","16","0","0","0"
"3000","3","0","0","99","0","100","0","0","","1","0","1","","6","4","299919702","16","0","0","0"
"3000","3","0","0","99","180","1","0","0","","1","0","1","","6","1","299920201","100","0","0","0"
"3000","3","0","0","99","0","1","0","10","","1","0","1","","6","299920302","299920301","127","1","0","0"
"3000","3","0","0","99","-1","0","0","180","","2","500000","1","","6","0","299920302","110","0","0","0"
"3000","3","0","0","99","0","90","0","0","","1","0","1","","6","0","299920401","130","0","0","0"
"3000","3","0","90","1","0.001","2","0","0","","1","2","1","","6","20","299920501","10","1","0","0"
"3000","3","0","90","1","0.001","2","0","0","","1","2","1","","6","40","299920502","10","1","0","0"
"3000","3","-1","0","99","0.001","1","0","0","","2","-1","1","","6","11","299920601","112","0","0","-1"
"3000","3","0","0","99","0","1","0","2","","2","0","1","","6","300","299920701","23","299920702","0","0"
"3000","3","0","0","99","500000","0","0","0.001","","2","0","1","","6","1","299920702","46","2","100","0"
"3000","7","0","0","1","0","7","0","0.005","","2","0","1","","3","300100102","300100101","26","1","0","0"
"3000","3","0","0","99","0","20","0","0","","1","0","1","","3","1","300100102","46","1","100","0"
"3000","3","0","0","99","3.5","0","0","0.3","","1","0","1","","3","2","300100103","9","0","100","0"
"3000","3","0","0.00248","1","1","40","0","40","","1","0","1","","3","1","300100201","1","0","100","0"
"3000","3","0","0","1","3000","2160","0","0","","1","0","1","","3","3","300100202","3","0","0","0"
"3000","3","0","0","1","3","0","0","0","","1","0","1","","3","7","300100203","8","0","0","0"
"3000","3","0","0","1","0","13","0","100","","1","0","1","","3","300100205","300100204","26","2","0","0"
"3000","7","0","12","1","0","2","0","10","","2","0","1","","3","10","300100205","10","1","0","0"
"3000","3","0","0.00061","99","1","10","0","10","","1","0","1","","3","2","300100301","1","0","100","0"
"3000","3","0","18","99","0","3","0","40","","1","0","1","","3","61","300100302","10","1","0","0"
"3000","3","0","18","99","0","3","0","40","","1","0","1","","3","71","300100303","10","1","0","0"
"3000","3","0","0","99","1","0","0","0","","1","0","1","","3","3","300100304","8","0","0","0"
"3000","3","0","0.00248","1","1","40","0","40","","1","0","1","","3","1","300100401","1","0","100","0"
"3000","7","0","0","1","0","7","0","0.005","","2","0","1","","3","300101102","300101101","26","1","0","0"
"3000","3","0","0","99","0","20","0","0","","1","0","1","","3","1","300101102","46","1","100","0"
"3000","3","0","0","99","3.5","0","0","0.3","","1","0","1","","3","2","300101103","9","0","100","0"
"3000","3","0","0.00248","1","1","40","0","40","","1","0","1","","3","1","300101201","1","0","100","0"
"3000","3","0","0","1","3000","2160","0","0","","1","0","1","","3","3","300101202","3","0","0","0"
"3000","3","0","0","1","3","0","0","0","","1","0","1","","3","7","300101203","8","0","0","0"
"3000","3","0","0","1","0","13","0","100","","1","0","1","","3","300101205","300101204","26","2","0","0"
"3000","7","0","12","1","0","2","0","10","","2","0","1","","3","10","300101205","10","1","0","0"
"3000","3","0","0.00061","99","1","10","0","10","","1","0","1","","3","2","300101301","1","0","100","0"
"3000","3","0","18","99","0","3","0","40","","1","0","1","","3","61","300101302","10","1","0","0"
"3000","3","0","18","99","0","3","0","40","","1","0","1","","3","71","300101303","10","1","0","0"
"3000","3","0","0","99","1","0","0","0","","1","0","1","","3","3","300101304","8","0","0","0"
"3000","3","0","0.00148","2","1","24","0","24","","1","0","1","","9","1","300101401","1","0","100","0"
"3000","3","0","0.00148","2","1","24","0","24","","1","0","1","","9","1","300101402","1","0","100","0"
"3000","3","0","0","2","1.5","0","0","0","","1","0","1","","9","7","300101403","8","0","0","0"
"3000","3","0","0","1","0","0","0","0","","1","0","1","","9","300101405","300101404","93","0","0","0"
"3000","3","0","0","1","0","13","0","50","","1","0","1","","9","300101406","300101405","26","2","0","0"
"3000","7","0","12","1","0","2","0","5","","2","0","1","","3","10","300101406","10","1","0","0"
"3000","3","0","0","1","0","0","1","0","","1","0","1","","9","300101408","300101407","93","0","0","0"
"3000","3","0","0","1","0","13","1","50","","1","0","1","","9","300101409","300101408","26","2","0","0"
"3000","7","0","12","1","0","2","0","5","","2","0","1","","3","10","300101409","10","1","0","0"
"3000","3","0","0.00248","1","1","40","0","40","","1","0","1","","3","1","300101501","1","0","100","0"
"3000","7","0","0","1","0","7","0","0.005","","2","0","1","","3","300102102","300102101","26","1","0","0"
"3000","3","0","0","99","0","30","0","0","","1","0","1","","3","1","300102102","46","1","100","0"
"3000","3","0","0","99","3.5","0","0","0.3","","1","0","1","","3","2","300102103","9","0","100","0"
"3000","3","0","0.00248","1","1","40","0","40","","1","0","1","","3","1","300102201","1","0","100","0"
"3000","3","0","0","1","3000","2160","0","0","","1","0","1","","3","3","300102202","3","0","0","0"
"3000","3","0","0","1","3","0","0","0","","1","0","1","","3","7","300102203","8","0","0","0"
"3000","3","0","0","1","0","13","0","100","","1","0","1","","3","300102205","300102204","26","2","0","0"
"3000","7","0","12","1","0","2","0","10","","2","0","1","","3","10","300102205","10","1","0","0"
"3000","3","0","0.00061","99","1","10","0","10","","1","0","1","","3","2","300102301","1","0","100","0"
"3000","3","0","18","99","0","3","0","90","","1","0","1","","3","61","300102302","10","1","0","0"
"3000","3","0","18","99","0","3","0","90","","1","0","1","","3","71","300102303","10","1","0","0"
"3000","3","0","0","99","1","0","0","0","","1","0","1","","3","3","300102304","8","0","0","0"
"3000","3","0","0.00148","2","1","24","0","24","","1","0","1","","9","1","300102401","1","0","100","0"
"3000","3","0","0.00148","2","1","24","0","24","","1","0","1","","9","1","300102402","1","0","100","0"
"3000","3","0","0","2","1.5","0","0","0","","1","0","1","","9","7","300102403","8","0","0","0"
"3000","3","0","0","1","0","0","0","0","","1","0","1","","9","300102405","300102404","93","0","0","0"
"3000","3","0","0","1","0","13","0","50","","1","0","1","","9","300102406","300102405","26","2","0","0"
"3000","7","0","12","1","0","2","0","5","","2","0","1","","3","10","300102406","10","1","0","0"
"3000","3","0","0","1","0","0","1","0","","1","0","1","","9","300102408","300102407","93","0","0","0"
"3000","3","0","0","1","0","13","1","50","","1","0","1","","9","300102409","300102408","26","2","0","0"
"3000","7","0","12","1","0","2","0","5","","2","0","1","","3","10","300102409","10","1","0","0"
"3000","3","0","0.00248","1","1","40","0","40","","1","0","1","","3","1","300102501","1","0","100","0"
"3000","7","11.5","0","1","0","100","0","0","","2","0","1","","3","1","300102601","48","2","0","0"
"3000","3","0","12","99","0","2","0","50","","3","0","1","","3","10","300102602","10","0","0","0"
"3000","3","0","12","99","0","2","0","50","","3","0","1","","3","30","300102603","10","0","0","0"
"3000","3","0","12","99","0","3","0","50","","3","0","1","","3","21","300102604","10","0","0","0"
"3000","3","0","12","99","0","3","0","50","","3","0","1","","3","41","300102605","10","0","0","0"
"3000","3","0","0","99","12","1.5","0","0","","3","0","1","","3","2","300102606","8","0","0","0"
"3000","7","0","0","1","0","7","0","0.005","","2","0","1","","3","300103002","300103001","26","1","0","0"
"3000","3","0","0","99","0","30","0","0","","1","0","1","","3","1","300103002","46","1","100","0"
"3000","3","0","0","99","3.5","0","0","0.2","","1","0","1","","3","2","300103003","9","0","100","0"
"3000","3","0","0.00178","1","1","18","0","18","","1","0","1","","3","1","300103101","1","0","100","0"
"3000","3","0","0.00038","2","1","4","0","4","","1","0","1","","3","1","300103201","1","0","100","0"
