e5245ac1ddef0b0518aa2a88ea8d1120128461ec34815a45e0143cc895b54399,cc1552595f7995daa4c73ad3ef111a4f3753118536d279b8d607744eb8d52000,20f527d76b95e0fbdade818ae2d635d41a66f88d4a032a596f7763de24e669c4,8667f3c75b23bac9c91474b0866acbb105a96e8344baf7037560a6bb5a4eaade,316230ec6c54e669fee656696bd3357ca92329a0381127072293d289686c9a36,56d1f9e10d12acd3573c97ac05e452f6386822141f940d3d21a71edc995edf41,6b75258b3d32c0842d232e66340fc2c3df446905a019f28ff35813108ef0b8cc,1c0d4ab46a7e2297eadb4581e69ac53643c890360a5c826c1928e91b686975eb,176329ee0118d3e1ae84efc6e6910e2a32f9164fdf8f0c0694504e8922e14898,9d88fb6d26c81c8fa76be5a0872d8bfc5d710e9f839aad22fafd2a5736083c33,0aae839ddad5789627ad95c56680b22189118fb316820af6ec646e82eb058850,f92b14681da385bafa4828be792c25a9fba393943bebab741f6d81d9d9a63509,dff91d43acfdd3c1790e63be43ea7c85575de2bb539cebc69536529d2c9c6fc3
"0","0","5","0","0","10050844","10050744","25","0","0","0","4","10050845"
"0","0","5","0","0","10050845","10050746","23","0","0","0","15","10050747"
"2","0","5","0","0","10050746","10050747","22","0","0","0","3","10050748"
"10001","0","5","0","0","10050747","10050748","21","0","0","0","11","10050749"
"0","0","5","0","0","10050748","10050749","20","0","0","0","4","10050750"
"0","0","5","0","0","10050749","10050750","19","0","0","0","5","10050751"
"2","0","5","0","0","10050750","10050751","18","0","0","0","2","10050752"
"10003","0","5","0","0","10050751","10050752","17","0","0","0","7","10050753"
"0","0","5","0","0","10050752","10050753","16","0","0","0","4","10050754"
"4","0","5","0","0","10050753","10050754","15","0","0","0","14","10050846"
"0","0","5","0","0","10050846","10050756","13","0","0","0","12","10050757"
"10001","0","5","0","0","10050756","10050757","12","0","0","0","11","10050758"
"3","0","5","0","0","10050757","10050758","11","0","0","0","2","10050759"
"0","0","5","10050761","0","10050758","10050759","10","0","0","0","4","10050760"
"1","0","5","0","0","10050759","10050760","9","0","0","0","2","10050762"
"3","0","5","0","0","10050759","10050761","9","0","0","0","2","10050763"
"3","0","5","0","0","10050760","10050762","8","0","0","0","2","10050766"
"0","0","5","0","0","10050761","10050763","8","0","0","0","6","10050764"
"5","0","5","0","0","10050763","10050764","7","0","0","0","14","10050765"
"10003","0","5","0","0","10050764","10050765","6","0","10050766","0","7","10050767"
"2","0","5","0","0","10050762","10050766","7","0","0","0","3","10050765"
"1","0","5","0","0","10050765","10050767","5","0","0","0","2","10050768"
"3","0","5","0","0","10050767","10050768","4","0","0","0","14","10050769"
"3","0","5","0","0","10050768","10050769","3","0","0","0","2","10050770"
"0","0","5","0","0","10050769","10050770","2","0","0","0","6","10050771"
"1","0","5","0","0","10050770","10050771","1","0","0","0","2","10050772"
"0","0","5","0","0","10050771","10050772","0","0","0","0","13","10050773"
"10001","0","5","0","0","10050772","10050773","74","0","0","0","7","10050774"
"0","0","5","0","0","10050773","10050774","73","0","0","0","5","10050775"
"4","0","5","0","0","10050774","10050775","72","0","0","0","14","10050776"
"0","0","5","0","0","10050775","10050776","71","0","0","0","6","10050777"
"0","0","5","0","0","10050776","10050777","70","0","0","0","12","10050778"
"2","0","5","0","0","10050777","10050778","69","0","0","0","3","10050779"
"0","0","5","10050783","0","10050778","10050779","68","0","0","0","4","10050780"
"10003","0","5","0","0","10050779","10050780","67","0","0","0","7","10050781"
"0","0","5","0","0","10050780","10050781","66","0","0","0","15","10050782"
"4","0","5","0","0","10050781","10050782","65","0","0","0","14","10050786"
"1","0","5","0","0","10050779","10050783","67","0","0","0","2","10050784"
"10001","0","5","0","0","10050783","10050784","66","0","0","0","7","10050785"
"0","0","5","0","0","10050784","10050785","65","0","0","0","6","10050786"
"10001","0","5","0","0","10050782","10050786","64","0","10050785","0","11","10050787"
"0","0","5","0","0","10050786","10050787","63","0","0","0","4","10050788"
"4","0","5","0","0","10050787","10050788","62","0","0","0","14","10050847"
"10001","0","5","10050792","0","10050847","10050790","60","0","0","0","7","10050791"
"10002","0","5","0","0","10050790","10050791","59","0","0","0","7","10050794"
"2","0","5","0","0","10050790","10050792","59","0","0","0","3","10050793"
"10003","0","5","0","0","10050792","10050793","58","0","0","0","7","10050796"
"3","0","5","0","0","10050791","10050794","58","0","0","0","3","10050795"
"3","0","5","0","0","10050794","10050795","57","0","0","0","2","10050797"
"3","0","5","0","0","10050793","10050796","57","0","0","0","3","10050798"
"0","0","5","0","0","10050795","10050797","56","0","0","0","12","10050803"
"0","0","5","0","0","10050796","10050798","56","0","0","0","4","10050799"
"10001","0","5","0","0","10050798","10050799","55","0","0","0","7","10050800"
"10001","0","5","0","0","10050799","10050800","54","0","0","0","11","10050801"
"0","0","5","0","0","10050800","10050801","53","0","10050802","0","6","10050804"
"0","0","5","0","0","10050803","10050802","54","0","0","0","4","10050801"
"2","0","5","0","0","10050797","10050803","55","0","0","0","2","10050802"
"10002","0","5","0","0","10050801","10050804","52","0","0","0","7","10050805"
"0","0","5","0","0","10050804","10050805","51","0","0","0","15","10050806"
"4","0","5","0","0","10050805","10050806","50","0","0","0","14","10050807"
"10002","0","5","0","0","10050806","10050807","49","0","0","0","7","10050808"
"0","0","5","0","0","10050807","10050808","48","0","0","0","4","10050809"
"1","0","5","0","0","10050808","10050809","47","0","0","0","2","10050810"
"3","0","5","0","0","10050809","10050810","46","0","0","0","3","10050811"
"6","0","5","0","0","10050810","10050811","45","0","0","0","14","10050812"
"0","0","5","0","0","10050811","10050812","44","0","0","0","12","10050813"
"10001","0","5","0","0","10050812","10050813","43","0","0","0","11","10050814"
"2","0","5","0","0","10050813","10050814","42","0","0","0","3","10050815"
"2","0","5","0","0","10050814","10050815","41","0","0","0","2","10050816"
"0","0","5","0","0","10050815","10050816","40","0","0","0","4","10050817"
"2","0","5","0","0","10050816","10050817","39","0","0","0","3","10050818"
"10050818","0","5","0","0","10050817","10050818","38","0","0","0","16","10050819"
"0","0","5","0","0","10050818","10050819","37","0","0","0","12","10050820"
"3","0","5","0","0","10050819","10050820","36","0","0","0","14","10050821"
"1","0","5","0","0","10050820","10050821","35","0","0","0","2","10050822"
"3","0","5","0","0","10050821","10050822","34","0","0","0","14","10050823"
"0","0","5","0","0","10050822","10050823","33","0","0","0","6","10050824"
"2","0","5","0","0","10050823","10050824","32","0","0","0","2","10050349"
"1","0","5","0","0","10050349","10050825","30","0","0","0","14","10050353"
"6","0","5","0","0","10050352","10050826","30","0","0","0","14","10050356"
"0","0","5","0","0","10050370","10050827","14","0","0","0","15","10050441"
"0","0","5","0","0","10050448","10050828","5","0","0","0","4","10050382"
"10003","0","5","0","0","10050383","10050829","2","0","0","0","7","10050385"
"3","0","5","0","0","10050597","10050830","62","0","0","0","14","10050599"
"10001","0","5","0","0","10050850","10050831","52","0","0","0","11","10050614"
"2","0","5","0","0","10050641","10050832","22","0","0","0","14","10050643"
"2","0","5","0","0","10050647","10050833","16","0","0","0","14","10050649"
"0","0","5","0","0","10050835","10050834","12","0","0","0","15","10050063"
"3","0","5","0","0","10050650","10050835","13","0","0","0","14","10050834"
"3","0","5","10050505","0","10050502","10050836","53","0","0","0","14","10050504"
"10001","0","5","0","0","10050511","10050837","47","0","0","0","11","10050127"
"1","0","5","0","0","10050128","10050838","44","0","0","0","3","10050564"
"1","0","5","0","0","10050666","10050839","33","0","0","0","2","10050668"
"2","0","5","0","0","10050697","10050840","5","0","0","0","3","10050186"
"2","0","5","0","0","10050705","10050841","64","0","0","0","3","10050707"
"10001","0","5","0","0","10050726","10050842","48","0","0","0","11","10050728"
"2","0","5","0","0","10050735","10050843","39","0","0","0","3","10050473"
"10001","0","5","0","0","10050255","10050844","26","0","0","0","11","10050744"
"6","0","5","0","0","10050744","10050845","24","0","0","0","14","10050746"
"3","0","5","0","0","10050754","10050846","14","0","0","0","3","10050756"
"2","0","5","0","0","10050788","10050847","61","0","0","0","2","10050790"
"10001","0","5","0","0","10050361","10050848","23","0","0","0","11","10050363"
"6","0","5","0","0","10050367","10050849","17","0","0","0","14","10050369"
"3","0","5","0","0","10050611","10050850","53","0","0","0","14","10050831"
"4","0","5","0","0","10050583","10050851","9","0","0","0","14","10050653"
"1","0","5","0","0","10050493","10050852","62","0","0","0","2","10050495"
"0","0","6","0","0","0","10060001","71","0","0","0","1","10060002"
"10001","0","6","0","0","10060001","10060002","70","0","10060369","0","7","10060003"
"1","0","6","0","0","10060002","10060003","69","0","0","0","2","10060004"
"0","0","6","0","0","10060003","10060004","68","0","0","0","4","10060012"
"0","0","6","0","0","10060004","10060012","67","0","0","0","12","10060013"
"0","0","6","0","0","10060012","10060013","66","0","0","0","5","10060014"
"1","0","6","0","0","10060013","10060014","65","0","0","0","2","10060015"
"0","0","6","0","0","10060014","10060015","64","0","0","0","4","10060018"
"10001","0","6","0","0","10060015","10060018","63","0","0","0","11","10060019"
"0","0","6","10060023","0","10060018","10060019","62","0","0","0","6","10060020"
"2","0","6","0","0","10060019","10060020","61","0","0","0","2","10060022"
"2","0","6","0","0","10060022","10060021","59","0","0","0","2","10060380"
"0","0","6","0","0","10060020","10060022","60","0","0","0","12","10060021"
"1","0","6","0","0","10060019","10060023","61","0","0","0","3","10060025"
"2","0","6","0","0","10060025","10060024","59","0","0","0","3","10060380"
"0","0","6","0","0","10060023","10060025","60","0","0","0","4","10060024"
"10002","0","6","0","0","10060380","10060027","57","0","0","0","7","10060028"
"2","0","6","0","0","10060027","10060028","56","0","0","0","2","10060029"
"0","0","6","0","0","10060028","10060029","55","0","0","0","12","10060030"
"4","0","6","0","0","10060029","10060030","54","0","0","0","14","10060031"
"10001","0","6","0","0","10060030","10060031","53","0","0","0","11","10060032"
"0","0","6","0","0","10060031","10060032","52","0","0","0","4","10060033"
"1","0","6","10060035","0","10060032","10060033","51","0","0","0","2","10060034"
"0","0","6","0","0","10060033","10060034","50","0","0","0","12","10060037"
"10002","0","6","0","0","10060033","10060035","50","0","0","0","7","10060036"
"3","0","6","0","0","10060035","10060036","49","0","0","0","3","10060039"
"2","0","6","0","0","10060034","10060037","49","0","0","0","14","10060038"
"0","0","6","0","0","10060037","10060038","48","0","0","0","6","10060040"
"0","0","6","0","0","10060036","10060039","48","0","0","0","4","10060041"
"10002","0","6","0","0","10060038","10060040","47","0","0","0","7","10060043"
"3","0","6","0","0","10060039","10060041","47","0","0","0","2","10060042"
"10003","0","6","0","0","10060041","10060042","46","0","0","0","7","10060045"
"2","0","6","0","0","10060040","10060043","46","0","0","0","14","10060044"
"10001","0","6","0","0","10060043","10060044","45","0","0","0","11","10060047"
"2","0","6","0","0","10060042","10060045","45","0","0","0","3","10060046"
"3","0","6","0","0","10060045","10060046","44","0","0","0","2","10060048"
"10001","0","6","0","0","10060044","10060047","44","0","0","0","7","10060048"
"2","0","6","0","0","10060046","10060048","43","0","10060047","0","14","10060049"
"10001","0","6","0","0","10060048","10060049","42","0","0","0","7","10060402"
"0","0","6","0","0","10060476","10060092","74","0","0","0","4","10060093"
"2","0","6","0","0","10060092","10060093","73","0","0","0","3","10060094"
"2","0","6","0","0","10060093","10060094","72","0","0","0","2","10060095"
"0","0","6","10060097","0","10060094","10060095","71","0","0","0","6","10060096"
"0","0","6","0","0","10060095","10060096","70","0","0","0","4","10060099"
"3","0","6","0","0","10060095","10060097","70","0","0","0","2","10060098"
"0","0","6","0","0","10060097","10060098","69","0","0","0","6","10060101"
"2","0","6","0","0","10060096","10060099","69","0","0","0","3","10060100"
"10003","0","6","0","0","10060099","10060100","68","0","0","0","7","10060102"
"0","0","6","0","0","10060098","10060101","68","0","0","0","5","10060102"
"10001","0","6","0","0","10060100","10060102","67","0","10060101","0","11","10060103"
"0","0","6","0","0","10060102","10060103","66","0","0","0","4","10060104"
"10001","0","6","0","0","10060103","10060104","65","0","0","0","7","10060105"
"4","0","6","0","0","10060104","10060105","64","0","0","0","14","10060106"
"1","0","6","0","0","10060105","10060106","63","0","0","0","3","10060107"
"10001","0","6","0","0","10060106","10060107","62","0","0","0","7","10060108"
"0","0","6","0","0","10060107","10060108","61","0","0","0","12","10060110"
"0","0","6","0","0","10060108","10060110","60","0","0","0","6","10060156"
"10001","0","6","0","0","10060156","10060112","58","0","0","0","7","10060113"
"1","0","6","0","0","10060112","10060113","57","0","0","0","2","10060114"
"10001","0","6","0","0","10060113","10060114","56","0","0","0","11","10060477"
"3","0","6","0","0","10060477","10060116","54","0","0","0","14","10060117"
"1","0","6","0","0","10060116","10060117","53","0","0","0","2","10060118"
"0","0","6","0","0","10060117","10060118","52","0","0","0","4","10060119"
"0","0","6","10060121","0","10060118","10060119","51","0","0","0","6","10060120"
"3","0","6","0","0","10060119","10060120","50","0","0","0","3","10060123"
"1","0","6","0","0","10060119","10060121","50","0","0","0","2","10060122"
"10003","0","6","0","0","10060121","10060122","49","0","0","0","7","10060125"
"3","0","6","0","0","10060120","10060123","49","0","0","0","2","10060124"
"2","0","6","0","0","10060123","10060124","48","0","0","0","2","10060126"
"5","0","6","0","0","10060122","10060125","48","0","0","0","14","10060127"
"3","0","6","0","0","10060124","10060126","47","0","0","0","3","10060129"
"0","0","6","0","0","10060125","10060127","47","0","0","0","6","10060128"
"10002","0","6","0","0","10060127","10060128","46","0","0","0","7","10060130"
"4","0","6","0","0","10060126","10060129","46","0","0","0","14","10060131"
"10003","0","6","0","0","10060128","10060130","45","0","0","0","7","10060133"
"10001","0","6","0","0","10060129","10060131","45","0","0","0","7","10060132"
"3","0","6","0","0","10060131","10060132","44","0","0","0","2","10060134"
"0","0","6","0","0","10060130","10060133","44","0","0","0","5","10060134"
"0","0","6","0","0","10060132","10060134","43","0","10060133","0","4","10060135"
"1","0","6","0","0","10060134","10060135","42","0","0","0","3","10060478"
"0","0","6","0","0","10060478","10060137","40","0","0","0","12","10060138"
"2","0","6","0","0","10060137","10060138","39","0","0","0","3","10060139"
"2","0","6","0","0","10060138","10060139","38","0","0","0","2","10060140"
"10001","0","6","0","0","10060139","10060140","37","0","0","0","7","10060141"
"0","0","6","0","0","10060140","10060141","36","0","0","0","12","10060142"
"1","0","6","0","0","10060141","10060142","35","0","0","0","2","10060143"
"0","0","6","0","0","10060142","10060143","34","0","0","0","6","10060144"
"0","0","6","0","0","10060143","10060144","33","0","0","0","4","10060145"
"1","0","6","0","0","10060144","10060145","32","0","0","0","2","10060146"
"3","0","6","0","0","10060145","10060146","31","0","0","0","14","10060479"
"1","0","6","0","0","10060479","10060148","29","0","0","0","2","10060149"
"10001","0","6","0","0","10060148","10060149","28","0","0","0","11","10060150"
"10002","0","6","0","0","10060149","10060150","27","0","0","0","7","10060399"
"2","0","6","0","0","10060398","10060153","24","0","0","0","2","10060480"
"0","0","6","0","0","10060110","10060156","59","0","0","0","4","10060112"
"0","0","6","0","0","10060492","10060161","10","0","0","0","6","10060162"
"0","0","6","0","0","10060161","10060162","9","0","0","0","12","10060163"
"10002","0","6","0","0","10060162","10060163","8","0","0","0","7","10060164"
"2","0","6","0","0","10060163","10060164","7","0","0","0","15","10060165"
