3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba
"0","2990","2129","0","69","10","30","0","0","0","0","116501","42","10","20","10","1445","0","10"
"3","3390","2537","0","85","28","30","0","0","2","11","116501","57","10","20","11","1445","0","10"
"5","3780","3035","0","95","70","30","0","0","2","22","116501","66","10","20","12","1445","0","13"
"7","3970","3469","0","118","102","30","0","0","2","33","116501","84","12","20","13","1545","0","16"
"7","4140","3961","0","142","160","30","0","1","2","33","116501","100","14","20","14","1645","0","19"
"7","4270","4588","0","154","236","30","0","1","2","33","116501","111","14","20","15","1745","0","19"
"7","4420","5153","0","177","276","30","0","1","2","33","116501","134","14","20","16","1895","0","19"
"7","4795","5729","0","207","325","30","0","1","2","33","116501","153","14","20","17","1895","0","19"
"7","5255","6483","0","222","412","30","0","1","2","33","116501","162","14","20","18","1895","0","19"
"7","5735","7321","0","236","510","45","0","1","2","33","116501","173","14","20","19","1895","0","19"
"7","6090","8279","0","251","591","74","0","1","2","33","116501","185","14","20","20","1895","0","19"
"7","6495","9325","0","267","676","103","0","1","2","33","116501","197","14","20","21","1895","0","19"
"7","7180","10479","0","287","750","132","0","1","2","33","116501","215","14","20","22","1895","0","19"
"7","8195","11738","0","309","816","132","0","1","2","33","116501","235","14","20","23","1895","0","19"
"7","9250","13095","0","335","870","132","0","1","2","33","116501","255","14","20","24","1895","0","19"
"7","9630","14780","0","346","945","132","0","1","2","33","116501","269","14","20","25","1895","0","19"
"7","9870","16670","0","354","978","132","0","1","2","33","116501","282","14","20","26","1895","0","19"
"7","10140","18696","0","361","1005","132","0","1","2","33","116501","291","14","20","27","1895","0","19"
"7","10965","20872","0","361","1026","132","0","1","2","33","116501","291","14","20","28","1895","0","19"
"7","11525","23092","0","376","1051","132","0","1","2","33","116501","306","14","20","29","1895","0","19"
"7","12085","25459","0","391","1080","132","0","1","2","33","116501","321","14","20","30","1895","0","19"
"7","12910","28057","0","391","1109","132","0","1","2","33","116501","321","14","20","31","1895","0","19"
"7","13835","30755","0","391","1138","132","0","1","2","33","116501","321","14","20","32","1895","0","19"
"7","14860","33537","0","391","1166","132","0","1","2","33","116501","321","14","20","33","1895","0","19"
"7","15820","36376","0","406","1193","132","0","1","2","33","116501","336","14","20","34","1895","0","19"
"0","65","21","0","1","0","5","0","0","1","0","116601","0","0","0","2","75","0","0"
"0","185","75","0","4","0","20","0","0","2","0","116601","0","0","0","3","125","0","0"
"0","365","174","0","7","0","55","0","0","4","0","116601","2","0","0","4","295","0","0"
"0","635","322","0","12","0","105","0","0","7","0","116601","4","10","0","5","455","0","0"
"3","985","541","0","20","0","120","0","0","11","0","116601","5","10","0","6","845","0","0"
"6","1540","755","0","29","0","145","0","0","15","0","116601","12","10","0","7","1425","0","0"
"9","1970","1108","0","37","10","170","0","0","15","0","116601","14","10","0","8","1985","0","9"
"9","2220","1537","0","48","40","195","0","5","16","0","116601","17","10","0","9","1985","0","23"
"9","2420","2019","0","53","100","195","0","10","16","0","116601","25","20","0","10","1985","0","37"
"9","2620","2483","0","60","144","195","0","15","18","13","116601","31","30","0","11","2235","0","37"
"9","2990","3005","0","64","198","195","0","15","18","36","116601","37","30","0","12","2235","0","37"
"9","3140","3565","0","73","257","220","0","15","18","49","116601","43","30","0","13","2235","0","37"
"9","3140","4190","0","85","350","245","0","15","18","49","116601","47","30","0","14","2235","0","37"
"9","3140","4817","0","97","474","245","0","15","18","49","116601","57","30","0","15","2235","0","37"
"9","3140","5478","0","109","616","245","0","15","18","52","116601","65","30","0","16","2235","0","37"
"9","3190","6160","0","119","762","245","0","15","18","55","116601","78","30","0","17","2235","0","37"
"9","3240","6928","0","128","937","245","0","15","18","55","116601","90","30","0","18","2235","0","37"
"9","3335","7772","0","145","1073","245","0","15","18","55","116601","104","30","0","19","2235","0","37"
"9","3530","8731","0","168","1184","245","0","15","18","55","116601","113","30","0","20","2235","0","37"
"9","3840","9831","0","186","1279","245","0","15","18","55","116601","118","30","0","21","2235","0","37"
"9","4050","11062","0","211","1353","245","0","15","18","55","116601","131","30","0","22","2235","0","37"
"9","4260","12420","0","236","1394","245","0","15","18","55","116601","149","30","0","23","2235","0","37"
"9","4670","13942","0","250","1423","245","0","15","18","55","116601","165","30","0","24","2235","0","37"
"9","4670","15740","0","256","1456","245","0","15","18","55","116601","174","30","0","25","2235","0","37"
"9","6015","17441","0","271","1480","245","0","15","18","55","116601","194","30","0","26","2235","0","37"
"9","7825","19239","0","283","1498","245","0","15","18","55","116601","210","30","0","27","2235","0","37"
"9","9700","21145","0","298","1523","245","0","15","18","55","116601","225","30","0","28","2235","0","37"
"9","10020","23487","0","303","1556","245","0","15","18","55","116601","230","30","0","29","2235","0","37"
"9","10020","25956","0","313","1606","245","0","15","18","55","116601","240","30","0","30","2235","0","37"
"9","10340","28554","0","318","1647","245","0","15","18","55","116601","245","30","0","31","2235","0","37"
"9","10340","31245","0","328","1696","245","0","15","18","55","116601","255","30","0","32","2235","0","37"
"9","10710","34086","0","334","1734","245","0","15","18","55","116601","261","30","0","33","2235","0","37"
"9","10710","37119","0","340","1770","245","0","15","18","55","116601","267","30","0","34","2235","0","37"
"0","65","11","0","2","0","0","0","0","1","0","116701","2","0","0","2","75","0","0"
"0","245","63","0","5","0","5","0","0","1","0","116701","3","0","0","3","150","0","0"
"0","480","151","0","9","0","25","0","0","3","0","116701","7","0","0","4","315","0","0"
"0","870","279","0","15","0","50","0","0","6","0","116701","14","5","0","5","475","0","0"
"0","1400","465","0","23","0","50","0","0","10","0","116701","24","5","0","6","775","0","0"
"0","1955","697","0","29","0","50","0","0","14","0","116701","34","5","0","7","1590","0","0"
"0","2655","935","0","45","0","50","0","0","14","0","116701","53","5","0","8","2035","0","4"
"0","3635","1169","0","59","25","50","0","0","19","0","116701","71","20","0","9","2155","0","13"
"0","4135","1510","0","73","60","50","0","0","19","5","116701","92","20","0","10","2335","0","22"
"0","4735","1909","0","83","96","50","0","0","19","10","116701","104","30","0","11","2645","0","24"
"2","5305","2319","0","96","129","50","0","0","19","20","116701","115","30","0","12","2895","0","29"
"4","5695","2651","0","120","161","50","0","0","21","33","116701","140","32","0","13","2895","0","32"
"4","5935","3037","0","145","189","75","0","2","23","36","116701","167","32","0","14","2895","0","32"
"4","5935","3521","0","171","223","87","0","2","23","36","116701","192","32","0","15","2995","0","32"
"4","5985","4035","0","203","263","87","0","2","23","41","116701","210","32","0","16","2995","0","32"
"4","6045","4562","0","229","314","87","0","2","26","49","116701","232","32","0","17","3145","0","32"
"4","6095","5101","0","260","377","87","0","2","28","49","116701","267","32","0","18","3295","0","32"
"4","6095","5696","0","295","427","87","0","2","30","49","116701","312","32","0","19","3390","0","32"
"4","6225","6398","0","327","475","87","0","2","30","49","116701","359","32","0","20","3390","0","32"
"4","6435","7102","0","366","524","87","0","2","30","49","116701","416","32","0","21","3390","0","32"
"4","6840","7934","0","410","583","87","0","2","30","49","116701","473","32","0","22","3390","0","32"
"4","6840","9022","0","450","645","87","0","2","30","49","116701","525","32","0","23","3390","0","32"
"4","7455","10243","0","483","687","87","0","2","30","49","116701","568","32","0","24","3390","0","32"
"4","8275","11553","0","520","746","87","0","2","30","49","116701","615","32","0","25","3390","0","32"
"4","9255","13008","0","557","790","87","0","2","30","49","116701","660","32","0","26","3390","0","32"
"4","10325","14624","0","591","814","87","0","2","30","49","116701","698","32","0","27","3390","0","32"
"4","10945","16313","0","636","849","87","0","2","30","49","116701","745","32","0","28","3390","0","32"
"4","11720","18098","0","687","884","87","0","2","30","49","116701","796","32","0","29","3390","0","32"
"4","12575","20000","0","740","920","87","0","2","30","49","116701","849","32","0","30","3390","0","32"
"4","13510","21991","0","794","956","87","0","2","30","49","116701","903","32","0","31","3390","0","32"
"4","14520","24073","0","849","992","87","0","2","30","49","116701","958","32","0","32","3390","0","32"
"4","15700","26272","0","905","1027","87","0","2","30","49","116701","1014","32","0","33","3390","0","32"
"4","17120","28588","0","963","1060","87","0","2","30","49","116701","1072","32","0","34","3390","0","32"
"0","65","19","0","3","0","0","0","0","0","0","116801","0","0","0","2","125","0","0"
"0","280","70","0","6","0","5","0","0","0","0","116801","1","0","0","3","200","0","0"
"0","655","165","0","11","0","25","0","0","0","0","116801","3","0","0","4","255","0","0"
"0","1265","264","0","19","0","35","0","0","6","0","116801","8","5","0","5","255","0","0"
"3","2125","439","0","33","0","35","0","0","6","0","116801","13","5","0","6","345","0","0"
"6","2795","668","0","48","0","60","0","0","6","0","116801","19","5","0","7","580","0","0"
"6","3635","934","0","61","0","85","0","0","6","0","116801","26","5","0","8","1115","0","0"
"6","4170","1307","0","70","10","110","0","0","6","0","116801","33","5","0","9","1565","0","5"
"9","4340","1737","0","76","30","125","0","0","6","5","116801","44","15","0","10","1865","0","10"
"9","4720","2184","0","80","88","125","0","0","8","20","116801","49","25","0","11","2165","0","14"
"11","5190","2646","0","84","146","125","0","0","10","50","116801","51","25","0","12","2315","0","16"
"11","5560","3176","0","90","215","150","0","0","10","63","116801","57","25","0","13","2435","0","18"
"11","5850","3786","0","95","298","181","0","0","10","66","116801","61","25","0","14","2555","0","18"
"11","6100","4430","0","101","390","207","0","0","10","66","116801","67","25","0","15","2555","0","18"
"11","6260","5141","0","109","494","207","0","0","10","69","116801","69","25","0","16","2555","0","18"
"11","6370","5884","0","115","606","207","0","0","10","76","116801","73","25","0","17","2555","0","18"
"11","6500","6695","0","118","779","207","0","0","10","80","116801","78","25","0","18","2555","0","18"
"11","6905","7606","0","122","940","207","0","0","10","80","116801","82","25","0","19","2555","0","18"
"11","7505","8578","0","128","1069","207","0","0","15","80","116801","88","25","0","20","2555","0","18"
"11","7835","9657","0","135","1236","207","0","0","20","80","116801","94","25","0","21","2555","0","18"
"11","8045","10948","0","144","1409","207","0","0","20","80","116801","101","25","0","22","2555","0","18"
"11","8175","12418","0","149","1544","207","0","0","20","80","116801","109","25","0","23","2555","0","18"
"11","8875","14016","0","149","1654","207","0","0","20","80","116801","109","25","0","24","2555","0","18"
"11","9305","15679","0","162","1751","207","0","0","20","80","116801","122","25","0","25","2555","0","18"
"11","10750","17347","0","177","1818","207","0","0","20","80","116801","142","25","0","26","2555","0","18"
"11","11110","19308","0","190","1858","207","0","0","20","80","116801","155","25","0","27","2555","0","18"
"11","11835","21492","0","190","1889","207","0","0","20","80","116801","155","25","0","28","2555","0","18"
"11","12355","23813","0","195","1921","207","0","0","20","80","116801","160","25","0","29","2555","0","18"
"11","12555","26319","0","200","1954","207","0","0","20","80","116801","165","25","0","30","2555","0","18"
"11","13075","28899","0","205","1987","207","0","0","20","80","116801","170","25","0","31","2555","0","18"
"11","13275","31615","0","211","2020","207","0","0","20","80","116801","176","25","0","32","2555","0","18"
"11","13845","34437","0","217","2052","207","0","0","20","80","116801","182","25","0","33","2555","0","18"
"11","14145","37440","0","223","2083","207","0","0","20","80","116801","188","25","0","34","2555","0","18"
"0","65","16","0","5","0","0","0","0","0","0","116901","0","0","0","2","50","0","0"
"0","250","52","0","13","0","0","0","0","0","0","116901","1","0","0","3","100","0","0"
"0","590","133","0","25","0","0","0","0","0","0","116901","3","0","0","4","125","0","0"
"0","1135","245","0","42","0","0","0","0","0","0","116901","9","0","0","5","125","0","0"
"0","1755","444","0","55","0","0","0","0","4","0","116901","14","0","0","6","125","0","0"
"0","2370","674","0","78","0","0","0","0","4","0","116901","24","0","0","7","125","0","0"
"0","3360","850","0","106","0","0","0","0","4","0","116901","40","0","0","8","360","0","0"
"0","4140","1141","0","127","15","0","0","0","9","0","116901","47","15","0","9","360","0","5"
"0","4540","1502","0","143","50","25","0","0","9","0","116901","59","25","0","10","360","0","13"
"0","5050","1903","0","159","102","25","0","0","9","0","116901","72","35","0","11","360","0","16"
"0","5420","2343","0","176","134","25","0","0","11","10","116901","83","35","0","12","360","0","22"
"0","5670","2759","0","196","157","50","0","0","13","20","116901","100","35","0","13","360","0","25"
"2","5750","3267","0","214","204","75","0","0","13","20","116901","117","35","0","14","360","0","25"
"4","5830","3819","0","230","256","87","0","0","13","20","116901","134","35","0","15","360","0","25"
"4","5980","4407","0","249","322","99","0","0","13","23","116901","145","35","0","16","360","0","25"
"4","6530","4957","0","272","380","99","0","0","13","26","116901","162","35","0","17","410","0","25"
"4","6905","5602","0","294","467","99","0","0","13","26","116901","180","35","0","18","410","0","25"
"4","7210","6348","0","320","555","99","0","0","13","26","116901","197","35","0","19","410","0","25"
"4","7590","7133","0","350","646","114","0","0","13","26","116901","217","35","0","20","410","0","25"
"4","7940","7976","0","377","751","134","0","0","13","26","116901","246","35","0","21","410","0","25"
"4","8245","8926","0","417","843","154","0","0","13","26","116901","279","35","0","22","410","0","25"
"4","9105","9837","0","478","884","174","0","0","13","26","116901","325","35","0","23","410","0","25"
"4","10025","10876","0","541","913","174","0","0","13","26","116901","369","35","0","24","410","0","25"
"4","10425","12249","0","589","963","174","0","0","13","26","116901","403","35","0","25","410","0","25"
