350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053
"40072","","1","","se_travel_top_ziz_wing","23","se_travel_top","","","1400720060",""
"40072","","1","","travel_topdrama_r_4007_grab","3","1000001","","0.2","1400720061",""
"40072","0.01","-200","","0","2","1000001","","","1400720062",""
"40072","","1","","idle","3","9","","0.2","1400720063",""
"40072","","1","","idle","3","16","","0.2","1400720064",""
"40072","","","","0","93","0.2","","","1400720065",""
"40072","","","","0","32","400720","","","1400720066",""
"40072","","","","0","32","400721","","","1400720067",""
"40072","","","","0","32","400722","","","1400720068",""
"40072","","","","0","93","2","","","1400720069",""
"40072","","","","1","32","400790","","","1400720070",""
"40072","","0","","1400720073","103","もがいて逃げる","","","1400720071",""
"40072","","0","","1400720075","103","おとなしくしている","","","1400720072",""
"40072","","","","0","102","1","","","1400720073",""
"40072","","","","","101","1400720077","","","1400720074",""
"40072","","","","0","102","2","","","1400720075",""
"40072","","","","","101","1400720077","","","1400720076",""
"40072","","","","","91","0","","","1400720077",""
"40073","","","","0","93","0","","","1400730001",""
"40073","","","","0.2","24","se_travel_top_ziz_wing","","","1400730002",""
"40073","","","","0","32","400790","","","1400730003",""
"40073","","0","","se_travel_top_ziz_panic","23","se_travel_top","","","1400730004",""
"40073","","","","1","32","400724","","","1400730005",""
"40073","","0","","travel_topdrama_r_4007_fall1","3","1000001","","0.2","1400730006",""
"40073","","0","","fall","3","9","","0.2","1400730007",""
"40073","","0","","fall","3","16","","0.2","1400730008",""
"40073","","","","0","93","1.8","","","1400730009",""
"40073","","0","","se_travel_top_ziz_cry","23","se_travel_top","","","1400730010",""
"40073","","0","","se_travel_top_ziz_fall","23","se_travel_top","","","1400730011",""
"40073","","","","0","93","1","","","1400730012",""
"40073","","","","1","32","400740","","","1400730013",""
"40073","","","","0","93","0.2","","","1400730014",""
"40073","","0","","travel_topdrama_r_4007_fall2","3","1000001","","0","1400730015",""
"40073","0.01","-180","","-200","2","1000001","","","1400730016",""
"40073","","0","","disappear","3","9","","0","1400730017",""
"40073","","0","","disappear","3","16","","0","1400730018",""
"40073","","","","0","32","400702","","","1400730019",""
"40073","","","","1","32","400704","","","1400730020",""
"40073","","","","1","32","400705","","","1400730021",""
"40073","","","","0","32","400724","","","1400730022",""
"40073","","","","1","32","400750","","","1400730023",""
"40073","","","","1","32","400751","","","1400730024",""
"40073","","","","1","32","400753","","","1400730025",""
"40073","","","","0","93","0.3","","","1400730026",""
"40073","","0","","se_travel_top_ziz_drop2","23","se_travel_top","","","1400730027",""
"40073","","","","0","93","0.3","","","1400730028",""
"40073","","","","1","32","400741","","","1400730029",""
"40073","","","","1","32","400742","","","1400730030",""
"40073","","","","1","32","400752","","","1400730031",""
"40073","","0","","travel_topdrama_r_4007_fall3","3","1000001","","0.2","1400730032",""
"40073","","","","0","93","0.3","","","1400730033",""
"40073","","0","","se_travel_top_ziz_drop3","23","se_travel_top","","","1400730034",""
"40073","","","","0","93","0.6","","","1400730035",""
"40073","","0","","se_travel_top_ziz_look_around","23","se_travel_top","","","1400730036",""
"40073","","","","","91","1400730032","","","1400730037",""
"40073","","0","","travel_topdrama_r_4007_fall4_hit","3","1000001","","0","1400730038",""
"40073","","","","0","93","0.5","","","1400730039",""
"40073","","0","","se_travel_top_ziz_joy2","23","se_travel_top","","","1400730040",""
"40073","0","0.5","","10","12","1000001","","","1400730041","0"
"40073","","","","0","93","1.5","","","1400730042",""
"40073","","","","","111","","","","1400730043",""
"40073","","","","","91","0","","","1400730044",""
"40074","","","","0","93","0","","","1400740001",""
"40074","","","","0.2","24","se_travel_top_ziz_wing","","","1400740002",""
"40074","","","","0","32","400790","","","1400740003",""
"40074","","0","","se_travel_top_ziz_panic","23","se_travel_top","","","1400740004",""
"40074","","","","1","32","400724","","","1400740005",""
"40074","","0","","travel_topdrama_r_4007_fall1","3","1000001","","0.2","1400740006",""
"40074","","0","","fall","3","9","","0.2","1400740007",""
"40074","","0","","fall","3","16","","0.2","1400740008",""
"40074","","","","0","93","1.8","","","1400740009",""
"40074","","0","","se_travel_top_ziz_cry","23","se_travel_top","","","1400740010",""
"40074","","0","","se_travel_top_ziz_fall","23","se_travel_top","","","1400740011",""
"40074","","","","0","93","1","","","1400740012",""
"40074","","","","1","32","400740","","","1400740013",""
"40074","","","","0","93","0.2","","","1400740014",""
"40074","","0","","travel_topdrama_r_4007_fall2","3","1000001","","0","1400740015",""
"40074","0.01","-180","","-200","2","1000001","","","1400740016",""
"40074","","0","","disappear","3","9","","0","1400740017",""
"40074","","0","","disappear","3","16","","0","1400740018",""
"40074","","","","0","32","400702","","","1400740019",""
"40074","","","","1","32","400704","","","1400740020",""
"40074","","","","1","32","400705","","","1400740021",""
"40074","","","","0","32","400724","","","1400740022",""
"40074","","","","1","32","400750","","","1400740023",""
"40074","","","","1","32","400751","","","1400740024",""
"40074","","","","1","32","400754","","","1400740025",""
"40074","","","","0","93","0.3","","","1400740026",""
"40074","","0","","se_travel_top_ziz_drop2","23","se_travel_top","","","1400740027",""
"40074","","","","0","93","0.3","","","1400740028",""
"40074","","","","1","32","400741","","","1400740029",""
"40074","","","","1","32","400742","","","1400740030",""
"40074","","","","1","32","400752","","","1400740031",""
"40074","","0","","travel_topdrama_r_4007_fall3","3","1000001","","0.2","1400740032",""
"40074","","","","0","93","0.3","","","1400740033",""
"40074","","0","","se_travel_top_ziz_drop3","23","se_travel_top","","","1400740034",""
"40074","","","","0","93","0.6","","","1400740035",""
"40074","","0","","se_travel_top_ziz_look_around","23","se_travel_top","","","1400740036",""
"40074","","","","","91","1400740032","","","1400740037",""
"40074","","0","","travel_topdrama_r_4007_fall4_hit","3","1000001","","0","1400740038",""
"40074","","","","0","93","0.5","","","1400740039",""
"40074","","0","","se_travel_top_ziz_joy2","23","se_travel_top","","","1400740040",""
"40074","0","0.5","","10","12","1000001","","","1400740041","0"
"40074","","","","0","93","1.5","","","1400740042",""
"40074","","","","","111","","","","1400740043",""
"40074","","","","","91","0","","","1400740044",""
"40075","","","","0","93","0","","","1400750001",""
"40075","","","","0.2","24","se_travel_top_ziz_wing","","","1400750002",""
"40075","","","","0","32","400790","","","1400750003",""
"40075","","","","0","93","1","","","1400750004",""
"40075","","0","","se_travel_top_ziz_passaway","23","se_travel_top","","","1400750005",""
"40075","","0","","travel_topdrama_r_4007_grab_move","3","1000001","","0.2","1400750006",""
"40075","","0","","grab_move","3","9","","0.2","1400750007",""
"40075","","0","","grab_move","3","16","","0.2","1400750008",""
"40075","","","","0","93","1.5","","","1400750009",""
"40075","","0","","se_travel_top_ziz_cry_pass","23","se_travel_top","","","1400750010",""
"40075","0.01","-270","","0","2","1000001","","","1400750011",""
"40075","0.01","-270","","0","2","9","","","1400750012",""
"40075","0.01","-270","","0","2","16","","","1400750013",""
"40075","","","","0","32","400702","","","1400750014",""
"40075","","","","1","32","400703","","","1400750015",""
"40075","","","","1","32","400781","","","1400750016",""
"40075","","","","0","93","0.1","","","1400750017",""
"40075","","0","","travel_topdrama_r_4007_put","3","1000001","","0","1400750018",""
"40075","","0","","put","3","9","","0","1400750019",""
"40075","","0","","put","3","16","","0","1400750020",""
"40075","","","","0","93","1.3","","","1400750021",""
"40075","","0","","se_travel_top_ziz_drop1","23","se_travel_top","","","1400750022",""
"40075","","","","1","32","400730","","","1400750023",""
"40075","","","","0","93","1","","","1400750024",""
"40075","","0","","se_travel_top_ziz_dizzy","23","se_travel_top","","","1400750025",""
"40075","","","","0","93","1.2","","","1400750026",""
"40075","","0","","se_travel_top_ziz_joy1","23","se_travel_top","","","1400750027",""
"40075","","","","0","93","0.3","","","1400750028",""
"40075","0","0.01","","7","12","1000001","","","1400750029","0"
"40075","","","","0","93","1","","","1400750030",""
"40075","","","","","111","","","","1400750031",""
"40075","","","","","91","0","","","1400750032",""
"40091","0","60","1","400991","5","18","run","0.35","1400910001","-75"
"40091","-67","58","1","400992","5","18","run2","0.35","1400910002","-38"
"40091","47","56","1","400993","5","18","run3","0.35","1400910003","-16"
"40091","-75","0","","400915","31","400915","","1","1400910004","0.35"
"40091","0","110","0","0","5","0","rare","1","1400910005","-90"
"40091","","","","0","91","0","","","1400910006",""
"40091","","0","0","run","3","400991","","0","1400910007",""
"40091","","0","0","run2","3","400992","","0","1400910008",""
"40091","","0","0","run3","3","400993","","0","1400910009",""
"40091","","","","0","91","0","","","1400910010",""
"40091","8.72","100","","100","101","1400910007","","","1400910011","0"
"40091","","1","0","run","3","400991","","0","1400910012",""
"40091","","1","0","run2","3","400992","","0","1400910013",""
"40091","","1","0","run3","3","400993","","0","1400910014",""
"40091","","","","0","91","0","","","1400910015",""
"40092","-1000","51","0","1000001","1","1","travel_topdrama_r_4009_run","1.46","1400920001","-177"
"40092","-1000","60","1","400991","5","18","empty","0.8","1400920002","-330"
"40092","-1000","58","1","400992","5","18","empty","0.8","1400920003","-320"
"40092","-1000","56","1","400993","5","18","empty","0.8","1400920004","-280"
"40092","-250","53","0","400999","5","17","travel_topdrama_r_4000_empty","1.46","1400920005","-92"
"40092","-147","-1000","","400904","31","400904","","1","1400920006","1"
"40092","-330","-1000","","400951","31","400912","","0","1400920007","1"
"40092","-320","-1000","","400952","31","400912","","0","1400920008","1"
"40092","-280","-1000","","400953","31","400912","","0","1400920009","1"
"40092","18","-990","","400905","31","400905","","1","1400920010","1"
"40092","0","0","","400900","31","400900","","1","1400920011","1"
"40092","0","0","","400901","31","400901","","1","1400920012","1"
"40092","0","0","","400902","31","400902","","1","1400920013","1"
"40092","0","0","","400990","31","400990","","0","1400920014","1"
"40092","0","0","","400009","31","400009","","1","1400920015","1"
"40092","","","","","91","0","","","1400920016",""
"40092","","0","","se_travel_top_flock_foot1","23","se_travel_top","","","1400920017",""
"40092","","","","0","93","0.3","","","1400920018",""
"40092","","1","","travel_topdrama_r_4009_run","3","1000001","","0.2","1400920019","0"
"40092","2","-177","","0","2","1000001","","","1400920020","0"
"40092","2","18","","-50","33","400905","","","1400920021","0"
"40092","2","-147","","0","33","400904","","","1400920022","0"
"40092","","","","0","93","0.7","","","1400920023",""
"40092","","0","","se_travel_top_flock_rumble","23","se_travel_top","","","1400920024",""
"40092","","3","","7","122","3.5","","","1400920025",""
"40092","","","","","91","1400920020","","","1400920026",""
"40092","","1","","travel_topdrama_r_4009_lookAround","3","1000001","","0.2","1400920027","0"
"40092","","","","0","93","1.2","","","1400920028",""
"40092","","","","1","32","400990","","","1400920029",""
"40092","","","","1400920032","103","木の陰に隠れる","","","1400920030",""
"40092","","","","1400920034","103","岩の陰に隠れる","","","1400920031",""
"40092","","","","0","102","1","","","1400920032",""
"40092","","","","","101","1400920036","","","1400920033",""
"40092","","","","0","102","2","","","1400920034",""
"40092","","","","","101","1400920036","","","1400920035",""
"40092","","","","","91","0","","","1400920036",""
"40093","","","","","93","0.1","","","1400930001",""
"40093","","","","0","32","400990","","","1400930002",""
"40093","-1000","53","1","400994","5","18","empty","0.75","1400930003","-150"
"40093","-1000","53","1","400995","5","18","empty","0.75","1400930004","-160"
"40093","-150","-1000","","400954","31","400911","","0","1400930005","1"
"40093","-160","-1000","","400955","31","400911","","0","1400930006","1"
"40093","-177","0","","400906","31","400906","","0","1400930007","1"
"40093","103","-173","","400908","31","400908","","0","1400930008","1"
"40093","0","0","","400916","31","400916","","0","1400930009","1"
"40093","0","0","","400903","31","400903","","1","1400930010","1"
"40093","","","","0","93","0.01","","","1400930011",""
"40093","","","","0","32","400902","","","1400930012",""
"40093","","0","","se_travel_top_flock_hide1","23","se_travel_top","","","1400930013",""
"40093","","0","0","travel_topdrama_r_4009_hide_tree","3","1000001","","0","1400930014","0"
"40093","","","","1","32","400906","","","1400930015",""
"40093","","","","0","93","0.45","","","1400930016",""
"40093","","0","","travel_topdrama_r_4009_scared_tree","3","1000001","","0","1400930017",""
"40093","0","-92","","-250","2","1000001","","","1400930018","0"
"40093","","","","0","93","0.5","","","1400930019",""
"40093","","0","","se_travel_top_flock_pass_away","23","se_travel_top","","","1400930020",""
"40093","","4.6","","20","122","10","","","1400930021",""
"40093","","1","","run","3","400991","","0","1400930022",""
"40093","3","-330","","1500","2","400991","","","1400930023","0"
"40093","","","","1","32","400951","","","1400930024",""
"40093","3","-330","","1500","33","400951","","","1400930025","0"
"40093","","","","0","93","0.4","","","1400930026",""
"40093","","1","","run","3","400994","","0","1400930027",""
"40093","2.7","-150","","1500","2","400994","","","1400930028","0"
"40093","","","","1","32","400954","","","1400930029",""
"40093","2.7","-150","","1500","33","400954","","","1400930030","0"
"40093","","","","0","93","0.2","","","1400930031",""
"40093","","1","","run","3","400993","","0","1400930032",""
"40093","3","-280","","1500","2","400993","","","1400930033","0"
"40093","","","","1","32","400953","","","1400930034",""
"40093","3","-280","","1500","33","400953","","","1400930035","0"
"40093","","","","0","93","0.4","","","1400930036",""
"40093","","1","","run","3","400995","","0","1400930037",""
"40093","3","-160","","1500","2","400995","","","1400930038","0"
