90baf839ea7f2d28ff0180cbb884fbf2f23375e3e6b88c3d86db0a6bb83a8308,bc78ea7ceec5bd5f98f719654a9ae84dc09597d6998f5276af44a239431d375d,3c2f895b91ddf1eb764aac8ec7e15259b6a45a73726427403e991fafb96f994a,8c647849a034a05e663e315c02aa64c7f5b21dddd0764a2de6aca893d5440c25,b3be469eb47a2235f901be8dbff455fb96ea22230905835d81e1fd03b40ba848,3e64a095cdab0bec4d7ce207d29a8dea02301472c67c11c2523ea309856a9a7c,594978b6100caca630bad17a5c931071ee9a36a3dbf8b70c22c6e4b4d7fd8fdd,2e8d1b14614c7ca6c83c1d3f9bcf89dd1844e591d8f908e741579c8c93039c3f
"115501","32","109554","10055032","109014","10007033","10007032","10034032"
"115501","33","10055032","10055033","10001032","10007034","10007033","10043033"
"115501","34","10055033","10055034","10001033","10007035","10007034","10034034"
"115501","35","10055034","999999","10001034","999999","10007035","999999"
"115601","1","101581","101611","101521","101251","101251","101371"
"115601","2","101581","101611","102461","102252","102251","102371"
"115601","3","102581","102612","102521","103251","102252","102372"
"115601","4","102582","102614","103521","103252","103251","103521"
"115601","5","103581","103612","103461","103222","103252","103371"
"115601","6","103582","103613","103522","104251","103222","103372"
"115601","7","103613","103583","103614","104252","104521","104371"
"115601","8","103614","104581","104461","104253","104252","104372"
"115601","9","104581","104612","104372","104254","104253","104523"
"115601","10","104582","104613","104523","105251","104254","104373"
"115601","11","104583","105611","104463","105252","105251","105371"
"115601","12","105581","105612","105521","105253","105252","105372"
"115601","13","105582","105613","105522","105254","105253","105373"
"115601","14","105583","105614","105462","105255","105254","105374"
"115601","15","105584","105615","105374","105256","105255","105463"
"115601","16","105585","105616","105463","105257","105256","105524"
"115601","17","105586","105617","105524","106251","105257","105464"
"115601","18","105587","106611","105464","106252","106251","106461"
"115601","19","106581","106612","106461","106253","106252","106521"
"115601","20","106582","106613","106372","107251","106253","106462"
"115601","21","106583","107611","106462","107252","107251","107461"
"115601","22","107581","107612","107461","107253","107252","107462"
"115601","23","107582","107613","107462","108251","107253","107463"
"115601","24","107583","108611","107463","108252","108251","108371"
"115601","25","108581","108612","108371","108253","108252","108372"
"115601","26","108582","108613","108372","108254","108253","108373"
"115601","27","108583","108614","108373","109251","108254","108374"
"115601","28","108584","109611","108374","109252","109251","109371"
"115601","29","109581","109612","109371","109253","109252","109372"
"115601","30","109582","109613","109372","109254","109253","109373"
"115601","31","109583","109614","109373","10025032","109254","109374"
"115601","32","109584","10061032","109374","10025033","10025032","10037032"
"115601","33","10058032","10061033","10037032","10025034","10025033","10037033"
"115601","34","10058033","10061034","10037033","10025035","10025034","10037034"
"115601","35","10058034","999999","10037034","999999","10025035","999999"
"115701","1","101611","101611","101521","101251","101251","101371"
"115701","2","101611","101611","102461","102252","102251","102371"
"115701","3","102611","102611","102222","103251","102252","102372"
"115701","4","102613","102613","103611","103252","103521","103251"
"115701","5","103611","103611","103522","103222","103252","103371"
"115701","6","103613","103613","103252","104251","103222","103372"
"115701","7","103613","103614","103614","104252","104251","104371"
"115701","8","103614","104611","104251","104253","104252","104522"
"115701","9","104611","104612","104252","104254","104253","104462"
"115701","10","104612","104613","104253","105251","104254","104463"
"115701","11","104613","105611","104254","105252","105251","105521"
"115701","12","105611","105612","105251","105253","105252","105372"
"115701","13","105612","105613","105252","105254","105253","105373"
"115701","14","105613","105614","105253","105255","105254","105523"
"115701","15","105614","105615","105254","105256","105255","105463"
"115701","16","105615","105616","105255","105257","105256","105524"
"115701","17","105616","105617","105256","106251","105257","105377"
"115701","18","105617","106611","105257","106252","106251","106371"
"115701","19","106611","106612","106251","106253","106252","106521"
"115701","20","106612","106613","106252","107251","106253","106462"
"115701","21","106613","107611","106253","107252","107251","107461"
"115701","22","107611","107612","107251","107253","107252","107462"
"115701","23","107612","107613","107252","108251","107253","107463"
"115701","24","107613","108611","107253","108222","108251","108371"
"115701","25","108611","108612","108221","108223","108222","108372"
"115701","26","108612","108613","108222","108224","108223","108373"
"115701","27","108613","108614","108223","109221","108224","108374"
"115701","28","108614","109611","108224","109222","109221","109371"
"115701","29","109611","109612","109221","109223","109222","109522"
"115701","30","109612","109613","109222","109224","109223","109463"
"115701","31","109613","109614","109223","10022032","109224","109524"
"115701","32","109614","10061032","109224","10022033","10022032","10046032"
"115701","33","10061032","10061033","10022032","10022034","10022033","10046033"
"115701","34","10061033","10061034","10022033","10022035","10022034","10052034"
"115701","35","10061034","999999","10022034","999999","10022035","999999"
"115801","1","101551","101011","101401","101011","101011","101281"
"115801","2","101551","101551","102071","102013","102011","102281"
"115801","3","102551","102011","102401","103011","102013","102282"
"115801","4","102552","102552","103431","103012","103011","103281"
"115801","5","103551","103071","103401","103013","103012","103282"
"115801","6","103552","103552","103401","104011","103013","103283"
"115801","7","103552","103553","103013","104012","104011","104281"
"115801","8","103553","104551","104011","104013","104012","104282"
"115801","9","104551","104552","104012","104014","104013","104402"
"115801","10","104552","104553","104013","105011","104014","104284"
"115801","11","104553","105551","104014","105012","105011","105281"
"115801","12","105551","105552","105011","105013","105012","105282"
"115801","13","105552","105553","105012","105014","105013","105283"
"115801","14","105553","105554","105013","105015","105014","105284"
"115801","15","105554","105555","105014","105016","105015","105285"
"115801","16","105555","105556","105015","105017","105016","105286"
"115801","17","105556","105557","105016","106011","105017","105287"
"115801","18","105557","106551","105017","106012","106011","106281"
"115801","19","106551","106552","106011","106013","106012","106282"
"115801","20","106552","106553","106012","107011","106013","106283"
"115801","21","106553","107551","106013","107012","107011","107281"
"115801","22","107551","107552","107011","107013","107012","107492"
"115801","23","107552","107553","107012","108011","107013","107493"
"115801","24","107553","108551","107013","108012","108011","108401"
"115801","25","108551","108552","108011","108013","108012","108312"
"115801","26","108552","108553","108012","108014","108013","108403"
"115801","27","108553","108554","108013","109011","108014","108494"
"115801","28","108554","109551","108014","109012","109011","109341"
"115801","29","109551","109552","109011","109013","109012","109432"
"115801","30","109552","109553","109012","109014","109013","109493"
"115801","31","109553","109554","109013","10001032","109014","109434"
"115801","32","109554","10055032","109014","10001033","10001032","10034032"
"115801","33","10055032","10055033","10001032","10001034","10001033","10043033"
"115801","34","10055033","10055034","10001033","10001035","10001034","10034034"
"115801","35","10055034","999999","10001034","999999","10001035","999999"
"115901","1","101551","101011","101401","101011","101011","101281"
"115901","2","101551","101011","102493","102041","102011","102281"
"115901","3","102551","102011","102401","103011","102041","102282"
"115901","4","102552","102041","103551","103041","103011","103281"
"115901","5","103551","103011","103401","103042","103041","103282"
"115901","6","103552","103041","103401","104041","103042","103283"
"115901","7","103552","103042","103583","104042","104041","104281"
"115901","8","103553","104551","104041","104043","104042","104282"
"115901","9","104551","104552","104042","104044","104043","104313"
"115901","10","104552","104554","104043","105041","104044","104344"
"115901","11","104553","105551","104044","105042","105041","105281"
