77292dda7e23cbace18e3385b705014781a4df9ec0e0d0cd652c4103fa666c77,2b0b6c3a33f8705206820786d07ace794b67ee912558016c0fb440f3959bc7f3,579ea471c3a56aefc6b796c02674983f64c321c13ec851a082bb0256f9c5f093,42cd12a583479e404c58d492c018fc3d3a86afa51a4d39e08401426e143266be,6c4746bc0b6a0f36a12b86806be390e04056b3f308749158224d04a2d33f9081,caa277d8278593970799b02813f9e884741461b31a1deabd6155a0807dea104f,674d98ed73d380ddd25d33b0ef9d980902657f8938817beb0f4362f5424e08de,de593271c7489063989a8921aa56c8ccc5ffcfb5f23b4d2a35a99aebe2e8fcea,6c22a27a56c14f2c765fb47ec48e4a1fe31deaaa96ed913704d2667658d89c75,41e45cc66cfceae4b6331ef51dbc1c9c9cf53e56c046119cc66ed01c934ddd1d,d5f9c48a196ff2413421902719136b5be0d44fa17829e4392ebc51aaf4b7b098,469eb96083c5b596a363359da82b310a8cef3c4efd1b2bd9cb39247b7ad3874a,fb4e62ecf1571f9916d50aad5bb2089e3894e59a81242583348fe06371285d70,13274a8c3ad82287115383bc3048500833d1bc616da93620bde6153f5e11ae2b
"195","50","0","31289","28040","128901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"196","50","0","31287","28040","128701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"197","50","0","31293","28040","129301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"198","50","0","31298","28040","129801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"199","50","0","31307","28040","130701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"200","50","0","31310","28040","131001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"201","50","0","31312","28040","131201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"202","50","0","31316","28040","131601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"203","50","0","31317","28040","131701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"204","50","0","31322","28040","132201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"205","50","0","31302","28040","130201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"206","50","0","31300","28040","130001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"207","50","0","31301","28040","130101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"208","50","0","31076","28040","107601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"209","50","0","31080","28040","108001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"210","50","0","31082","28040","108201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"211","50","0","31085","28040","108501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"212","50","0","31089","28040","108901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"213","50","0","31090","28040","109001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"214","50","0","31093","28040","109301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"215","50","0","31101","28040","110101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"216","50","0","31105","28040","110501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"217","50","0","31112","28040","111201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"218","50","0","31116","28040","111601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"219","50","0","31121","28040","112101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"220","50","0","31123","28040","112301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"221","50","0","31130","28040","113001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"222","50","0","31132","28040","113201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"223","50","0","31135","28040","113501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"224","50","0","31141","28040","114101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"225","50","0","31146","28040","114601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"226","50","0","31147","28040","114701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"227","50","0","31156","28040","115601","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"228","50","0","31158","28040","115801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"229","50","0","31168","28040","116801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"230","50","0","31174","28040","117401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"231","50","0","31178","28040","117801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"232","50","0","31192","28040","119201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"233","50","0","31208","28040","120801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"234","50","0","31212","28040","121201","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"235","50","0","31221","28040","122101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"236","50","0","31224","28040","122401","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"237","50","0","31228","28040","122801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"238","50","0","31235","28040","123501","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"239","50","0","31241","28040","124101","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"240","50","0","31247","28040","124701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"241","50","0","31249","28040","124901","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"242","50","0","31257","28040","125701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"243","50","0","31267","28040","126701","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"244","50","0","31270","28040","127001","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"245","50","0","31283","28040","128301","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"246","50","0","31288","28040","128801","2030/08/01 14:59:59","0","2026/01/15 12:00:00","0","0","0","0","2"
"1","50","0","32001","28041","100101","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"2","50","0","32002","28041","100201","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"3","50","0","32003","28041","100301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"4","50","0","32004","28041","100401","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"5","50","0","32005","28041","100501","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"6","50","0","32006","28041","100601","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"7","50","0","32007","28041","100701","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"8","50","0","32008","28041","100801","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"9","50","0","32009","28041","100901","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"10","50","0","32010","28041","101001","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"11","50","0","32011","28041","101101","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"12","50","0","32012","28041","101201","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"13","50","0","32013","28041","101301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"14","50","0","32014","28041","101401","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"15","50","0","32015","28041","101501","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"16","50","0","32016","28041","101601","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"17","50","0","32017","28041","101701","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"18","50","0","32018","28041","101801","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"19","50","0","32020","28041","102001","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"20","50","0","32021","28041","102101","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"21","50","0","32022","28041","102201","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"22","50","0","32023","28041","102301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"23","50","0","32025","28041","102501","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"24","50","0","32026","28041","102601","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"25","50","0","32027","28041","102701","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"26","50","0","32028","28041","102801","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"27","50","0","32029","28041","102901","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"28","50","0","32030","28041","103001","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"29","50","0","32031","28041","103101","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"30","50","0","32032","28041","103201","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"31","50","0","32033","28041","103301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"32","50","0","32034","28041","103401","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"33","50","0","32036","28041","103601","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"34","50","0","32037","28041","103701","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"35","50","0","32038","28041","103801","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"36","50","0","32040","28041","104001","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"37","50","0","32042","28041","104201","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"38","50","0","32043","28041","104301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"39","50","0","32044","28041","104401","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"40","50","0","32045","28041","104501","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"41","50","0","32046","28041","104601","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"42","50","0","32047","28041","104701","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"43","50","0","32048","28041","104801","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"44","50","0","32049","28041","104901","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"45","50","0","32050","28041","105001","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"46","50","0","32051","28041","105101","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"47","50","0","32052","28041","105201","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"48","50","0","32053","28041","105301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"49","50","0","32054","28041","105401","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"50","50","0","32055","28041","105501","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"51","50","0","32056","28041","105601","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"52","50","0","32057","28041","105701","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"53","50","0","32058","28041","105801","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"54","50","0","32059","28041","105901","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"55","50","0","32060","28041","106001","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"56","50","0","32061","28041","106101","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"57","50","0","32063","28041","106301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"58","50","0","32064","28041","106401","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"59","50","0","32065","28041","106501","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"60","50","0","32066","28041","106601","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"61","50","0","32071","28041","107101","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"62","50","0","32075","28041","107501","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"63","50","0","32076","28041","107601","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"64","50","0","32078","28041","107801","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"65","50","0","32087","28041","108701","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"66","50","0","32088","28041","108801","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"67","50","0","32089","28041","108901","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"68","50","0","32223","28041","122301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
"69","50","0","32233","28041","123301","2030/08/01 14:59:59","0","2026/02/15 12:00:00","0","0","0","0","2"
