4142006983581ded313a05e6b60a151e8cb298a43089dccebe014b69098adf4b,8ed19918ac7b777f44fd080b7104185591c143c28a2dd61cf9a8e65b180098df,036fe7a3ef38aad4cde4a4408614279d3a56d738dd6000b2e15d6c940a7a60b1,fc6a0444c815be9c415b2045354ffc18f7fb21dbb1f5bd013c94703684046046
"21006","8800","7024","702409"
"21004","9900","7024","702410"
"21015","10900","7024","702411"
"21003","11800","7024","702412"
"21007","1000","7025","702501"
"21004","2000","7025","702502"
"21007","3000","7025","702503"
"21008","4000","7025","702504"
"21014","5000","7025","702505"
"21015","6000","7025","702506"
"21002","7000","7025","702507"
"21003","8000","7025","702508"
"21002","9000","7025","702509"
"21010","10000","7025","702510"
"21010","11000","7025","702511"
"21010","12000","7025","702512"
"21007","1200","7026","702601"
"21002","2100","7026","702602"
"21010","3150","7026","702603"
"21015","4200","7026","702604"
"21003","5200","7026","702605"
"21008","6100","7026","702606"
"21004","7200","7026","702607"
"21002","8100","7026","702608"
"21010","9200","7026","702609"
"21007","10100","7026","702610"
"21014","11100","7026","702611"
"21010","12100","7026","702612"
"21007","1100","7027","702701"
"21014","2200","7027","702702"
"21002","3200","7027","702703"
"21003","4100","7027","702704"
"21010","5100","7027","702705"
"21002","6200","7027","702706"
"21007","7100","7027","702707"
"21008","8200","7027","702708"
"21015","9150","7027","702709"
"21010","10150","7027","702710"
"21004","11200","7027","702711"
"21010","12200","7027","702712"
"21002","1000","7028","702801"
"21002","2000","7028","702802"
"21002","3000","7028","702803"
"21015","4000","7028","702804"
"21017","5000","7028","702805"
"21015","6000","7028","702806"
"21010","7000","7028","702807"
"21006","8000","7028","702808"
"21010","9000","7028","702809"
"21003","10000","7028","702810"
"21004","11000","7028","702811"
"21003","12000","7028","702812"
"21010","800","7029","702901"
"21015","1800","7029","702902"
"21003","2850","7029","702903"
"21002","3900","7029","702904"
"21002","4800","7029","702905"
"21010","5850","7029","702906"
"21003","6900","7029","702907"
"21006","7900","7029","702908"
"21002","8850","7029","702909"
"21017","9900","7029","702910"
"21004","10850","7029","702911"
"21015","11850","7029","702912"
"21006","900","7030","703001"
"21003","1900","7030","703002"
"21015","2900","7030","703003"
"21002","3850","7030","703004"
"21010","4850","7030","703005"
"21002","5800","7030","703006"
"21017","6800","7030","703007"
"21003","7800","7030","703008"
"21015","8800","7030","703009"
"21002","9800","7030","703010"
"21004","10800","7030","703011"
"21010","11800","7030","703012"
"11003","900","8001","800101"
"11017","1800","8001","800102"
"11017","2700","8001","800103"
"11009","3600","8001","800104"
"11017","4500","8001","800105"
"11015","5400","8001","800106"
"11003","6300","8001","800107"
"11003","7200","8001","800108"
"11017","8100","8001","800109"
"11015","9000","8001","800110"
"11017","9900","8001","800111"
"11015","10800","8001","800112"
"11019","11700","8001","800113"
"11019","12600","8001","800114"
"11003","1050","8002","800201"
"11003","1950","8002","800202"
"11009","2800","8002","800203"
"11003","3800","8002","800204"
"11015","4650","8002","800205"
"11017","5550","8002","800206"
"11015","6500","8002","800207"
"11017","7350","8002","800208"
"11015","8300","8002","800209"
"11017","9200","8002","800210"
"11019","10100","8002","800211"
"11017","10900","8002","800212"
"11019","11800","8002","800213"
"11017","12800","8002","800214"
"11003","1100","8003","800301"
"11017","1900","8003","800302"
"11019","2850","8003","800303"
"11009","3750","8003","800304"
"11003","4700","8003","800305"
"11017","5500","8003","800306"
"11003","6400","8003","800307"
"11015","7400","8003","800308"
"11017","8250","8003","800309"
"11015","9100","8003","800310"
"11017","10000","8003","800311"
"11019","10950","8003","800312"
"11017","11900","8003","800313"
"11015","12750","8003","800314"
"10006","900","8004","800401"
"10006","1800","8004","800402"
"10006","2700","8004","800403"
"11010","3600","8004","800404"
"11001","4500","8004","800405"
"11010","5400","8004","800406"
"11014","6300","8004","800407"
"11010","7200","8004","800408"
"11014","8100","8004","800409"
"11010","9000","8004","800410"
"10006","9900","8004","800411"
"11001","10800","8004","800412"
"10006","11700","8004","800413"
"11010","12600","8004","800414"
"11010","700","8005","800501"
"10006","1650","8005","800502"
"10006","2550","8005","800503"
"10006","3500","8005","800504"
"11001","4400","8005","800505"
"11014","5200","8005","800506"
"11001","6200","8005","800507"
"10006","7100","8005","800508"
"11010","7900","8005","800509"
"11010","8800","8005","800510"
"11010","9800","8005","800511"
"11010","10600","8005","800512"
"11014","11500","8005","800513"
"10006","12500","8005","800514"
"10006","800","8006","800601"
"11010","1600","8006","800602"
"11014","2600","8006","800603"
"11001","3400","8006","800604"
"11010","4350","8006","800605"
"10006","5300","8006","800606"
"11010","6150","8006","800607"
"10006","7050","8006","800608"
"10006","8000","8006","800609"
"11014","8850","8006","800610"
"11010","9750","8006","800611"
"11001","10700","8006","800612"
"11010","11550","8006","800613"
"10006","12450","8006","800614"
"11016","900","8007","800701"
"11004","1800","8007","800702"
"11016","2700","8007","800703"
"10003","4150","8007","800704"
"10003","5050","8007","800705"
"10003","5950","8007","800706"
"10006","6300","8007","800707"
"11001","7200","8007","800708"
"10006","8100","8007","800709"
"11001","9000","8007","800710"
"11007","9900","8007","800711"
"11004","10800","8007","800712"
"11004","11700","8007","800713"
"11007","12600","8007","800714"
"11004","1000","8008","800801"
"11016","2000","8008","800802"
"11016","2900","8008","800803"
"11004","3750","8008","800804"
"10003","5150","8008","800805"
"11007","5500","8008","800806"
"11007","6500","8008","800807"
"10006","7300","8008","800808"
"10003","8750","8008","800809"
"10003","9750","8008","800810"
"10006","10000","8008","800811"
"11001","11000","8008","800812"
"11004","11800","8008","800813"
"11001","12750","8008","800814"
"10003","1600","8009","800901"
"11004","1950","8009","800902"
"11004","2800","8009","800903"
"10003","4350","8009","800904"
"11001","4700","8009","800905"
"11016","5600","8009","800906"
"10006","6450","8009","800907"
"11007","7400","8009","800908"
"10006","8300","8009","800909"
"11007","9100","8009","800910"
"11004","10050","8009","800911"
"11001","10900","8009","800912"
"11016","11850","8009","800913"
"10003","13350","8009","800914"
"11019","900","8010","801001"
"11004","1800","8010","801002"
"11009","2700","8010","801003"
"11002","3600","8010","801004"
"11010","4500","8010","801005"
"11010","5400","8010","801006"
"11003","6300","8010","801007"
"11001","7200","8010","801008"
"11003","8100","8010","801009"
"11008","9000","8010","801010"
"11004","9900","8010","801011"
"11008","10800","8010","801012"
"11004","11700","8010","801013"
"11011","12600","8010","801014"
"11009","750","8011","801101"
"11011","1700","8011","801102"
"11003","2600","8011","801103"
"11004","3450","8011","801104"
"11008","4350","8011","801105"
"11010","5300","8011","801106"
"11002","6100","8011","801107"
"11001","7050","8011","801108"
"11019","7900","8011","801109"
"11003","8850","8011","801110"
"11010","9800","8011","801111"
"11004","10600","8011","801112"
"11008","11550","8011","801113"
"11004","12400","8011","801114"
"11008","800","8012","801201"
"11004","1600","8012","801202"
"11008","2550","8012","801203"
"11002","3400","8012","801204"
"11003","4400","8012","801205"
"11003","5200","8012","801206"
"11019","6150","8012","801207"
"11010","7000","8012","801208"
"11001","8000","8012","801209"
"11010","8900","8012","801210"
"11009","9750","8012","801211"
"11011","10650","8012","801212"
"11004","11600","8012","801213"
"11004","12500","8012","801214"
"11006","900","8013","801301"
"11016","1800","8013","801302"
"11017","2700","8013","801303"
"11019","3600","8013","801304"
"11007","4500","8013","801305"
"11019","5400","8013","801306"
"11010","6300","8013","801307"
"11009","7200","8013","801308"
"11010","8100","8013","801309"
"11003","9000","8013","801310"
"11003","9900","8013","801311"
"11007","10800","8013","801312"
"11014","11700","8013","801313"
"11015","12600","8013","801314"
"11016","1100","8014","801401"
"11009","1900","8014","801402"
"11014","2800","8014","801403"
"11019","3800","8014","801404"
"11003","4600","8014","801405"
"11003","5550","8014","801406"
"11007","6500","8014","801407"
"11010","7350","8014","801408"
"11010","8200","8014","801409"
"11015","9200","8014","801410"
"11019","10100","8014","801411"
"11017","10900","8014","801412"
"11007","11850","8014","801413"
"11006","12750","8014","801414"
"11006","1000","8015","801501"
"11014","1950","8015","801502"
"11019","2850","8015","801503"
"11010","3700","8015","801504"
"11017","4700","8015","801505"
"11016","5500","8015","801506"
"11003","6450","8015","801507"
"11015","7300","8015","801508"
"11019","8300","8015","801509"
"11007","9150","8015","801510"
"11003","10000","8015","801511"
"11007","11000","8015","801512"
"11010","11800","8015","801513"
"11009","12800","8015","801514"
"11010","900","8016","801601"
"11009","1800","8016","801602"
"11010","2700","8016","801603"
"11007","3600","8016","801604"
"11004","4500","8016","801605"
"11007","5400","8016","801606"
"11016","6300","8016","801607"
"11004","7200","8016","801608"
"11016","8100","8016","801609"
"11004","9000","8016","801610"
"10003","10450","8016","801611"
"10003","11350","8016","801612"
"10003","12250","8016","801613"
"11004","12600","8016","801614"
"11004","800","8017","801701"
"11010","1600","8017","801702"
"10003","3050","8017","801703"
"11007","3400","8017","801704"
"11004","4350","8017","801705"
"11004","5250","8017","801706"
"10003","6750","8017","801707"
"11010","7050","8017","801708"
"11016","7900","8017","801709"
"10003","9350","8017","801710"
"11009","9750","8017","801711"
"11004","10700","8017","801712"
"11007","11600","8017","801713"
"11016","12450","8017","801714"
"11004","700","8018","801801"
"11004","1700","8018","801802"
"11007","2550","8018","801803"
"11016","3450","8018","801804"
"11010","4300","8018","801805"
"11004","5300","8018","801806"
"10003","6650","8018","801807"
"11009","7000","8018","801808"
"11016","7950","8018","801809"
"11010","8850","8018","801810"
"11007","9800","8018","801811"
"11004","10600","8018","801812"
"10003","12100","8018","801813"
"10003","13050","8018","801814"
"10003","1450","8019","801901"
"11007","1800","8019","801902"
"10003","3250","8019","801903"
"11016","3600","8019","801904"
"11007","4500","8019","801905"
"11016","5400","8019","801906"
"11007","6300","8019","801907"
"11011","7200","8019","801908"
"11007","8100","8019","801909"
"11004","9000","8019","801910"
"10003","10450","8019","801911"
"10003","11350","8019","801912"
"11007","11700","8019","801913"
"11007","12600","8019","801914"
"11007","1050","8020","802001"
"10003","2450","8020","802002"
"10003","3450","8020","802003"
"11011","3700","8020","802004"
"11004","4700","8020","802005"
"11007","5500","8020","802006"
"11007","6450","8020","802007"
"11007","7400","8020","802008"
"10003","8800","8020","802009"
"11007","9200","8020","802010"
"10003","10650","8020","802011"
"11007","11000","8020","802012"
"11016","11850","8020","802013"
"11016","12700","8020","802014"
"11016","1100","8021","802101"
"11007","1950","8021","802102"
"11007","2850","8021","802103"
"10003","4300","8021","802104"
"10003","5200","8021","802105"
"10003","6100","8021","802106"
"11007","6400","8021","802107"
"10003","7900","8021","802108"
"11007","8200","8021","802109"
"11007","9100","8021","802110"
"11007","10050","8021","802111"
"11004","10900","8021","802112"
"11016","11900","8021","802113"
"11011","12750","8021","802114"
"11003","900","8022","802201"
"11010","1800","8022","802202"
"11003","2700","8022","802203"
"11006","3600","8022","802204"
"11006","4500","8022","802205"
"11006","5400","8022","802206"
"10006","6300","8022","802207"
"10003","7750","8022","802208"
"10006","8100","8022","802209"
"10003","9550","8022","802210"
"11019","9900","8022","802211"
"11009","10800","8022","802212"
"11001","11700","8022","802213"
"11011","12600","8022","802214"
"10003","1300","8023","802301"
"11009","1600","8023","802302"
"10006","2550","8023","802303"
"11019","3400","8023","802304"
"11001","4350","8023","802305"
"11010","5200","8023","802306"
"11003","6100","8023","802307"
"10006","7100","8023","802308"
"11006","8000","8023","802309"
"10003","9400","8023","802310"
"11011","9750","8023","802311"
"11003","10700","8023","802312"
"11006","11550","8023","802313"
"11006","12400","8023","802314"
"10003","1250","8024","802401"
"10006","1650","8024","802402"
"11006","2500","8024","802403"
"10006","3500","8024","802404"
"11001","4300","8024","802405"
"11003","5300","8024","802406"
"11003","6200","8024","802407"
"11006","7000","8024","802408"
"11019","7950","8024","802409"
"11011","8800","8024","802410"
"11006","9700","8024","802411"
"11010","10650","8024","802412"
"10003","12050","8024","802413"
"11009","12500","8024","802414"
"11010","900","8025","802501"
"11015","1800","8025","802502"
"11010","2700","8025","802503"
"11008","3600","8025","802504"
"11004","4500","8025","802505"
"11008","5400","8025","802506"
"11010","6300","8025","802507"
"11011","7200","8025","802508"
"11010","8100","8025","802509"
"11004","9000","8025","802510"
"11019","9900","8025","802511"
"11007","10800","8025","802512"
"11019","11700","8025","802513"
"11007","12600","8025","802514"
"11010","1100","8026","802601"
"11010","1900","8026","802602"
"11004","2800","8026","802603"
"11011","3750","8026","802604"
"11008","4650","8026","802605"
"11010","5500","8026","802606"
"11019","6450","8026","802607"
"11015","7350","8026","802608"
"11008","8200","8026","802609"
"11004","9150","8026","802610"
"11019","10100","8026","802611"
"11007","10900","8026","802612"
"11007","11900","8026","802613"
"11010","12750","8026","802614"
"11019","1050","8027","802701"
"11008","2000","8027","802702"
"11015","2850","8027","802703"
"11007","3800","8027","802704"
"11010","4600","8027","802705"
"11011","5550","8027","802706"
"11019","6400","8027","802707"
"11010","7400","8027","802708"
"11004","8250","8027","802709"
"11004","9200","8027","802710"
"11010","10050","8027","802711"
"11008","11000","8027","802712"
"11010","11800","8027","802713"
"11007","12700","8027","802714"
"11003","900","8028","802801"
"11011","1800","8028","802802"
"11009","2700","8028","802803"
"11016","3600","8028","802804"
"11017","4500","8028","802805"
"11006","5400","8028","802806"
"11007","6300","8028","802807"
"11017","7200","8028","802808"
"11007","8100","8028","802809"
"11017","9000","8028","802810"
"11019","9900","8028","802811"
"11003","10800","8028","802812"
"11019","11700","8028","802813"
"11003","12600","8028","802814"
"11007","800","8029","802901"
"11019","1700","8029","802902"
"11003","2500","8029","802903"
"11017","3400","8029","802904"
"11019","4300","8029","802905"
"11016","5250","8029","802906"
"11007","6100","8029","802907"
"11017","7000","8029","802908"
"11009","7950","8029","802909"
"11011","8850","8029","802910"
"11017","9750","8029","802911"
"11003","10700","8029","802912"
"11003","11500","8029","802913"
"11006","12450","8029","802914"
"11019","700","8030","803001"
