690436b07993a67fc0c5b159c9d2a639c38faca508369a5a39d8857eececb56f,aee233191bdedeff047030e921720b70a05142002d9076074fc94075b4ee747f,3887efa59fd6bf884e84965b95b41a9871fec51118b4537a8bb59f72146217d3,63a722897007df6bbc989537a7e570144496dd18936d060eb80ff0be8fa5b8c6,cf8e31c9a300cbac0dba05119b895abeb89880a4eb0b946b60f64943bbb1dca3,26911870ab630813d5aff5a56e8dcaa79c46ea0137f2b5be0d5ec90ff69de0c0,1e9613b1b33c66fc9c1f143bae7c299bacb758755974ec49b2ea523327904e06,eb9627aecb76f00409d905d80886261d940c6bcf2b3481f15a6d5354dddeca28,81ea617f96b343e3d51e04e6e95e3bca94639ff75a5ccdf463c2261c8fe3ef42,dca8d877c8f208118e7a7350da4a2512cbc90b591751eb843ccd4dc2616e156d,d33f5715be2b0af7810a5097c355550a61300b250339c8788c233b1df7882b47,8e948cb442114f38876eef32381a5b67ceba90e2f00bab3cd03485d4b1d91859,a87b792453224006731d4dfcb53eb79138ee92671c77104b2a5ac386eca6dc75,663edf562fdde1ed533f37b6ccab6a2e11a6b848fc3949be985135d3e93b09c4
"1538","3000","30","0","0","201","1","-1","0","2023/01/20 4:59:59","2023/01/15 5:00:00","101","0","31"
"1539","2000","40","0","0","201","1","-1","0","2023/01/20 4:59:59","2023/01/15 5:00:00","101","0","41"
"1540","2000","40","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/15 5:00:00","104","0","45"
"1541","2000","30","0","0","201","1","-1","0","2023/01/26 4:59:59","2023/01/20 5:00:00","102","0","32"
"1542","2000","40","0","0","201","1","-1","0","2023/01/26 4:59:59","2023/01/20 5:00:00","102","0","42"
"1543","1500","80","0","0","1","1","49","0","2023/02/01 4:59:59","2023/01/24 5:00:00","101","0","81"
"1544","1500","80","0","0","201","1","-1","0","2023/02/01 4:59:59","2023/01/24 5:00:00","101","0","81"
"1545","1500","80","0","0","1","1","49","0","2023/02/01 4:59:59","2023/01/24 5:00:00","102","0","82"
"1546","1500","80","0","0","201","1","-1","0","2023/02/01 4:59:59","2023/01/24 5:00:00","102","0","82"
"1547","1500","80","0","0","1","1","49","0","2023/02/01 4:59:59","2023/01/24 5:00:00","111","0","83"
"1548","1500","80","0","0","201","1","-1","0","2023/02/01 4:59:59","2023/01/24 5:00:00","111","0","83"
"1549","1500","80","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/24 5:00:00","109","0","84"
"1550","1500","80","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/24 5:00:00","112","0","85"
"1551","1500","80","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/24 5:00:00","8004","0","351"
"1552","1500","80","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/24 5:00:00","8005","0","352"
"1553","2000","30","0","0","201","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","101","0","31"
"1554","2000","40","0","0","201","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","101","0","41"
"1555","2000","30","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","109","0","37"
"1556","2000","30","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","112","0","38"
"1557","2000","30","0","0","1","1","-1","0","2023/02/06 4:59:59","2023/01/26 5:00:00","103","0","34"
"1558","2000","40","0","0","1","1","-1","0","2023/02/06 4:59:59","2023/01/26 5:00:00","103","0","44"
"1559","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","101","0","91"
"1560","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","102","0","92"
"1561","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","111","0","93"
"1562","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","109","0","94"
"1563","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","112","0","95"
"1564","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","8004","0","100"
"1565","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/26 5:00:00","8005","0","101"
"1566","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/31 12:00:00","6004","0","96"
"1567","1500","100","0","0","1","1","-1","0","2023/02/01 4:59:59","2023/01/31 12:00:00","6005","0","97"
"1568","2000","30","0","0","201","1","-1","0","2023/2/6 04:59:59","2023/2/1 05:00:00","102","0","32"
"1569","2000","40","0","0","201","1","-1","0","2023/2/6 04:59:59","2023/2/1 05:00:00","102","0","42"
"1570","2000","30","0","0","201","1","-1","0","2023/2/11 04:59:59","2023/02/06 5:00:00","101","0","31"
"1571","2000","40","0","0","201","1","-1","0","2023/2/11 04:59:59","2023/02/06 5:00:00","101","0","41"
"1572","2000","30","0","0","201","1","-1","0","2023/02/15 4:59:59","2023/02/11 5:00:00","111","0","39"
"1573","2000","40","0","0","201","1","-1","0","2023/02/15 4:59:59","2023/02/11 5:00:00","111","0","49"
"1574","5000","30","0","0","201","1","-1","0","2023/02/22 4:59:59","2023/02/15 5:00:00","101","0","31"
"1575","3000","40","0","0","201","1","-1","0","2023/02/22 4:59:59","2023/02/15 5:00:00","101","0","41"
"1576","5000","30","0","0","1","1","-1","0","2023/02/22 4:59:59","2023/02/15 5:00:00","103","0","34"
"1577","5000","40","0","0","1","1","-1","0","2023/02/22 4:59:59","2023/02/15 5:00:00","103","0","44"
"1578","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/15 5:00:00","101","0","91"
"1579","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/15 5:00:00","102","0","92"
"1580","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/15 5:00:00","111","0","93"
"1581","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/15 5:00:00","109","0","94"
"1582","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/15 5:00:00","112","0","95"
"1583","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/15 5:00:00","8004","0","100"
"1584","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/15 5:00:00","8005","0","101"
"1585","2500","100","0","0","1","1","-1","0","2023/2/22 20:59:59","2023/02/15 5:00:00","6004","0","96"
"1586","2500","100","0","0","1","1","-1","0","2023/2/22 20:59:59","2023/02/15 5:00:00","6005","0","97"
"1587","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/28 12:00:00","6004","0","96"
"1588","2500","100","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/28 12:00:00","6005","0","97"
"1589","2500","100","0","0","1","1","-1","0","2023/2/22 20:59:59","2023/02/15 5:00:00","7004","0","98"
"1590","2500","100","0","0","1","1","-1","0","2023/2/22 20:59:59","2023/02/15 5:00:00","7005","0","99"
"1591","2000","80","0","0","1","1","49","0","2023/03/01 4:59:59","2023/02/15 5:00:00","101","0","81"
"1592","2000","80","0","0","201","1","-1","0","2023/03/01 4:59:59","2023/02/15 5:00:00","101","0","81"
"1593","2000","80","0","0","1","1","49","0","2023/03/01 4:59:59","2023/02/15 5:00:00","102","0","82"
"1594","2000","80","0","0","201","1","-1","0","2023/03/01 4:59:59","2023/02/15 5:00:00","102","0","82"
"1595","2000","80","0","0","1","1","49","0","2023/03/01 4:59:59","2023/02/15 5:00:00","111","0","83"
"1596","2000","80","0","0","201","1","-1","0","2023/03/01 4:59:59","2023/02/15 5:00:00","111","0","83"
"1597","2000","80","0","0","1","1","-1","0","2023/03/01 4:59:59","2023/02/15 5:00:00","109","0","84"
"1598","2000","80","0","0","1","1","-1","0","2023/03/01 4:59:59","2023/02/15 5:00:00","112","0","85"
"1599","2000","80","0","0","1","1","-1","0","2023/03/01 4:59:59","2023/02/15 5:00:00","8004","0","351"
"1600","2000","80","0","0","1","1","-1","0","2023/03/01 4:59:59","2023/02/15 5:00:00","8005","0","352"
"1601","5000","30","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/22 05:00:00","102","0","32"
"1602","5000","40","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/22 05:00:00","102","0","42"
"1603","5000","30","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/22 05:00:00","111","0","39"
"1604","5000","40","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/22 05:00:00","111","0","49"
"1605","5000","30","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/25 5:00:00","109","0","37"
"1606","5000","30","0","0","1","1","-1","0","2023/3/1 04:59:59","2023/02/25 5:00:00","112","0","38"
"1607","2000","80","0","0","1","1","-1","0","2023/02/22 20:59:59","2023/02/15 05:00:00","6004","0","151"
"1608","2000","80","0","0","1","1","-1","0","2023/02/22 20:59:59","2023/02/15 05:00:00","6005","0","152"
"1609","2000","80","0","0","1","1","-1","0","2023/02/22 20:59:59","2023/02/15 05:00:00","7004","0","251"
"1610","2000","80","0","0","1","1","-1","0","2023/02/22 20:59:59","2023/02/15 05:00:00","7005","0","252"
"1611","2000","40","0","0","1","1","-1","0","2023/03/01 4:59:59","2023/02/15 5:00:00","104","0","45"
"1612","1500","80","0","0","1","1","-1","0","2023/03/23 20:59:59","2023/03/16 12:00:00","7004","0","251"
"1613","1500","80","0","0","1","1","-1","0","2023/03/23 20:59:59","2023/03/16 12:00:00","7005","0","252"
"1614","1500","80","0","0","1","1","-1","0","2023/05/14 20:59:59","2023/04/30 12:00:00","6004","0","151"
"1615","1500","80","0","0","1","1","-1","0","2023/05/14 20:59:59","2023/04/30 12:00:00","6005","0","152"
"1616","2000","80","0","0","1","1","-1","0","2023/03/01 4:59:59","2023/02/28 12:00:00","6004","0","151"
"1617","2000","80","0","0","1","1","-1","0","2023/03/01 4:59:59","2023/02/28 12:00:00","6005","0","152"
"1618","1500","80","0","0","1","1","-1","0","2023/04/24 20:59:59","2023/04/17 12:00:00","7004","0","251"
"1619","1500","80","0","0","1","1","-1","0","2023/04/24 20:59:59","2023/04/17 12:00:00","7005","0","252"
"1620","2000","30","0","0","201","1","-1","0","2023/3/6 04:59:59","2023/03/01 5:00:00","101","0","31"
"1621","2000","40","0","0","201","1","-1","0","2023/3/6 04:59:59","2023/03/01 5:00:00","101","0","41"
"1622","2000","30","0","0","201","1","-1","0","2023/03/11 4:59:59","2023/03/06 5:00:00","102","0","32"
"1623","2000","40","0","0","201","1","-1","0","2023/03/11 4:59:59","2023/03/06 5:00:00","102","0","42"
"1624","2000","30","0","0","201","1","-1","0","2023/03/15 4:59:59","2023/03/11 5:00:00","111","0","39"
"1625","2000","40","0","0","201","1","-1","0","2023/03/15 4:59:59","2023/03/11 5:00:00","111","0","49"
"1626","2000","30","0","0","1","1","-1","0","2023/03/15 4:59:59","2023/03/11 5:00:00","109","0","37"
"1627","2000","30","0","0","1","1","-1","0","2023/03/15 4:59:59","2023/03/11 5:00:00","112","0","38"
"1628","3000","30","0","0","201","1","-1","0","2023/03/20 4:59:59","2023/03/15 5:00:00","101","0","31"
"1629","2000","40","0","0","201","1","-1","0","2023/03/20 4:59:59","2023/03/15 5:00:00","101","0","41"
"1630","2000","40","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/15 5:00:00","104","0","45"
"1631","2000","30","0","0","201","1","-1","0","2023/03/26 4:59:59","2023/03/20 5:00:00","102","0","32"
"1632","2000","40","0","0","201","1","-1","0","2023/03/26 4:59:59","2023/03/20 5:00:00","102","0","42"
"1633","2000","30","0","0","201","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","101","0","31"
"1634","2000","40","0","0","201","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","101","0","41"
"1635","2000","30","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","109","0","37"
"1636","2000","30","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","112","0","38"
"1637","2000","30","0","0","1","1","-1","0","2023/04/06 4:59:59","2023/03/26 5:00:00","103","0","34"
"1638","2000","40","0","0","1","1","-1","0","2023/04/06 4:59:59","2023/03/26 5:00:00","103","0","44"
"1639","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","101","0","91"
"1640","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","102","0","92"
"1641","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","111","0","93"
"1642","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","109","0","94"
"1643","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","112","0","95"
"1644","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","8004","0","100"
"1645","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/26 5:00:00","8005","0","101"
"1646","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/31 12:00:00","6004","0","96"
"1647","1500","100","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/31 12:00:00","6005","0","97"
"1648","1500","80","0","0","1","1","-1","0","2023/06/14 20:59:59","2023/05/31 12:00:00","6004","0","151"
"1649","1500","80","0","0","1","1","-1","0","2023/06/14 20:59:59","2023/05/31 12:00:00","6005","0","152"
"1650","2000","30","0","0","201","1","-1","0","2023/04/06 4:59:59","2023/04/01 5:00:00","102","0","32"
"1651","2000","40","0","0","201","1","-1","0","2023/04/06 4:59:59","2023/04/01 5:00:00","102","0","42"
"1652","2000","30","0","0","201","1","-1","0","2023/04/11 4:59:59","2023/04/06 5:00:00","101","0","31"
"1653","2000","40","0","0","201","1","-1","0","2023/04/11 4:59:59","2023/04/06 5:00:00","101","0","41"
"1654","2000","30","0","0","201","1","-1","0","2023/04/15 4:59:59","2023/04/11 5:00:00","111","0","39"
"1655","2000","40","0","0","201","1","-1","0","2023/04/15 4:59:59","2023/04/11 5:00:00","111","0","49"
"1656","2000","30","0","0","1","1","-1","0","2023/04/15 4:59:59","2023/04/11 5:00:00","109","0","37"
"1657","2000","30","0","0","1","1","-1","0","2023/04/15 4:59:59","2023/04/11 5:00:00","112","0","38"
"1658","3000","30","0","0","201","1","-1","0","2023/04/20 4:59:59","2023/04/15 5:00:00","101","0","31"
"1659","2000","40","0","0","201","1","-1","0","2023/04/20 4:59:59","2023/04/15 5:00:00","101","0","41"
"1660","2000","40","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/15 5:00:00","104","0","45"
"1661","2000","30","0","0","201","1","-1","0","2023/04/25 4:59:59","2023/04/20 5:00:00","102","0","32"
"1662","2000","40","0","0","201","1","-1","0","2023/04/25 4:59:59","2023/04/20 5:00:00","102","0","42"
"1663","1500","80","0","0","1","1","49","0","2023/04/30 4:59:59","2023/04/24 5:00:00","101","0","81"
"1664","1500","80","0","0","201","1","-1","0","2023/04/30 4:59:59","2023/04/24 5:00:00","101","0","81"
"1665","1500","80","0","0","1","1","49","0","2023/04/30 4:59:59","2023/04/24 5:00:00","102","0","82"
"1666","1500","80","0","0","201","1","-1","0","2023/04/30 4:59:59","2023/04/24 5:00:00","102","0","82"
"1667","1500","80","0","0","1","1","49","0","2023/04/30 4:59:59","2023/04/24 5:00:00","111","0","83"
"1668","1500","80","0","0","201","1","-1","0","2023/04/30 4:59:59","2023/04/24 5:00:00","111","0","83"
"1669","1500","80","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/24 5:00:00","109","0","84"
"1670","1500","80","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/24 5:00:00","112","0","85"
"1671","1500","80","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/24 5:00:00","8004","0","351"
"1672","1500","80","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/24 5:00:00","8005","0","352"
"1673","2000","30","0","0","201","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","101","0","31"
"1674","2000","40","0","0","201","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","101","0","41"
"1675","2000","30","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","109","0","37"
"1676","2000","30","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","112","0","38"
"1677","2000","30","0","0","1","1","-1","0","2023/05/05 4:59:59","2023/04/25 5:00:00","103","0","34"
"1678","2000","40","0","0","1","1","-1","0","2023/05/05 4:59:59","2023/04/25 5:00:00","103","0","44"
"1679","1500","100","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","101","0","91"
"1680","1500","100","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","102","0","92"
"1681","1500","100","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","111","0","93"
"1682","1500","100","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","109","0","94"
"1683","1500","100","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","112","0","95"
"1684","1500","100","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","8004","0","100"
"1685","1500","100","0","0","1","1","-1","0","2023/04/30 4:59:59","2023/04/25 5:00:00","8005","0","101"
"1686","1500","80","0","0","1","1","49","0","2023/04/01 4:59:59","2023/03/24 5:00:00","101","0","81"
"1687","1500","80","0","0","201","1","-1","0","2023/04/01 4:59:59","2023/03/24 5:00:00","101","0","81"
"1688","1500","80","0","0","1","1","49","0","2023/04/01 4:59:59","2023/03/24 5:00:00","102","0","82"
"1689","1500","80","0","0","201","1","-1","0","2023/04/01 4:59:59","2023/03/24 5:00:00","102","0","82"
"1690","1500","80","0","0","1","1","49","0","2023/04/01 4:59:59","2023/03/24 5:00:00","111","0","83"
"1691","1500","80","0","0","201","1","-1","0","2023/04/01 4:59:59","2023/03/24 5:00:00","111","0","83"
"1692","1500","80","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/24 5:00:00","109","0","84"
"1693","1500","80","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/24 5:00:00","112","0","85"
"1694","1500","80","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/24 5:00:00","8004","0","351"
"1695","1500","80","0","0","1","1","-1","0","2023/04/01 4:59:59","2023/03/24 5:00:00","8005","0","352"
"1696","2000","120","0","0","1","1","-1","0","2023/04/23 4:59:59","2023/04/18 5:00:00","122","0","541"
"1697","1500","80","0","0","1","1","-1","0","2023/04/14 20:59:59","2023/03/31 12:00:00","6004","0","151"
"1698","1500","80","0","0","1","1","-1","0","2023/04/14 20:59:59","2023/03/31 12:00:00","6005","0","152"
"1699","4000","30","0","0","201","1","-1","0","2023/05/09 4:59:59","2023/04/30 5:00:00","101","0","31"
"1700","2000","40","0","0","201","1","-1","0","2023/05/09 4:59:59","2023/04/30 5:00:00","101","0","41"
"1701","4000","30","0","0","201","1","-1","0","2023/05/15 04:59:59","2023/05/09 05:00:00","102","0","32"
"1702","4000","40","0","0","201","1","-1","0","2023/05/15 04:59:59","2023/05/09 05:00:00","102","0","42"
"1703","4000","30","0","0","201","1","-1","0","2023/05/15 04:59:59","2023/05/09 05:00:00","111","0","39"
"1704","4000","40","0","0","201","1","-1","0","2023/05/15 04:59:59","2023/05/09 05:00:00","111","0","49"
"1705","4000","30","0","0","1","1","-1","0","2023/05/15 04:59:59","2023/05/09 05:00:00","109","0","37"
"1706","4000","30","0","0","1","1","-1","0","2023/05/15 04:59:59","2023/05/09 05:00:00","112","0","38"
"1707","3000","30","0","0","201","1","-1","0","2023/05/20 4:59:59","2023/05/15 05:00:00","101","0","31"
"1708","2000","40","0","0","201","1","-1","0","2023/05/20 4:59:59","2023/05/15 05:00:00","101","0","41"
"1709","2000","40","0","0","1","1","-1","0","2023/06/01 4:59:59","2023/05/15 05:00:00","104","0","45"
"1710","2000","30","0","0","201","1","-1","0","2023/05/26 4:59:59","2023/05/20 5:00:00","102","0","32"
"1711","2000","40","0","0","201","1","-1","0","2023/05/26 4:59:59","2023/05/20 5:00:00","102","0","42"
"1712","1500","80","0","0","1","1","-1","0","2023/05/23 20:59:59","2023/05/16 12:00:00","7004","0","251"
"1713","1500","80","0","0","1","1","-1","0","2023/05/23 20:59:59","2023/05/16 12:00:00","7005","0","252"
"1714","1500","80","0","0","1","1","-1","0","2023/08/14 20:59:59","2023/07/31 12:00:00","6004","0","151"
"1715","1500","80","0","0","1","1","-1","0","2023/08/14 20:59:59","2023/07/31 12:00:00","6005","0","152"
"1716","1500","80","0","0","1","1","-1","0","2023/06/23 20:59:59","2023/06/16 12:00:00","7004","0","251"
"1717","1500","80","0","0","1","1","-1","0","2023/06/23 20:59:59","2023/06/16 12:00:00","7005","0","252"
"1718","1500","80","0","0","1","1","49","0","2023/06/01 4:59:59","2023/05/24 5:00:00","101","0","81"
"1719","1500","80","0","0","201","1","-1","0","2023/06/01 4:59:59","2023/05/24 5:00:00","101","0","81"
"1720","1500","80","0","0","1","1","49","0","2023/06/01 4:59:59","2023/05/24 5:00:00","102","0","82"
"1721","1500","80","0","0","201","1","-1","0","2023/06/01 4:59:59","2023/05/24 5:00:00","102","0","82"
"1722","1500","80","0","0","1","1","49","0","2023/06/01 4:59:59","2023/05/24 5:00:00","111","0","83"
"1723","1500","80","0","0","201","1","-1","0","2023/06/01 4:59:59","2023/05/24 5:00:00","111","0","83"
"1724","1500","80","0","0","1","1","-1","0","2023/06/01 4:59:59","2023/05/24 5:00:00","109","0","84"
"1725","1500","80","0","0","1","1","-1","0","2023/06/01 4:59:59","2023/05/24 5:00:00","112","0","85"
"1726","1500","80","0","0","1","1","-1","0","2023/06/01 4:59:59","2023/05/24 5:00:00","8004","0","351"
"1727","1500","80","0","0","1","1","-1","0","2023/06/01 4:59:59","2023/05/24 5:00:00","8005","0","352"
"1728","2000","30","0","0","201","1","-1","0","2023/06/01 4:59:59","2023/05/26 5:00:00","101","0","31"
"1729","2000","40","0","0","201","1","-1","0","2023/06/01 4:59:59","2023/05/26 5:00:00","101","0","41"
"1730","2000","30","0","0","1","1","-1","0","2023/06/01 4:59:59","2023/05/26 5:00:00","109","0","37"
"1731","2000","30","0","0","1","1","-1","0","2023/06/01 4:59:59","2023/05/26 5:00:00","112","0","38"
"1732","2000","30","0","0","1","1","-1","0","2023/06/06 4:59:59","2023/05/26 5:00:00","103","0","34"
"1733","2000","40","0","0","1","1","-1","0","2023/06/06 4:59:59","2023/05/26 5:00:00","103","0","44"
"1734","1500","100","0","0","1","1","-1","0","2023/06/01 4:59:59","2023/05/26 5:00:00","101","0","91"
