e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0
"58","2","0","0","7","0","0","0","10070896","0","10070897","1","10070898"
"57","14","0","0","7","0","0","0","10070897","0","10070898","2","10070899"
"56","2","0","0","7","0","0","0","10070898","0","10070899","1","10070900"
"55","3","0","0","7","0","0","10070901","10070899","0","10070900","1","10070907"
"56","14","0","0","7","0","0","0","10070900","0","10070901","4","10070902"
"55","4","0","0","7","0","0","0","10070901","0","10070902","0","10070903"
"54","2","0","0","7","0","0","0","10070902","0","10070903","3","10070904"
"53","14","0","0","7","0","0","0","10070903","0","10070904","6","10070905"
"52","3","0","0","7","0","0","0","10070904","0","10070905","3","10070906"
"51","6","10070909","0","7","0","0","0","10070905","0","10070906","0","10070910"
"54","4","0","0","7","0","0","0","10070900","0","10070907","0","10070908"
"53","12","0","0","7","0","0","0","10070907","0","10070908","0","10070909"
"52","2","0","0","7","0","0","0","10070908","0","10070909","1","10070906"
"50","11","0","0","7","0","0","0","10070906","0","10070910","10001","10070911"
"49","2","0","0","7","0","0","0","10070910","0","10070911","2","10070912"
"48","14","0","0","7","0","0","0","10070911","0","10070912","2","10070913"
"47","2","0","0","7","0","0","0","10070912","0","10070913","1","10070914"
"46","16","0","0","7","0","0","0","10070913","0","10070914","10070914","10070915"
"45","4","0","0","7","0","0","0","10070914","0","10070915","0","10070916"
"44","3","0","0","7","0","0","0","10070915","0","10070916","2","10070917"
"43","7","0","0","7","0","0","0","10070916","0","10070917","10002","10070918"
"42","6","0","0","7","0","0","0","10070917","0","10070918","0","10070919"
"41","7","0","0","7","0","0","0","10070918","0","10070919","10003","10070921"
"40","14","0","0","7","0","0","0","10070919","0","10070921","3","10070922"
"39","2","0","0","7","0","0","0","10070921","0","10070922","2","10070923"
"38","4","0","0","7","0","0","0","10070922","0","10070923","0","10070924"
"37","7","0","0","7","0","0","0","10070923","0","10070924","10002","10070925"
"36","14","0","0","7","0","0","0","10070924","0","10070925","3","10070926"
"35","11","0","0","7","0","0","0","10070925","0","10070926","10001","10070927"
"34","5","0","0","7","0","0","0","10070926","0","10070927","0","10070928"
"33","15","0","0","7","0","0","0","10070927","0","10070928","0","10070929"
"32","14","0","0","7","0","0","0","10070928","0","10070929","3","10070930"
"31","4","0","0","7","0","0","0","10070929","0","10070930","0","10070931"
"30","7","0","0","7","0","0","0","10070930","0","10070931","10002","10070932"
"29","6","0","0","7","0","0","10070937","10070931","0","10070932","0","10070933"
"28","7","0","0","7","0","0","0","10070932","0","10070933","10001","10070935"
"25","7","0","0","7","0","0","0","10070943","0","10070934","10003","10070945"
"27","2","0","0","7","0","0","0","10070933","0","10070935","1","10070943"
"24","2","0","0","7","0","0","0","10070940","0","10070936","3","10070942"
"28","2","0","0","7","0","0","0","10070932","0","10070937","2","10070939"
"27","3","0","0","7","0","0","0","10070937","0","10070939","2","10070946"
"25","3","0","0","7","0","0","0","10070946","0","10070940","3","10070936"
"23","11","0","0","7","0","0","0","10070945","0","10070941","10001","10070947"
"23","4","0","0","7","0","0","0","10070936","0","10070942","0","10070947"
"26","14","0","0","7","0","0","0","10070935","0","10070943","1","10070934"
"24","14","0","0","7","0","0","0","10070934","0","10070945","2","10070941"
"26","14","0","0","7","0","0","0","10070939","0","10070946","1","10070940"
"22","12","10070942","0","7","0","0","0","10070941","0","10070947","0","10071039"
"20","11","0","0","7","0","0","10070956","10071039","0","10070949","10001","10070950"
"19","5","0","0","7","0","0","0","10070949","0","10070950","0","10070951"
"18","6","0","0","7","0","0","0","10070950","0","10070951","0","10070952"
"17","2","0","0","7","0","0","0","10070951","0","10070952","3","10070953"
"16","14","10070954","0","7","0","0","0","10070952","0","10070953","5","10070957"
"17","4","0","0","7","0","0","0","10070955","0","10070954","0","10070953"
"18","3","0","0","7","0","0","0","10070956","0","10070955","2","10070954"
"19","7","0","0","7","0","0","0","10070949","0","10070956","10003","10070955"
"15","2","0","0","7","0","0","0","10070953","0","10070957","2","10070961"
"13","2","0","0","7","0","0","0","10070961","0","10070958","1","10070962"
"11","2","0","0","7","0","0","0","10070962","0","10070959","2","10070963"
"14","12","0","0","7","0","0","0","10070957","0","10070961","0","10070958"
"12","7","0","0","7","0","0","0","10070958","0","10070962","10001","10070959"
"10","7","0","0","7","0","0","0","10070959","0","10070963","10001","10070965"
"8","7","0","0","7","0","0","0","10070965","0","10070964","10001","10070966"
"9","3","0","0","7","0","0","0","10070963","0","10070965","1","10070964"
"7","6","0","0","7","0","0","10070967","10070964","0","10070966","0","10070968"
"8","5","0","0","7","0","0","0","10070966","0","10070967","0","10070970"
"6","7","0","0","7","0","0","0","10070966","0","10070968","10001","10070973"
"7","14","0","0","7","0","0","0","10070967","0","10070970","5","10070971"
"6","7","0","0","7","0","0","0","10070970","0","10070971","10003","10070974"
"4","7","10070974","0","7","0","0","0","10070973","0","10070972","10002","10070976"
"5","3","0","0","7","0","0","0","10070968","0","10070973","1","10070972"
"5","3","0","0","7","0","0","0","10070971","0","10070974","3","10070972"
"3","4","0","0","7","0","0","0","10070972","0","10070976","0","10070977"
"2","2","0","0","7","0","0","0","10070976","0","10070977","3","10070978"
"1","3","0","0","7","0","0","0","10070977","0","10070978","3","10070979"
"0","13","0","0","7","0","0","0","10070978","0","10070979","0","10070980"
"66","2","0","0","7","0","0","0","10070979","0","10070980","1","10070982"
"64","2","0","0","7","0","0","0","10070982","0","10070981","2","10070983"
"65","3","0","0","7","0","0","0","10070980","0","10070982","2","10070981"
"63","5","0","0","7","0","0","0","10070981","0","10070983","0","10070984"
"62","7","0","0","7","0","0","10071002","10070983","0","10070984","10002","10070985"
"61","12","0","0","7","0","0","0","10070984","0","10070985","0","10070986"
"60","6","0","0","7","0","0","0","10070985","0","10070986","0","10070987"
"59","11","0","0","7","0","0","0","10070986","0","10070987","10001","10070988"
"58","2","0","0","7","0","0","0","10070987","0","10070988","1","10070989"
"57","4","0","0","7","0","0","0","10070988","0","10070989","0","10070990"
"56","5","10070991","0","7","0","0","0","10070989","0","10070990","0","10071003"
"57","2","0","0","7","0","0","0","10070992","0","10070991","3","10070990"
"58","14","0","0","7","0","0","0","10070993","0","10070992","7","10070991"
"59","4","0","0","7","0","0","0","10070994","0","10070993","0","10070992"
"60","14","0","0","7","0","0","0","10070996","0","10070994","3","10070993"
"61","3","0","0","7","0","0","0","10070997","0","10070996","3","10070994"
"62","14","0","0","7","0","0","0","10070998","0","10070997","3","10070996"
"63","2","0","0","7","0","0","0","10070999","0","10070998","3","10070997"
"64","2","0","0","7","0","0","0","10071000","0","10070999","2","10070998"
"65","14","0","0","7","0","0","0","10071001","0","10071000","6","10070999"
"66","2","0","0","7","0","0","0","10071002","0","10071001","1","10071000"
"67","2","0","0","7","0","0","0","10070984","0","10071002","3","10071001"
"55","3","0","0","7","0","0","0","10070990","0","10071003","1","10071005"
"53","3","0","0","7","0","0","0","10071005","0","10071004","1","10071006"
"54","14","0","0","7","0","0","0","10071003","0","10071005","2","10071004"
"52","11","0","0","7","0","0","10071013","10071004","0","10071006","10001","10071007"
"51","2","0","0","7","0","0","0","10071006","0","10071007","1","10071008"
"50","3","0","0","7","0","0","0","10071007","0","10071008","1","10071009"
"49","4","0","0","7","0","0","0","10071008","0","10071009","0","10071011"
"46","4","0","0","7","0","0","0","10071012","0","10071010","0","10071023"
"48","2","0","0","7","0","0","0","10071009","0","10071011","2","10071012"
"47","6","0","0","7","0","0","0","10071011","0","10071012","0","10071010"
"53","3","0","0","7","0","0","0","10071006","0","10071013","3","10071014"
"52","2","0","0","7","0","0","0","10071013","0","10071014","3","10071015"
"51","4","0","0","7","0","0","0","10071014","0","10071015","0","10071016"
"50","7","0","0","7","0","0","0","10071015","0","10071016","10003","10071019"
"47","7","0","0","7","0","0","0","10071018","0","10071017","10003","10071020"
"48","2","0","0","7","0","0","0","10071019","0","10071018","3","10071017"
"49","14","0","0","7","0","0","0","10071016","0","10071019","4","10071018"
"46","12","0","0","7","0","0","0","10071017","0","10071020","0","10071021"
"45","2","0","0","7","0","0","0","10071020","0","10071021","3","10071022"
"44","12","10071023","0","7","0","0","0","10071021","0","10071022","0","10071024"
"45","7","0","0","7","0","0","0","10071010","0","10071023","10002","10071022"
"43","3","0","0","7","0","0","0","10071022","0","10071024","2","10071025"
"42","4","0","0","7","0","0","0","10071024","0","10071025","0","10071038"
"41","16","0","0","7","0","0","0","10071025","0","10071038","10071038","10071040"
"21","4","0","0","7","0","0","0","10070947","0","10071039","0","10070949"
"40","2","0","0","7","0","0","0","10071038","0","10071040","2","10071041"
"39","7","0","0","7","0","0","0","10071040","0","10071041","10001","10071042"
"38","11","0","0","7","0","0","0","10071041","0","10071042","10001","10071043"
"37","7","0","0","7","0","0","0","10071042","0","10071043","10002","10071044"
"36","14","0","0","7","0","0","0","10071043","0","10071044","3","10071045"
"35","4","0","0","7","0","0","0","10071044","0","10071045","0","10071046"
"34","7","0","0","7","0","0","0","10071045","0","10071046","10003","10071048"
"32","7","0","0","7","0","0","0","10071048","0","10071047","10001","10071049"
"33","6","0","0","7","0","0","0","10071046","0","10071048","0","10071047"
"31","14","0","0","7","0","0","0","10071047","0","10071049","4","10071052"
"29","12","0","0","7","0","0","0","10071052","0","10071051","0","10071053"
"30","4","0","0","7","0","0","0","10071049","0","10071052","0","10071051"
"28","11","0","0","7","0","0","0","10071051","0","10071053","10001","10071054"
"27","5","0","0","7","0","0","0","10071053","0","10071054","0","10071055"
"26","7","0","0","7","0","0","0","10071054","0","10071055","10001","10071056"
"25","3","0","0","7","0","0","0","10071055","0","10071056","2","10071057"
"24","2","0","0","7","0","0","0","10071056","0","10071057","1","10071058"
"23","14","0","0","7","0","0","0","10071057","0","10071058","5","10071059"
"22","4","0","0","7","0","0","0","10071058","0","10071059","0","10071060"
"21","11","0","0","7","0","0","0","10071059","0","10071060","10001","10071061"
"20","6","0","0","7","0","0","0","10071060","0","10071061","0","10071062"
"19","15","0","0","7","0","0","0","10071061","0","10071062","0","10071063"
"18","5","0","0","7","0","0","10071102","10071062","0","10071063","0","10071090"
"17","4","0","0","7","0","0","0","10071063","0","10071090","0","10071098"
"9","4","0","0","7","0","0","10071114","10071110","0","10071091","0","10071111"
"5","4","10071115","0","7","0","0","0","10071097","0","10071092","0","10071134"
"3","2","0","0","7","0","0","0","10071134","0","10071093","3","10071095"
"1","7","0","0","7","0","0","0","10071095","0","10071094","10003","10070357"
"2","7","0","0","7","0","0","0","10071093","0","10071095","10001","10071094"
"6","12","0","0","7","0","0","0","10071112","0","10071097","0","10071092"
"16","2","0","0","7","0","0","0","10071090","0","10071098","2","10071099"
"15","2","0","0","7","0","0","0","10071098","0","10071099","1","10071109"
"13","2","0","0","7","0","0","0","10071109","0","10071100","3","10071101"
"12","2","0","0","7","0","0","0","10071100","0","10071101","1","10071104"
"17","3","0","0","7","0","0","0","10071063","0","10071102","1","10071108"
"12","3","0","0","7","0","0","0","10071105","0","10071103","3","10071104"
"11","6","10071103","0","7","0","0","0","10071101","0","10071104","0","10071110"
"13","7","0","0","7","0","0","0","10071106","0","10071105","10001","10071103"
"14","2","0","0","7","0","0","0","10071107","0","10071106","2","10071105"
"15","11","0","0","7","0","0","0","10071108","0","10071107","10001","10071106"
"16","7","0","0","7","0","0","0","10071102","0","10071108","10002","10071107"
"14","7","0","0","7","0","0","0","10071099","0","10071109","10002","10071100"
"10","14","0","0","7","0","0","0","10071104","0","10071110","3","10071091"
"8","2","0","0","7","0","0","0","10071091","0","10071111","2","10071112"
"7","7","0","0","7","0","0","0","10071111","0","10071112","10003","10071097"
"7","3","0","0","7","0","0","0","10071114","0","10071113","3","10071115"
"8","6","0","0","7","0","0","0","10071091","0","10071114","0","10071113"
"6","11","0","0","7","0","0","0","10071113","0","10071115","10001","10071092"
"2","3","0","0","7","0","0","0","10071128","0","10071116","3","10070886"
"18","16","0","0","7","0","0","0","10070694","0","10071117","10071117","10071118"
"17","12","0","0","7","0","0","0","10071117","0","10071118","0","10071125"
"11","12","0","0","7","0","0","0","10071120","0","10071119","0","10071126"
"12","3","0","0","7","0","0","0","10071129","0","10071120","1","10071119"
"5","2","0","0","7","0","0","0","10071122","0","10071121","1","10071127"
"6","2","0","0","7","0","0","0","10071131","0","10071122","2","10071121"
"14","2","0","0","7","0","0","0","10071124","0","10071123","3","10071129"
"15","2","0","0","7","0","0","0","10071125","0","10071124","2","10071123"
"16","4","0","0","7","0","0","0","10071118","0","10071125","0","10071124"
"10","4","0","0","7","0","0","0","10071119","0","10071126","0","10071132"
"4","12","0","0","7","0","0","0","10071121","0","10071127","0","10071128"
"3","14","0","0","7","0","0","0","10071127","0","10071128","1","10071116"
"13","14","0","0","7","0","0","0","10071123","0","10071129","3","10071120"
"8","14","0","0","7","0","0","0","10071132","0","10071130","3","10071131"
"7","6","0","0","7","0","0","0","10071130","0","10071131","0","10071122"
"9","5","0","0","7","0","0","0","10071126","0","10071132","0","10071130"
"20","14","0","0","7","0","0","0","10070692","0","10071133","2","10070694"
"4","3","0","0","7","0","0","0","10071092","0","10071134","1","10071093"
"71","1","0","0","8","0","0","0","0","0","10080001","0","10080002"
"70","2","10080390","0","8","0","0","0","10080001","0","10080002","1","10080003"
"69","4","0","0","8","0","0","0","10080002","0","10080003","0","10080004"
"68","6","0","0","8","0","0","0","10080003","0","10080004","0","10080005"
"67","7","0","0","8","0","0","0","10080004","0","10080005","10001","10080006"
"66","2","0","0","8","0","0","0","10080005","0","10080006","2","10080595"
"11","4","0","0","8","0","0","0","10080834","0","10080063","0","10080064"
"10","3","0","0","8","0","0","0","10080063","0","10080064","2","10080515"
"7","7","0","0","8","0","0","0","10080516","0","10080079","10002","10080404"
"3","7","0","0","8","0","0","0","10080406","0","10080083","10003","10080084"
"2","12","0","0","8","0","0","0","10080083","0","10080084","0","10080085"
"1","6","0","0","8","0","0","0","10080084","0","10080085","0","10080086"
"0","13","0","0","8","0","0","0","10080085","0","10080086","0","10080087"
"74","2","0","0","8","0","0","0","10080086","0","10080087","2","10080088"
"73","4","0","0","8","0","0","0","10080087","0","10080088","0","10080089"
