f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10
"1","1","0","2160","0.15","12","0","1","0","1","0","1","3","1","敵単体の魔法防御力を{0}ダウン","1","131200202","41","10","魔法防御力ダウン+{0}","0.15"
"1","1","0","2160","180","-1","0","2","0","-1","0","2","7","0","PSI★ストームを１つ消費する","4","131200203","1","35","","171"
"1","99","0","250","30","12","0","2","0","1","0","2","3","1","範囲内の味方の魔法攻撃力を{0}アップ","1","131200301","30","10","魔法攻撃力アップ+{0}","30"
"1","99","0","250","0","0","0","2","8.5","2","0","2","3","0","毎秒ＴＰを10回復する","10","131200302","1","48","","0"
"1","99","0","250","12","0","0","2","0","0","0","2","3","0","{0}ダメージ分の物理魔法無効バリアを展開する","32","131200303","5","6","無効ダメージ量+{0}","32"
"1","1","0","2160","180","4","0","2","0","4","0","2","7","0","PSI★ストームを４つチャージする","4","131210101","1","35","","171"
"1","1","0","2160","0","0","0","2","0","13120102","0","3","7","0","","-1","131210102","1","22","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131250101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131251101","4","90","魔法攻撃力アップ+{0}","240"
"1","99","0","250","30","18","0","2","0","1","0","2","3","1","範囲内の味方の物理攻撃力を{0}アップ","1","131600101","10","10","物理攻撃力アップ+{0}","30"
"1","1","1","2160","0.05","0","0","2","18.5","0","0","3","7","360","毎秒ＨＰを{0}回復するフィールドを展開する","0.5","131600102","3","37","１秒当たりのＨＰ回復量+{0}","0.5"
"1","1","0","-1","7.2","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","90","131600103","1","1","物理ダメージ+{0}","90"
"1","1","0","-1","12","18","0","1","0","1","0","1","3","0","敵単体の物理攻撃力を{0}ダウン","1","131600104","11","10","物理攻撃力ダウン+{0}","12"
"1","1","0","-1","12","18","0","1","0","1","0","1","3","0","敵単体の魔法攻撃力を{0}ダウン","1","131600105","31","10","魔法攻撃力ダウン+{0}","12"
"1","99","131600203","0","0","0","0","0","0","131600202","0","0","3","0","","6","131600201","131600102","53","","1"
"1","99","0","250","1.1","12","0","2","0","1","0","2","3","1","フィールド展開中、範囲内の味方の物理防御力を{0}アップ","1","131600202","20","10","物理防御力アップ+{0}","1.1"
"1","99","0","250","0.75","12","0","2","0","1","0","2","3","1","範囲内の味方の物理防御力を{0}アップ","1","131600203","20","10","物理防御力アップ+{0}","0.75"
"1","99","131600206","0","0","0","0","0","0","131600205","0","0","3","0","","2","131600204","131600102","53","","3"
"1","99","0","250","1.1","12","0","2","0","1","0","2","3","1","フィールド展開中、範囲内の味方の魔法防御力を{0}アップ","1","131600205","40","10","魔法防御力アップ+{0}","1.1"
"1","99","0","250","0.75","12","0","2","0","1","0","2","3","1","範囲内の味方の魔法防御力を{0}アップ","1","131600206","40","10","魔法防御力アップ+{0}","0.75"
"1","99","0","0","0","0","0","0","0","131600208","0","0","3","0","","4","131600207","131600102","53","","5"
"1","99","0","250","25","12","0","2","0","1","0","2","3","1","フィールド展開中、範囲内の味方の物理攻撃力を{0}アップ","1","131600208","10","10","物理攻撃力アップ+{0}","25"
"1","99","0","0","0","0","0","0","0","131600210","0","0","3","0","","4","131600209","131600102","53","","5"
"1","99","0","250","0","12","0","2","0","1","0","2","3","0","フィールド展開中、範囲内の味方の物理攻撃クリティカル時のダメージを{0}％アップ","1","131600210","110","10","","5"
"1","99","131600303","0","0","0","0","0","0","131600302","0","0","3","0","","6","131600301","131600102","53","","1"
"1","99","0","250","12","0","0","2","0","0","0","2","3","0","フィールド展開中、{0}ダメージ分の物理魔法無効バリアを展開する","32","131600302","5","6","無効ダメージ量+{0}","32"
"1","99","0","250","12","0","0","2","0","0","0","2","3","0","{0}ダメージ分の物理魔法無効バリアを展開する","20","131600303","5","6","無効ダメージ量+{0}","20"
"1","99","0","250","3","0.25","0","2","0","0","0","2","3","0","範囲内の味方のＨＰを{0}回復","1","131600304","1","4","ＨＰ回復量+{0}","3"
"1","99","0","250","1","0","0","2","0","0","0","2","3","0","範囲内の味方のＴＰを{0}回復","100","131600305","1","16","ＴＰ回復量+{0}","0"
"1","99","0","0","0","0","0","0","0","131600307","0","0","3","0","","2","131600306","131600102","53","","3"
"1","99","0","250","25","12","0","2","0","1","0","2","3","1","フィールド展開中、範囲内の味方の物理攻撃力を{0}アップ","1","131600307","10","10","物理攻撃力アップ+{0}","25"
"1","99","0","0","0","0","0","0","0","131600309","0","0","3","0","","4","131600308","131600102","53","","5"
"1","99","0","250","0","12","0","2","0","1","0","2","3","0","フィールド展開中、範囲内の味方の物理攻撃クリティカル時のダメージを{0}％アップ","1","131600309","110","10","","5"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","131650101","2","90","物理攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の物理攻撃力を{0}アップ","1","131651101","2","90","物理攻撃力アップ+{0}","240"
"1","1","0","-1","6","0","0","1","0","0","0","1","3","0","敵単体に{0}の魔法ダメージ","75","131700101","2","1","魔法ダメージ+{0}","75"
"1","1","0","-1","18","18","0","1","0","0","0","1","3","0","敵単体の物理攻撃力を{0}ダウン","1","131700102","11","10","物理攻撃力ダウン+{0}","18"
"1","1","0","-1","18","18","0","1","0","0","0","1","3","0","敵単体の魔法攻撃力を{0}ダウン","1","131700103","31","10","魔法攻撃力ダウン+{0}","18"
"1","1","0","-1","0.6","18","0","1","0","0","0","1","3","0","敵単体の魔法防御力を{0}ダウン","1","131700104","41","10","魔法防御力ダウン+{0}","0.6"
"1","99","0","2160","12","0","0","2","0","0","0","3","3","0","{0}ダメージ分の物理魔法無効バリアを展開する","45","131700201","5","6","無効ダメージ量+{0}","45"
"1","1","0","2160","0","0","0","2","0","0","0","3","13","0","","0","131700202","1","7","","0"
"1","1","0","2160","1","0","0","2","0","0","0","2","13","0","味方単体のＴＰを{0}回復","50","131700203","1","16","","0"
"1","99","0","300","0","0","0","2","10.5","2","0","2","3","0","毎秒ＴＰを10回復する","10","131700204","2","48","","0"
"1","99","0","2160","12","0","0","2","0","0","0","3","3","0","味方全体の行動速度アップ","2","131700301","2","8","","0"
"1","1","0","2160","0","0","0","2","0","0","0","3","5","0","","0","131700302","1","7","","0"
"1","1","0","2160","7.5","1","0","2","0","0","0","2","5","0","味方単体のＨＰを{0}回復","1","131700303","2","4","ＨＰ回復量+{0}","7.5"
"1","99","0","300","0.08","0","0","2","10.5","1","0","2","3","0","毎秒ＨＰを{0}回復する","0.5","131700304","2","48","回復量+{0}","0.5"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131750101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131751101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","2160","0","0","0","1","0","3","0","3","46","0","","2173","131800101","131800102","26","","0.036"
"1","1","0","2160","3.2","0","0","1","0","0","0","3","46","0","敵単体に{0}の魔法ダメージ","40","131800102","2","1","魔法ダメージ+{0}","40"
"1","1","0","2160","0.7","18","0","1","0","0","0","3","46","0","敵単体の魔法防御力を{0}ダウン","1","131800103","41","10","魔法防御力ダウン+{0}","0.7"
"1","1","0","2160","0","18","0","1","0","0","0","3","46","0","敵単体の被クリダメを{0}％アップ","1","131800104","141","10","","6"
"1","1","0","2160","25","0","0","1","0","131800107","0","3","46","0","","1","131800105","6173","28","","0"
"1","1","0","2160","0","0","0","1","0","0","0","3","46","0","","0","131800106","1","7","","0"
"1","99","0","400","2.4","0","0","1","0","0","0","2","3","0","対象の日食が25以上の時、範囲内の敵に{0}の魔法ダメージ","30","131800107","2","1","魔法ダメージ+{0}","30"
"1","1","0","2160","0","0","0","1","0","3","0","3","46","0","","2173","131800108","131800107","26","","0.036"
"1","1","0","2160","0","0","0","1","0","3","0","3","46","0","","2173","131800201","131800202","26","","0.018"
"1","1","0","2160","2.4","0","0","1","0","0","0","3","46","0","敵単体に{0}の魔法ダメージ","30","131800202","2","1","魔法ダメージ+{0}","30"
"1","1","0","2160","0.3","12","0","1","0","0","0","3","46","0","敵単体の魔法防御力を{0}ダウン","1","131800203","41","10","魔法防御力ダウン+{0}","0.3"
"1","1","0","2160","25","0","0","1","0","131800206","0","3","46","0","","1","131800204","6173","28","","0"
"1","1","0","2160","0","0","0","1","0","0","0","3","46","0","","0","131800205","1","7","","0"
"1","99","0","400","1.8","0","0","1","0","0","0","2","3","0","対象の日食が25以上の時、範囲内の敵に{0}の魔法ダメージ","22.5","131800206","2","1","魔法ダメージ+{0}","22.5"
"1","1","0","2160","0","0","0","1","0","3","0","3","46","0","","2173","131800207","131800206","26","","0.018"
"1","1","0","2160","25","0","0","1","0","131800209","0","3","46","0","","1","131800208","6173","28","","0"
"1","1","0","2160","20","12","0","2","0","0","0","2","7","0","対象の日食が25以上の時、自分の魔法攻撃力を{0}アップ","1","131800209","30","10","魔法攻撃力アップ+{0}","20"
"1","1","0","2160","1","0","0","2","0","0","0","2","7","0","対象の日食が25以上の時、自分のＴＰを{0}回復","100","131800210","1","16","","0"
"1","99","0","2160","14","12","0","1","0","0","0","3","3","0","敵全体の魔法攻撃力を{0}ダウン","1","131800301","31","10","魔法攻撃力ダウン+{0}","14"
"1","99","0","2160","0.3","12","0","1","0","0","0","3","3","0","敵全体の魔法防御力を{0}ダウン","1","131800302","41","10","魔法防御力ダウン+{0}","0.3"
"1","1","0","2160","1","0","0","2","0","0","0","2","7","0","自分のＴＰを{0}回復","200","131800303","1","16","","0"
"1","1","0","2160","25","0","0","1","0","131800305","0","3","46","0","","1","131800304","6173","28","","0"
"1","99","0","2160","0","12","0","1","0","0","0","3","3","0","対象の日食が25以上の時、敵全体の被クリダメを{0}％アップ","1","131800305","141","10","","4"
"1","99","1","2160","180","0","0","1","180","1","0","3","3","1","敵全体をステータスダウン効果を受けるたびに日食が付与される状態にする","50","131810101","3","77","","173"
"1","99","0","2160","0.3","180","0","1","0","0","0","3","3","0","敵全体の魔法防御力を{0}ダウン","1","131810102","41","10","魔法防御力ダウン+{0}","0.3"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131850101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131851101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","2160","0","0","2","1","0","0","0","1","3","0","","0","131900101","1","7","","0"
"1","99","0","200","3.2","0","0","1","0","0","0","2","1","0","範囲内の敵に{0}の魔法ダメージ","40","131900102","2","1","魔法ダメージ+{0}","40"
"1","99","0","200","18","0","0","1","0","0","0","2","1","0","範囲内の敵の行動速度を一定時間低下させる","0.5","131900103","1","8","","0"
"1","1","1","2160","1","0","2","1","1","431901","20","1","3","20","氷の壁を生成する","0","131900201","1","15","生成する氷の壁のＬｖ+{0}","0"
"1","99","0","2160","12","0","0","2","0","0","0","3","3","0","{0}ダメージ分の物理魔法無効バリアを展開する","32","131900202","5","6","無効ダメージ量+{0}","32"
"1","1","0","2160","0","0","2","1","0","0","0","1","3","0","","0","131900301","1","7","","0"
"1","99","0","200","2.6","0","0","1","0","0","0","2","3","0","範囲内の敵に{0}の魔法ダメージ","32.5","131900302","2","1","魔法ダメージ+{0}","32.5"
"1","99","0","2160","5","0.25","0","2","0","0","0","3","3","0","味方全体のＨＰを{0}回復","1","131900303","2","4","ＨＰ回復量+{0}","5"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131950101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","131951101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","-1","6","0","0","1","0","0","0","1","3","50","敵単体に魔法防御力を50無視する{0}の魔法ダメージ","75","132000101","2","1","魔法ダメージ+{0}","75"
"1","1","0","-1","6","0","0","1","0","0","0","1","3","50","敵単体に魔法防御力を50無視する{0}の魔法ダメージ","75","132000102","2","1","魔法ダメージ+{0}","75"
"1","99","0","300","18","12","0","2","0","0","0","2","3","0","範囲内の味方の魔法攻撃力を{0}アップ","1","132000201","30","10","魔法攻撃力アップ+{0}","18"
"1","99","0","300","0","12","0","2","0","0","0","2","3","0","範囲内の味方の魔法クリティカルを{0}アップ","1","132000202","70","10","","120"
"1","99","0","300","0","12","0","2","0","0","0","2","3","0","範囲内の味方の魔法攻撃クリティカル時のダメージを{0}％アップ","1","132000203","120","10","","12"
"1","99","0","300","1","0","0","2","0","0","0","2","3","0","範囲内の味方のＴＰを{0}回復","60","132000204","1","16","","0"
"1","1","0","-1","3.6","0","0","1","0","0","0","1","3","0","敵単体に{0}の魔法ダメージ","45","132000301","2","1","魔法ダメージ+{0}","45"
"1","1","0","-1","0.6","12","0","1","0","0","0","1","3","0","敵単体の魔法防御力を{0}ダウン","1","132000302","41","10","魔法防御力ダウン+{0}","0.6"
"1","1","0","-1","0","12","0","1","0","0","0","1","3","0","敵単体の被クリダメを{0}％アップ","1","132000303","141","10","","6"
"1","1","99","0","0","0","0","0","180","0","1","0","7","0","","1","132010101","2","121","","0"
"1","1","0","-1","8.5","1.2","0","2","0","0","0","1","7","0","自分のＨＰを{0}回復","1","132010102","2","4","ＨＰ回復量+{0}","8.5"
"1","1","0","-1","180","0","0","2","1","176","0","1","7","0","自分を幻化状態にする","50","132010103","3","123","","0"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","132050101","4","90","魔法攻撃力アップ+{0}","15"
"1","0","0","0","15","1","0","0","0","0","0","0","0","0","自分の魔法攻撃力を{0}アップ","1","132051101","4","90","魔法攻撃力アップ+{0}","240"
"1","1","0","2160","180","1","0","2","0","0","0","1","7","0","自分に狂騒を付与する","5","132100101","1","35","","178"
"1","1","0","-1","13","0","0","1","0","0","0","1","3","0","敵単体に{0}の物理ダメージ","162.5","132100102","1","1","物理ダメージ+{0}","162.5"
"1","1","0","0","180","1","0","2","0","0","0","1","7","0","","1","132100103","0","35","","177"
"1","1","1","0","1321100","0","0","2","0","13210102","0","1","7","0","鬼化状態でない場合、鬼化状態になり以下の効果が発動する","180","132100104","1","14","","0"
"1","1","0","0","1321001","0","0","2","0","13210101","0","1","7","0","","0","132100105","3","14","","0"
"1","1","0","0","100","180","0","2","0","1","0","1","7","0","自分の物理攻撃力を{0}アップ","1","132100106","10","10","物理攻撃力アップ+{0}","100"
"1","1","0","0","2","180","0","2","0","1","0","1","7","0","自分の物理防御力を{0}アップ","1","132100107","20","10","物理防御力アップ+{0}","2"
"1","1","0","0","2","180","0","2","0","1","0","1","7","0","自分の魔法防御力を{0}アップ","1","132100108","40","10","魔法防御力アップ+{0}","2"
"1","1","0","0","0","180","0","2","0","1","0","1","7","0","自分のＨＰ吸収を{0}アップ","1","132100109","90","10","","10"
