d98df469d77a2ae4bb295f13e2579dbbc4a51a691788bf39ba6e5455883d22a7,bd9c8acf152193e7b8a27a15ed499c350a7324d53188d31975b84264b100592e,dcfbb93211a888f100d2549be64640efaa88ac03a10cfdad7f4f7b304e4ba0af,17c327117043b4df26a8bd7c8aff48fb518274a3351e44fcfe5459d71401cb55,3898e90078ce8037b09dced558691f4b891ca76ee032c916eae3a6b5c2f26380,4d8c8ff92d2ba4271d3f839ae77cc01e322b9b4c7703d9ae00bef9c2b39667a9,c9084b9459f5e23c60154603232cad1647e7ec4749d7a1cb008916eb8ae48ec4,ce8676148d31d309870baa096a4a1121f16b9ea0b0731a7a0f574c6db6b1bc17,3982931f659928e652dc036a2622bb7b1a5d258c2efc2513bbe39e0980879b2b,8399f2fb0fa6e0cfb87e2e5af5381387753f82df35fff1d77ae705d502498722,c8a2bbe30ec718bcef570c1e0c7cf454b4754e95e31a921b7906e8ae638e7fb3,ba54e9ec150fe85580cc1a20c46b4c21bd5fbad56c8f1fc2eb23cbc7665dba10,118938e947957b3367868d6689117d54d5adc59d785c99c0aef48fbbe8a48d2d,eb2a1c857f6d1931b791ef692a2add07bb7f947d5c3ef211f4d456e17f7e6cf4,2fbb9bc14c84ac44a688ca28b6326b307a92449641e03ef04d99578f835f6d21,36ed123888bf7291ca3653c783d6eb8791111b8b0e4920170c18c669013a7103,a0d76e6f37ec5255d11a2a57ef0be3183b576fcfdd510bdcd85bc1ad2b460c11,c883bee899b2874a950ee6c56fe5f4258d68cdcc25306aef983c1cb9df7f466b,5e2ade782bf6d1bff8975be48f9cc72eca97d7e3de0608a96c15938652a5ba54,2c71f015b95d56704298aac20c7b927a5183f4a294747cc30fe7f442e6cfd956,7e47a94b8ff739eae73b06ce627b5bdfd330f6468c693ad147a4addd8b25c476
"1","2","0","2","自分のＴＰを{0}回復","1","0","0","0","0","2160","200","1","0","","0","7","0","0","134600304","16"
"1","2","0","2","フィールド展開中、以下の効果が発動する","1","0","0","0","0","2160","0","134600105","134600306","","0","7","0","1","134600305","53"
"99","2","12","2","{0}ダメージ分の物理魔法吸収バリアを展開する","1","0","0","0","0","2160","32","6","0","吸収ダメージ量+{0}","0","3","0","32","134600306","6"
"99","2","20","3","味方全体の物理攻撃力を{0}アップ","1","0","0","12","0","2160","1","10","1","物理攻撃力アップ+{0}","0","3","0","20","134600307","10"
"99","2","0","3","味方全体のＴＰを{0}回復","1","0","0","0","0","2160","100","1","0","","0","3","0","0","134600308","16"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","15","134650101","90"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","240","134651101","90"
"99","2","0.6","2","対象の味方の物理・魔法防御力を{0}アップ","1","0","0","18","0","2160","1","20","1","物理防御力アップ+{0}","0","20","0","0.6","134700101","10"
"99","2","0.6","2","","1","0","0","18","0","2160","1","40","1","魔法防御力アップ+{0}","0","20","0","0.6","134700102","10"
"99","2","18","2","{0}ダメージ分の物魔吸収バリアを展開する","1","0","0","0","0","2160","32","6","0","吸収ダメージ量+{0}","0","20","0","32","134700103","6"
"99","2","18","2","対象の味方が受ける物理・魔法ダメージを{0}％カット","1","0","0","0","0","2160","15","1","0","","0","20","0","0","134700104","72"
"99","2","18","2","","1","0","0","0","0","2160","15","2","0","","0","20","0","0","134700105","72"
"99","2","12","2","対象の味方の物理攻撃力を{0}アップ","1","0","0","18","0","2160","1","10","1","物理攻撃力アップ+{0}","0","20","0","12","134700106","10"
"99","2","0","2","対象の味方の物理クリダメを{0}％アップ","1","0","0","18","0","2160","1","110","1","","0","20","0","9","134700107","10"
"1","1","1.8","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","2160","22.5","1","0","物理ダメージ+{0}","0","3","0","22.5","134700108","1"
"99","2","0.00015","2","","1","0","48","48","0","2160","15","134700106","2","","0","34","0","0.00015","134700109","26"
"99","2","0","2","","1","0","0","7.2","0","2160","15","134700108","3","","0","34","0","0.0000225","134700110","26"
"99","2","6","2","対象の味方の物理攻撃力を{0}アップ","1","0","0","12","0","2160","1","10","1","物理攻撃力アップ+{0}","0","20","0","6","134700201","10"
"99","2","0","2","対象の味方のＨＰ吸収を{0}アップ","1","0","0","12","0","2160","1","90","1","","0","20","0","1","134700202","10"
"1","2","0.05","2","毎秒ＨＰを{0}回復するフィールドを展開する","1","450","10.5","0","0","2160","0.5","3","0","１秒当たりのＨＰ回復量+{0}","0","7","1","0.5","134700203","37"
"99","2","2","2","火属性の味方のＨＰを{0}回復","1","0","0","0.2","0","2160","1","1","0","ＨＰ回復量+{0}","0","14001","0","2","134700204","4"
"99","2","0.05","2","毎秒ＨＰを{0}回復する","1","0","10.5","0","0","2160","0.5","1","1","回復量+{0}","0","14001","0","0.5","134700205","48"
"99","2","0.000075","2","","1","0","24","24","0","2160","15","134700201","2","","0","34","0","0.000075","134700206","26"
"99","2","0","2","","1","0","0","0","0","2160","0","0","0","","0","15001","0","0","134700207","94"
"99","2","6","2","対象の味方の物理攻撃力を{0}アップ","1","0","0","12","0","2160","1","10","1","物理攻撃力アップ+{0}","0","20","0","6","134700301","10"
"99","2","0","2","対象の味方のＴＰ上昇を{0}アップ","1","0","0","12","0","2160","1","80","1","","0","20","0","8","134700302","10"
"1","2","10.5","2","毎秒ＴＰを{0}回復するフィールドを展開する","1","0","450","0","0","2160","10","1","0","","0","7","1","0","134700303","96"
"99","2","1","2","火属性の味方のＴＰを{0}回復","1","0","0","0","0","2160","50","1","0","","0","14001","0","0","134700304","16"
"99","2","0","2","毎秒ＴＰを10回復する","1","0","10.5","0","0","2160","10","1","2","","0","14001","0","0","134700305","48"
"99","2","0.000075","2","","1","0","24","24","0","2160","15","134700301","2","","0","34","0","0.000075","134700306","26"
"0","0","75","0","自分の最大ＨＰを{0}アップ","1","0","0","1","0","0","1","1","0","最大ＨＰアップ+{0}","0","0","0","75","134750101","90"
"0","0","75","0","自分の最大ＨＰを{0}アップ","1","0","0","1","0","0","1","1","0","最大ＨＰアップ+{0}","0","0","0","1275","134751101","90"
"1","1","7.5","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","93.75","1","0","物理ダメージ+{0}","0","3","0","93.75","170100101","1"
"1","2","40","3","自分の物理攻撃力を{0}アップ","1","0","0","18","0","2160","1","10","1","物理攻撃力アップ+{0}","0","7","1","40","170100102","10"
"1","1","4.8","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","60","1","0","物理ダメージ+{0}","0","3","0","60","170100201","1"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","200","1","0","","0","7","0","0","170100202","16"
"99","2","0","2","自分以外の味方全員のＴＰを{0}回復","1","0","0","0","0","2160","100","1","0","","0","34","0","0","170100203","16"
"1","1","3","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","37.5","1","0","物理ダメージ+{0}","0","3","0","37.5","170100301","1"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","180","1","0","ＴＰ回復量+{0}","0","7","0","1.5","170100302","16"
"1","1","7.5","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","93.75","1","0","物理ダメージ+{0}","0","3","0","93.75","170101101","1"
"1","2","40","3","自分の物理攻撃力を{0}アップ","1","0","0","18","0","2160","1","10","1","物理攻撃力アップ+{0}","0","7","1","40","170101102","10"
"1","1","4.8","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","60","1","0","物理ダメージ+{0}","0","3","0","60","170101201","1"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","200","1","0","","0","7","0","0","170101202","16"
"99","2","0","2","自分以外の味方全員のＴＰを{0}回復","1","0","0","0","0","2160","100","1","0","","0","34","0","0","170101203","16"
"1","1","3.4","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","37.5","1","0","物理ダメージ+{0}","0","3","0","37.5","170120301","1"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","570","1","0","","0","7","0","0","170120302","16"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","15","170150101","90"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","240","170151101","90"
"1","1","5","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","62.5","1","0","物理ダメージ+{0}","0","3","0","62.5","180100101","1"
"1","1","0","1","","1","0","1","1","0","-1","6","180100103","2","","0","3","0","0.0004","180100102","26"
"1","1","0.2","1","敵単体の物理防御力を{0}ダウン","1","1","0","18","0","-1","1","21","1","物理防御力ダウン+{0}","0","3","1","0.2","180100103","10"
"1","2","12.5","3","自分の物理攻撃力を{0}アップ","1","0","0","180","0","2160","1","10","1","物理攻撃力アップ+{0}","0","7","1","12.5","180100201","10"
"1","2","0","3","自分の物理クリティカルを{0}アップ","1","0","0","180","0","2160","1","60","1","","0","7","1","25","180100202","10"
"1","2","0","3","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","0","0","180","0","2160","2","110","1","","0","7","1","5","180100203","10"
"1","2","8","3","自分の物理攻撃力を{0}アップ","1","0","0","180","0","2160","1","10","1","物理攻撃力アップ+{0}","0","7","1","8","180100301","10"
"1","1","1.8","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","22.5","1","0","物理ダメージ+{0}","0","3","0","22.5","180100302","1"
"1","2","18","3","自分の物理攻撃力を{0}アップ","1","0","0","180","0","2160","1","10","1","物理攻撃力アップ+{0}","0","7","1","18","180101201","10"
"1","2","0","3","自分の物理クリティカルを{0}アップ","1","0","0","180","0","2160","1","60","1","","0","7","1","40","180101202","10"
"1","2","0","3","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","0","0","180","0","2160","2","110","1","","0","7","1","10","180101203","10"
"1","2","1","3","自分のＴＰを{0}回復","1","0","0","0","0","-1","100","1","0","","0","7","0","0","180101204","16"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","15","180150101","90"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","240","180151101","90"
"99","1","2.4","3","敵全体に{0}の魔法ダメージ","1","0","0","0","0","2160","30","2","0","魔法ダメージ+{0}","1","3","0","30","180200101","1"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","125","1","0","ＴＰ回復量+{0}","0","7","0","1.25","180200201","16"
"1","2","8","1","自分の魔法攻撃力を{0}アップ","1","1","0","180","0","0","1","30","1","魔法攻撃力アップ+{0}","0","7","1","8","180200202","10"
"1","2","0","1","自分の魔法クリティカルを{0}アップ","1","1","0","180","0","0","1","70","1","魔法クリティカルアップ+{0}","0","7","1","25","180200203","10"
"1","2","0","1","自分の魔法攻撃クリティカル時のダメージを5％アップ","1","1","0","180","0","0","2","120","1","","0","7","1","5","180200204","10"
"1","1","0","1","","1","0","0","0","1","2160","0","1","0","","0","3","0","0","180200301","7"
"99","1","1.2","2","範囲内の敵に{0}の魔法ダメージ","1","0","0","0","0","400","15","2","0","魔法ダメージ+{0}","0","3","0","15","180200302","1"
"99","2","2.5","3","対象の味方の魔法攻撃力を{0}アップ","1","1","0","180","0","2160","1","30","1","魔法攻撃力アップ+{0}","0","21","0","2.5","180200303","10"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","150","1","0","ＴＰ回復量+{0}","0","7","0","1.5","180201201","16"
"1","2","8","1","自分の魔法攻撃力を{0}アップ","1","1","0","180","0","0","1","30","1","魔法攻撃力アップ+{0}","0","7","1","8","180201202","10"
"1","2","0","1","自分の魔法クリティカルを{0}アップ","1","1","0","180","0","0","1","70","1","魔法クリティカルアップ+{0}","0","7","1","25","180201203","10"
"1","2","0","1","自分の魔法攻撃クリティカル時のダメージを5％アップ","1","1","0","180","0","0","2","120","1","","0","7","1","5","180201204","10"
"0","0","0","0","","1","0","0","0","0","0","5","1","0","","0","7","0","0","180201205","45"
"1","2","2","1","","1","0","0","0","0","0","21","180201202","2","","0","7","0","2","180201206","26"
"1","2","0","1","","1","0","0","0","0","0","21","180201204","2","","0","7","0","1","180201207","26"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","450","1","0","ＴＰ回復量+{0}","0","7","0","0","180220201","16"
"1","2","10","1","自分の魔法攻撃力を{0}アップ","1","1","0","180","0","0","1","30","1","魔法攻撃力アップ+{0}","0","7","1","-512","180220202","10"
"1","2","0","1","自分の魔法クリティカルを{0}アップ","1","1","0","180","0","0","1","70","1","魔法クリティカルアップ+{0}","0","7","1","25","180220203","10"
"1","2","0","1","自分の魔法攻撃クリティカル時のダメージを5％アップ","1","1","0","180","0","0","2","120","1","","0","7","1","5","180220204","10"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","540","1","0","","0","7","0","0","180221201","16"
"1","2","10","1","自分の魔法攻撃力を{0}アップ","1","1","0","180","0","0","1","30","1","魔法攻撃力アップ+{0}","0","7","1","-512","180221202","10"
"1","2","0","1","自分の魔法クリティカルを{0}アップ","1","1","0","180","0","0","1","70","1","魔法クリティカルアップ+{0}","0","7","1","25","180221203","10"
"1","2","0","1","自分の魔法攻撃クリティカル時のダメージを5％アップ","1","1","0","180","0","0","2","120","1","","0","7","1","5","180221204","10"
"0","0","0","0","","1","0","0","0","0","0","5","1","0","","0","7","0","0","180221205","45"
"1","2","2","1","","1","0","0","0","0","0","21","180221202","2","","0","7","0","2","180221206","26"
"1","2","0","1","","1","0","0","0","0","0","21","180221204","2","","0","7","0","1","180221207","26"
"0","0","15","0","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","0","1","4","0","魔法攻撃力アップ+{0}","0","0","0","15","180250101","90"
"0","0","15","0","自分の魔法攻撃力を{0}アップ","1","0","0","1","0","0","1","4","0","魔法攻撃力アップ+{0}","0","0","0","240","180251101","90"
"99","1","0","1","","1","0","0","0","0","750","4","180300102","6","","0","3","0","0.3","180300101","26"
"99","1","2.4","1","範囲内の敵に{0}の物理ダメージ","1","0","0","0","0","750","30","1","0","物理ダメージ+{0}","1","3","0","30","180300102","1"
"99","1","10","3","","1","0","0","0","0","2160","4","180300202","2","","0","3","0","10","180300201","26"
"1","2","10","1","自分の物理攻撃力を{0}アップ","1","1","0","12","0","0","1","10","1","物理攻撃力アップ+{0}","0","7","0","10","180300202","10"
"99","1","0","3","","1","0","0","0","0","2160","4","180300204","2","","0","3","0","50","180300203","26"
"1","2","0","1","自分の物理クリティカルを{0}アップ","1","1","0","12","0","0","1","60","1","","0","7","0","50","180300204","10"
"99","1","0","3","","1","0","0","0","0","2160","4","180300206","2","","0","3","0","8","180300205","26"
"1","2","0","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","0","0","12","0","0","2","110","1","","0","7","1","8","180300206","10"
"99","1","1.2","1","範囲内の敵に{0}の物理ダメージ","1","0","0","0","0","750","15","1","0","物理ダメージ+{0}","0","3","0","15","180300301","1"
"99","1","5","1","","1","0","0","0","0","750","4","180300303","2","","0","3","0","5","180300302","26"
"1","2","5","1","自分の物理攻撃力を{0}アップ","1","1","0","12","0","0","1","10","1","物理攻撃力アップ+{0}","0","7","0","5","180300303","10"
"99","1","10","3","","1","0","0","0","0","2160","4","180301202","2","","0","3","0","10","180301201","26"
"1","2","18","1","自分の物理攻撃力を{0}アップ","1","1","0","18","0","0","1","10","1","物理攻撃力アップ+{0}","0","7","0","18","180301202","10"
"99","1","0","3","","1","0","0","0","0","2160","4","180301204","2","","0","3","0","50","180301203","26"
"1","2","0","1","自分の物理クリティカルを{0}アップ","1","1","0","18","0","0","1","60","1","","0","7","0","80","180301204","10"
"99","1","0","3","","1","0","0","0","0","2160","4","180301206","2","","0","3","0","8","180301205","26"
"1","2","0","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","1","0","0","18","0","0","2","110","1","","0","7","1","8","180301206","10"
"1","2","0","1","自分のＴＰを{0}回復","1","0","0","0","0","0","70","1","0","","0","7","0","0","180301207","16"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","15","180350101","90"
"0","0","15","0","自分の物理攻撃力を{0}アップ","1","0","0","1","0","0","1","2","0","物理攻撃力アップ+{0}","0","0","0","240","180351101","90"
"1","2","0","1","","1","0","0","0","0","0","0","180400102","1","","0","7","0","2.7","180400101","26"
"1","1","5.4","1","敵単体に{0}の物理ダメージ","1","0","0","0","0","-1","60","1","0","物理ダメージ+{0}","0","3","0","60","180400102","1"
"1","2","0","1","","1","1","0","0","0","0","0","950","180400104","","0","7","0","0","180400103","23"
