3bbb0ef125bbe23b84040b66cdcd6b5307a615f4f2ec2c60202e5bda98bcbf45,69bf2bbbf0d5733f4f120ea36cfa7f98790c83787b922450f5fc6d7e4c02bace,37c05769ff3e3d9eac2cd3ff893dd9050d4a2a6dcdab708e51e4a5e80192b0a2,c38b3126be781f04f146ff3a1db27e197518a4c00638c79723e195f2f429bab7,21b5efbb59ea58f706e2cb747da94f1c743edf1f530d41d58d1c4c1376da1f89,d3f1dd94463a10e68c117031e327354f26ec642e53f441b82cceaa8c6c4c132a,65e0130c0717d94447a4a0c4938ba9fc91bcd481693ef427c5c98bb43f622dfd,edc03e9d2ccb44dddd20030a27abe561dbba57e4a1b2adb63daca6303bf25f91,f320c72636bac51f483ebf4fde2db9339134697228e25dfed9cf868748c9f676,1a8fc92f7b1170a13a5b96f5450ffbde43e3e534cc7db76e38ef502500a8a5ff,e07ad4bb9fe1db91e0f8fd6266cdb1726d63b768743e7d107a4b45f6550f5a63,491b976798437e6adfacb81093f9270e1afa06785e6fcba6996d449a4db83eec,f64ef529c8305831143a7d3ed5c6425e1a4006eb8adb47723016b8ff54675b15,d550f82d01d7fec13d4caeb620508da9be6b3eb88939c6be184995a29adc4d6c,400308a260c98012e4fcef0680d907066805521f749e3f80cbb5dba98edb3ab0,0b8604842e0b3eb1a503d507ce6c0bc9265db734949694c94010cfb28c47139e,0b6d6a309ccad89d0a8aa3505301ef5a3700354301e1c7d3699336de3d0f83f5,d2b3741cd5c2a7f66e3e4e7c2a31c0d4da9d4959dc2bf703fb9981bb8c1aea58,fdf61a47e0c094ff4f30d1e008ecb6a3cf56a59f299f63562bff3eefbebbd1e1,278c67e3932b14d5043bf37602adcac7c114237fed2a375401f680f43c145722,26e1257804cd97e536403a8bba1121903276874ee5ffdc69e75758d6a8e4f906
"3000","0","23","0","0","2","0","0","34","216700106","1","0","3","0","99","216700107","999","","2","1",""
"3000","0","10","0","0","0","0","0","34","216700107","1","1","3","7","99","1","30","","2","2",""
"3000","0","17","0","0","0","0","0","3","216700201","1","90","3","0","99","0","7","","2","100",""
"3000","0","4","0","0","0","0","0","3","216700202","1","10000","3","0","99","0","1","","2","1",""
"3000","0","26","0","0","0.1","0","0","7","216700203","1","0","3","90","1","5","216700204","","2","8",""
"3000","0","48","0","0","0","0","0","3","216700204","1","0","3","0","99","2","1","","2","75",""
"3000","0","93","0","0","0","0","0","4","216800101","1","0","3","0","1","0","0","","1","0",""
"3000","0","1","0","99999","100","0","0","4","216800102","1","0","3","0","1","0","2","","1","0",""
"3000","0","17","0","0","0","0","0","3","216800201","1","90","3","0","99","0","7","","2","100",""
"0","0","99","0","0","0","3000","0","7","216800202","1","90","1","0","1","0","2","","2","2",""
"3000","0","108","0","0","0","0","0","3","216900101","1","0","3","0","99","0","6101321","","1","0",""
"3000","1","10","0","1","200000","0","0","3","216900102","1","0","3","120","1","1","10","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900103","1","0","3","120","1","1","20","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900104","1","0","3","120","1","1","40","","1","1",""
"3000","1","10","0","1","50","0","0","3","216900105","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216900201","1","0","3","0","99","0","6101322","","1","0",""
"3000","1","10","0","1","300000","0","0","3","216900202","1","0","3","120","1","1","10","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900203","1","0","3","120","1","1","40","","1","1",""
"3000","0","71","0","0","100000","0","120","3","216900204","1","0","3","0","1","144","1","","1","1",""
"3000","0","108","0","0","0","0","0","3","216900301","1","0","3","0","99","0","6101323","","1","0",""
"3000","1","10","0","1","200000","0","0","3","216900302","1","0","3","120","1","1","10","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900303","1","0","3","120","1","1","20","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900304","1","0","3","120","1","1","40","","1","1",""
"3000","1","10","0","1","50","0","0","3","216900305","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216900401","1","0","3","0","99","0","6101324","","1","0",""
"3000","1","10","0","1","500000","0","0","3","216900402","1","0","3","120","1","1","10","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900403","1","0","3","120","1","1","40","","1","1",""
"3000","0","100","0","0","0","0","0","3","216900404","1","120","3","0","1","0","1","","1","-1",""
"3000","0","108","0","0","0","0","0","3","216900501","1","0","3","0","99","0","6101325","","1","0",""
"3000","1","10","0","1","500000","0","0","3","216900502","1","0","3","120","1","1","10","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900503","1","0","3","120","1","1","40","","1","1",""
"3000","0","100","0","0","0","0","0","3","216900504","1","120","3","0","1","0","1","","1","-1",""
"3000","0","108","0","0","0","0","0","3","216900601","1","0","3","0","99","0","6101326","","1","0",""
"3000","1","10","0","1","300000","0","0","3","216900602","1","0","3","120","1","1","10","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900603","1","0","3","120","1","1","40","","1","1",""
"3000","0","71","0","0","100000","0","120","3","216900604","2","0","3","0","1","144","1","","1","1",""
"3000","0","108","0","0","0","0","0","3","216900701","1","0","3","0","99","0","6101327","","1","0",""
"3000","1","10","0","1","500000","0","0","3","216900702","1","0","3","120","1","1","30","","1","1",""
"3000","1","10","0","1","3000","0","0","3","216900703","1","0","3","120","1","1","40","","1","1",""
"3000","0","100","0","0","0","0","0","3","216900704","1","120","3","0","1","0","1","","1","-1",""
"3000","0","10","0","1","0","0","0","24","216901101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216901201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","98","0","1","90","0","0","24","216901301","1","0","3","0","1","0","0","","2","0.5",""
"3000","0","108","0","0","0","0","0","3","216901401","1","0","3","0","99","0","6101600","","1","0",""
"3000","0","10","0","2","350000","0","0","3","216901402","1","0","3","120","1","1","10","","1","1",""
"3000","0","10","0","2","40","0","0","3","216901403","1","0","3","120","1","1","80","","1","1",""
"3000","0","28","0","0","0","0","0","3","216901404","1","102801","3","0","99","216901405","720","","1","0",""
"3000","0","10","0","2","20","0","0","3","216901405","1","0","3","120","99","1","80","","1","1",""
"3000","0","83","0","0","0","0","0","3","216901406","1","120","3","0","99","0","2","","1","0.75",""
"3000","0","35","0","0","152","0","0","3","216901407","1","90","3","1","99","0","0","","1","1",""
"3000","0","28","0","0","0","0","0","3","216901408","1","105301","3","0","99","216901409","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216901409","1","0","3","120","99","1","10","","1","1",""
"3000","0","16","0","2","0","0","0","3","216901410","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216901501","1","110301","3","0","99","216901502","720","","1","0",""
"3000","0","10","0","2","20","0","0","3","216901502","1","0","3","120","99","1","80","","1","1",""
"3000","0","83","0","0","0","0","0","3","216901503","1","120","3","0","99","0","2","","1","0.75",""
"3000","0","35","0","0","152","0","0","3","216901504","1","90","3","1","99","0","0","","1","1",""
"3000","0","28","0","0","0","0","0","3","216901505","1","114501","3","0","99","216901506","720","","1","0",""
"3000","0","10","0","2","1500","0","0","3","216901506","1","0","3","120","99","1","20","","1","1",""
"3000","0","10","0","2","1500","0","0","3","216901507","1","0","3","120","99","1","40","","1","1",""
"3000","0","28","0","0","0","0","0","3","216901508","1","127501","3","0","99","216901509","720","","1","0",""
"3000","0","100","0","0","0","0","0","3","216901509","1","120","3","0","99","0","1","","1","2",""
"3000","0","48","0","0","0","120","0","3","216901510","1","0","3","0","99","3","1","","1","7500",""
"3000","0","28","0","0","0","0","0","3","216901601","1","125201","3","0","99","216901602","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216901602","1","0","3","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216901603","1","0","3","120","99","1","41","","2","1",""
"3000","0","28","0","0","0","0","0","3","216901604","1","114201","3","0","99","216901605","720","","1","0",""
"3000","0","100","0","0","0","0","0","3","216901605","1","120","3","0","99","0","1","","1","2",""
"3000","0","48","0","0","0","120","0","3","216901606","1","0","3","0","99","3","1","","1","7500",""
"3000","0","28","0","0","0","0","0","3","216901607","1","133501","3","0","99","216901608","720","","1","0",""
"3000","0","10","0","2","100000","0","0","3","216901608","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216901609","1","0","3","0","1","0","4","","1","500",""
"3000","0","73","0","0","10000","0","-1","24","216902101","1","90","3","0","1","0","3","","2","0",""
"3000","0","35","0","0","163","0","0","24","216902102","1","120","3","1","1","1","0","","2","1",""
"3000","0","10","0","1","0","0","0","24","216902201","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216902301","1","1","3","90","1","0","1040","","2","1",""
"3000","0","26","0","1","1","0","0","7","216902401","1","-0.01","3","0","1","1","216902402","","2","4",""
"3000","0","98","0","1","90","0","0","24","216902402","1","0","3","0","1","0","0","","2","0",""
"3000","0","108","0","0","0","0","0","3","216902501","1","0","3","0","99","0","6101620","","1","0",""
"3000","0","10","0","2","400000","0","0","3","216902502","1","0","3","120","1","1","10","","1","1",""
"3000","0","10","0","2","100","0","0","3","216902503","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216902504","1","0","3","0","99","0","6101621","","1","0",""
"3000","0","10","0","2","400000","0","0","3","216902505","1","0","3","120","1","1","30","","1","1",""
"3000","0","10","0","2","100","0","0","3","216902506","1","0","3","120","1","1","80","","1","1",""
"3000","0","28","0","0","0","0","0","3","216902601","1","123001","3","0","99","216902602","720","","1","0",""
"3000","0","10","0","2","1500","0","0","3","216902602","1","0","3","120","99","1","20","","1","1",""
"3000","0","10","0","2","1500","0","0","3","216902603","1","0","3","120","99","1","40","","1","1",""
"3000","0","28","0","0","0","0","0","3","216902604","1","106901","3","0","99","216902605","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216902605","1","0","3","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216902606","1","0","3","120","99","1","41","","2","1",""
"3000","0","28","0","0","0","0","0","3","216902701","1","106801","3","0","99","216902702","720","","1","0",""
"3000","0","10","0","2","150000","0","0","3","216902702","1","0","3","120","99","1","10","","1","1",""
"3000","0","16","0","2","0","0","0","3","216902703","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216902704","1","121201","3","0","99","216902705","720","","1","0",""
"3000","0","10","0","2","150000","0","0","3","216902705","1","0","3","120","99","1","10","","1","1",""
"3000","0","16","0","2","0","0","0","3","216902706","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216902707","1","126601","3","0","99","216902708","720","","1","0",""
"3000","0","10","0","2","150000","0","0","3","216902708","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216902709","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216902801","1","115001","3","0","99","216902802","720","","1","0",""
"3000","0","100","0","0","0","0","0","3","216902802","1","120","3","0","99","0","1","","1","2",""
"3000","0","48","0","0","0","120","0","3","216902803","1","0","3","0","99","3","1","","1","10000",""
"3000","0","28","0","0","0","0","0","3","216902804","1","133801","3","0","99","216902805","720","","1","0",""
"3000","0","10","0","2","25","0","0","3","216902805","1","0","3","120","99","1","80","","1","1",""
"3000","0","83","0","0","0","0","0","3","216902806","1","120","3","0","99","0","2","","1","0.75",""
"3000","0","35","0","0","152","0","0","3","216902807","1","90","3","1","99","0","0","","1","1",""
"3000","0","10","0","1","0","0","0","24","216903101","1","1","3","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216903201","1","1","3","90","1","0","1040","","2","1",""
"3000","0","26","0","1","1","0","0","7","216903301","1","-0.01","3","0","1","1","216903302","","2","4",""
"3000","0","98","0","1","90","0","0","24","216903302","1","0","3","0","1","0","0","","2","0",""
"3000","0","108","0","0","0","0","0","3","216903401","1","0","3","0","99","0","6101640","","1","0",""
"3000","0","10","0","2","500000","0","0","3","216903402","1","0","3","120","1","1","10","","1","1",""
"3000","0","10","0","2","100","0","0","3","216903403","1","0","3","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216903404","1","0","3","0","99","0","6101641","","1","0",""
"3000","0","10","0","2","500000","0","0","3","216903405","1","0","3","120","1","1","30","","1","1",""
"3000","0","10","0","2","100","0","0","3","216903406","1","0","3","120","1","1","80","","1","1",""
"3000","0","28","0","0","0","0","0","3","216903501","1","105401","3","0","99","216903502","720","","1","0",""
"3000","0","10","0","2","1500","0","0","3","216903502","1","0","3","120","99","1","20","","1","1",""
"3000","0","10","0","2","1500","0","0","3","216903503","1","0","3","120","99","1","40","","1","1",""
"3000","0","28","0","0","0","0","0","3","216903504","1","118101","3","0","99","216903505","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216903505","1","0","3","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216903506","1","0","3","120","99","1","41","","2","1",""
"3000","0","28","0","0","0","0","0","3","216903507","1","104201","3","0","99","216903508","720","","1","0",""
"3000","0","10","0","2","250000","0","0","3","216903508","1","0","3","120","99","1","10","","1","1",""
"3000","0","16","0","2","0","0","0","3","216903509","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216903601","1","108401","3","0","99","216903602","720","","1","0",""
"3000","0","10","0","2","250000","0","0","3","216903602","1","0","3","120","99","1","10","","1","1",""
"3000","0","16","0","2","0","0","0","3","216903603","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216903604","1","117301","3","0","99","216903605","720","","1","0",""
"3000","0","100","0","0","0","0","0","3","216903605","1","120","3","0","99","0","1","","1","2",""
"3000","0","48","0","0","0","120","0","3","216903606","1","0","3","0","99","3","1","","1","10000",""
"3000","0","28","0","0","0","0","0","3","216903607","1","126901","3","0","99","216903608","720","","1","0",""
"3000","0","10","0","2","250000","0","0","3","216903608","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216903609","1","0","3","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216903701","1","105901","3","0","99","216903702","720","","1","0",""
"3000","0","10","0","2","25","0","0","3","216903702","1","0","3","120","99","1","80","","1","1",""
"3000","0","83","0","0","0","0","0","3","216903703","1","120","3","0","99","0","2","","1","0.75",""
"3000","0","35","0","0","152","0","0","3","216903704","1","90","3","1","99","0","0","","1","1",""
"3000","0","28","0","0","0","0","0","3","216903705","1","134401","3","0","99","216903706","720","","1","0",""
"3000","0","10","0","2","250000","0","0","3","216903706","1","0","3","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216903707","1","0","3","0","99","0","4","","1","500",""
"3000","0","10","0","1","0","0","0","24","216904101","1","1","6","90","1","0","1020","","2","1",""
"3000","0","10","0","1","0","0","0","24","216904201","1","1","6","90","1","0","1040","","2","1",""
"3000","0","26","0","1","1","0","0","7","216904301","1","-0.01","6","0","1","1","216904302","","2","4",""
"3000","0","98","0","1","90","0","0","24","216904302","1","0","6","0","1","0","0","","2","0",""
"3000","0","108","0","0","0","0","0","3","216904401","1","0","6","0","99","0","6101660","","1","0",""
"3000","0","10","0","2","500000","0","0","3","216904402","1","0","6","120","1","1","10","","1","1",""
"3000","0","10","0","2","100","0","0","3","216904403","1","0","6","120","1","1","80","","1","1",""
"3000","0","108","0","0","0","0","0","3","216904404","1","0","6","0","99","0","6101661","","1","0",""
"3000","0","10","0","2","500000","0","0","3","216904405","1","0","6","120","1","1","30","","1","1",""
"3000","0","10","0","2","100","0","0","3","216904406","1","0","6","120","1","1","80","","1","1",""
"3000","0","28","0","0","0","0","0","3","216904501","1","116701","6","0","99","216904502","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216904502","1","0","6","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216904503","1","0","6","120","99","1","41","","2","1",""
"3000","0","28","0","0","0","0","0","3","216904504","1","122101","6","0","99","216904505","720","","1","0",""
"3000","0","10","0","2","250000","0","0","3","216904505","1","0","6","120","99","1","10","","1","1",""
"3000","0","16","0","2","0","0","0","3","216904506","1","0","6","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216904507","1","127801","6","0","99","216904508","720","","1","0",""
"3000","0","10","0","2","250000","0","0","3","216904508","1","0","6","120","99","1","30","","1","1",""
"3000","0","16","0","2","0","0","0","3","216904509","1","0","6","0","99","0","4","","1","500",""
"3000","0","28","0","0","0","0","0","3","216904601","1","134601","6","0","99","216904602","720","","1","0",""
"3000","0","10","0","2","1000","0","0","3","216904602","1","0","6","120","99","1","21","","2","1",""
"3000","0","10","0","2","1000","0","0","3","216904603","1","0","6","120","99","1","41","","2","1",""
