e481cfd87426479cd75d9a59211c37dd7aea0b6b2a46f7aeaa3848e36ef29ca1,5b0a45d667cbaa487e8997a8e6924780677ae2f63f8e55cb5a99050b7fe4b47d,77b88a4ec6823f30ff5c39a8e0cc29dbe99d63efd1bcb5af1962842e2f53f19c,09b0433d2970ec290c8672393bed662960d442f7ee09623ef7fc7a1d344e043f,2956842b61c2e007c7aa41c35e66c9822cd8fe281d1c9ed93142b8feeabf8ad7,9938a7261e059cd12a4d824f64a393a2d4dcb6bce6a000d693ef5c2568f0a66c,19c484ce500a1240214df946652fa3c2f651df7a92ead555a4964604c0df0128,486b37b9aa9a77ac33e41e24affddeb316a5de3583e5758872c2217f4d22fb2f,8e113cf074c1ab2169cdab05c5e04bc8db1fdccd6f242d98ea4476df70d55e8e,b69129c8732e56cc0bb8d8d9315f29a7e23f348fd7003400da43e4493774449f,ea479ff9a77d17db412c2bb15c2afc48bd93d6e7ece859f32e468cb9d270917e,fc50b376250d38f42d47ebd27a95ef03ed6cb600474755b65fda7cc364ab2ae7
"10107031","119901","6","10107","1","2022/12/16 12:00:00","0","5080005","1003","0","2022/12/23 20:59:59","5080450"
"10107032","119901","8","10107","1","2022/12/16 12:00:00","0","5080005","1003","0","2022/12/23 20:59:59","5080451"
"10108001","124701","124701","10108","0","2022/12/31 12:00:00","0","0","1004","0","2023/01/14 20:59:59","5108401"
"10108002","124701","124701","10108","1","2022/12/31 12:00:00","0","5108002","1004","0","2023/01/14 20:59:59","5108421"
"10108003","124501","1010803","10108","0","2022/12/31 12:00:00","1","0","1002","0","2023/01/14 20:59:59","5108402"
"10108004","124501","1010803","10108","1","2022/12/31 12:00:00","1","5108002","1002","0","2023/01/14 20:59:59","5108422"
"10108005","124501","2","10108","0","2022/12/31 12:00:00","0","0","1003","0","2023/01/14 20:59:59","5108406"
"10108006","124501","2","10108","1","2022/12/31 12:00:00","0","5108002","1003","0","2023/01/14 20:59:59","5108426"
"10108007","124601","4","10108","0","2022/12/31 12:00:00","0","0","1003","0","2023/01/14 20:59:59","5108407"
"10108008","124601","4","10108","1","2022/12/31 12:00:00","0","5108002","1003","0","2023/01/14 20:59:59","5108427"
"10108009","124701","7","10108","0","2022/12/31 12:00:00","0","0","1003","0","2023/01/14 20:59:59","5108408"
"10108010","124701","7","10108","1","2022/12/31 12:00:00","0","5108002","1003","0","2023/01/14 20:59:59","5108428"
"10108011","124601","10","10108","1","2022/12/31 12:00:00","0","5108002","1003","0","2023/01/14 20:59:59","5108429"
"10108012","124501","13","10108","0","2022/12/31 12:00:00","0","0","1003","0","2023/01/14 20:59:59","5108410"
"10108013","124501","13","10108","1","2022/12/31 12:00:00","0","5108002","1003","0","2023/01/14 20:59:59","5108430"
"10108014","124501","15","10108","0","2022/12/31 12:00:00","0","0","1003","0","2023/01/14 20:59:59","5108411"
"10108015","124501","15","10108","1","2022/12/31 12:00:00","0","5108002","1003","0","2023/01/14 20:59:59","5108431"
"10109001","120801","120801","10109","0","2023/01/16 12:00:00","0","0","1004","0","2023/01/23 20:59:59","5082401"
"10109002","120701","1010903","10109","0","2023/01/16 12:00:00","1","0","1002","0","2023/01/23 20:59:59","5082402"
"10109003","120701","1010903","10109","1","2023/01/16 12:00:00","1","5082002","1002","0","2023/01/23 20:59:59","5082422"
"10109004","120701","1010903","10109","1","2023/01/16 12:00:00","1","5082004","1002","0","2023/01/23 20:59:59","5082442"
"10109005","120701","1010903","10109","1","2023/01/16 12:00:00","1","5082005","1002","0","2023/01/23 20:59:59","5082402"
"10109006","120801","10","10109","0","2023/01/16 12:00:00","0","0","1001","0","2023/01/23 20:59:59","5082403"
"10109007","120801","10","10109","1","2023/01/16 12:00:00","0","5082002","1001","0","2023/01/23 20:59:59","5082423"
"10109008","120801","10","10109","1","2023/01/16 12:00:00","0","5082004","1001","0","2023/01/23 20:59:59","5082443"
"10109009","120801","10","10109","1","2023/01/16 12:00:00","0","5082005","1001","0","2023/01/23 20:59:59","5082403"
"10109010","120902","20","10109","0","2023/01/16 12:00:00","0","0","1001","0","2023/01/23 20:59:59","5082404"
"10109011","120902","20","10109","1","2023/01/16 12:00:00","0","5082002","1001","0","2023/01/23 20:59:59","5082424"
"10109012","120902","20","10109","1","2023/01/16 12:00:00","0","5082004","1001","0","2023/01/23 20:59:59","5082444"
"10109013","120902","20","10109","1","2023/01/16 12:00:00","0","5082005","1001","0","2023/01/23 20:59:59","5082404"
"10109014","120701","30","10109","0","2023/01/16 12:00:00","0","0","1001","0","2023/01/23 20:59:59","5082405"
"10109015","120701","30","10109","1","2023/01/16 12:00:00","0","5082002","1001","0","2023/01/23 20:59:59","5082425"
"10109016","120701","30","10109","1","2023/01/16 12:00:00","0","5082004","1001","0","2023/01/23 20:59:59","5082445"
"10109017","120701","30","10109","1","2023/01/16 12:00:00","0","5082005","1001","0","2023/01/23 20:59:59","5082405"
"10109018","120701","2","10109","0","2023/01/16 12:00:00","0","0","1003","0","2023/01/23 20:59:59","5082406"
"10109019","120701","2","10109","1","2023/01/16 12:00:00","0","5082002","1003","0","2023/01/23 20:59:59","5082426"
"10109020","120701","2","10109","1","2023/01/16 12:00:00","0","5082004","1003","0","2023/01/23 20:59:59","5082446"
"10109021","120701","2","10109","1","2023/01/16 12:00:00","0","5082005","1003","0","2023/01/23 20:59:59","5082406"
"10109022","120801","3","10109","0","2023/01/16 12:00:00","0","0","1003","0","2023/01/23 20:59:59","5082407"
"10109023","120801","3","10109","1","2023/01/16 12:00:00","0","5082002","1003","0","2023/01/23 20:59:59","5082427"
"10109024","120801","3","10109","1","2023/01/16 12:00:00","0","5082004","1003","0","2023/01/23 20:59:59","5082447"
"10109025","120801","3","10109","1","2023/01/16 12:00:00","0","5082005","1003","0","2023/01/23 20:59:59","5082407"
"10109026","120902","4","10109","0","2023/01/16 12:00:00","0","0","1003","0","2023/01/23 20:59:59","5082408"
"10109027","120902","4","10109","1","2023/01/16 12:00:00","0","5082002","1003","0","2023/01/23 20:59:59","5082428"
"10109028","120902","4","10109","1","2023/01/16 12:00:00","0","5082004","1003","0","2023/01/23 20:59:59","5082448"
"10109029","120902","4","10109","1","2023/01/16 12:00:00","0","5082005","1003","0","2023/01/23 20:59:59","5082408"
"10109030","120701","5","10109","0","2023/01/16 12:00:00","0","0","1003","0","2023/01/23 20:59:59","5082409"
"10109031","120701","5","10109","1","2023/01/16 12:00:00","0","5082002","1003","0","2023/01/23 20:59:59","5082429"
"10109032","120701","5","10109","1","2023/01/16 12:00:00","0","5082004","1003","0","2023/01/23 20:59:59","5082449"
"10109033","120701","5","10109","1","2023/01/16 12:00:00","0","5082005","1003","0","2023/01/23 20:59:59","5082409"
"10109034","120801","6","10109","0","2023/01/16 12:00:00","0","0","1003","0","2023/01/23 20:59:59","5082410"
"10109035","120801","6","10109","1","2023/01/16 12:00:00","0","5082002","1003","0","2023/01/23 20:59:59","5082430"
"10109036","120801","6","10109","1","2023/01/16 12:00:00","0","5082004","1003","0","2023/01/23 20:59:59","5082450"
"10109037","120801","6","10109","1","2023/01/16 12:00:00","0","5082005","1003","0","2023/01/23 20:59:59","5082410"
"10109038","120801","8","10109","0","2023/01/16 12:00:00","0","0","1003","0","2023/01/23 20:59:59","5082411"
"10109039","120801","8","10109","1","2023/01/16 12:00:00","0","5082002","1003","0","2023/01/23 20:59:59","5082431"
"10109040","120801","8","10109","1","2023/01/16 12:00:00","0","5082004","1003","0","2023/01/23 20:59:59","5082451"
"10109041","120801","8","10109","1","2023/01/16 12:00:00","0","5082005","1003","0","2023/01/23 20:59:59","5082411"
"10110001","102901","1011003","10110","0","2023/01/31 12:00:00","1","0","1002","0","2023/02/22 20:59:59","5110442"
"10110002","106101","2","10110","0","2023/01/31 12:00:00","0","0","1003","0","2023/02/22 20:59:59","5110446"
"10110003","124901","124901","10110","0","2023/01/31 12:00:00","0","0","1004","0","2023/02/22 20:59:59","5110401"
"10110004","102901","1011003","10110","1","2023/01/31 12:00:00","1","5110001","1002","0","2023/02/22 20:59:59","5110402"
"10110005","106102","2","10110","1","2023/01/31 12:00:00","0","5110001","1003","0","2023/02/22 20:59:59","5110406"
"10110006","102901","4","10110","0","2023/01/31 12:00:00","0","0","1003","0","2023/02/22 20:59:59","5110407"
"10110007","106501","7","10110","0","2023/01/31 12:00:00","0","0","1003","0","2023/02/22 20:59:59","5110408"
"10110009","124901","124901","10110","1","2023/01/31 12:00:00","0","5110005","1004","0","2023/02/22 20:59:59","5110421"
"10110010","124801","1011003","10110","1","2023/01/31 12:00:00","1","5110005","1002","0","2023/02/22 20:59:59","5110422"
"10110011","125002","2","10110","1","2023/01/31 12:00:00","0","5110005","1003","0","2023/02/22 20:59:59","5110426"
"10110012","124801","4","10110","1","2023/01/31 12:00:00","0","5110005","1003","0","2023/02/22 20:59:59","5110427"
"10110013","124901","7","10110","1","2023/01/31 12:00:00","0","5110005","1003","0","2023/02/22 20:59:59","5110428"
"10111001","125002","1011103","10111","0","2023/02/07 12:00:00","1","0","1002","0","2023/02/22 20:59:59","5111402"
"10111002","125002","10","10111","0","2023/02/07 12:00:00","0","0","1003","0","2023/02/22 20:59:59","5111406"
"10111003","124801","12","10111","0","2023/02/07 12:00:00","0","0","1003","0","2023/02/22 20:59:59","5111407"
"10111004","124901","17","10111","0","2023/02/07 12:00:00","0","0","1003","0","2023/02/22 20:59:59","5111408"
"10111005","125001","23","10111","1","2023/02/07 12:00:00","0","5111005","1003","0","2023/02/22 20:59:59","5111411"
"10111006","125001","1011103","10111","1","2023/02/07 12:00:00","1","5111004","1002","0","2023/02/22 20:59:59","5111442"
"10111007","125001","10","10111","1","2023/02/07 12:00:00","0","5111004","1003","0","2023/02/22 20:59:59","5111446"
"10111008","125001","1011103","10111","1","2023/02/07 12:00:00","1","5111005","1002","0","2023/02/22 20:59:59","5111422"
"10111009","125001","10","10111","1","2023/02/07 12:00:00","0","5111005","1003","0","2023/02/22 20:59:59","5111426"
"10111010","124801","12","10111","1","2023/02/07 12:00:00","0","5111005","1003","0","2023/02/22 20:59:59","5111427"
"10111011","124901","17","10111","1","2023/02/07 12:00:00","0","5111005","1003","0","2023/02/22 20:59:59","5111428"
"10111012","125001","0","10111","1","2023/02/07 12:00:00","0","5111005","1003","0","2023/02/22 20:59:59","5111431"
"10112001","106401","1011203","10112","0","2023/02/09 12:00:00","1","0","1002","0","2023/02/26 20:59:59","5084402"
"10112002","106401","10","10112","0","2023/02/09 12:00:00","0","0","1001","0","2023/02/26 20:59:59","5084403"
"10112003","106001","20","10112","0","2023/02/09 12:00:00","0","0","1001","0","2023/02/26 20:59:59","5084404"
"10112004","105901","30","10112","0","2023/02/09 12:00:00","0","0","1001","0","2023/02/26 20:59:59","5084405"
"10112005","106001","2","10112","1","2023/02/09 12:00:00","0","5084003","1003","0","2023/02/26 20:59:59","5084406"
"10112006","105901","3","10112","1","2023/02/09 12:00:00","0","5084003","1003","0","2023/02/26 20:59:59","5084407"
"10112007","106401","4","10112","1","2023/02/09 12:00:00","0","5084003","1003","0","2023/02/26 20:59:59","5084408"
"10112008","106401","1011203","10112","1","2023/02/09 12:00:00","1","5084003","1002","0","2023/02/26 20:59:59","5084422"
"10112009","106401","10","10112","1","2023/02/09 12:00:00","0","5084003","1001","0","2023/02/26 20:59:59","5084423"
"10112010","106001","20","10112","1","2023/02/09 12:00:00","0","5084003","1001","0","2023/02/26 20:59:59","5084424"
"10112011","105901","30","10112","1","2023/02/09 12:00:00","0","5084003","1001","0","2023/02/26 20:59:59","5084425"
"10113001","121201","121201","10113","0","2023/02/14 12:00:00","0","0","1004","0","2023/02/26 20:59:59","5085401"
"10113002","121201","1011303","10113","0","2023/02/14 12:00:00","1","0","1002","0","2023/02/26 20:59:59","5085402"
"10113003","106001","10","10113","0","2023/02/14 12:00:00","0","0","1001","0","2023/02/26 20:59:59","5085403"
"10113004","105801","20","10113","0","2023/02/14 12:00:00","0","0","1001","0","2023/02/26 20:59:59","5085404"
"10113005","121201","30","10113","0","2023/02/14 12:00:00","0","0","1001","0","2023/02/26 20:59:59","5085405"
"10113006","121001","7","10113","1","2023/02/14 12:00:00","0","5085005","1003","0","2023/02/26 20:59:59","5085406"
"10113007","121101","8","10113","1","2023/02/14 12:00:00","0","5085005","1003","0","2023/02/26 20:59:59","5085407"
"10113008","121201","9","10113","1","2023/02/14 12:00:00","0","5085005","1003","0","2023/02/26 20:59:59","5085408"
"10113009","121001","14","10113","1","2023/02/14 12:00:00","0","5085005","1003","0","2023/02/26 20:59:59","5085411"
"10113010","121201","1011303","10113","1","2023/02/14 12:00:00","1","5085004","1002","0","2023/02/26 20:59:59","5085422"
"10113011","106001","10","10113","1","2023/02/14 12:00:00","0","5085004","1001","0","2023/02/26 20:59:59","5085423"
"10113012","105801","20","10113","1","2023/02/14 12:00:00","0","5085004","1001","0","2023/02/26 20:59:59","5085424"
"10113013","121201","30","10113","1","2023/02/14 12:00:00","0","5085004","1001","0","2023/02/26 20:59:59","5085425"
"10113014","121201","1011303","10113","1","2023/02/14 12:00:00","1","5085005","1002","0","2023/02/26 20:59:59","5085442"
"10113015","121101","10","10113","1","2023/02/14 12:00:00","0","5085005","1001","0","2023/02/26 20:59:59","5085443"
"10113016","121001","20","10113","1","2023/02/14 12:00:00","0","5085005","1001","0","2023/02/26 20:59:59","5085444"
"10113017","121201","30","10113","1","2023/02/14 12:00:00","0","5085005","1001","0","2023/02/26 20:59:59","5085445"
"10114001","104601","1011403","10114","0","2023/02/28 12:00:00","1","0","1002","0","2023/03/14 20:59:59","5114402"
"10114002","125101","1011403","10114","1","2023/02/28 12:00:00","1","5114003","1002","0","2023/03/14 20:59:59","5114422"
"10114003","104601","2","10114","0","2023/02/28 12:00:00","0","0","1003","0","2023/03/14 20:59:59","5114406"
"10114004","125101","2","10114","1","2023/02/28 12:00:00","0","5114003","1003","0","2023/03/14 20:59:59","5114426"
"10114005","125201","4","10114","1","2023/02/28 12:00:00","0","5114003","1003","0","2023/03/14 20:59:59","5114407"
"10114006","125101","7","10114","1","2023/02/28 12:00:00","0","5114003","1003","0","2023/03/14 20:59:59","5114408"
"10114007","125201","10","10114","1","2023/02/28 12:00:00","0","5114004","1003","0","2023/03/14 20:59:59","5114409"
"10114008","125201","13","10114","1","2023/02/28 12:00:00","0","5114006","1003","0","2023/03/14 20:59:59","5114410"
"10114009","105301","15","10114","0","2023/02/28 12:00:00","0","0","1003","0","2023/03/14 20:59:59","5114411"
"10114010","125201","15","10114","1","2023/02/28 12:00:00","0","5114003","1003","0","2023/03/14 20:59:59","5114431"
"10115001","105001","1011503","10115","0","2023/03/16 12:00:00","1","0","1002","0","2023/03/23 20:59:59","5088402"
"10115002","121401","1011503","10115","1","2023/03/16 12:00:00","1","5088003","1002","0","2023/03/23 20:59:59","5088422"
"10115003","121401","1011503","10115","1","2023/03/16 12:00:00","1","5088005","1002","0","2023/03/23 20:59:59","5088442"
"10115004","105001","10","10115","0","2023/03/16 12:00:00","0","0","1001","0","2023/03/23 20:59:59","5088403"
"10115005","121401","10","10115","1","2023/03/16 12:00:00","0","5088003","1001","0","2023/03/23 20:59:59","5088423"
"10115006","121401","10","10115","1","2023/03/16 12:00:00","0","5088005","1001","0","2023/03/23 20:59:59","5088443"
"10115007","102101","20","10115","0","2023/03/16 12:00:00","0","0","1001","0","2023/03/23 20:59:59","5088404"
"10115008","121301","20","10115","1","2023/03/16 12:00:00","0","5088003","1001","0","2023/03/23 20:59:59","5088424"
"10115009","121301","20","10115","1","2023/03/16 12:00:00","0","5088005","1001","0","2023/03/23 20:59:59","5088444"
"10115010","105001","30","10115","0","2023/03/16 12:00:00","0","0","1001","0","2023/03/23 20:59:59","5088405"
"10115011","121401","30","10115","1","2023/03/16 12:00:00","0","5088003","1001","0","2023/03/23 20:59:59","5088425"
"10115012","121401","30","10115","1","2023/03/16 12:00:00","0","5088005","1001","0","2023/03/23 20:59:59","5088445"
"10115013","105001","2","10115","0","2023/03/16 12:00:00","0","0","1003","0","2023/03/23 20:59:59","5088406"
"10115014","121401","2","10115","1","2023/03/16 12:00:00","0","5088003","1003","0","2023/03/23 20:59:59","5088426"
"10115015","121401","2","10115","1","2023/03/16 12:00:00","0","5088005","1003","0","2023/03/23 20:59:59","5088446"
"10115016","102101","3","10115","0","2023/03/16 12:00:00","0","0","1003","0","2023/03/23 20:59:59","5088407"
"10115017","121301","3","10115","1","2023/03/16 12:00:00","0","5088003","1003","0","2023/03/23 20:59:59","5088427"
"10115018","121301","3","10115","1","2023/03/16 12:00:00","0","5088005","1003","0","2023/03/23 20:59:59","5088447"
"10115019","105001","4","10115","0","2023/03/16 12:00:00","0","0","1003","0","2023/03/23 20:59:59","5088408"
"10115020","121401","4","10115","1","2023/03/16 12:00:00","0","5088003","1003","0","2023/03/23 20:59:59","5088428"
"10115021","121401","4","10115","1","2023/03/16 12:00:00","0","5088005","1003","0","2023/03/23 20:59:59","5088448"
"10115022","102101","5","10115","0","2023/03/16 12:00:00","0","0","1003","0","2023/03/23 20:59:59","5088409"
"10115023","121301","5","10115","1","2023/03/16 12:00:00","0","5088003","1003","0","2023/03/23 20:59:59","5088429"
"10115024","121301","5","10115","1","2023/03/16 12:00:00","0","5088005","1003","0","2023/03/23 20:59:59","5088449"
"10115025","121401","6","10115","1","2023/03/16 12:00:00","0","5088005","1003","0","2023/03/23 20:59:59","5088450"
"10115026","105001","8","10115","0","2023/03/16 12:00:00","0","0","1003","0","2023/03/23 20:59:59","5088411"
"10115027","121401","8","10115","1","2023/03/16 12:00:00","0","5088003","1003","0","2023/03/23 20:59:59","5088431"
"10115028","121401","8","10115","1","2023/03/16 12:00:00","0","5088005","1003","0","2023/03/23 20:59:59","5088451"
"10116001","103801","1011603","10116","0","2023/03/31 12:00:00","1","0","1002","0","2023/04/14 20:59:59","5116402"
"10116002","103801","2","10116","0","2023/03/31 12:00:00","0","0","1003","0","2023/04/14 20:59:59","5116406"
"10116003","125402","1011603","10116","1","2023/03/31 12:00:00","1","5116001","1002","0","2023/04/14 20:59:59","5116422"
"10116004","125402","2","10116","1","2023/03/31 12:00:00","0","5116001","1003","0","2023/04/14 20:59:59","5116426"
"10116005","125302","4","10116","1","2023/03/31 12:00:00","0","5116001","1003","0","2023/04/14 20:59:59","5116427"
"10116006","125302","7","10116","1","2023/03/31 12:00:00","0","5116001","1003","0","2023/04/14 20:59:59","5116428"
"10116007","125402","10","10116","1","2023/03/31 12:00:00","0","5116001","1003","0","2023/04/14 20:59:59","5116429"
"10116008","125402","1011603","10116","1","2023/03/31 12:00:00","1","5116004","1002","0","2023/04/14 20:59:59","5116442"
