9cd256b0b99395643d55f4f19705b2ded701ca411ec6cbb1598b06cfed6da569,fb7653fef9f04ed1a35f5f3f75af29e1a99adab6dac5dc78315f3b60da02fe38,5f3f4e7bf7212ef5e3e727834ff9842bbd46c79736741b806cc1360c70b40ad2,37d310c16d7bc28eda72f2d1a9e21c904b6cd016e84bb14f53a448ac68eaedd7,67dab64f76479c7bd273291b32426c067f057a034c808b3cb665a15e2d3dce6e,e6df12bdb4b73fb05f0a3c536b3e1753029225b8db2bef9e0f4d4c226e081e14,30553e21e900d9d7000b218f406f0c0dd856e04e6379d87c1be11ef2b1f4c277,fe97e51b22d167491fc5433867ebcf791bdc4f3c57279567678698f2426469d9,5c1bd09663c8029a2790589f36bedbd7451f5f6f71f3dca55627fe06545b032c,04c08c555115964b1ad8f26da7ee9c3bf6ab50ba18d4048a56f5ea0794301639,054853adb2bac518c4164b6c74cc68e7cd8e61c4a5faea2d6498ad4278cd5e18,28617257a486dd1f7726c8f1083672acb8e1a38ef31b42b919a077a5a7e042f8,ac8ece9244be14e3db3113d467e8dab6c39e7ec48882f3aeab7d01412e4180c4,67391ebcc850a56a54f1e636887fcc0ce9e9c0f097810cbe3cb53676ed48a694,8e1d6fde569976a64731d6db9492aeb03134628cf364ec9d1d6f4530c7a5b311,c0bce68fc2975ec65d968026aee92f6d3e7358afb02e4a8367c6e192d77685a3,35390e6664fd238c3e562856b82e6aac8da759a4e280dfee745060227d48f739,a46a77946d9b44a2755388d367c2baec303e9792b0b217ab3280a62cb7e5628c,e2137a3841fafa754567da134cb0dd55e4dd613dd2ec971c153a9a03c6e74a6c,cd136d5ca1d14defbabc7de9dbbba01a405beadc45403947f54f40fd40ec41e1,871c920c94d024bfe764c5cfc6eb92bdfa8fcdccf7586fce8621d4195996d2cd,f953993c3ad1029c63f04bf070a1bc2c063e3c43f8f87fab35ad215b296d8c9b,5c51b64ab0cf24753548641d6ab6744cb1c8ad0e25a49175ea599a50fd2c82aa,fa9cc4fc4b13e64b9e6eb2d87559d7091661c2ab284b44e6b23a364f00631e4e,cfdf7c87ff7005c5b5361e078bbc8ab6058b2a909bd78f0e4b2ff84da055f983,3da15a16945985b1b6b2553092e420fe1600c7f186dcd70b4a9386f00639d0d9,d7100b1b59cf9a7bb97f7e9dc471e8570bf7c7f63da135d0432dbfd09f3784bb,2afb85aee18babd1be0ac044fe143e40e4b061cf6e71c774b6d4191bc52aad60,eeaf20916141b519ccde34e68abf580a1c3485b947d9973ac8230fef6393299d,1a2a461208d28ef49abcc78c6bcca173b7f70f9ed28f471a18a508f79284b11e,0423e7dd037cf2732f0dae2241da07ae4fc2ad63020d1297b6dcba95d8f37677,00868dd6bfd6a5f5efb772f3967fe0049a0b966eceafcd20af669af23427855f,eaeb3078537c84464c76ecef568d585296cb017e63765eaa954155441ccfb240,9be685af93cdab9eafc9bfb5ff701d3026387ce84cf9393f2e3869720eabf147,ff7bd47262985525878be72a51947eb6dea7c4cdd612ed229eeb2fa96347ba7f,fcd134b462269cbee36af32202a0ff8340f58e1d4fc657511bedb9d1df15d143,b091a995abf42c8d6e9826b256b6e1d558a8d360375d7d3ffbf434ce30059c7d,023941a1145dac974a7de30d021d061d687c9d4d6598afa5cd8c4352e1271e22,cd8d520999fa235df114e73b5376fd3df22dc530126c94bf8995c3aa68f37ea2,d8d2a588fcbe9debba6ff93732aa9c2b96f5dea9a04a30cc80aeaba5e8e6cefb
"0","0","48","48","10","0","1604","48","48","48","48","202400","48","48","10","0","620240048","0","1","37","30","69","0","1","48","48","48","0","1","20509","48","0","0","200000001","48","0","48","48","48","48"
"0","0","49","49","10","0","1603","49","49","49","49","202400","49","49","10","0","620240049","0","1","36","30","67","0","1","49","49","49","0","1","20700","49","0","0","200000001","49","0","49","49","49","49"
"0","0","50","50","10","0","1641","50","50","50","50","202400","50","50","10","0","620240050","0","1","37","30","69","0","1","50","50","50","0","1","21301","50","0","0","200000001","50","0","50","50","50","50"
"0","0","51","51","10","0","1678","51","51","51","51","202400","51","51","10","0","620240051","0","1","38","30","70","0","1","51","51","51","0","1","21902","51","0","0","200000001","51","0","51","51","51","51"
"0","0","52","52","10","0","1716","52","52","52","52","202400","52","52","10","0","620240052","0","1","39","30","72","0","1","52","52","52","0","1","22503","52","0","0","200000001","52","0","52","52","52","52"
"0","0","53","53","10","0","1754","53","53","53","53","202400","53","53","10","0","620240053","0","1","41","30","73","0","1","53","53","53","0","1","23105","53","0","0","200000001","53","0","53","53","53","53"
"0","0","54","54","10","0","1791","54","54","54","54","202400","54","54","10","0","620240054","0","1","42","30","75","0","1","54","54","54","0","1","23706","54","0","0","200000001","54","0","54","54","54","54"
"0","0","55","55","10","0","1829","55","55","55","55","202400","55","55","10","0","620240055","0","1","43","30","76","0","1","55","55","55","0","1","24307","55","0","0","200000001","55","0","55","55","55","55"
"0","0","56","56","10","0","1866","56","56","56","56","202400","56","56","10","0","620240056","0","1","44","30","78","0","1","56","56","56","0","1","24908","56","0","0","200000001","56","0","56","56","56","56"
"0","0","57","57","10","0","1904","57","57","57","57","202400","57","57","10","0","620240057","0","1","45","30","79","0","1","57","57","57","0","1","25509","57","0","0","200000001","57","0","57","57","57","57"
"0","0","58","58","10","0","2139","58","58","58","58","202400","58","58","10","0","620240058","0","1","57","30","96","0","1","58","58","58","0","1","27072","58","0","0","200000001","58","0","58","58","58","58"
"0","0","59","59","10","0","2373","59","59","59","59","202400","59","59","10","0","620240059","0","1","69","30","114","0","1","59","59","59","0","1","28636","59","0","0","200000001","59","0","59","59","59","59"
"0","0","60","60","10","0","2608","60","60","60","60","202400","60","60","10","0","620240060","0","1","81","30","131","0","1","60","60","60","0","1","30199","60","0","0","200000001","60","0","60","60","60","60"
"0","0","61","61","10","0","2843","61","61","61","61","202400","61","61","10","0","620240061","0","1","93","30","148","0","1","61","61","61","0","1","31762","61","0","0","200000001","61","0","61","61","61","61"
"0","0","62","62","10","0","2948","62","62","62","62","202400","62","62","10","0","620240062","0","1","94","30","149","0","1","62","62","62","0","1","32465","62","0","0","200000001","62","0","62","62","62","62"
"0","0","63","63","10","0","3054","63","63","63","63","202400","63","63","10","0","620240063","0","1","96","30","150","0","1","63","63","63","0","1","33168","63","0","0","200000001","63","0","63","63","63","63"
"0","0","64","64","10","0","3159","64","64","64","64","202400","64","64","10","0","620240064","0","1","97","30","152","0","1","64","64","64","0","1","33871","64","0","0","200000001","64","0","64","64","64","64"
"0","0","65","65","10","0","3265","65","65","65","65","202400","65","65","10","0","620240065","0","1","98","30","153","0","1","65","65","65","0","1","34574","65","0","0","200000001","65","0","65","65","65","65"
"0","0","66","66","10","0","3370","66","66","66","66","202400","66","66","10","0","620240066","0","1","99","30","154","0","1","66","66","66","0","1","35277","66","0","0","200000001","66","0","66","66","66","66"
"0","0","67","67","10","0","3476","67","67","67","67","202400","67","67","10","0","620240067","0","1","101","30","155","0","1","67","67","67","0","1","35981","67","0","0","200000001","67","0","67","67","67","67"
"0","0","68","68","10","0","3581","68","68","68","68","202400","68","68","10","0","620240068","0","1","102","30","156","0","1","68","68","68","0","1","36684","68","0","0","200000001","68","0","68","68","68","68"
"0","0","69","69","10","0","3686","69","69","69","69","202400","69","69","10","0","620240069","0","1","103","30","158","0","1","69","69","69","0","1","37387","69","0","0","200000001","69","0","69","69","69","69"
"0","0","70","70","10","0","3792","70","70","70","70","202400","70","70","10","0","620240070","0","1","105","30","159","0","1","70","70","70","0","1","38090","70","0","0","200000001","70","0","70","70","70","70"
"0","0","71","71","10","0","3897","71","71","71","71","202400","71","71","10","0","620240071","0","1","106","30","160","0","1","71","71","71","0","1","38793","71","0","0","200000001","71","0","71","71","71","71"
"0","0","1","1","10","0","0","1","1","1","1","202500","1","1","10","0","620250001","0","1","6","30","6","0","1","1","1","1","0","1","119","1","0","0","200000001","1","83","1","1","1","1"
"0","0","2","2","10","0","0","2","2","2","2","202500","2","2","10","0","620250002","0","1","6","30","7","0","1","2","2","2","0","1","144","2","0","0","200000001","2","86","2","2","2","2"
"0","0","3","3","10","0","0","3","3","3","3","202500","3","3","10","0","620250003","0","1","7","30","7","0","1","3","3","3","0","1","220","3","0","0","200000001","3","90","3","3","3","3"
"0","0","4","4","10","0","0","4","4","4","4","202500","4","4","10","0","620250004","0","1","8","30","8","0","1","4","4","4","0","1","266","4","0","0","200000001","4","94","4","4","4","4"
"0","0","5","5","10","0","0","5","5","5","5","202500","5","5","10","0","620250005","0","1","9","30","8","0","1","5","5","5","0","1","406","5","0","0","200000001","5","98","5","5","5","5"
"0","0","6","6","10","0","0","6","6","6","6","202500","6","6","10","0","620250006","0","1","10","30","9","0","1","6","6","6","0","1","490","6","0","0","200000001","6","102","6","6","6","6"
"0","0","7","7","10","0","0","7","7","7","7","202500","7","7","10","0","620250007","0","1","11","30","9","0","1","7","7","7","0","1","749","7","0","0","200000001","7","106","7","7","7","7"
"0","0","8","8","10","0","0","8","8","8","8","202500","8","8","10","0","620250008","0","1","13","30","11","0","1","8","8","8","0","1","904","8","0","0","200000001","8","111","8","8","8","8"
"0","0","9","9","10","0","0","9","9","9","9","202500","9","9","10","0","620250009","0","1","14","30","11","0","1","9","9","9","0","1","935","9","0","0","200000001","9","120","9","9","9","9"
"0","0","10","10","10","0","0","10","10","10","10","202500","10","10","10","0","620250010","0","1","14","30","11","0","1","10","10","10","0","1","965","10","0","0","200000001","10","129","10","10","10","10"
"0","0","11","11","10","0","0","11","11","11","11","202500","11","11","10","0","620250011","0","1","14","30","11","0","1","11","11","11","0","1","965","11","0","0","200000001","11","129","11","11","11","11"
"0","0","12","12","10","0","0","12","12","12","12","202500","12","12","10","0","620250012","0","1","15","30","12","0","1","12","12","12","0","1","983","12","0","0","200000001","12","139","12","12","12","12"
"0","0","13","13","10","0","0","13","13","13","13","202500","13","13","10","0","620250013","0","1","21","30","16","0","1","13","13","13","0","1","1001","13","0","0","200000001","13","153","13","13","13","13"
"0","0","14","14","10","0","0","14","14","14","14","202500","14","14","10","0","620250014","0","1","21","30","16","0","1","14","14","14","0","1","1001","14","0","0","200000001","14","153","14","14","14","14"
"0","0","15","15","10","0","0","15","15","15","15","202500","15","15","10","0","620250015","0","1","23","30","17","0","1","15","15","15","0","1","1105","15","0","0","200000001","15","166","15","15","15","15"
"0","0","16","16","10","0","0","16","16","16","16","202500","16","16","10","0","620250016","0","1","23","30","17","0","1","16","16","16","0","1","1329","16","0","0","200000001","16","193","16","16","16","16"
"0","0","17","17","10","0","0","17","17","17","17","202500","17","17","10","0","620250017","0","1","23","30","17","0","1","17","17","17","0","1","1658","17","0","0","200000001","17","233","17","17","17","17"
"0","0","18","18","10","0","0","18","18","18","18","202500","18","18","10","0","620250018","0","1","24","30","18","0","1","18","18","18","0","1","1727","18","0","0","200000001","18","266","18","18","18","18"
"0","0","19","19","10","0","0","19","19","19","19","202500","19","19","10","0","620250019","0","1","24","30","18","0","1","19","19","19","0","1","2124","19","0","0","200000001","19","339","19","19","19","19"
"0","0","20","20","10","0","0","20","20","20","20","202500","20","20","10","0","620250020","0","1","25","30","18","0","1","20","20","20","0","1","2250","20","0","0","200000001","20","344","20","20","20","20"
"0","0","21","21","10","0","0","21","21","21","21","202500","21","21","10","0","620250021","0","1","25","30","18","0","1","21","21","21","0","1","2358","21","0","0","200000001","21","346","21","21","21","21"
"0","0","22","22","10","0","0","22","22","22","22","202500","22","22","10","0","620250022","0","1","25","30","18","0","1","22","22","22","0","1","2466","22","0","0","200000001","22","350","22","22","22","22"
"0","0","23","23","10","0","0","23","23","23","23","202500","23","23","10","0","620250023","0","1","25","30","18","0","1","23","23","23","0","1","2574","23","0","0","200000001","23","353","23","23","23","23"
"0","0","24","24","10","0","0","24","24","24","24","202500","24","24","10","0","620250024","0","1","29","30","21","0","1","24","24","24","0","1","2700","24","0","0","200000001","24","363","24","24","24","24"
"0","0","25","25","10","0","0","25","25","25","25","202500","25","25","10","0","620250025","0","1","29","30","21","0","1","25","25","25","0","1","3141","25","0","0","200000001","25","433","25","25","25","25"
"0","0","26","26","10","0","0","26","26","26","26","202500","26","26","10","0","620250026","0","1","29","30","21","0","1","26","26","26","0","1","3147","26","0","0","200000001","26","435","26","26","26","26"
"0","0","27","27","10","0","0","27","27","27","27","202500","27","27","10","0","620250027","0","1","29","30","21","0","1","27","27","27","0","1","3152","27","0","0","200000001","27","436","27","27","27","27"
"0","0","28","28","10","0","0","28","28","28","28","202500","28","28","10","0","620250028","0","1","30","30","22","0","1","28","28","28","0","1","3646","28","0","0","200000001","28","440","28","28","28","28"
"0","0","29","29","10","0","0","29","29","29","29","202500","29","29","10","0","620250029","0","1","31","30","22","0","1","29","29","29","0","1","4141","29","0","0","200000001","29","444","29","29","29","29"
"0","0","30","30","10","0","0","30","30","30","30","202500","30","30","10","0","620250030","0","1","32","30","23","0","1","30","30","30","0","1","4635","30","0","0","200000001","30","449","30","30","30","30"
"0","0","31","31","10","0","0","31","31","31","31","202500","31","31","10","0","620250031","0","1","32","30","23","0","1","31","31","31","0","1","4800","31","0","0","200000001","31","453","31","31","31","31"
"0","0","32","32","10","0","0","32","32","32","32","202500","32","32","10","0","620250032","0","1","33","30","24","0","1","32","32","32","0","1","4966","32","0","0","200000001","32","457","32","32","32","32"
"0","0","33","33","10","0","0","33","33","33","33","202500","33","33","10","0","620250033","0","1","33","30","24","0","1","33","33","33","0","1","5131","33","0","0","200000001","33","461","33","33","33","33"
"0","0","34","34","10","0","0","34","34","34","34","202500","34","34","10","0","620250034","0","1","33","30","25","0","1","34","34","34","0","1","5296","34","0","0","200000001","34","465","34","34","34","34"
"0","0","35","35","10","0","0","35","35","35","35","202500","35","35","10","0","620250035","0","1","33","30","25","0","1","35","35","35","0","1","5461","35","0","0","200000001","35","469","35","35","35","35"
"0","0","36","36","10","0","0","36","36","36","36","202500","36","36","10","0","620250036","0","1","34","30","26","0","1","36","36","36","0","1","5627","36","0","0","200000001","36","474","36","36","36","36"
"0","0","37","37","10","0","0","37","37","37","37","202500","37","37","10","0","620250037","0","1","34","30","26","0","1","37","37","37","0","1","5792","37","0","0","200000001","37","478","37","37","37","37"
"0","0","38","38","10","0","0","38","38","38","38","202500","38","38","10","0","620250038","0","1","47","30","35","0","1","38","38","38","0","1","6945","38","0","0","200000001","38","482","38","38","38","38"
"0","0","39","39","10","0","0","39","39","39","39","202500","39","39","10","0","620250039","0","1","47","30","35","0","1","39","39","39","0","1","8267","39","0","0","200000001","39","569","39","39","39","39"
"0","0","40","40","10","0","0","40","40","40","40","202500","40","40","10","0","620250040","0","1","48","30","35","0","1","40","40","40","0","1","10028","40","0","0","200000001","40","660","40","40","40","40"
"0","0","41","41","10","0","0","41","41","41","41","202500","41","41","10","0","620250041","0","1","49","30","36","0","1","41","41","41","0","1","11496","41","0","0","200000001","41","865","41","41","41","41"
"0","0","42","42","10","0","0","42","42","42","42","202500","42","42","10","0","620250042","0","1","49","30","36","0","1","42","42","42","0","1","12764","42","0","0","200000001","42","1016","42","42","42","42"
"0","0","43","43","10","0","0","43","43","43","43","202500","43","43","10","0","620250043","0","1","49","30","36","0","1","43","43","43","0","1","13039","43","0","0","200000001","43","931","43","43","43","43"
"0","0","44","44","10","0","0","44","44","44","44","202500","44","44","10","0","620250044","0","1","51","30","38","0","1","44","44","44","0","1","13343","44","0","0","200000001","44","996","44","44","44","44"
"0","0","45","45","10","0","0","45","45","45","45","202500","45","45","10","0","620250045","0","1","58","30","41","0","1","45","45","45","0","1","13646","45","0","0","200000001","45","1060","45","45","45","45"
"0","0","46","46","10","0","0","46","46","46","46","202500","46","46","10","0","620250046","0","1","58","30","42","0","1","46","46","46","0","1","14395","46","0","0","200000001","46","1096","46","46","46","46"
"0","0","47","47","10","0","0","47","47","47","47","202500","47","47","10","0","620250047","0","1","58","30","42","0","1","47","47","47","0","1","15144","47","0","0","200000001","47","1132","47","47","47","47"
"0","0","48","48","10","0","0","48","48","48","48","202500","48","48","10","0","620250048","0","1","58","30","43","0","1","48","48","48","0","1","15894","48","0","0","200000001","48","1167","48","48","48","48"
"0","0","49","49","10","0","0","49","49","49","49","202500","49","49","10","0","620250049","0","1","58","30","43","0","1","49","49","49","0","1","16643","49","0","0","200000001","49","1203","49","49","49","49"
"0","0","50","50","10","0","0","50","50","50","50","202500","50","50","10","0","620250050","0","1","60","30","44","0","1","50","50","50","0","1","16902","50","0","0","200000001","50","1263","50","50","50","50"
"0","0","51","51","10","0","0","51","51","51","51","202500","51","51","10","0","620250051","0","1","62","30","45","0","1","51","51","51","0","1","17161","51","0","0","200000001","51","1322","51","51","51","51"
"0","0","52","52","10","0","0","52","52","52","52","202500","52","52","10","0","620250052","0","1","64","30","46","0","1","52","52","52","0","1","17420","52","0","0","200000001","52","1382","52","52","52","52"
"0","0","53","53","10","0","0","53","53","53","53","202500","53","53","10","0","620250053","0","1","66","30","47","0","1","53","53","53","0","1","17679","53","0","0","200000001","53","1442","53","53","53","53"
"0","0","54","54","10","0","0","54","54","54","54","202500","54","54","10","0","620250054","0","1","68","30","48","0","1","54","54","54","0","1","17938","54","0","0","200000001","54","1501","54","54","54","54"
"0","0","55","55","10","0","0","55","55","55","55","202500","55","55","10","0","620250055","0","1","70","30","49","0","1","55","55","55","0","1","18197","55","0","0","200000001","55","1561","55","55","55","55"
