4d39914288e0a1a2e63efa51b2a2835717f8bd45caff23e1632a2460a3b6a3c4,79a79405817cdbd31a2f04c13b8c9b8ed2a1072cf23342f62c405b83164acd5b,8215dc52e11f1c352c17f0aa136fc3a8c7ad5c1782fdcd688cf372de9342acdf,5f3fcd71532ae4fee012072ca95b7e124fbc2e74ca86b63d1a36c19ef5fe027d,80fbb56a28d0cb854076f0a1d148ad88a1ec0c6fd2f9dd80c70af7577a4de3d5,7db8b19c3e49f6a34138584a588b867579135ed14360bd9abcc1752a3a54b492,ead0f6999a64663d27eea81ec5b43cee6b177daad9795c2f2815d5a421a64bbe,f51465341dbf02b59b4f21553ea5bf9a0b451ec45eadc2538d16f66ca182fcf5,f5be549b4755ccdaedf33772bee660864762ca20b06ebed6c2165357bb18c5c2,69aec0c591b78dfacc136d5475fc06ce2cca2e7fcdd5c0402b6606be89e403ab,f9f2509ca184ea8a7fba0da140a9d1ac09151e5bb38ab4d53202d7fd44732a66,2a15a94924b769e629b2888d0f1106d05d4c18f2c1a82f97bba24633208843e9,efef0dbd150bc7e3203f81287e37a51555a2907d8602e0ecabb4d18160831ab4,fa0a2feec9fad3afbde371dd853fe9c7a7a3929a75c3b1b3891b6236902b03ab,95c13a72ec45884b36324f0199ec901b3217e99e49a4513967dcad978b818981,6023ab2ba89b8d4c47456401a52d9a14bc45c82831eaf5f815e887b412f2e027,d9f1fa505426349883d71ec4c3c9787aada6a54afec0b1a7c883b8a05742d993,8df1fd54929d1a47f03b859d5561e9e023463997942afb8abe82c04d2c89c8a2,58dc2fe0fe01c4becbb4a2492af1646c4b20961a640ebab8f6644289e8a57073
"173","21","1515","0","3","0","0","343","9891","12670","25","0","17","0","593","115601","26","153","809"
"173","21","1515","0","3","0","0","365","11312","13505","26","0","17","0","636","115601","26","153","858"
"173","21","1515","0","3","0","0","382","12871","14530","27","0","17","0","676","115601","26","153","901"
"173","21","1515","0","3","0","0","399","14536","15675","28","0","17","0","718","115601","26","153","944"
"173","21","1515","0","3","0","0","417","16321","16895","29","0","17","0","764","115601","26","153","990"
"173","21","1515","0","3","0","0","435","18194","18270","30","0","17","0","814","115601","26","153","1040"
"173","21","1515","0","3","0","0","453","20158","19725","31","0","17","0","865","115601","26","153","1091"
"173","21","1515","0","3","0","0","471","22212","21260","32","0","17","0","917","115601","26","153","1143"
"173","21","1515","0","3","0","0","488","24382","22870","33","0","17","0","971","115601","26","153","1197"
"173","21","1515","0","3","0","0","505","26687","24650","34","0","17","0","1026","115601","26","153","1252"
"173","21","1515","0","3","0","0","522","29084","26670","35","0","17","0","1082","115601","26","153","1308"
"173","21","1515","0","3","0","0","539","31563","28860","36","0","17","0","1139","115601","26","153","1365"
"173","21","1515","0","3","0","0","556","34122","31220","37","0","17","0","1197","115601","26","153","1423"
"0","0","50","0","0","0","0","0","26","55","2","0","0","0","0","115701","0","0","3"
"0","0","100","0","0","0","0","0","84","150","3","0","0","0","0","115701","0","0","9"
"0","0","100","0","0","0","0","0","214","270","4","0","0","0","1","115701","0","0","16"
"25","0","100","0","0","0","0","0","405","360","5","0","0","0","1","115701","0","0","29"
"75","0","100","0","0","0","0","0","634","710","6","0","0","0","3","115701","0","0","42"
"145","0","100","0","0","0","0","0","929","955","7","0","0","0","5","115701","0","5","53"
"180","0","100","0","0","0","0","0","1247","1120","8","0","4","0","7","115701","0","50","71"
"215","5","100","0","0","0","0","11","1601","1260","9","0","9","0","7","115701","0","80","90"
"230","10","520","0","0","0","0","25","1962","1530","10","0","14","0","8","115701","0","100","114"
"246","17","860","0","0","0","0","50","2420","1690","11","0","14","0","8","115701","0","111","131"
"272","22","1080","0","0","0","0","76","2899","1790","12","0","14","0","13","115701","0","122","147"
"282","27","1320","0","0","0","0","102","3391","1930","13","0","14","0","23","115701","0","128","165"
"292","29","1560","0","0","0","0","136","3917","2130","14","0","14","0","35","115701","0","128","183"
"292","29","1800","0","0","0","0","166","4467","2220","15","0","16","0","51","115701","0","133","202"
"292","29","1800","0","0","0","0","202","5081","2380","16","0","16","0","64","115701","0","139","221"
"317","29","1800","0","0","0","0","237","5736","2380","17","0","16","0","78","115701","0","145","240"
"327","29","1800","0","0","0","0","285","6437","2725","18","0","16","0","92","115701","0","146","260"
"327","29","1800","0","0","0","0","344","7192","3245","19","0","16","0","110","115701","0","146","283"
"327","29","1800","0","0","0","0","415","8017","4015","20","0","16","0","130","115701","0","146","306"
"327","29","1900","0","0","0","0","486","8834","4665","21","0","16","0","158","115701","0","146","344"
"327","29","2000","0","0","0","0","552","9785","5630","22","0","16","0","189","115701","0","146","383"
"327","29","2000","0","0","0","0","582","10867","6795","23","0","16","0","218","115701","0","146","429"
"327","29","2000","0","0","0","0","597","12060","8265","24","0","16","0","246","115701","0","146","473"
"327","29","2000","0","0","0","0","653","13631","8955","25","0","16","0","261","115701","0","146","495"
"327","29","2000","0","0","0","0","730","15538","8955","26","0","16","0","266","115701","0","146","501"
"327","29","2000","0","0","0","0","780","17583","8955","27","0","16","0","271","115701","0","146","507"
"327","29","2000","0","0","0","0","817","19766","8955","28","0","16","0","277","115701","0","146","513"
"327","29","2000","0","0","0","0","855","22094","8955","29","0","16","0","285","115701","0","146","521"
"327","29","2000","0","0","0","0","889","24615","8955","30","0","16","0","289","115701","0","146","525"
"327","29","2000","0","0","0","0","923","27194","9415","31","0","16","0","293","115701","0","146","529"
"327","29","2000","0","0","0","0","957","29936","9415","32","0","16","0","297","115701","0","146","533"
"327","29","2000","0","0","0","0","990","32769","9915","33","0","16","0","301","115701","0","146","537"
"327","29","2000","0","0","0","0","1022","35751","10415","34","0","16","0","305","115701","0","146","541"
"327","29","2000","0","0","0","0","1054","38938","10415","35","0","16","0","309","115701","0","146","545"
"327","29","2000","0","0","0","0","1086","42237","10415","36","0","16","0","313","115701","0","146","549"
"327","29","2000","0","0","0","0","1118","45581","10915","37","0","16","0","318","115701","0","146","554"
"0","0","25","0","0","0","0","0","0","110","2","0","0","0","2","115801","25","0","0"
"5","0","75","0","0","0","0","0","0","290","3","0","0","0","4","115801","89","0","0"
"10","0","105","0","0","0","0","0","0","755","4","0","0","0","8","115801","194","0","1"
"30","0","105","0","3","0","0","0","0","1295","5","0","0","0","13","115801","343","10","3"
"45","0","195","0","3","0","0","0","0","2160","6","0","0","0","24","115801","553","10","5"
"45","0","665","0","3","0","0","0","0","3130","7","0","0","0","36","115801","800","10","7"
"60","0","900","0","3","0","0","0","0","4020","8","0","0","0","44","115801","1132","10","9"
"100","0","900","0","3","20","0","0","0","4575","9","0","9","0","53","115801","1525","10","11"
"115","0","900","0","3","50","5","0","0","4785","10","0","18","0","59","115801","1981","20","17"
"115","0","900","0","3","102","7","0","0","5405","11","3","22","0","63","115801","2464","30","22"
"115","0","900","0","3","134","9","0","0","6155","12","19","25","0","69","115801","2949","30","26"
"148","0","900","0","3","167","9","0","0","6685","13","35","25","0","75","115801","3479","30","32"
"181","0","900","0","3","208","9","0","0","7185","14","38","25","0","82","115801","4076","30","37"
"201","0","900","0","3","274","9","0","0","7545","15","38","25","0","88","115801","4727","30","43"
"201","0","900","0","3","368","9","0","0","7845","16","41","25","0","96","115801","5429","30","45"
"201","0","900","0","3","466","9","0","0","8095","17","44","25","0","102","115801","6178","30","49"
"201","0","900","0","3","604","9","0","0","8440","18","44","25","0","105","115801","6996","30","54"
"201","0","900","0","3","739","9","0","0","8825","19","44","25","0","114","115801","7882","30","61"
"201","0","900","0","3","879","9","0","0","9305","20","44","25","0","127","115801","8864","30","66"
"201","0","900","0","3","1030","9","0","0","9665","21","44","25","0","133","115801","9990","30","71"
"201","0","900","0","3","1174","9","0","0","9935","22","44","25","0","144","115801","11274","30","79"
"201","0","900","0","3","1263","9","0","0","10320","23","44","25","0","149","115801","12738","30","87"
"201","0","900","0","3","1340","9","0","0","11290","24","44","25","0","149","115801","14322","30","87"
"201","0","900","0","3","1417","9","0","0","11920","25","44","25","0","162","115801","15973","30","100"
"201","0","900","0","3","1474","9","0","0","13665","26","44","25","0","177","115801","17613","30","120"
"201","0","900","0","3","1510","9","0","0","14425","27","44","25","0","190","115801","19531","30","133"
"201","0","900","0","3","1537","9","0","0","15550","28","44","25","0","190","115801","21671","30","133"
"201","0","900","0","3","1565","9","0","0","16470","29","44","25","0","195","115801","23949","30","138"
"201","0","900","0","3","1594","9","0","0","17070","30","44","25","0","200","115801","26412","30","143"
"201","0","900","0","3","1623","9","0","0","18195","31","44","25","0","200","115801","28976","30","143"
"201","0","900","0","3","1652","9","0","0","18895","32","44","25","0","206","115801","31639","30","149"
"201","0","900","0","3","1680","9","0","0","20065","33","44","25","0","212","115801","34396","30","155"
"201","0","900","0","3","1707","9","0","0","20965","34","44","25","0","218","115801","37333","30","161"
"201","0","900","0","3","1734","9","0","0","22235","35","44","25","0","224","115801","40376","30","167"
"201","0","900","0","3","1761","9","0","0","23135","36","44","25","0","231","115801","43562","30","174"
"201","0","900","0","3","1788","9","0","0","24455","37","44","25","0","238","115801","46812","30","181"
"0","0","25","0","0","0","0","0","0","110","2","0","0","0","2","115901","25","0","0"
"0","0","50","0","0","0","0","0","0","370","3","0","0","0","4","115901","82","0","1"
"5","0","80","0","0","0","0","0","0","810","4","0","0","0","8","115901","190","0","2"
"15","0","170","0","0","0","0","0","0","1245","5","0","0","0","13","115901","382","5","3"
"15","0","260","0","0","0","0","0","0","2090","6","0","0","0","24","115901","604","5","5"
"15","0","495","0","0","0","2","0","0","2980","7","0","0","0","34","115901","872","5","7"
"15","0","730","0","0","0","4","0","0","3855","8","0","8","0","43","115901","1181","5","14"
"40","0","730","0","0","25","6","0","0","4255","9","0","21","0","52","115901","1608","5","16"
"40","0","830","0","0","70","6","0","0","4555","10","0","34","0","58","115901","2063","15","28"
"40","0","1180","0","2","125","6","0","0","4755","11","13","34","0","65","115901","2550","25","30"
"40","0","1280","0","2","181","6","0","0","5125","12","26","37","0","71","115901","3068","31","34"
"65","0","1280","0","2","242","8","0","0","5275","13","39","37","0","77","115901","3621","37","40"
"90","0","1280","0","2","321","10","0","0","5435","14","39","37","0","84","115901","4230","43","45"
"102","0","1280","0","2","413","12","0","0","5615","15","39","37","0","94","115901","4863","43","51"
"102","0","1280","0","2","530","12","0","0","5795","16","44","37","0","106","115901","5539","43","53"
"102","0","1280","0","2","643","12","0","0","5945","17","49","37","0","116","115901","6265","43","57"
"102","0","1280","0","2","801","12","0","0","5995","18","51","37","0","119","115901","7100","43","62"
"102","0","1280","0","2","962","12","0","0","6090","19","51","37","0","128","115901","8006","43","69"
"102","0","1280","0","2","1145","12","0","0","6285","20","56","37","0","141","115901","8983","43","74"
"102","0","1280","0","2","1358","12","0","0","6475","21","61","37","0","147","115901","10081","43","79"
"102","0","1280","0","2","1544","12","0","0","6565","22","66","37","0","158","115901","11358","43","85"
"102","0","1280","0","2","1689","12","0","0","6655","23","66","37","0","168","115901","12802","43","93"
"102","0","1280","0","2","1803","12","0","0","7310","24","66","37","0","173","115901","14378","43","93"
"102","0","1280","0","2","1906","12","0","0","7390","25","66","37","0","179","115901","16132","43","102"
"102","0","1280","0","2","1973","12","0","0","7840","26","66","37","0","185","115901","18012","43","111"
"102","0","1280","0","2","2015","12","0","0","8300","27","66","37","0","190","115901","20030","43","118"
"102","0","1280","0","2","2046","12","0","0","8450","28","66","37","0","195","115901","22228","43","123"
"102","0","1280","0","2","2079","12","0","0","8920","29","66","37","0","200","115901","24554","43","128"
"102","0","1280","0","2","2114","12","0","0","9070","30","66","37","0","205","115901","27064","43","133"
"102","0","1280","0","2","2149","12","0","0","9745","31","66","37","0","205","115901","29675","43","133"
"102","0","1280","0","2","2184","12","0","0","9905","32","66","37","0","211","115901","32396","43","139"
"102","0","1280","0","2","2218","12","0","0","10445","33","66","37","0","217","115901","35221","43","145"
"102","0","1280","0","2","2251","12","0","0","10625","34","66","37","0","223","115901","38236","43","151"
"102","0","1280","0","2","2284","12","0","0","11175","35","66","37","0","229","115901","41357","43","157"
"102","0","1280","0","2","2317","12","0","0","11355","36","66","37","0","236","115901","44621","43","164"
"102","0","1280","0","2","2350","12","0","0","11955","37","66","37","0","243","115901","47949","43","171"
"0","0","50","0","0","0","0","0","26","55","2","0","0","0","0","116001","0","0","3"
"0","0","100","0","0","0","0","0","84","150","3","0","0","0","0","116001","0","0","9"
"0","0","100","0","0","0","0","0","214","270","4","0","0","0","1","116001","0","0","16"
"25","0","100","0","0","0","0","0","405","360","5","0","0","0","1","116001","0","0","29"
"75","0","100","0","0","0","0","0","634","710","6","0","0","0","3","116001","0","0","42"
"145","0","100","0","0","0","0","0","929","955","7","0","0","0","5","116001","0","5","53"
"180","0","100","0","0","0","0","0","1247","1120","8","0","4","0","7","116001","0","50","71"
"215","5","100","0","0","0","0","11","1601","1260","9","0","9","0","7","116001","0","80","90"
"230","10","520","0","0","0","0","25","1962","1530","10","0","14","0","8","116001","0","100","114"
"246","17","860","0","0","0","0","50","2420","1690","11","0","14","0","8","116001","0","111","131"
"272","22","1080","0","0","0","0","76","2899","1790","12","0","14","0","13","116001","0","122","147"
"282","27","1320","0","0","0","0","102","3391","1930","13","0","14","0","23","116001","0","128","165"
"292","29","1560","0","0","0","0","136","3917","2130","14","0","14","0","35","116001","0","128","183"
"292","29","1800","0","0","0","0","166","4467","2220","15","0","16","0","51","116001","0","133","202"
"292","29","1800","0","0","0","0","202","5081","2380","16","0","16","0","64","116001","0","139","221"
"317","29","1800","0","0","0","0","237","5736","2380","17","0","16","0","78","116001","0","145","240"
"327","29","1800","0","0","0","0","285","6437","2725","18","0","16","0","92","116001","0","146","260"
"327","29","1800","0","0","0","0","344","7192","3245","19","0","16","0","110","116001","0","146","283"
"327","29","1800","0","0","0","0","415","8017","4015","20","0","16","0","130","116001","0","146","306"
"327","29","1900","0","0","0","0","486","8834","4665","21","0","16","0","158","116001","0","146","344"
"327","29","2000","0","0","0","0","552","9785","5630","22","0","16","0","189","116001","0","146","383"
"327","29","2000","0","0","0","0","582","10867","6795","23","0","16","0","218","116001","0","146","429"
"327","29","2000","0","0","0","0","597","12060","8265","24","0","16","0","246","116001","0","146","473"
"327","29","2000","0","0","0","0","634","13574","9225","25","0","16","0","265","116001","0","146","500"
"327","29","2000","0","0","0","0","658","15317","10035","26","0","16","0","281","116001","0","146","520"
