19d613b12c88574229e3e52e86a74fd47b2465c6e12622245ed39a40d2001026,eeaff8240e9bb561c85840813acc014c35a12f0ef29024f993a959bb2dee8348,9b45c8302194d0c17f327d11585d2ed871c63d6a34800015d116bcfadd567ff2,a478f63532bd531f1adc0765392c0539d3a5b80fef77ff0e8748e3a2af7b2073,f7259a0e3651370c5a724a4ae4e94ef1ef941f8dda0a9e6facd5a4df50858f3e,5ba4309552ca049faf52878396d35bab2c743b70cf5ed9d4d51d24295438d1d8,0df7966450dc24e2869b4803d17c7743e7d71a75c9a51d7c391c30310ebce171,5839013aacc80c360c3a8b1ddc526f8a130cc69afb21ce0234c37ecafb155268,eb190f4c6da853f9c6130a374fdb1b6d4dc217c92b79d205e476ab6b49f49570,6325a6b6feaf133eeb08f668f43dc256b2ba43f482c29da879dc85ab7136ab6a,dc7c9287f1b1a79bfa7a61924d0fb45abc1e92cb3e27938993b2b6b3483d5bd8
"40075","","","","0","travel_topdrama_r_4007_grab_move","1000001","3","","1400750006","0.2"
"40075","","","","0","grab_move","9","3","","1400750007","0.2"
"40075","","","","0","grab_move","16","3","","1400750008","0.2"
"40075","","","","","0","1.5","93","","1400750009",""
"40075","","","","0","se_travel_top_ziz_cry_pass","se_travel_top","23","","1400750010",""
"40075","","0.01","","-270","0","1000001","2","","1400750011",""
"40075","","0.01","","-270","0","9","2","","1400750012",""
"40075","","0.01","","-270","0","16","2","","1400750013",""
"40075","","","","","0","400702","32","","1400750014",""
"40075","","","","","1","400703","32","","1400750015",""
"40075","","","","","1","400781","32","","1400750016",""
"40075","","","","","0","0.1","93","","1400750017",""
"40075","","","","0","travel_topdrama_r_4007_put","1000001","3","","1400750018","0"
"40075","","","","0","put","9","3","","1400750019","0"
"40075","","","","0","put","16","3","","1400750020","0"
"40075","","","","","0","1.3","93","","1400750021",""
"40075","","","","0","se_travel_top_ziz_drop1","se_travel_top","23","","1400750022",""
"40075","","","","","1","400730","32","","1400750023",""
"40075","","","","","0","1","93","","1400750024",""
"40075","","","","0","se_travel_top_ziz_dizzy","se_travel_top","23","","1400750025",""
"40075","","","","","0","1.2","93","","1400750026",""
"40075","","","","0","se_travel_top_ziz_joy1","se_travel_top","23","","1400750027",""
"40075","","","","","0","0.3","93","","1400750028",""
"40075","","0","0","0.01","7","1000001","12","","1400750029",""
"40075","","","","","0","1","93","","1400750030",""
"40075","","","","","","","111","","1400750031",""
"40075","","","","","","0","91","","1400750032",""
"40091","run","0","-75","60","400991","18","5","1","1400910001","0.35"
"40091","run2","-67","-38","58","400992","18","5","1","1400910002","0.35"
"40091","run3","47","-16","56","400993","18","5","1","1400910003","0.35"
"40091","","-75","0.35","0","400915","400915","31","","1400910004","1"
"40091","rare","0","-90","110","0","0","5","0","1400910005","1"
"40091","","","","","0","0","91","","1400910006",""
"40091","","","","0","run","400991","3","0","1400910007","0"
"40091","","","","0","run2","400992","3","0","1400910008","0"
"40091","","","","0","run3","400993","3","0","1400910009","0"
"40091","","","","","0","0","91","","1400910010",""
"40091","","8.72","0","100","100","1400910007","101","","1400910011",""
"40091","","","","1","run","400991","3","0","1400910012","0"
"40091","","","","1","run2","400992","3","0","1400910013","0"
"40091","","","","1","run3","400993","3","0","1400910014","0"
"40091","","","","","0","0","91","","1400910015",""
"40092","travel_topdrama_r_4009_run","-1000","-177","51","1000001","1","1","0","1400920001","1.46"
"40092","empty","-1000","-330","60","400991","18","5","1","1400920002","0.8"
"40092","empty","-1000","-320","58","400992","18","5","1","1400920003","0.8"
"40092","empty","-1000","-280","56","400993","18","5","1","1400920004","0.8"
"40092","travel_topdrama_r_4000_empty","-250","-92","53","400999","17","5","0","1400920005","1.46"
"40092","","-147","1","-1000","400904","400904","31","","1400920006","1"
"40092","","-330","1","-1000","400951","400912","31","","1400920007","0"
"40092","","-320","1","-1000","400952","400912","31","","1400920008","0"
"40092","","-280","1","-1000","400953","400912","31","","1400920009","0"
"40092","","18","1","-990","400905","400905","31","","1400920010","1"
"40092","","0","1","0","400900","400900","31","","1400920011","1"
"40092","","0","1","0","400901","400901","31","","1400920012","1"
"40092","","0","1","0","400902","400902","31","","1400920013","1"
"40092","","0","1","0","400990","400990","31","","1400920014","0"
"40092","","0","1","0","400009","400009","31","","1400920015","1"
"40092","","","","","","0","91","","1400920016",""
"40092","","","","0","se_travel_top_flock_foot1","se_travel_top","23","","1400920017",""
"40092","","","","","0","0.3","93","","1400920018",""
"40092","","","0","1","travel_topdrama_r_4009_run","1000001","3","","1400920019","0.2"
"40092","","2","0","-177","0","1000001","2","","1400920020",""
"40092","","2","0","18","-50","400905","33","","1400920021",""
"40092","","2","0","-147","0","400904","33","","1400920022",""
"40092","","","","","0","0.7","93","","1400920023",""
"40092","","","","0","se_travel_top_flock_rumble","se_travel_top","23","","1400920024",""
"40092","","","","3","7","3.5","122","","1400920025",""
"40092","","","","","","1400920020","91","","1400920026",""
"40092","","","0","1","travel_topdrama_r_4009_lookAround","1000001","3","","1400920027","0.2"
"40092","","","","","0","1.2","93","","1400920028",""
"40092","","","","","1","400990","32","","1400920029",""
"40092","","","","","1400920032","木の陰に隠れる","103","","1400920030",""
"40092","","","","","1400920034","岩の陰に隠れる","103","","1400920031",""
"40092","","","","","0","1","102","","1400920032",""
"40092","","","","","","1400920036","101","","1400920033",""
"40092","","","","","0","2","102","","1400920034",""
"40092","","","","","","1400920036","101","","1400920035",""
"40092","","","","","","0","91","","1400920036",""
"40093","","","","","","0.1","93","","1400930001",""
"40093","","","","","0","400990","32","","1400930002",""
"40093","empty","-1000","-150","53","400994","18","5","1","1400930003","0.75"
"40093","empty","-1000","-160","53","400995","18","5","1","1400930004","0.75"
"40093","","-150","1","-1000","400954","400911","31","","1400930005","0"
"40093","","-160","1","-1000","400955","400911","31","","1400930006","0"
"40093","","-177","1","0","400906","400906","31","","1400930007","0"
"40093","","103","1","-173","400908","400908","31","","1400930008","0"
"40093","","0","1","0","400916","400916","31","","1400930009","0"
"40093","","0","1","0","400903","400903","31","","1400930010","1"
"40093","","","","","0","0.01","93","","1400930011",""
"40093","","","","","0","400902","32","","1400930012",""
"40093","","","","0","se_travel_top_flock_hide1","se_travel_top","23","","1400930013",""
"40093","","","0","0","travel_topdrama_r_4009_hide_tree","1000001","3","0","1400930014","0"
"40093","","","","","1","400906","32","","1400930015",""
"40093","","","","","0","0.45","93","","1400930016",""
"40093","","","","0","travel_topdrama_r_4009_scared_tree","1000001","3","","1400930017","0"
"40093","","0","0","-92","-250","1000001","2","","1400930018",""
"40093","","","","","0","0.5","93","","1400930019",""
"40093","","","","0","se_travel_top_flock_pass_away","se_travel_top","23","","1400930020",""
"40093","","","","4.6","20","10","122","","1400930021",""
"40093","","","","1","run","400991","3","","1400930022","0"
"40093","","3","0","-330","1500","400991","2","","1400930023",""
"40093","","","","","1","400951","32","","1400930024",""
"40093","","3","0","-330","1500","400951","33","","1400930025",""
"40093","","","","","0","0.4","93","","1400930026",""
"40093","","","","1","run","400994","3","","1400930027","0"
"40093","","2.7","0","-150","1500","400994","2","","1400930028",""
"40093","","","","","1","400954","32","","1400930029",""
"40093","","2.7","0","-150","1500","400954","33","","1400930030",""
"40093","","","","","0","0.2","93","","1400930031",""
"40093","","","","1","run","400993","3","","1400930032","0"
"40093","","3","0","-280","1500","400993","2","","1400930033",""
"40093","","","","","1","400953","32","","1400930034",""
"40093","","3","0","-280","1500","400953","33","","1400930035",""
"40093","","","","","0","0.4","93","","1400930036",""
"40093","","","","1","run","400995","3","","1400930037","0"
"40093","","3","0","-160","1500","400995","2","","1400930038",""
"40093","","","","","1","400955","32","","1400930039",""
"40093","","3","0","-160","1500","400955","33","","1400930040",""
"40093","","","","","0","0.5","93","","1400930041",""
"40093","","","","1","run","400992","3","","1400930042","0"
"40093","","2.4","0","-320","1500","400992","2","","1400930043",""
"40093","","","","","1","400952","32","","1400930044",""
"40093","","2.4","0","-320","1500","400952","33","","1400930045",""
"40093","","","","","","1.6","93","","1400930046",""
"40093","","","","","0","0.7","93","","1400930047",""
"40093","","","","0","travel_topdrama_r_4009_relief_tree","1000001","3","","1400930048","0"
"40093","","","","0","travel_topdrama_r_4009_relief_tree","400999","3","","1400930049","0"
"40093","","","","","1","400916","32","","1400930050",""
"40093","","","","","0","0.3","93","","1400930051",""
"40093","","","","0","se_travel_top_flock_relief","se_travel_top","23","","1400930052",""
"40093","","","","","0","0.66","93","","1400930053",""
"40093","","","","","1","400908","32","","1400930054",""
"40093","","","","","0","0.2","93","","1400930055",""
"40093","","","","0","se_travel_top_flock_drop_goldenbox1","se_travel_top","23","","1400930056",""
"40093","","","","0","se_travel_top_flock_surprise","se_travel_top","23","","1400930057",""
"40093","","","","","0","1","93","","1400930058",""
"40093","","","","0","se_travel_top_flock_emote_note","se_travel_top","23","","1400930059",""
"40093","","","","","0","1400930049","91","","1400930060",""
"40093","","","","","","","111","","1400930061",""
"40093","","","","","0","0","91","","1400930062",""
"40094","","","","","","0.1","93","","1400940001",""
"40094","","","","","0","400990","32","","1400940002",""
"40094","empty","-1000","-150","53","400994","18","5","1","1400940003","0.75"
"40094","empty","-1000","-160","53","400995","18","5","1","1400940004","0.75"
"40094","","-150","1","-1000","400954","400911","31","","1400940005","0"
"40094","","-160","1","-1000","400955","400911","31","","1400940006","0"
"40094","","-177","1","0","400906","400906","31","","1400940007","0"
"40094","","103","1","-173","400908","400908","31","","1400940008","0"
"40094","","0","1","0","400917","400917","31","","1400940009","0"
"40094","","0","1","0","400903","400903","31","","1400940010","1"
"40094","","","","","0","0.01","93","","1400940011",""
"40094","","","","","0","400902","32","","1400940012",""
"40094","","","","0","se_travel_top_flock_hide1","se_travel_top","23","","1400940013",""
"40094","","","0","0","travel_topdrama_r_4009_hide_tree","1000001","3","0","1400940014","0"
"40094","","","","","1","400906","32","","1400940015",""
"40094","","","","","0","0.45","93","","1400940016",""
"40094","","","","0","travel_topdrama_r_4009_scared_tree","1000001","3","","1400940017","0"
"40094","","0","0","-92","-250","1000001","2","","1400940018",""
"40094","","","","","0","0.5","93","","1400940019",""
"40094","","","","0","se_travel_top_flock_pass_away","se_travel_top","23","","1400940020",""
"40094","","","","4.6","20","10","122","","1400940021",""
"40094","","","","1","run","400991","3","","1400940022","0"
"40094","","3","0","-330","1500","400991","2","","1400940023",""
"40094","","","","","1","400951","32","","1400940024",""
"40094","","3","0","-330","1500","400951","33","","1400940025",""
"40094","","","","","0","0.4","93","","1400940026",""
"40094","","","","1","run","400994","3","","1400940027","0"
"40094","","2.7","0","-150","1500","400994","2","","1400940028",""
"40094","","","","","1","400954","32","","1400940029",""
"40094","","2.7","0","-150","1500","400954","33","","1400940030",""
"40094","","","","","0","0.2","93","","1400940031",""
"40094","","","","1","run","400993","3","","1400940032","0"
"40094","","3","0","-280","1500","400993","2","","1400940033",""
"40094","","","","","1","400953","32","","1400940034",""
"40094","","3","0","-280","1500","400953","33","","1400940035",""
"40094","","","","","0","0.4","93","","1400940036",""
"40094","","","","1","run","400995","3","","1400940037","0"
"40094","","3","0","-160","1500","400995","2","","1400940038",""
"40094","","","","","1","400955","32","","1400940039",""
"40094","","3","0","-160","1500","400955","33","","1400940040",""
"40094","","","","","0","0.5","93","","1400940041",""
"40094","","","","1","run","400992","3","","1400940042","0"
"40094","","2.4","0","-320","1500","400992","2","","1400940043",""
"40094","","","","","1","400952","32","","1400940044",""
"40094","","2.4","0","-320","1500","400952","33","","1400940045",""
"40094","","","","","","1.6","93","","1400940046",""
"40094","","","","","0","0.7","93","","1400940047",""
"40094","","","","0","travel_topdrama_r_4009_relief_tree","1000001","3","","1400940048","0"
"40094","","","","0","travel_topdrama_r_4009_relief_tree","400999","3","","1400940049","0"
"40094","","","","","1","400917","32","","1400940050",""
"40094","","","","","0","0.3","93","","1400940051",""
"40094","","","","0","se_travel_top_flock_relief","se_travel_top","23","","1400940052",""
"40094","","","","","0","0.66","93","","1400940053",""
"40094","","","","","1","400908","32","","1400940054",""
"40094","","","","","0","0.2","93","","1400940055",""
"40094","","","","0","se_travel_top_flock_drop_goldenbox1","se_travel_top","23","","1400940056",""
"40094","","","","0","se_travel_top_flock_surprise","se_travel_top","23","","1400940057",""
"40094","","","","","0","1","93","","1400940058",""
"40094","","","","0","se_travel_top_flock_emote_note","se_travel_top","23","","1400940059",""
"40094","","","","","0","1400940049","91","","1400940060",""
"40094","","","","","","","111","","1400940061",""
"40094","","","","","0","0","91","","1400940062",""
"40095","","","","","","0.1","93","","1400950001",""
"40095","","","","","0","400990","32","","1400950002",""
"40095","empty","-1000","-150","48","400994","18","5","1","1400950003","0.75"
"40095","empty","-1000","-160","48","400995","18","5","1","1400950004","0.75"
"40095","","-150","1","-1000","400954","400913","31","","1400950005","0"
"40095","","-160","1","-1000","400955","400913","31","","1400950006","0"
"40095","","-209","1","-1000","400956","400914","31","","1400950007","0"
"40095","","-111","1","140","400909","400909","31","","1400950008","0"
"40095","","-156","300","-65","400910","400910","31","","1400950009","0"
"40095","","-177","1","0","400907","400907","31","","1400950010","1"
"40095","","0","1","0","400918","400918","31","","1400950011","0"
"40095","","","","0","se_travel_top_flock_hide2","se_travel_top","23","","1400950012",""
"40095","","","0","0","travel_topdrama_r_4009_hide_rock","1000001","3","0","1400950013","0"
"40095","","","","","0","0.45","93","","1400950014",""
"40095","","","","0","travel_topdrama_r_4009_scared_rock","1000001","3","","1400950015","0"
"40095","","0","0","-222","382","1000001","2","","1400950016",""
