50160bcb2c94148df7d2c27b07504d075c7fee35d6c97eebe95e9dfa50007d6a,139fbc86f80ea9fd933da87a6373d9874ada79ba86b55d4068fdb26785d3bf57,c57a3141ff8bbb48b10643ede65356127756c31c48b250d9056c04d9542a8c2b,af7bb691d5d6211d9119bbc9eeb3728dc51b6d4cc79a36e02f1cc9a5d0be47fd,24609f845b4013585cb5a7f931b026379522e181556a77f7d0dd47f39d24ffe2,12fb7c6148dc8cdb4a4adbf877a985fc58ca67fbbad0a1d5058fa9cbe36134b3,71f5c78dd6e1ae3588958940afa34baa92ede718c95c80b84396bccf1853f019,4498f4968f5ed0ff9fde7b54aa500f8a1b4d5d879b094f4d938fda1ceb0d8a2c,6bb5bed54808c85a02112dff6dd7907bedf6ae6f21642f54b3025639aa5ab2e8,58ea8aa981350975842ab4d5454c37c5e8583ef608ff82e167e4f658eb608f22
"56531","2","56503","0","640000","0","0","25021","0","700"
"56541","2","56504","0","640000","0","0","25021","0","700"
"56551","2","56505","0","640000","0","0","25021","0","700"
"56611","2","56601","0","640000","0","0","25021","0","700"
"56621","2","56602","0","640000","0","0","25021","0","700"
"56631","2","56603","0","640000","0","0","25021","0","700"
"56641","2","56604","0","640000","0","0","25021","0","700"
"56651","2","56605","0","640000","0","0","25021","0","700"
"56711","2","56701","0","640000","0","0","25021","0","700"
"56721","2","56702","0","640000","0","0","25021","0","700"
"56731","2","56703","0","640000","0","0","25021","0","700"
"56741","2","56704","0","640000","0","0","25021","0","700"
"56751","2","56705","0","640000","0","0","25021","0","700"
"56811","2","56801","0","640000","0","0","25021","0","3500"
"56911","2","56901","0","640000","0","0","25021","0","700"
"56921","2","56902","0","640000","0","0","25021","0","700"
"56931","2","56903","0","640000","0","0","25021","0","700"
"56941","2","56904","0","640000","0","0","25021","0","700"
"56951","2","56905","0","640000","0","0","25021","0","700"
"57011","2","57001","0","640000","0","0","25021","0","700"
"57021","2","57002","0","640000","0","0","25021","0","700"
"57031","2","57003","0","640000","0","0","25021","0","700"
"57041","2","57004","0","640000","0","0","25021","0","700"
"57051","2","57005","0","640000","0","0","25021","0","700"
"57111","2","57101","0","640000","0","0","25021","0","700"
"57121","2","57102","0","640000","0","0","25021","0","700"
"57131","2","57103","0","640000","0","0","25021","0","700"
"57141","2","57104","0","640000","0","0","25021","0","700"
"57151","2","57105","0","640000","0","0","25021","0","700"
"57211","2","57201","0","640000","0","0","25021","0","700"
"57221","2","57202","0","640000","0","0","25021","0","700"
"57231","2","57203","0","640000","0","0","25021","0","700"
"57241","2","57204","0","640000","0","0","25021","0","700"
"57251","2","57205","0","640000","0","0","25021","0","700"
"57311","2","57301","0","640000","0","0","25021","0","700"
"57321","2","57302","0","640000","0","0","25021","0","700"
"57331","2","57303","0","640000","0","0","25021","0","700"
"57341","2","57304","0","640000","0","0","25021","0","700"
"57351","2","57305","0","640000","0","0","25021","0","700"
"57411","2","57401","0","640000","0","0","25021","0","3500"
"57511","2","57501","0","640000","0","0","25021","0","700"
"57521","2","57502","0","640000","0","0","25021","0","700"
"57531","2","57503","0","640000","0","0","25021","0","700"
"57541","2","57504","0","640000","0","0","25021","0","700"
"57551","2","57505","0","640000","0","0","25021","0","700"
"57611","2","57601","0","640000","0","0","25021","0","3500"
"57711","2","57701","0","640000","0","0","25021","0","700"
"57721","2","57702","0","640000","0","0","25021","0","700"
"57731","2","57703","0","640000","0","0","25021","0","700"
"57741","2","57704","0","640000","0","0","25021","0","700"
"57751","2","57705","0","640000","0","0","25021","0","700"
"57811","2","57801","0","640000","0","0","25021","0","700"
"57821","2","57802","0","640000","0","0","25021","0","700"
"57831","2","57803","0","640000","0","0","25021","0","700"
"57841","2","57804","0","640000","0","0","25021","0","700"
"57851","2","57805","0","640000","0","0","25021","0","700"
"57911","2","57901","0","640000","0","0","25021","0","700"
"57921","2","57902","0","640000","0","0","25021","0","700"
"57931","2","57903","0","640000","0","0","25021","0","700"
"57941","2","57904","0","640000","0","0","25021","0","700"
"57951","2","57905","0","640000","0","0","25021","0","700"
"58011","2","58001","0","640000","0","0","25021","0","3500"
"58111","2","58101","0","640000","0","0","25021","0","3500"
"58211","2","58201","0","640000","0","0","25021","0","3500"
"58311","2","58301","0","640000","0","0","25021","0","3500"
"58411","2","58401","0","640000","0","0","25021","0","700"
"58421","2","58402","0","640000","0","0","25021","0","700"
"58431","2","58403","0","640000","0","0","25021","0","700"
"58441","2","58404","0","640000","0","0","25021","0","700"
"58451","2","58405","0","640000","0","0","25021","0","700"
"58511","2","58501","0","640000","0","0","25021","0","3500"
"58611","2","58601","0","640000","0","0","25021","0","700"
"58621","2","58602","0","640000","0","0","25021","0","700"
"58631","2","58603","0","640000","0","0","25021","0","700"
"58641","2","58604","0","640000","0","0","25021","0","700"
"58651","2","58605","0","640000","0","0","25021","0","700"
"58711","2","58701","0","650000","0","0","25021","0","3550"
"58811","2","58801","0","650000","0","0","25021","0","710"
"58821","2","58802","0","650000","0","0","25021","0","710"
"58831","2","58803","0","650000","0","0","25021","0","710"
"58841","2","58804","0","650000","0","0","25021","0","710"
"58851","2","58805","0","650000","0","0","25021","0","710"
"58911","2","58901","0","650000","0","0","25021","0","710"
"58921","2","58902","0","650000","0","0","25021","0","710"
"58931","2","58903","0","650000","0","0","25021","0","710"
"58941","2","58904","0","650000","0","0","25021","0","710"
"58951","2","58905","0","650000","0","0","25021","0","710"
"59011","2","59001","0","650000","0","0","25021","0","710"
"59021","2","59002","0","650000","0","0","25021","0","710"
"59031","2","59003","0","650000","0","0","25021","0","710"
"59041","2","59004","0","650000","0","0","25021","0","710"
"59051","2","59005","0","650000","0","0","25021","0","710"
"59111","2","59101","0","650000","0","0","25021","0","710"
"59121","2","59102","0","650000","0","0","25021","0","710"
"59131","2","59103","0","650000","0","0","25021","0","710"
"59141","2","59104","0","650000","0","0","25021","0","710"
"59151","2","59105","0","650000","0","0","25021","0","710"
"59211","2","59201","0","650000","0","0","25021","0","710"
"59221","2","59202","0","650000","0","0","25021","0","710"
"59231","2","59203","0","650000","0","0","25021","0","710"
"59241","2","59204","0","650000","0","0","25021","0","710"
"59251","2","59205","0","650000","0","0","25021","0","710"
"59311","2","59301","0","650000","0","0","25021","0","3550"
"59411","2","59401","0","650000","0","0","25021","0","710"
"59421","2","59402","0","650000","0","0","25021","0","710"
"59431","2","59403","0","650000","0","0","25021","0","710"
"59441","2","59404","0","650000","0","0","25021","0","710"
"59451","2","59405","0","650000","0","0","25021","0","710"
"59511","2","59501","0","650000","0","0","25021","0","710"
"59521","2","59502","0","650000","0","0","25021","0","710"
"59531","2","59503","0","650000","0","0","25021","0","710"
"59541","2","59504","0","650000","0","0","25021","0","710"
"59551","2","59505","0","650000","0","0","25021","0","710"
"59611","2","59601","0","650000","0","0","25021","0","710"
"59621","2","59602","0","650000","0","0","25021","0","710"
"59631","2","59603","0","650000","0","0","25021","0","710"
"59641","2","59604","0","650000","0","0","25021","0","710"
"59651","2","59605","0","650000","0","0","25021","0","710"
"59711","2","59701","0","650000","0","0","25021","0","710"
"59721","2","59702","0","650000","0","0","25021","0","710"
"59731","2","59703","0","650000","0","0","25021","0","710"
"59741","2","59704","0","650000","0","0","25021","0","710"
"59751","2","59705","0","650000","0","0","25021","0","710"
"59811","2","59801","0","650000","0","0","25021","0","710"
"59821","2","59802","0","650000","0","0","25021","0","710"
"59831","2","59803","0","650000","0","0","25021","0","710"
"59841","2","59804","0","650000","0","0","25021","0","710"
"59851","2","59805","0","650000","0","0","25021","0","710"
"59911","2","59901","0","650000","0","0","25021","0","710"
"59921","2","59902","0","650000","0","0","25021","0","710"
"59931","2","59903","0","650000","0","0","25021","0","710"
"59941","2","59904","0","650000","0","0","25021","0","710"
"59951","2","59905","0","650000","0","0","25021","0","710"
"60011","2","60001","0","650000","0","0","25021","0","710"
"60021","2","60002","0","650000","0","0","25021","0","710"
"60031","2","60003","0","650000","0","0","25021","0","710"
"60041","2","60004","0","650000","0","0","25021","0","710"
"60051","2","60005","0","650000","0","0","25021","0","710"
"60111","2","60101","0","650000","0","0","25021","0","710"
"60121","2","60102","0","650000","0","0","25021","0","710"
"60131","2","60103","0","650000","0","0","25021","0","710"
"60141","2","60104","0","650000","0","0","25021","0","710"
"60151","2","60105","0","650000","0","0","25021","0","710"
"60211","2","60201","0","650000","0","0","25021","0","710"
"60221","2","60202","0","650000","0","0","25021","0","710"
"60231","2","60203","0","650000","0","0","25021","0","710"
"60241","2","60204","0","650000","0","0","25021","0","710"
"60251","2","60205","0","650000","0","0","25021","0","710"
"60311","2","60301","0","650000","0","0","25021","0","710"
"60321","2","60302","0","650000","0","0","25021","0","710"
"60331","2","60303","0","650000","0","0","25021","0","710"
"60341","2","60304","0","650000","0","0","25021","0","710"
"60351","2","60305","0","650000","0","0","25021","0","710"
"60411","2","60401","0","650000","0","0","25021","0","710"
"60421","2","60402","0","650000","0","0","25021","0","710"
"60431","2","60403","0","650000","0","0","25021","0","710"
"60441","2","60404","0","650000","0","0","25021","0","710"
"60451","2","60405","0","650000","0","0","25021","0","710"
"60511","2","60501","0","650000","0","0","25021","0","3550"
"60611","2","60601","0","650000","0","0","25021","0","3550"
"60711","2","60701","0","650000","0","0","25021","0","3550"
"60811","2","60801","0","650000","0","0","25021","0","710"
"60821","2","60802","0","650000","0","0","25021","0","710"
"60831","2","60803","0","650000","0","0","25021","0","710"
"60841","2","60804","0","650000","0","0","25021","0","710"
"60851","2","60805","0","650000","0","0","25021","0","710"
"60911","2","60901","0","650000","0","0","25021","0","710"
"60921","2","60902","0","650000","0","0","25021","0","710"
"60931","2","60903","0","650000","0","0","25021","0","710"
"60941","2","60904","0","650000","0","0","25021","0","710"
"60951","2","60905","0","650000","0","0","25021","0","710"
"61011","2","61001","0","650000","0","0","25021","0","710"
"61021","2","61002","0","650000","0","0","25021","0","710"
"61031","2","61003","0","650000","0","0","25021","0","710"
"61041","2","61004","0","650000","0","0","25021","0","710"
"61051","2","61005","0","650000","0","0","25021","0","710"
"61111","2","61101","0","650000","0","0","25021","0","710"
"61121","2","61102","0","650000","0","0","25021","0","710"
"61131","2","61103","0","650000","0","0","25021","0","710"
"61141","2","61104","0","650000","0","0","25021","0","710"
"61151","2","61105","0","650000","0","0","25021","0","710"
"61211","2","61201","0","650000","0","0","25021","0","710"
"61221","2","61202","0","650000","0","0","25021","0","710"
"61231","2","61203","0","650000","0","0","25021","0","710"
"61241","2","61204","0","650000","0","0","25021","0","710"
"61251","2","61205","0","650000","0","0","25021","0","710"
"61311","2","61301","0","650000","0","0","25021","0","710"
"61321","2","61302","0","650000","0","0","25021","0","710"
"61331","2","61303","0","650000","0","0","25021","0","710"
"61341","2","61304","0","650000","0","0","25021","0","710"
"61351","2","61305","0","650000","0","0","25021","0","710"
"61411","2","61401","0","650000","0","0","25021","0","710"
"61421","2","61402","0","650000","0","0","25021","0","710"
"61431","2","61403","0","650000","0","0","25021","0","710"
"61441","2","61404","0","650000","0","0","25021","0","710"
"61451","2","61405","0","650000","0","0","25021","0","710"
"61511","2","61501","0","650000","0","0","25021","0","710"
"61521","2","61502","0","650000","0","0","25021","0","710"
"61531","2","61503","0","650000","0","0","25021","0","710"
"61541","2","61504","0","650000","0","0","25021","0","710"
"61551","2","61505","0","650000","0","0","25021","0","710"
"61611","2","61601","0","650000","0","0","25021","0","710"
"61621","2","61602","0","650000","0","0","25021","0","710"
"61631","2","61603","0","650000","0","0","25021","0","710"
"61641","2","61604","0","650000","0","0","25021","0","710"
"61651","2","61605","0","650000","0","0","25021","0","710"
"61711","2","61701","0","650000","0","0","25021","0","710"
"61721","2","61702","0","650000","0","0","25021","0","710"
"61731","2","61703","0","650000","0","0","25021","0","710"
"61741","2","61704","0","650000","0","0","25021","0","710"
"61751","2","61705","0","650000","0","0","25021","0","710"
"61811","2","61801","0","650000","0","0","25021","0","710"
"61821","2","61802","0","650000","0","0","25021","0","710"
"61831","2","61803","0","650000","0","0","25021","0","710"
"61841","2","61804","0","650000","0","0","25021","0","710"
"61851","2","61805","0","650000","0","0","25021","0","710"
"61911","2","61901","0","650000","0","0","25021","0","3550"
"62011","2","62001","0","650000","0","0","25021","0","710"
"62021","2","62002","0","650000","0","0","25021","0","710"
"62031","2","62003","0","650000","0","0","25021","0","710"
"62041","2","62004","0","650000","0","0","25021","0","710"
"62051","2","62005","0","650000","0","0","25021","0","710"
"62111","2","62101","0","650000","0","0","25021","0","3550"
"62211","2","62201","0","650000","0","0","25021","0","710"
"62221","2","62202","0","650000","0","0","25021","0","710"
"62231","2","62203","0","650000","0","0","25021","0","710"
"62241","2","62204","0","650000","0","0","25021","0","710"
"62251","2","62205","0","650000","0","0","25021","0","710"
"62311","2","62301","0","650000","0","0","25021","0","710"
"62321","2","62302","0","650000","0","0","25021","0","710"
"62331","2","62303","0","650000","0","0","25021","0","710"
"62341","2","62304","0","650000","0","0","25021","0","710"
"62351","2","62305","0","650000","0","0","25021","0","710"
"62411","2","62401","0","650000","0","0","25021","0","710"
"62421","2","62402","0","650000","0","0","25021","0","710"
"62431","2","62403","0","650000","0","0","25021","0","710"
"62441","2","62404","0","650000","0","0","25021","0","710"
"62451","2","62405","0","650000","0","0","25021","0","710"
"62511","2","62501","0","650000","0","0","25021","0","710"
"62521","2","62502","0","650000","0","0","25021","0","710"
"62531","2","62503","0","650000","0","0","25021","0","710"
"62541","2","62504","0","650000","0","0","25021","0","710"
"62551","2","62505","0","650000","0","0","25021","0","710"
