1c741169e04cff23fd67d2d293b9459430d8e532c66da66a7d738d3fbc1a1ecf,b10b660c6865337e9626278a79fc76ef0e39007b1aa6f7d2e09b3e2ea3edcff4,77161b2dda0fb5394d6ce9f72a986d11efa37ad81cdc856968654d6214ea8e13,dfa2bb074b4465e1bc99003c4075d0515780943413d0565191c9bc0115f6e7ff,1341360091b3d178ef24a094e0c6f87168df370cec72c846f21a8b064b0cafc1,303741490f37554f89afb1136f3a9718daf5d8183ed211dba0b07b43824bd69e,272d023e4dc92128d7fba865034b6ff3d7f08ab797bc81558d18afd35fb1d6ec,dcb88b037377cbcab762b4ac5bdaaf843f2b8920b81e6798498460065e8e768c,6066a5bdd5328413be1435c8ee0aec0295f6813897536900b64ef7bbd29045d1,0be295de67b1c414917d1dc2e9a04da59d152a9b1f993fecbfe53659502daed3,f921db48650c3c0e1e332c2595cde379def3d6e830ed0c08f84e5d67c0ffe2ee,e380d97bea7495142687eabb53447517f6c096107cc3fb9b69b1db95afaeb4d3,ba25f7dbc6774ce49e7bb7ee07c96c7043591877d9e0ad447dc6458ae2c49ffa,0cc7f171d62cab7a2dd316c2dea56902ce442254acf99f96c0ccacc549ae1870,7ba5d86fde7c8346621420574c2a1c7357597c85c6e78c8f76365c25e641fd2f,58681c7e2285e6a9971ce8712dea92863d2e84f3fcc3120455608f48544c3416,d299702637769b8448f38ee895d4ee668064444fadaad80e60760fde77b45eb1,4aad06b28573ecede330806cda7b96055733d617ecda2c08d4eb8aff20391acb,0f4c91ba1644d2d09e12abd28b3c806f6f23a0f177c1adbef58ab1d9d2b8dbe3,73cda6485e8343663979c86d0dc1d1175d56d76e84b72842b2ed479aa2eb1f09,ff7472f527de30142e22111b2cd36dcad86304fdc2c94bda333d185364079cd1,cd26a7b85da0d466b4e36b5d9d41e01afa91695320fd31825fa6cfe42f15fc02,38c4d0cf3fc7698f931a371724063c906ddce665f9177f7b848c2564b50c1a05,84a0e391d94262c33e0a1c41801597f0e0aee6644eb1afa337b62f89c506d8dd,d332f124e5a4df05444d0542761b4c2a63bdc5e3e5df26976753153d3d614ae5,a7422a61b31ad1f315ddcf332b6cbb0019033316655061a0449339e11240af32,f1863770c64170f79138c78638e2aca653a34ae8dc2e96d7cf9b89523058a806,06295b4b1fe55349503b5e99d6d84117dec14da94c0fed5ee4cd23066b05b4b0,2575a05c4399b47179e1ed343e3a15f1446d66888eab613e2947408a5e2f0f96,5912aa05714488618775e8d2a5ff0affdd3f01216d9fb5a68fb42113c91ebabc,f86e4487ad809ef572e633bedba91665162d025027c2c859fa34f2ea7764076c,1911f8d11fd2f3f5ba3b4d9da314afc5318ba097170a21c289ec31a8ea008503,20c11e6379211502cf93e8231e24140f13c53fab81b644e4271a673569550071,2213803c0caa921326a0a9ba12b5a2e81966b557505fc463d24bd511473c57bb,32c107c7cc795939a18ba35a742ac10a77b01758a5bb136399ced19a38dcb777,77d9b17914e2de1094b0fc0bda421c6b4b67dedd2a3676d56e6953b35041443d,b456ec1d08fc16c54caa734cdbb23e5c01949fae99e47aecf6d2d7f603f28fc4,a362e0044855741ca7e50ff6608e0b0ecb33cb0541ff1a1fe15f3ab6014b38fc,6115681096d7b670cb38d6ad36d8b74c96ed275d89756370a1d8fab4537d2796,155ebd6ddce7ee6b1cdc5c40b820de6d5a7e6f23a1c3ea29957eb3fc93cdcc04,f945109d717c9192393f694be233c53c7bb8736fd645f6208cbc1376bb1218aa
"40002","620150037","0","0","2","1","10011005","2","0","100","25","0","0","40002","0","4","600120403","0","0","61362","600002981","101011","0","620220037","0","0","0","620240037","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1156","620380137"
"41002","620150038","0","0","2","1","10011005","2","0","100","25","0","0","41002","0","4","600120413","0","0","61362","600002982","101011","0","620220038","0","0","0","620240038","63001002","10011002","0","1","3","10011004","1","72","1","0","72","1164","620380138"
"42002","620150039","0","0","2","1","10011006","2","0","100","25","0","0","42002","0","4","600120423","0","0","61362","600002983","101011","0","620220039","0","0","0","620240039","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1176","620380139"
"43002","620150040","0","0","2","1","10011006","2","0","100","25","0","0","43002","0","4","600120433","0","0","61362","600002984","101011","0","620220040","0","0","0","620240040","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1210","620380140"
"44002","620150041","0","0","2","1","10011006","2","0","100","25","0","0","44002","0","4","600120443","0","0","61362","600002985","101011","0","620220041","0","0","0","620240041","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1240","620380141"
"45002","620150042","0","0","2","1","10011006","2","0","100","25","0","0","45002","0","4","600120453","0","0","61362","600002986","101011","0","620220042","0","0","0","620240042","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1270","620380142"
"46002","620150043","0","0","2","1","10011006","2","0","100","25","0","0","46002","0","4","600120463","0","0","61362","600002987","101011","0","620220043","0","0","0","620240043","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1290","620380143"
"47002","620150044","0","0","2","1","10011006","2","0","100","25","0","0","47002","0","4","600120473","0","0","61362","600002988","101011","0","620220044","0","0","0","620240044","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1300","620380144"
"48002","620150045","0","0","2","1","10011006","2","0","100","25","0","0","48002","0","4","600120483","0","0","61362","600002989","101011","0","620220045","0","0","0","620240045","63001002","10011003","0","1","3","10011005","1","72","1","0","72","1320","620380145"
"49002","620150046","0","0","2","1","10011007","2","0","100","25","0","0","49002","0","4","600120493","0","0","61362","600002990","101011","0","620220046","0","0","0","620240046","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1346","620380146"
"50002","620150047","0","0","2","1","10011007","2","0","100","25","0","0","50002","0","4","600120503","0","0","61362","600002991","101011","0","620220047","0","0","0","620240047","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1382","620380147"
"51002","620150048","0","0","2","1","10011007","2","0","100","25","0","0","51002","0","4","600120513","0","0","61362","600002992","101011","0","620220048","0","0","0","620240048","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1398","620380148"
"52002","620150049","0","0","2","1","10011007","2","0","100","25","0","0","52002","0","4","600120523","0","0","61362","600002993","101011","0","620220049","0","0","0","620240049","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1416","620380149"
"53002","620150050","0","0","2","1","10011007","2","0","100","25","0","0","53002","0","4","600120533","0","0","61362","600002994","101011","0","620220050","0","0","0","620240050","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1440","620380150"
"54002","620150051","0","0","2","1","10011007","2","0","100","25","0","0","54002","0","4","600120543","0","0","61362","600002995","101011","0","620220051","0","0","0","620240051","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1456","620380151"
"55002","620150052","0","0","2","1","10011007","2","0","100","25","0","0","55002","0","4","600120553","0","0","61362","600002996","101011","0","620220052","0","0","0","620240052","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1468","620380152"
"56002","620150053","0","0","2","1","10011007","2","0","100","25","0","0","56002","0","4","600120563","0","0","61362","600002997","101011","0","620220053","0","0","0","620240053","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1482","620380153"
"57002","620150054","0","0","2","1","10011007","2","0","100","25","0","0","57002","0","4","600120573","0","0","61362","600002998","101011","0","620220054","0","0","0","620240054","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1488","620380154"
"58002","620150055","0","0","2","1","10011007","2","0","100","25","0","0","58002","0","4","600120583","0","0","61362","600002999","101011","0","620220055","0","0","0","620240055","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1500","620380155"
"59002","620150056","0","0","2","1","10011007","2","0","100","25","0","0","59002","0","4","600120593","0","0","61362","600003000","101011","0","620220056","0","0","0","620240056","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1528","620380156"
"60002","620150057","0","0","2","1","10011007","2","0","100","25","0","0","60002","0","4","600120603","0","0","61362","600003001","101011","0","620220057","0","0","0","620240057","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1538","620380157"
"61002","620150058","0","0","2","1","10011007","2","0","100","25","0","0","61002","0","4","600120613","0","0","61362","600003002","101011","0","620220058","0","0","0","620240058","63001002","10011004","0","1","3","10011006","1","72","1","0","72","1558","620380158"
"62002","620150059","0","0","2","1","10011008","2","0","100","25","0","0","62002","0","4","600120623","0","0","61362","600003003","101011","0","620220059","0","0","0","620240059","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1571","620380159"
"63002","620150060","0","0","2","1","10011008","2","0","100","25","0","0","63002","0","4","600120633","0","0","61362","600003004","101011","0","620220060","0","0","0","620240060","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1587","620380160"
"64002","620150061","0","0","2","1","10011008","2","0","100","25","0","0","64002","0","4","600120643","0","0","61362","600003005","101011","0","620220061","0","0","0","620240061","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1601","620380161"
"65002","620150062","0","0","2","1","10011008","2","0","100","25","0","0","65002","0","4","600120653","0","0","61362","600003006","101011","0","620220062","0","0","0","620240062","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1611","620380162"
"66002","620150063","0","0","2","1","10011008","2","0","100","25","0","0","66002","0","4","600120663","0","0","61362","600003007","101011","0","620220063","0","0","0","620240063","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1622","620380163"
"67002","620150064","0","0","2","1","10011008","2","0","100","25","0","0","67002","0","4","600120673","0","0","61362","600003008","101011","0","620220064","0","0","0","620240064","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1631","620380164"
"68002","620150065","0","0","2","1","10011008","2","0","100","25","0","0","68002","0","4","600120683","0","0","61362","600003009","101011","0","620220065","0","0","0","620240065","63001002","10011006","0","1","3","10011007","1","100","1","0","15","1640","620380165"
"69002","620150066","0","0","2","1","10011009","2","0","100","25","0","0","69002","0","4","600120693","0","0","61362","600003010","101011","0","620220066","0","0","0","620240066","63001002","10011007","0","1","3","10011008","1","100","1","0","15","1652","620380166"
"3003","0","0","0","0","0","61001005","1","0","36","0","0","0","3003","0","0","600110031","0","0","0","600003015","0","0","620130001","0","0","0","620060001","0","61001007","0","1","1","61001004","1","18","1","0","30","323","620090001"
"4003","0","0","0","0","0","61001005","1","0","36","0","0","0","4003","0","0","600110041","0","0","0","600003016","0","0","620130001","0","0","0","620060001","0","61001007","0","1","1","61001004","1","18","1","0","30","323","620090001"
"5003","0","0","0","0","0","61001005","1","0","36","0","0","0","5003","0","0","600110051","0","0","0","600003017","0","0","620130002","0","0","0","620060002","0","61001007","0","1","1","61001004","1","18","1","0","30","336","620090002"
"6003","0","0","0","0","0","61001005","1","0","36","0","0","0","6003","0","0","600110061","0","0","0","600003018","0","0","620130003","0","0","0","620060003","0","61001007","0","1","1","61001004","1","18","1","0","30","342","620090003"
"7003","0","0","0","0","0","61001005","1","0","36","0","0","0","7003","0","0","600110071","0","0","0","600003019","0","0","620130004","0","0","0","620060004","0","61001007","0","1","1","61001004","1","18","1","0","30","352","620090004"
"8003","0","0","0","0","0","61001005","1","0","36","0","0","0","8003","0","0","600110081","0","0","0","600003020","0","0","620130005","0","0","0","620060005","0","61001007","0","1","1","61001004","1","18","1","0","30","360","620090005"
"9003","0","0","0","0","0","61001005","1","0","36","0","0","0","9003","0","0","600110091","0","0","0","600003021","0","0","620130006","0","0","0","620060006","0","61001007","0","1","1","61001004","1","18","1","0","30","373","620090006"
"10003","0","0","0","0","0","61001005","1","0","36","0","0","0","10003","0","0","600110101","0","0","0","600003022","0","0","620130007","0","0","0","620060007","0","61001007","0","1","1","61001004","1","18","1","0","30","386","620090007"
"11003","0","0","0","0","0","61001005","1","0","36","0","0","0","11003","0","0","600110111","0","0","0","600003023","0","0","620130008","0","0","0","620060008","0","61001007","0","1","1","61001004","1","18","1","0","30","392","620090008"
"12003","0","0","0","0","0","61001005","1","0","36","0","0","0","12003","0","0","600110121","0","0","0","600003024","0","0","620130009","0","0","0","620060009","0","61001007","0","1","1","61001004","1","18","1","0","30","402","620090009"
"13003","0","0","0","0","0","61001005","1","0","36","0","0","0","13003","0","0","600110131","0","0","0","600003025","0","0","620130010","0","0","0","620060010","0","61001007","0","1","1","61001004","1","18","1","0","30","408","620090010"
"14003","0","0","0","0","0","61001005","1","0","36","0","0","0","14003","0","0","600110141","0","0","0","600003026","0","0","620130011","0","0","0","620060011","0","61001007","0","1","1","61001004","1","18","1","0","30","420","620090011"
"15003","0","0","0","0","0","61001005","1","0","36","0","0","0","15003","0","0","600110151","0","0","0","600003027","0","0","620130012","0","0","0","620060012","0","61001007","0","1","1","61001004","1","18","1","0","30","427","620090012"
"16003","0","0","0","0","0","61001005","1","0","36","0","0","0","16003","0","0","600110161","0","0","0","600003028","0","0","620130013","0","0","0","620060013","0","61001007","0","1","1","61001004","1","18","1","0","30","439","620090013"
"17003","0","0","0","0","0","61001005","1","0","36","0","0","0","17003","0","0","600110171","0","0","0","600003029","0","0","620130014","0","0","0","620060014","0","61001007","0","1","1","61001004","1","18","1","0","30","445","620090014"
"18003","0","0","0","0","0","61001005","1","0","36","0","0","0","18003","0","0","600110181","0","0","0","600003030","0","0","620130015","0","0","0","620060015","0","61001007","0","1","1","61001004","1","18","1","0","30","458","620090015"
"19003","0","0","0","0","0","61001005","1","0","36","0","0","0","19003","0","0","600110191","0","0","0","600003031","0","0","620130016","0","0","0","620060016","0","61001007","0","1","1","61001004","1","18","1","0","30","465","620090016"
"20003","0","0","0","0","0","61001005","1","0","36","0","0","0","20003","0","0","600110201","0","0","0","600003032","0","0","620130017","0","0","0","620060017","0","61001007","0","1","1","61001004","1","18","1","0","30","469","620090017"
"21003","0","0","0","0","0","61001005","1","0","36","0","0","0","21003","0","0","600110211","0","0","0","600003033","0","0","620130018","0","0","0","620060018","0","61001007","0","1","1","61001004","1","18","1","0","30","477","620090018"
"22003","0","0","0","0","0","61001005","1","0","36","0","0","0","22003","0","0","600110221","0","0","0","600003034","0","0","620130019","0","0","0","620060019","0","61001007","0","1","1","61001004","1","18","1","0","30","483","620090019"
"23003","0","0","0","0","0","61001005","1","0","36","0","0","0","23003","0","0","600110231","0","0","0","600003035","0","0","620130020","0","0","0","620060020","0","61001007","0","1","1","61001004","1","18","1","0","30","488","620090020"
"24003","0","0","0","0","0","61001005","1","0","36","0","0","0","24003","0","0","600110241","0","0","0","600003036","0","0","620130021","0","0","0","620060021","0","61001007","0","1","1","61001004","1","18","1","0","30","496","620090021"
"25003","0","0","0","0","0","61001005","1","0","36","0","0","0","25003","0","0","600110251","0","0","0","600003037","0","0","620130022","0","0","0","620060022","0","61001007","0","1","1","61001004","1","18","1","0","30","502","620090022"
"26003","0","0","0","0","0","61001005","1","0","36","0","0","0","26003","0","0","600110261","0","0","0","600003038","0","0","620130023","0","0","0","620060023","0","61001007","0","1","1","61001004","1","18","1","0","30","507","620090023"
"27003","0","0","0","0","0","61001005","1","0","36","0","0","0","27003","0","0","600110271","0","0","0","600003039","0","0","620130024","0","0","0","620060024","0","61001007","0","1","1","61001004","1","18","1","0","30","515","620090024"
"28003","0","0","0","0","0","61001005","1","0","36","0","0","0","28003","0","0","600110281","0","0","0","600003040","0","0","620130025","0","0","0","620060025","0","61001007","0","1","1","61001004","1","18","1","0","30","522","620090025"
"29003","0","0","0","0","0","61001005","1","0","36","0","0","0","29003","0","0","600110291","0","0","0","600003041","0","0","620130026","0","0","0","620060026","0","61001007","0","1","1","61001004","1","18","1","0","30","528","620090026"
"30003","0","0","0","0","0","61001005","1","0","36","0","0","0","30003","0","0","600110301","0","0","0","600003042","0","0","620130027","0","0","0","620060027","0","61001007","0","1","1","61001004","1","18","1","0","30","534","620090027"
"31003","0","0","0","0","0","61001005","1","0","36","0","0","0","31003","0","0","600110311","0","0","0","600003043","0","0","620130028","0","0","0","620060028","0","61001007","0","1","1","61001004","1","18","1","0","30","542","620090028"
"32003","0","0","0","0","0","61001005","1","0","36","0","0","0","32003","0","0","600110321","0","0","0","600003044","0","0","620130029","0","0","0","620060029","0","61001007","0","1","1","61001004","1","18","1","0","30","553","620090029"
"33003","0","0","0","0","0","61001005","1","0","36","0","0","0","33003","0","0","600110331","0","0","0","600003045","0","0","620130030","0","0","0","620060030","0","61001007","0","1","1","61001004","1","18","1","0","30","569","620090030"
"34003","0","0","0","0","0","61001005","1","0","36","0","0","0","34003","0","0","600110341","0","0","0","600003046","0","0","620130031","0","0","0","620060031","0","61001007","0","1","1","61001004","1","18","1","0","30","576","620090031"
