b4aa905035b327ee736d1f8edf89faef13491eec2840e8deb992987537eef49e,fc475327134b605741616aa289fbe1ab138cd0fc02f1548f6544a98026b95e53,ae63b33a915eae53d487b13b01c832bb6ffaa5b2b8a27cfac360f2a3cca992f4,a9f66c8619d5df483e68574b7062ba3020ecd515730e26060a8d9cdf48e5b483,81ac90cd49976afed47cc29b0625cfca4610cdf89eb9d73f9547813bd6f76076,b6de204641f8be44d2af43efad2d6bfba978c5bc6f1f87538cf870f45f323dc7,af7c9dc93334bf1a30727df0e4a96a75db41a94c36387d2e8e56efc31d1d9bc8,d446435c9356c61bdc4ece806d4255953943f2ed504997e6beeaaa20d3ac1d8d,0ad3286952910de14b9489819e2fd7385207bbc0e2284423c6092331463a715e,a3f459f6eccc9ad79be5ae5f86407193115a8602c4524fc9cbeff853eb112f2a,10f28aac2cf884c1553f2287b1195ed63494c70588d7d89e1f0d8b193e185995,bbb1fec810c063829bfab9b5d0d379be272feb29fae71185aa7ddd094c9c9549,dd5718b5557c30e2d6f2e053d447f457a4c8aae77421a6a08e5ac53c6093a035,9a83001a0fcde4c7d5a795a559d4ed731250d725d1229574708e4a331348544f,bf2f27166e54b99bfd7416b48895f88eb03386cd37bd3a5a2ce3c98f11575a75,99f31f3e7ed7c6e5d1708fe69c262b2d5970310f27594cf0300984b172515ccd,3be68fbd7a5b057958fb05e472774391ccf7fb637c1e7c2169a11defd6d6bc3c,e6e72111dce420bbd097f131b9c16ce90dd9cccb4b3e692b526a488fdd95078a,a600c471378db333d645cb5936217ef140d618db6bedf636349518e125191c56,407160c9a46f94546459d042a88a1d276e6375408452e9108c88b59b771de09b,25b53862fa6cabadcb81c2e92eb5d5273bddd60df8fbfbf291b69988c0493954
"305400202","300","0","8","0","0","0","0","1","","3","0","0","氷結","1","1","0","0","0","4","1"
"305400203","3000","0","1","8","0","0","0","3","","0.6","0","0","全体に魔法ダメージ","1","1","0","8","99","2","1"
"305400204","3000","0","3","0","0","0","0","3","","1050","0","450","ノックバック縦","1","1","0","140","3","1","1"
"305400205","3000","0","3","0","0","0","0","3","","525","0","0","ノックバック横","1","1","0","270","3","3","1"
"305500101","3000","0","23","2","305500103","0","0","3","","0","305500102","0","対象の状態を判定","1","1","0","1","99","501","3"
"305500102","3000","0","1","50","0","0","0","3","","3","0","0","判定○なら追加ダメージ","1","1","0","100","99","2","3"
"305500103","3000","0","1","30","0","0","0","3","","2","0","0","全体魔法ダメージ","1","1","0","80","99","2","3"
"305500201","-1","0","15","1","1","0","1","7","","1","610009111","0","モンスター召喚","1","2","300","0","1","2","1"
"305500202","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305500301","-1","0","15","2","1","0","1","7","","1","610009131","0","モンスター召喚","1","2","300","0","1","2","1"
"305500302","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305500401","0","0","17","0","0","0","0","0","","50","0","0","トリガー効果","1","0","0","100","0","3","0"
"305500402","-1","0","8","0","0","0","0","7","","90","0","0","ヘイスト","1","2","2","1.32","1","2","3"
"305500403","-1","0","10","15","0","0","0","7","","0","1","90","魔法攻撃バフ","1","2","2","2","1","30","3"
"305500404","0","0","22","0","0","0","0","1","","0","30550202","0","行動パターン変更","1","2","0","180","1","1","1"
"305500501","3000","0","1","20","0","0","0","3","","1.5","0","0","敵全体に魔法大ダメージ","1","1","0","70","99","2","3"
"305500502","3000","0","9","0.8","0","0","0","1","","3","0","0","全体に呪い","1","1","0","10","99","3","3"
"305500601","-1","0","15","1","1","0","1","7","","1","610009311","0","モンスター召喚","1","2","300","0","1","2","1"
"305500602","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305500701","-1","0","15","2","1","0","1","7","","1","610009321","0","モンスター召喚","1","2","300","0","1","2","1"
"305500702","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305500801","-1","0","15","3","1","0","1","7","","1","610009331","0","モンスター召喚","1","2","100","0","1","2","1"
"305500802","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305500901","0","0","17","0","0","0","0","0","","50","0","0","トリガー効果","1","0","0","100","0","3","0"
"305500902","-1","0","8","0","0","0","0","7","","90","0","0","ヘイスト","1","2","2","1.32","1","2","3"
"305500903","-1","0","10","15","0","0","0","7","","0","1","90","魔法攻撃バフ","1","2","2","2","1","30","3"
"305500904","0","0","22","0","0","0","0","1","","0","30550302","0","行動パターン変更","1","2","0","180","1","1","1"
"305504101","3000","0","23","2","305504103","0","0","3","","0","305504102","0","対象の状態を判定","1","1","0","1","99","501","3"
"305504102","3000","0","1","50","0","0","0","3","","3","0","0","判定○なら追加ダメージ","1","1","0","100","99","2","3"
"305504103","3000","0","1","30","0","0","0","3","","2","0","0","全体魔法ダメージ","1","1","0","80","99","2","3"
"305504201","-1","0","15","1","1","0","1","7","","1","610030111","0","モンスター召喚","1","2","300","0","1","2","1"
"305504202","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305504301","-1","0","15","2","1","0","1","7","","1","610030131","0","モンスター召喚","1","2","300","0","1","2","1"
"305504302","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305504401","0","0","17","0","0","0","0","0","","50","0","0","トリガー効果","1","0","0","100","0","3","0"
"305504402","-1","0","8","0","0","0","0","7","","90","0","0","ヘイスト","1","2","2","1.32","1","2","3"
"305504403","-1","0","10","15","0","0","0","7","","0","1","90","魔法攻撃バフ","1","2","2","2","1","30","3"
"305504404","0","0","22","0","0","0","0","1","","0","30550602","0","行動パターン変更","1","2","0","180","1","1","1"
"305504501","3000","0","1","20","0","0","0","3","","0.8","0","0","敵全体に魔法大ダメージ","1","1","0","70","99","2","3"
"305504502","3000","0","9","1.5","0","0","0","1","","8","0","0","全体に呪い","1","1","0","20","99","3","3"
"305504601","-1","0","15","1","1","0","1","7","","1","610030311","0","モンスター召喚","1","2","300","0","1","2","1"
"305504602","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305504701","-1","0","15","2","1","0","1","7","","1","610030321","0","モンスター召喚","1","2","300","0","1","2","1"
"305504702","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305504801","-1","0","15","3","1","0","1","7","","1","610030331","0","モンスター召喚","1","2","100","0","1","2","1"
"305504802","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305504901","0","0","17","0","0","0","0","0","","50","0","0","トリガー効果","1","0","0","100","0","3","0"
"305504902","-1","0","8","0","0","0","0","7","","90","0","0","ヘイスト","1","2","2","1.15","1","2","3"
"305504903","-1","0","10","13","0","0","0","7","","0","1","90","魔法攻撃バフ","1","2","2","2","1","30","3"
"305504904","0","0","22","0","0","0","0","1","","0","30550702","0","行動パターン変更","1","2","0","180","1","1","1"
"305508101","3000","0","23","2","305508102","0","0","3","","0","305508103","0","対象の状態を判定","1","1","0","1","99","504","3"
"305508102","3000","0","23","2","305508105","0","0","3","","0","305508104","0","対象の状態を判定","1","1","0","1","99","501","3"
"305508103","3000","0","1","15","0","0","0","3","","1.2","0","0","判定○なら追加ダメージ","1","1","0","15","99","2","3"
"305508104","3000","0","1","13.75","0","0","0","3","","1.1","0","0","判定○なら追加ダメージ","1","1","0","13.75","99","2","3"
"305508105","3000","0","1","12.5","0","0","0","3","","1","0","0","全体魔法ダメージ","1","1","0","12.5","99","2","3"
"305508201","-1","0","15","1","1","0","1","7","","1","610030341","0","モンスター召喚","1","2","300","0","1","2","1"
"305508202","2160","0","3","0","0","0","0","3","","800","0","0","ノックバック","1","1","0","300","99","3","1"
"305508301","3000","0","1","10","0","0","0","3","","0.8","0","0","敵全体に魔法中ダメージ","1","1","0","10","99","2","3"
"305508302","3000","0","23","2","0","0","0","3","","0","305508303","0","対象の状態を判定","1","1","0","1","99","501","3"
"305508303","3000","0","9","2","0","0","30","3","","8","0","0","全体に呪詛","1","1","0","10","99","5","3"
"305508401","0","0","17","0","0","0","0","0","","80","0","0","トリガー効果","1","0","0","100","0","3","0"
"305508402","-1","0","8","0","0","0","0","7","","90","0","0","ヘイスト","1","2","2","1.32","1","2","3"
"305508403","-1","0","10","15","0","0","0","7","","0","1","90","魔法攻撃バフ","1","2","2","2","1","30","3"
"305508404","0","0","22","0","0","0","0","7","","0","30550802","0","行動パターン変更","1","2","0","180","1","1","1"
"305508501","3000","0","1","10","0","0","0","3","","0.8","0","0","敵全体に魔法中ダメージ","1","1","0","10","99","2","3"
"305508502","3000","0","23","2","0","0","0","3","","0","305508503","0","対象の状態を判定","1","1","0","1","99","501","3"
"305508503","3000","0","9","2","0","0","30","3","","8","0","0","全体に呪詛","1","1","0","10","99","5","3"
"305508504","3000","0","10","12","0","0","0","1","","12","1","8","敵全体に物理攻撃力ダウン","1","1","0","1","99","11","3"
"305508505","3000","0","10","12","0","0","0","1","","12","1","8","敵全体に魔法攻撃力ダウン","1","1","0","1","99","31","3"
"305600101","2160","0","1","30","0","0","0","3","","2.4","0","0","","1","1","0","30","99","2","3"
"305600102","2160","0","10","40","0","0","0","3","","0","1","12","","1","1","0","2","99","41","3"
"305600201","2160","0","1","10","0","0","0","2","","0.81","0","0","","1","1","0","10","1","2","1"
"305600202","2160","0","1","10","0","0","0","2","","0.81","0","0","","1","1","0","10","1","2","1"
"305600203","2160","0","1","10","0","0","0","2","","0.81","0","0","","1","1","0","10","1","2","1"
"305600204","2160","0","1","10","0","0","0","2","","0.81","0","0","","1","1","0","10","1","2","1"
"305600205","2160","0","1","10","0","0","0","2","","0.81","0","0","","1","1","0","10","1","2","1"
"305600206","2160","0","1","10","0","0","0","2","","0.81","0","0","","1","1","0","10","1","2","1"
"305600301","2160","0","1","4.5","0","0","0","3","","0.36","0","0","","1","1","0","4.5","99","2","1"
"305600302","2160","2","1","20","0","0","0","4","","1.6","0","0","","1","1","0","20","1","2","1"
"305600303","2160","2","8","0","0","0","0","4","","8","0","0","","1","1","0","0","1","5","1"
"305600401","0","0","17","0","0","0","0","7","","80","0","0","","1","0","0","100","1","3","0"
"305600402","0","0","22","0","0","0","0","7","","0","30560002","0","","1","2","0","180","1","1","1"
"305600403","0","0","10","30","0","0","0","7","","0","1","90","","1","2","0","2","1","30","1"
"305700101","3000","0","1","63.01","50","0","0","3","","1","0","0.00137","","1","1","0","63","1","1","3"
"305700102","0","0","10","10","0","0","0","7","","0","1","90","","1","2","0","2","1","10","2"
"305700103","0","0","10","10","0","0","0","7","","0","1","90","","1","2","0","2","1","20","2"
"305700201","3000","0","1","45","50","0","0","3","","1","0","0.00095","","1","1","0","45","1","1","1"
"305701101","3000","0","1","28","0","0","0","3","","1","0","0.029","","1","1","0","28","1","1","1"
"305701102","0","0","10","40","0","0","0","7","","0","1","15","物理攻撃バフ","1","2","0","2","1","10","2"
"305701103","0","0","10","5","0","0","0","7","","0","1","15","物理防御バフ","1","2","0","2","1","20","2"
"305702101","3000","0","1","63.01","50","0","0","3","","1","0","0.00137","","1","1","0","63","1","1","3"
"305702102","0","0","10","10","0","0","0","7","","0","1","90","","1","2","0","2","1","10","2"
"305702103","0","0","10","10","0","0","0","7","","0","1","90","","1","2","0","2","1","20","2"
"305702104","0","0","8","0","0","0","0","3","","5","0","0","","1","1","0","0","1","7","3"
"305702201","3000","0","1","45","50","0","0","3","","1","0","0.00095","","1","1","0","45","1","1","1"
"305702401","3000","0","1","24.3","50","0","0","3","","1","0","0.00047","","1","1","0","24.3","1","1","3"
"305702402","3000","0","8","0","0","0","0","3","","2.5","0","0","","1","1","0","0","1","7","3"
"305703101","2160","0","1","28","0","0","0","3","","1","0","0.009","","1","1","0","28","1","1","1"
"305703102","0","0","10","10","0","0","0","7","","0","1","15","","1","2","0","2","1","10","2"
"305703103","0","0","10","5","0","0","0","7","","0","1","15","","1","2","0","2","1","20","2"
"305704101","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","3"
"305704102","3000","0","1","2","0","0","0","3","","3.5","0","0.003","","1","1","0","200","1","1","3"
"305704103","0","0","10","10","0","0","0","7","","0","1","90","","1","2","0","2","1","10","2"
"305704104","0","0","10","10","0","0","0","7","","0","1","90","","1","2","0","2","1","20","2"
"305704105","0","0","8","0","0","0","0","3","","4","0","0","","1","1","0","0","1","7","3"
"305704201","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"305704202","3000","0","1","0.9","0","0","0","3","","3.5","0","0.0018","","1","1","0","90","1","1","1"
"305704301","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"305704302","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1020","3"
"305704303","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1040","3"
"305704304","0","0","98","90","0","0","0","7","","0","0","0","","1","2","1","0.5","1","0","3"
"305704401","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","3"
"305704402","3000","0","1","0.6","0","0","0","3","","3.5","0","0.0006","","1","1","0","60","1","1","3"
"305704403","3000","0","8","0","0","0","0","3","","2.5","0","0","","1","1","0","0","1","7","3"
"305705101","3000","0","1","10","50","0","0","3","","1","0","0.01","","1","1","0","100","1","1","3"
"305705102","0","0","10","10","0","0","0","7","","0","1","90","","1","2","0","2","1","10","2"
"305705103","0","0","10","10","0","0","0","7","","0","1","90","","1","2","0","2","1","20","2"
"305705104","0","0","8","0","0","0","0","3","","4","0","0","","1","1","0","0","1","7","3"
"305705201","3000","0","1","10","50","0","0","3","","1","0","0.01","","1","1","0","100","1","1","1"
"305705401","3000","0","1","10","50","0","0","3","","1","0","0.01","","1","1","0","100","1","1","3"
"305705402","3000","0","8","0","0","0","0","3","","2.5","0","0","","1","1","0","0","1","7","3"
"305707101","2160","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"305707102","2160","0","1","75","0","0","0","3","","20","0","0","","1","1","0","75","1","1","1"
"305707103","0","0","10","10","0","0","0","7","","0","1","15","","1","2","0","2","1","10","2"
"305707104","0","0","10","5","0","0","0","7","","0","1","15","","1","2","0","2","1","20","2"
"305707201","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"305707202","3000","0","46","0","0","0","0","3","","0","1","0","","1","1","0","20","1","1","1"
"305707301","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"305707302","0","0","73","0","0","0","850000","7","","90","0","0","","1","2","0","100000","1","3","3"
"305707303","0","0","10","50","0","0","0","7","","0","0","90","","1","2","0","1","1","1020","3"
"305707304","0","0","10","50","0","0","0","7","","0","0","90","","1","2","0","1","1","1040","3"
"305800101","2160","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0","99","0","3"
"305800102","2160","0","1","0.6","0","0","0","3","","1.5","0","0.0009","","1","1","0","60","99","2","3"
"305800103","2160","0","10","0","0","0","0","3","","8","1","18","","1","1","0","1","99","11","3"
"305800104","2160","0","10","0","0","0","0","3","","8","1","18","","1","1","0","1","99","31","3"
"305800201","3000","3","93","0","0","0","0","3","","0","0","0","","1","1","0","0","1","305800202","3"
"305800202","3000","3","92","0","0","0","0","3","","0","0","0","","1","1","0","0","1","0","3"
"305800203","3000","3","93","0","0","0","0","3","","0","0","0","","1","1","0","0","1","305800204","3"
"305800204","3000","3","36","0.04","0","0","10.5","3","","0.7","2","0.00004","","1","1","220","4","1","4","3"
"305800301","3000","3","93","0","0","0","0","3","","0","0","0","","1","1","0","0","1","305800302","3"
"305800302","3000","3","92","0","0","0","0","3","","0","0","0","","1","1","0","0.7","1","0","3"
"305800303","3000","3","1","0.9","0","0","0","3","","3.5","0","0.0018","","1","1","0","90","1","2","3"
"305800304","3000","3","93","0","0","0","0","3","","0","0","0","","1","1","0","0","1","305800305","3"
"305800305","3000","3","7","0","0","0","0","3","","0","0","0","","1","1","0","0","1","4","3"
"305800306","200","0","8","0","0","0","0","3","","12","0","0","","1","1","0","0.5","99","1","2"
"305800401","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"305800402","0","0","73","0","0","0","850000","7","","90","0","0","","1","2","0","100000","1","3","3"
"305800403","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1020","3"
"305800404","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1040","3"
"305800501","0","0","17","0","0","0","0","7","","10","0","0","","1","2","0","100","1","9","1"
"305800502","0","0","10","1","0","0","0","7","","1","2","0","","1","2","0","1","1","21","1"
"305800503","0","0","10","1","0","0","0","7","","1","2","0","","1","2","0","1","1","41","1"
"305800601","0","0","17","0","0","0","0","7","","20","0","0","","1","2","0","100","1","9","1"
"305800602","0","0","10","1","0","0","0","7","","1","2","0","","1","2","0","1","1","21","1"
"305800603","0","0","10","1","0","0","0","7","","1","2","0","","1","2","0","1","1","41","1"
"305800701","0","0","17","0","0","0","0","7","","10","0","0","","1","2","0","100","1","9","1"
"305800702","0","0","10","1","0","0","0","7","","1","2","0","","1","2","0","1","1","21","1"
"305800703","0","0","10","1","0","0","0","7","","1","2","0","","1","2","0","1","1","41","1"
"305801101","1500","0","1","23","0","0","0","3","","1.4","0","0","","1","1","0","25","99","2","1"
"305801201","2160","0","7","0","2","0","0","11","","0","0","0","","1","2","0","850","1","3","1"
"305801202","2160","0","38","0.4","0","0","270","11","","10","1","0","フィールド内の敵の魔法防御力ダウン","1","1","0","10","99","41","1"
