2c29dc11d686949dedfb7d73b55ad51aa76a5471cd3e551fd1c3bfcca3679a74,1341ca031e8915ae4c1a37f2a4de676e8a3731e96d5e35f73d6cf4c5d7a54e09,d1acf9f553423b5bd59eec0fc387e49149fb6b73c8378c3aea5355c3767db580,034063545b30eb65b52627bf70c86653dcadded61de67e7c135955819ab901c0,9c275eed11f19d2e8b81e5f7e163b85a59efd507f204e4c48946aa00366585bb,70d3a9370372f244f0a1c77aba9f225dc865ffc5c8ac2aafa96aea61a8b3c63e,5447900f941998c419b9be5e3d08a5bbe23e3de3dd45a2aae2cdb4f3bf224fe4,b2a2b5aa8e4c7fe809f17bd3ff25c1a7663dc946ad2b287b29327d39531552a8,aee9139ca325039d1a09dd95a2f746fe486e3de59762310e94fe71489926746a,9045831d8d4731244ce177ea17730018cb51fde8190e26ae787c561459da9997,47106ab9efa439e0103595ed38b87deacffbe2f171084e590f3e160a89c37149,1a74b2e4e73f2e9af7f0b3d34263cf97fe6221e61c6b64e507c694f62b79e567,f8a5c8b4ef7852014a893a08f760866eaa45d2a18ba89edb48d132dce054632f,c227c0fd0f9dce01cce915d0bbea14c12669e174eb211b2c3e98b928c761718a,28673249ce725ea90f8965900c3ce2200654a78d95589f9e078a39930538e342,d429c2451f6130f040c4b672451d8aec03c705b12eab58c5e37792c000b4cdda,dc519809c8bfdb396016dccb5b6f42cb990371ee44c05d09b932b8f963832b26,4516c689290be65046c03c38e9e1bd800e72ca66c2f67884b88b767d23238eef,fe719c0c39264386c38263c84347ed79f841265a575aec162c63107696ce9bed
"0","22","792","759","117601","0","1640","151","32","0","199","17","52","506","26501","0","15255","0","0"
"0","22","817","780","117601","0","1640","151","33","0","199","17","52","527","29107","0","15855","0","0"
"0","22","841","802","117601","0","1640","151","34","0","199","17","52","549","31867","0","16455","0","0"
"0","22","865","824","117601","0","1640","151","35","0","199","17","52","571","34757","0","17055","0","0"
"0","22","889","847","117601","0","1640","151","36","0","199","17","52","594","37748","0","17655","0","0"
"0","22","913","871","117601","0","1640","151","37","0","199","17","52","618","40838","0","18255","0","0"
"0","22","937","895","117601","0","1640","151","38","0","199","17","52","642","44036","0","18855","0","0"
"0","22","961","919","117601","0","1640","151","39","0","199","17","52","666","47338","0","19455","0","0"
"0","0","0","0","117701","0","75","0","2","0","5","0","21","1","0","0","65","1","0"
"0","0","0","0","117701","0","125","0","3","0","20","0","75","4","0","0","185","2","0"
"0","0","0","2","117701","0","295","0","4","0","55","0","174","7","0","0","365","4","0"
"0","0","0","4","117701","0","455","10","5","0","105","0","322","12","0","0","635","7","0"
"3","0","0","5","117701","0","845","10","6","0","120","0","541","20","0","0","985","11","0"
"6","0","0","12","117701","0","1425","10","7","0","145","0","755","29","0","0","1540","15","0"
"9","0","0","14","117701","10","1985","10","8","0","170","9","1108","37","0","0","1970","15","0"
"9","5","0","17","117701","40","1985","10","9","0","195","23","1537","48","0","0","2220","16","0"
"9","10","0","25","117701","100","1985","20","10","0","195","37","2019","53","0","0","2420","16","0"
"9","15","0","31","117701","144","2235","30","11","0","195","37","2483","60","0","0","2620","18","13"
"9","15","0","37","117701","198","2235","30","12","0","195","37","3005","64","0","0","2990","18","36"
"9","15","0","43","117701","257","2235","30","13","0","220","37","3565","73","0","0","3140","18","49"
"9","15","0","47","117701","350","2235","30","14","0","245","37","4190","85","0","0","3140","18","49"
"9","15","0","57","117701","474","2235","30","15","0","245","37","4817","97","0","0","3140","18","49"
"9","15","0","65","117701","607","2235","30","16","0","245","37","5476","107","0","0","3140","18","57"
"9","15","0","78","117701","753","2235","30","17","0","245","37","6158","117","0","0","3190","18","60"
"9","15","0","90","117701","920","2235","30","18","0","245","37","6902","129","0","0","3240","20","60"
"9","15","0","101","117701","1066","2235","30","19","0","245","37","7781","141","0","0","3335","20","60"
"9","15","0","111","117701","1177","2235","30","20","0","245","37","8770","157","0","0","3530","20","60"
"9","15","0","117","117701","1272","2235","30","21","0","245","37","9860","176","0","0","3840","20","60"
"9","15","0","131","117701","1364","2235","30","22","0","245","37","11067","203","0","0","4050","20","60"
"9","15","0","145","117701","1405","2235","30","23","0","245","37","12495","218","0","0","4260","20","60"
"9","15","0","151","117701","1434","2235","30","24","0","245","37","14083","224","0","0","4875","20","60"
"9","15","0","164","117701","1467","2235","30","25","0","245","37","15797","237","0","0","5135","20","60"
"9","15","0","184","117701","1491","2235","30","26","0","245","37","17498","252","0","0","6480","20","60"
"9","15","0","197","117701","1509","2235","30","27","0","245","37","19481","265","0","0","6740","20","60"
"9","15","0","202","117701","1534","2235","30","28","0","245","37","21698","270","0","0","6740","20","60"
"9","15","0","207","117701","1567","2235","30","29","0","245","37","24040","275","0","0","7060","20","60"
"9","15","0","212","117701","1608","2235","30","30","0","245","37","26564","280","0","0","7060","20","60"
"9","15","0","212","117701","1649","2235","30","31","0","245","37","29189","280","0","0","7585","20","60"
"9","15","0","218","117701","1689","2235","30","32","0","245","37","31925","286","0","0","7585","20","60"
"9","15","0","224","117701","1727","2235","30","33","0","245","37","34766","292","0","0","7955","20","60"
"9","15","0","230","117701","1763","2235","30","34","0","245","37","37799","298","0","0","7955","20","60"
"9","15","0","236","117701","1799","2235","30","35","0","245","37","40938","304","0","0","8325","20","60"
"9","15","0","243","117701","1835","2235","30","36","0","245","37","44220","311","0","0","8325","20","60"
"9","15","0","250","117701","1871","2235","30","37","0","245","37","47566","318","0","0","8745","20","60"
"9","15","0","257","117701","1907","2235","30","38","0","245","37","51022","325","0","0","9165","20","60"
"9","15","0","265","117701","1943","2235","30","39","0","245","37","54626","333","0","0","9165","20","60"
"0","0","0","0","117801","0","75","0","2","0","0","0","19","3","0","0","95","0","0"
"0","0","0","1","117801","0","125","0","3","0","0","0","73","5","0","0","355","0","0"
"0","0","0","3","117801","0","180","0","4","0","5","0","168","10","0","0","820","0","0"
"0","0","0","7","117801","0","180","0","5","0","5","0","312","15","0","0","1465","3","0"
"0","0","0","12","117801","0","270","0","6","0","5","0","489","29","0","0","2450","3","0"
"2","0","0","18","117801","0","270","0","7","0","5","0","739","42","0","0","3340","3","0"
"4","0","0","25","117801","0","270","0","8","0","5","8","998","59","0","0","4500","3","0"
"6","0","0","29","117801","25","670","0","9","0","5","21","1400","69","0","0","4950","3","0"
"6","0","0","35","117801","80","770","10","10","0","5","34","1890","76","0","0","5100","3","0"
"6","0","0","40","117801","149","870","20","11","0","5","34","2411","80","0","0","5460","3","3"
"6","0","0","49","117801","201","970","26","12","0","5","34","2877","90","0","0","5650","5","26"
"8","0","0","59","117801","262","1070","32","13","0","30","34","3388","101","0","0","5720","5","39"
"10","0","0","63","117801","341","1070","38","14","0","55","34","4013","106","0","0","5800","5","42"
"12","0","0","69","117801","433","1070","38","15","0","67","34","4646","116","0","0","5980","5","42"
"12","0","0","71","117801","541","1070","38","16","0","67","34","5320","126","0","0","6160","5","52"
"12","0","0","75","117801","654","1070","38","17","0","67","34","6046","136","0","0","6310","5","57"
"12","0","0","80","117801","812","1070","38","18","0","67","34","6881","139","0","0","6360","5","59"
"12","0","0","87","117801","973","1070","38","19","0","67","34","7787","148","0","0","6455","5","59"
"12","0","0","92","117801","1156","1070","38","20","0","67","34","8764","161","0","0","6650","5","64"
"12","0","0","97","117801","1369","1070","38","21","0","67","34","9862","167","0","0","6840","5","69"
"12","0","0","105","117801","1573","1070","38","22","0","67","34","11095","183","0","0","6930","5","74"
"12","0","0","114","117801","1740","1070","38","23","0","67","34","12493","199","0","0","7020","5","74"
"12","0","0","127","117801","1876","1070","38","24","0","67","34","14003","214","0","0","7150","5","74"
"12","0","0","140","117801","1979","1070","38","25","0","67","34","15673","227","0","0","7490","5","74"
"12","0","0","160","117801","2046","1070","38","26","0","67","34","17337","242","0","0","8965","5","74"
"12","0","0","173","117801","2088","1070","38","27","0","67","34","19292","255","0","0","9365","5","74"
"12","0","0","173","117801","2119","1070","38","28","0","67","34","21481","255","0","0","10040","5","74"
"12","0","0","178","117801","2152","1070","38","29","0","67","34","23807","260","0","0","10510","5","74"
"12","0","0","183","117801","2187","1070","38","30","0","67","34","26317","265","0","0","10660","5","74"
"12","0","0","183","117801","2222","1070","38","31","0","67","34","28928","265","0","0","11335","5","74"
"12","0","0","183","117801","2257","1070","38","32","0","67","34","31650","265","0","0","12020","5","74"
"12","0","0","189","117801","2291","1070","38","33","0","67","34","34475","271","0","0","12560","5","74"
"12","0","0","195","117801","2324","1070","38","34","0","67","34","37490","277","0","0","12740","5","74"
"12","0","0","201","117801","2357","1070","38","35","0","67","34","40611","283","0","0","13290","5","74"
"12","0","0","208","117801","2390","1070","38","36","0","67","34","43875","290","0","0","13470","5","74"
"12","0","0","215","117801","2423","1070","38","37","0","67","34","47203","297","0","0","14070","5","74"
"12","0","0","222","117801","2456","1070","38","38","0","67","34","50641","304","0","0","14670","5","74"
"12","0","0","230","117801","2489","1070","38","39","0","67","34","54227","312","0","0","14850","5","74"
"0","0","0","3","117901","0","50","0","2","0","0","0","17","2","0","0","50","0","0"
"0","0","0","5","117901","0","105","0","3","0","10","0","80","3","0","0","140","0","0"
"0","0","0","7","117901","0","245","5","4","0","45","0","198","5","0","0","260","0","0"
"0","0","0","12","117901","0","495","10","5","0","70","0","381","10","0","0","440","0","0"
"0","0","0","19","117901","0","1030","10","6","0","85","0","625","17","0","0","675","0","0"
"0","0","0","31","117901","0","1870","10","7","0","85","0","915","23","0","0","880","0","0"
"0","0","0","45","117901","0","2315","10","8","0","85","4","1207","38","0","0","1380","0","0"
"0","0","0","62","117901","25","2435","10","9","0","85","13","1585","49","0","0","1630","1","0"
"0","0","0","80","117901","70","2615","20","10","0","85","22","1996","54","0","0","1830","1","5"
"0","0","0","96","117901","107","2925","30","11","0","85","24","2405","61","0","0","2030","3","20"
"2","0","0","111","117901","140","2985","30","12","0","85","29","2865","67","0","0","2400","3","35"
"4","0","0","124","117901","189","2985","30","13","0","110","31","3391","73","0","0","2550","3","48"
"6","0","0","133","117901","248","2985","30","14","0","135","31","4005","80","0","0","2550","3","54"
"6","0","0","142","117901","315","2985","30","15","0","147","31","4654","91","0","0","2550","3","57"
"6","0","0","149","117901","372","2985","30","16","0","147","31","5332","106","0","0","2550","3","65"
"6","0","0","158","117901","452","2985","30","17","0","147","31","6052","119","0","0","2600","3","68"
"6","0","0","177","117901","561","2985","30","18","0","147","31","6802","131","0","0","2650","3","68"
"6","0","0","201","117901","671","2985","30","19","0","147","31","7648","140","0","0","2745","3","68"
"6","0","0","234","117901","760","2985","30","20","0","147","31","8523","158","0","0","2940","3","68"
"6","0","0","262","117901","863","2985","30","21","0","147","31","9552","169","0","0","3130","3","68"
"6","0","0","290","117901","960","2985","30","22","0","147","31","10779","180","0","0","3220","3","68"
"6","0","0","316","117901","1033","2985","30","23","0","147","31","12159","192","0","0","3310","3","68"
"6","0","0","343","117901","1108","2985","30","24","0","147","31","13623","202","0","0","3720","3","68"
"6","0","0","365","117901","1182","2985","30","25","0","147","31","15326","210","0","0","3720","3","68"
"6","0","0","383","117901","1232","2985","30","26","0","147","31","17185","216","0","0","4040","3","68"
"6","0","0","395","117901","1266","2985","30","27","0","147","31","19199","221","0","0","4360","3","68"
"6","0","0","403","117901","1294","2985","30","28","0","147","31","21396","227","0","0","4360","3","68"
"6","0","0","410","117901","1325","2985","30","29","0","147","31","23721","234","0","0","4680","3","68"
"6","0","0","418","117901","1357","2985","30","30","0","147","31","26220","242","0","0","4680","3","68"
"6","0","0","426","117901","1389","2985","30","31","0","147","31","28793","250","0","0","5000","3","68"
"6","0","0","435","117901","1421","2985","30","32","0","147","31","31503","259","0","0","5000","3","68"
"6","0","0","444","117901","1452","2985","30","33","0","147","31","34318","268","0","0","5370","3","68"
"6","0","0","453","117901","1482","2985","30","34","0","147","31","37324","277","0","0","5370","3","68"
"6","0","0","462","117901","1512","2985","30","35","0","147","31","40436","286","0","0","5740","3","68"
"6","0","0","472","117901","1542","2985","30","36","0","147","31","43692","296","0","0","5740","3","68"
"6","0","0","482","117901","1572","2985","30","37","0","147","31","47012","306","0","0","6160","3","68"
"6","0","0","492","117901","1602","2985","30","38","0","147","31","50442","316","0","0","6580","3","68"
"6","0","0","503","117901","1632","2985","30","39","0","147","31","54019","327","0","0","6580","3","68"
"0","0","0","1","118001","0","100","0","2","0","0","0","21","2","0","0","15","1","0"
"0","0","0","2","118001","0","150","0","3","0","5","0","75","5","0","0","135","2","0"
"0","0","0","5","118001","0","210","0","4","0","30","0","194","7","0","0","195","4","0"
"0","0","0","10","118001","0","460","5","5","0","55","0","353","14","0","0","435","6","0"
"3","0","0","15","118001","0","1155","5","6","0","55","0","567","22","0","0","850","6","0"
"6","0","0","23","118001","0","1600","5","7","0","55","0","865","30","0","0","1155","6","0"
"6","0","0","36","118001","0","2045","5","8","0","80","4","1164","41","0","0","1585","6","0"
"6","0","0","49","118001","25","2345","5","9","0","80","9","1542","52","0","0","1885","7","0"
"6","0","0","66","118001","55","2675","15","10","0","80","18","1958","57","0","0","2085","7","5"
"6","0","0","81","118001","96","2825","35","11","0","80","20","2399","57","0","0","2385","12","10"
"8","0","0","90","118001","145","3035","35","12","0","80","20","2861","61","0","0","2875","12","35"
"8","0","0","100","118001","207","3035","35","13","0","105","24","3392","67","0","0","3065","12","48"
"10","0","0","109","118001","277","3155","35","14","0","130","24","4005","74","0","0","3125","12","48"
"10","0","0","114","118001","376","3155","35","15","0","136","24","4664","82","0","0","3235","12","51"
"10","0","0","120","118001","453","3155","35","16","0","136","24","5351","94","0","0","3235","12","59"
"10","0","0","127","118001","547","3155","35","17","0","136","24","6093","103","0","0","3285","12","62"
"10","0","0","144","118001","664","3155","35","18","0","136","24","6836","115","0","0","3335","12","66"
"10","0","0","158","118001","816","3155","35","19","0","136","24","7736","119","0","0","3430","12","66"
"10","0","0","184","118001","920","3155","35","20","0","136","24","8645","130","0","0","3875","12","66"
"10","0","0","203","118001","1027","3155","35","21","0","136","24","9680","142","0","0","4065","17","66"
"10","0","0","226","118001","1164","3155","35","22","0","136","24","10930","148","0","0","4220","17","66"
"10","0","0","245","118001","1263","3155","35","23","0","136","24","12332","160","0","0","4310","17","66"
"10","0","0","256","118001","1356","3155","35","24","0","136","24","13893","160","0","0","4925","17","66"
