28a994c2a0e1af7269ae4bb694a76eb27c9dedfa47177cc7f918fb23771a8956,c033e26a1fdb76729810666babfa9993fe0590bcfe35900af80d2ecf03abf238,17b7055bd51bb8bcd016bec9d765d82844af4b1408ade7f157a04eaa0a54ffdd,bd81e05bdef2e1778560349ab55022aec6c1122eef4d65edc6778a103af3a1b2,9d7d577482d7a6a572b042eacdca0abacff3c18310576871e5c6c6879951ebc8,7148eca87d1394615a075a62fb57ad480947f4204027df001ed825090b818488,e8da4da651fcc5f6606fe5621809eddf8931fb1ce112d038530823df4bbef41e,39b7cf75211da3a1a71063393c4175cfd37c6fafd5063f8d7a6a818667c250ae,2c1f767f1a124bb8af9f229d09343bfd7227665585e17bf85750989f5b9599f7,b423361cf6fe464184878845ef74992733f78be1aeb608e903d4425979bcde80,c6f420827b03df4750a53308ff89ff0e781ce38767426f713a14e4b124efd1b2,9ca61b0a5c4140c7007ee90173763c6337266df46f2b3d77b17a075d2c73a8d4,839611986cff0596d60c495cbbecbc8c7d8903378789fedd9fb28d59094db587,1c0bd244817be7d7776cc51b26a0cfd7f4950329b7ef78534fc75c73ec781614,9203a3381d34f18f9a1b770691651319ed1f60dd590418436bff373761415e52,759858b9b6066b66cb3d92629910c341ef3e25aa792f671549f4042329df58b4,2d367b4a2f93f2ef3b280d3e55fc95fabc5b47a8871a72d6418112a40edbcb5d,6ce8e5357bc75661c8e4a208721af627a0aabe0e244657b3fa861ef21e909b9f,42184795598030f5e2d00c45b9aef1367ea00e03cc800cb2bdfac8b48287ab6f
"11615","0","49","0","5","5","0","117101","2904","12","720","246","24","16","88","20","323","15","112"
"12040","0","49","0","5","5","0","117101","3224","12","770","288","24","17","88","20","371","18","142"
"12600","0","49","0","5","5","0","117101","3582","12","770","330","24","18","88","20","424","21","179"
"13225","0","49","0","5","5","0","117101","3989","12","865","378","24","19","103","20","481","21","220"
"13735","0","49","0","5","5","0","117101","4440","12","960","432","24","20","138","20","542","21","258"
"14350","0","49","0","5","5","0","117101","4943","12","960","489","24","21","178","20","607","21","294"
"15455","0","49","0","5","5","0","117101","5492","12","960","555","24","22","218","20","679","21","328"
"16795","0","49","0","5","5","0","117101","6059","12","960","636","24","23","238","20","764","21","358"
"17895","0","49","0","5","5","0","117101","6675","12","960","725","24","24","238","20","862","21","390"
"19050","0","49","0","5","5","0","117101","7507","12","960","809","24","25","238","20","953","21","420"
"20360","0","49","0","5","5","0","117101","8590","12","960","887","24","26","238","20","1026","21","444"
"22020","0","49","0","5","5","0","117101","9738","12","960","966","24","27","238","20","1100","21","459"
"25720","0","49","0","5","5","0","117101","10725","12","960","1049","24","28","238","20","1183","21","465"
"31480","0","49","0","5","5","0","117101","11584","12","960","1138","24","29","238","20","1272","21","471"
"37755","0","49","0","5","5","0","117101","12480","12","960","1232","24","30","238","20","1366","21","477"
"44320","0","49","0","5","5","0","117101","13413","12","960","1330","24","31","238","20","1464","21","483"
"51355","0","49","0","5","5","0","117101","14373","12","960","1431","24","32","238","20","1565","21","489"
"59105","0","49","0","5","5","0","117101","15378","12","960","1534","24","33","238","20","1668","21","495"
"67635","0","49","0","5","5","0","117101","16439","12","960","1639","24","34","238","20","1773","21","501"
"76875","0","49","0","5","5","0","117101","17538","12","960","1745","24","35","238","20","1879","21","507"
"86675","0","49","0","5","5","0","117101","18674","12","960","1852","24","36","238","20","1986","21","513"
"96940","0","49","0","5","5","0","117101","19847","12","960","1961","24","37","238","20","2095","21","519"
"107695","0","49","0","5","5","0","117101","21058","12","960","2071","24","38","238","20","2205","21","525"
"118985","0","49","0","5","5","0","117101","22307","12","960","2181","24","39","238","20","2315","21","531"
"110","0","0","0","0","0","0","117201","25","0","25","0","0","2","0","0","2","0","0"
"290","0","0","0","0","0","0","117201","89","0","75","0","0","3","5","0","4","0","0"
"755","0","0","0","0","0","0","117201","194","0","105","1","0","4","10","0","8","0","0"
"1295","0","10","0","0","0","0","117201","343","0","105","3","0","5","30","0","13","3","0"
"2160","0","10","0","0","0","0","117201","553","0","195","5","0","6","45","0","24","3","0"
"3130","0","10","0","0","0","0","117201","800","0","665","7","0","7","45","0","36","3","0"
"4020","0","10","0","0","0","0","117201","1132","0","900","9","0","8","60","0","44","3","0"
"4575","0","10","0","0","0","0","117201","1525","0","900","11","9","9","100","0","53","3","20"
"4785","0","20","0","5","0","0","117201","1981","0","900","17","18","10","115","0","59","3","50"
"5405","0","30","0","7","0","0","117201","2464","3","900","22","22","11","115","0","63","3","102"
"6155","0","30","0","9","0","0","117201","2949","19","900","26","25","12","115","0","69","3","134"
"6685","0","30","0","9","0","0","117201","3479","35","900","32","25","13","148","0","75","3","167"
"7185","0","30","0","9","0","0","117201","4076","38","900","37","25","14","181","0","82","3","208"
"7545","0","30","0","9","0","0","117201","4727","38","900","43","25","15","201","0","88","3","274"
"7845","0","30","0","9","0","0","117201","5429","41","900","45","25","16","201","0","96","3","368"
"8095","0","30","0","9","0","0","117201","6178","44","900","49","25","17","201","0","102","3","466"
"8440","0","30","0","9","0","0","117201","6996","44","900","54","25","18","201","0","105","3","604"
"8825","0","30","0","9","0","0","117201","7882","44","900","61","25","19","201","0","114","3","739"
"9305","0","30","0","9","0","0","117201","8864","44","900","66","25","20","201","0","127","3","879"
"9665","0","30","0","9","0","0","117201","9990","44","900","71","25","21","201","0","133","3","1030"
"9935","0","30","0","9","0","0","117201","11274","44","900","79","25","22","201","0","144","3","1174"
"10320","0","30","0","9","0","0","117201","12692","44","900","88","25","23","201","0","155","3","1285"
"10765","0","30","0","9","0","0","117201","14210","44","900","101","25","24","201","0","165","3","1384"
"11395","0","30","0","9","0","0","117201","15861","44","900","114","25","25","201","0","178","3","1461"
"13140","0","30","0","9","0","0","117201","17501","44","900","134","25","26","201","0","193","3","1518"
"13900","0","30","0","9","0","0","117201","19419","44","900","147","25","27","201","0","206","3","1554"
"15025","0","30","0","9","0","0","117201","21559","44","900","147","25","28","201","0","206","3","1581"
"15945","0","30","0","9","0","0","117201","23837","44","900","152","25","29","201","0","211","3","1609"
"16545","0","30","0","9","0","0","117201","26300","44","900","157","25","30","201","0","216","3","1638"
"17145","0","30","0","9","0","0","117201","28818","44","900","167","25","31","201","0","226","3","1676"
"17845","0","30","0","9","0","0","117201","31481","44","900","173","25","32","201","0","232","3","1705"
"19015","0","30","0","9","0","0","117201","34238","44","900","179","25","33","201","0","238","3","1733"
"19915","0","30","0","9","0","0","117201","37175","44","900","185","25","34","201","0","244","3","1760"
"21185","0","30","0","9","0","0","117201","40218","44","900","191","25","35","201","0","250","3","1787"
"22085","0","30","0","9","0","0","117201","43404","44","900","198","25","36","201","0","257","3","1814"
"23405","0","30","0","9","0","0","117201","46654","44","900","205","25","37","201","0","264","3","1841"
"24725","0","30","0","9","0","0","117201","50014","44","900","212","25","38","201","0","271","3","1868"
"25625","0","30","0","9","0","0","117201","53522","44","900","220","25","39","201","0","279","3","1895"
"55","0","0","0","0","0","0","117301","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","117301","0","0","100","9","0","3","0","84","0","0","0"
"270","0","10","0","0","0","0","117301","0","0","125","18","0","4","5","186","2","0","0"
"450","0","10","0","0","0","0","117301","0","0","125","34","0","5","15","363","2","0","0"
"800","0","25","0","0","0","0","117301","0","0","125","50","0","6","40","566","7","0","0"
"1160","0","30","0","0","0","0","117301","0","0","125","64","0","7","110","834","9","0","0"
"1760","0","60","0","0","0","0","117301","0","0","125","88","4","8","145","1070","16","0","0"
"2295","0","95","0","0","5","0","117301","0","0","125","115","9","9","145","1334","27","0","0"
"2985","0","105","0","0","10","11","117301","0","0","225","137","14","10","160","1625","41","0","0"
"3405","0","119","0","0","10","29","117301","0","0","765","163","14","11","176","1996","46","0","0"
"3765","0","125","0","0","14","46","117301","0","0","985","188","17","12","202","2333","63","0","0"
"3925","0","127","0","0","19","62","117301","0","0","1105","218","17","13","224","2673","89","0","0"
"4185","0","131","0","0","21","72","117301","0","0","1225","255","17","14","236","3013","117","0","0"
"4385","0","140","0","0","21","86","117301","0","0","1445","289","17","15","236","3409","144","0","0"
"4615","0","146","0","0","21","102","117301","0","0","1445","320","17","16","236","3855","174","0","0"
"4745","0","147","0","0","21","137","117301","0","0","1445","358","17","17","236","4322","199","3","0"
"5090","0","147","0","0","21","167","117301","0","0","1445","403","17","18","246","4786","232","3","0"
"5735","0","147","0","0","21","192","117301","0","0","1540","455","17","19","246","5257","273","3","0"
"6320","0","147","0","0","21","228","117301","0","0","1540","502","17","20","246","5846","315","3","0"
"6905","0","147","0","0","21","263","117301","0","0","1540","564","17","21","246","6422","364","3","0"
"8110","0","147","0","0","21","299","117301","0","0","1640","626","17","22","246","7086","416","3","0"
"9570","0","147","0","0","21","329","117301","0","0","1640","692","17","23","246","7846","475","3","0"
"11095","0","147","0","0","21","329","117301","0","0","1640","767","17","24","246","8687","536","3","0"
"12390","0","147","0","0","21","354","117301","0","0","1640","828","17","25","246","9793","590","3","0"
"13385","0","147","0","0","21","381","117301","0","0","1640","877","17","26","246","11190","633","3","0"
"14500","0","147","0","0","21","398","117301","0","0","1640","921","17","27","246","12730","674","3","0"
"15720","0","147","0","0","21","415","117301","0","0","1640","965","17","28","246","14376","717","3","0"
"17095","0","147","0","0","21","432","117301","0","0","1640","1013","17","29","246","16124","765","3","0"
"18550","0","147","0","0","21","450","117301","0","0","1640","1064","17","30","246","17979","816","3","0"
"20085","0","147","0","0","21","468","117301","0","0","1640","1116","17","31","246","19924","868","3","0"
"21695","0","147","0","0","21","486","117301","0","0","1640","1169","17","32","246","21959","921","3","0"
"23475","0","147","0","0","21","504","117301","0","0","1640","1223","17","33","246","24110","975","3","0"
"25495","0","147","0","0","21","521","117301","0","0","1640","1279","17","34","246","26377","1031","3","0"
"27685","0","147","0","0","21","538","117301","0","0","1640","1335","17","35","246","28755","1087","3","0"
"30045","0","147","0","0","21","555","117301","0","0","1640","1392","17","36","246","31215","1144","3","0"
"32480","0","147","0","0","21","572","117301","0","0","1640","1451","17","37","246","33756","1203","3","0"
"35080","0","147","0","0","21","589","117301","0","0","1640","1510","17","38","246","36386","1262","3","0"
"37845","0","147","0","0","21","606","117301","0","0","1640","1569","17","39","246","39101","1321","3","0"
"30","0","0","0","0","0","0","117401","8","0","100","0","0","2","10","0","2","2","0"
"150","0","0","0","0","0","0","117401","56","0","200","0","0","3","25","0","5","3","0"
"440","0","0","0","0","0","0","117401","133","0","360","4","0","4","50","0","10","5","0"
"950","0","0","0","0","0","0","117401","241","0","520","10","0","5","80","0","17","8","0"
"1425","0","0","0","3","0","0","117401","427","0","520","16","0","6","95","0","28","12","0"
"1745","0","0","0","6","0","0","117401","654","0","890","26","0","7","120","0","40","16","0"
"2760","0","0","0","6","0","0","117401","874","0","1215","38","9","8","145","0","52","20","10"
"3505","0","0","0","6","5","0","117401","1119","0","1215","54","23","9","145","10","71","27","30"
"4315","0","0","0","6","10","0","117401","1389","0","1215","74","28","10","145","20","93","28","60"
"4815","0","10","0","6","10","0","117401","1746","13","1215","88","28","11","145","20","105","35","94"
"5115","0","20","0","6","10","0","117401","2122","36","1315","99","28","12","145","20","119","42","124"
"5635","0","22","0","6","10","0","117401","2406","46","1415","125","28","13","145","20","154","44","154"
"5855","0","24","0","6","12","0","117401","2715","46","1415","157","28","14","145","20","194","46","194"
"5855","0","24","0","6","14","0","117401","3085","46","1515","192","28","15","145","20","227","48","250"
"5905","0","24","0","6","14","0","117401","3484","51","1615","225","28","16","145","20","262","48","322"
"6015","0","24","0","6","14","0","117401","3901","56","1765","255","28","17","145","20","302","51","380"
"6075","0","24","0","6","14","0","117401","4338","56","1915","296","28","18","145","20","343","56","450"
"6075","0","24","0","6","14","0","117401","4842","56","2010","345","28","19","145","20","393","58","492"
"6110","0","24","0","6","14","0","117401","5433","56","2105","394","28","20","145","20","451","58","492"
"6375","0","24","0","6","14","0","117401","6041","56","2105","452","28","21","145","20","512","58","492"
"6920","0","24","0","6","14","0","117401","6699","56","2105","521","28","22","145","20","580","58","510"
"7235","0","24","0","6","14","0","117401","7514","56","2105","590","28","23","145","20","655","58","528"
"7555","0","24","0","6","14","0","117401","8449","56","2105","661","28","24","145","20","728","58","528"
"8170","0","24","0","6","14","0","117401","9493","56","2105","736","28","25","145","20","799","58","545"
"10265","0","24","0","6","14","0","117401","10426","56","2105","822","28","26","145","20","877","58","562"
"14420","0","24","0","6","14","0","117401","11220","56","2105","911","28","27","145","20","957","58","562"
"17395","0","24","0","6","14","0","117401","12332","56","2105","991","28","28","145","20","1033","58","578"
"18790","0","24","0","6","14","0","117401","13788","56","2105","1068","28","29","145","20","1110","58","610"
"20420","0","24","0","6","14","0","117401","15324","56","2105","1149","28","30","145","20","1191","58","642"
"22210","0","24","0","6","14","0","117401","16931","56","2105","1232","28","31","145","20","1274","58","674"
"24155","0","24","0","6","14","0","117401","18610","56","2105","1317","28","32","145","20","1359","58","705"
"26345","0","24","0","6","14","0","117401","20388","56","2105","1404","28","33","145","20","1446","58","734"
"28945","0","24","0","6","14","0","117401","22264","56","2105","1493","28","34","145","20","1535","58","762"
"31955","0","24","0","6","14","0","117401","24212","56","2105","1583","28","35","145","20","1625","58","790"
"35305","0","24","0","6","14","0","117401","26222","56","2105","1674","28","36","145","20","1716","58","818"
"38900","0","24","0","6","14","0","117401","28294","56","2105","1767","28","37","145","20","1809","58","846"
"42735","0","24","0","6","14","0","117401","30432","56","2105","1861","28","38","145","20","1903","58","874"
"46900","0","24","0","6","14","0","117401","32631","56","2105","1955","28","39","145","20","1997","58","902"
"60","0","0","0","0","0","0","117501","26","0","50","0","0","2","0","0","3","0","0"
"330","0","0","0","0","0","0","117501","77","0","100","1","0","3","0","0","6","0","0"
"675","0","0","0","0","0","0","117501","200","0","160","1","0","4","10","0","9","0","0"
"1215","0","10","0","0","0","0","117501","338","0","160","4","0","5","30","0","16","3","0"
"2080","0","10","0","0","0","0","117501","541","0","340","6","0","6","30","0","30","3","0"
"3050","0","10","0","0","0","0","117501","788","0","810","8","0","7","30","0","42","3","0"
