af43e634a3bd961dab70dcca384c923e12df6b6f63708e341017793c7dd6f8df,38fd54451955d0ff0e8b2fbef67c1fee943543411b0757082913dc936eafccc2,764428bafe174b00e853fea7be103e7b50672bf864248ff1c5b1f9e90d4209db,6bfb3cc98b7697cbe9630f03f0f09ee786f77cd24c3f7c37e38582cc8a4b0fd2,63feb1bcae57e0c3ae2587289546373c8c7f2e6bfddcc42bf9509f09b00991b2,f430518e3bdf0b3b9cc5a48b35975e9ea663356ab51be6561faa99167aba2b55,f54773e247e915c213b0df715e15a4cef28e98583b050f0fe3c09b00c02e7454,5a40a66ea5185a1e1096697dc7a5bece4ec529fefabf2134e00f6e5ba3f16d03,55aa01277c8e362f382a6626f937976bd00ec6a766c5d136113ff864a98b1ea4,93e482dd027a02e220a7c6637b9a280a1b9f916fa30b9326147c888c3f1a2aa1,39d2fd12add555adc29a2424ab823c3a9525f4c1a9f09158f35500ad3885fb03,434441eafad0f567d2ae39a395702674e96a4e75b1ee1b7ea5c3f20db89456fd
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ラビリスタ（アルファ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41337","ラビリスタ（アルファ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ネネカ（アルファ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41338","ネネカ（アルファ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クリスティーナ（アルファ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41339","クリスティーナ（アルファ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","フィオの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41340","フィオ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ランファ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41343","ランファ（儀装束）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","チカ（儀装束）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41344","チカ（儀装束）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クローチェ（エアリアル）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41345","クローチェ（エアリアル）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アオイ（パイロット）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41346","アオイ（パイロット）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ホウオウの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41347","ホウオウ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ツムギ（ジオ・ゲヘナ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41348","ツムギ（ジオ・ゲヘナ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","カノンの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41349","カノン専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","エリス（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41350","エリス（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シェフィ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41351","シェフィ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","プレシア（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41352","プレシア（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","クリア（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41353","クリア（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アネモネ（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41354","アネモネ（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アイラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41355","アイラ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シナツの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41356","シナツ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヒヨリ（サラサリア）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41357","ヒヨリ（サラサリア）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ユキノの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41358","ユキノ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","サツキの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41359","サツキ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","アラクネの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41360","アラクネ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","サクラの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41361","サクラ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ナーナの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41362","ナーナ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミソラ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41363","ミソラ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ユイ（クリスマス）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41364","ユイ（クリスマス）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シズル（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41365","シズル（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ルルィの力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41369","ルルィ専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ニノン（サマー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41371","ニノン（サマー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","カスミ（シスター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41374","カスミ（シスター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","コッコロ（嚮導幼君）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41376","コッコロ（嚮導幼君）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","リノ（ニューイヤー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41379","リノ（ニューイヤー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ヴァイオレット（イサナミ）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41380","ヴァイオレット（イサナミ）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ライラエル（パルフェクト）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41381","ライラエル（パルフェクト）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ネフィ＝ネラ（鬼面仏心）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41382","ネフィ＝ネラ（鬼面仏心）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ペコリーヌ（アストライア）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41383","ペコリーヌ（アストライア）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ワカナ（ウィンター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41387","ワカナ（ウィンター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","シオリ（ウィンター）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41388","シオリ（ウィンター）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","グレイス（バニー）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41389","グレイス（バニー）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","キョウカ（ゴシック）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41390","キョウカ（ゴシック）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","キャル（覇瞳天星）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41391","キャル（覇瞳天星）専用リング"
"0","1","22","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","0","ミホ（ガルパン）の力の極限を超えて引き上げるとされる指輪。装備するとプレイヤーLvを超えてキャラLv限界突破が可能。","41392","ミホ（ガルパン）専用リング"
