1db15ca61a5c2d695767269b2aa3b43ef0600814c4a35b14d9031eda1ddef7b9,43cae53698036ebd1cede847cefc15d0b93ce8ee1b39a936c068aec484b306b8,b37095f5f7817d52f544643edfcb32cd5951c0d430b7d633b43179fd81a000b2,a4eaaf463e165d7a374c307145da9c04a2c3cb8275067c62579b420721db874f,0b7d1c742510d07a5b3abd36e337ab83cae735af749abe29ca1ee13f83a09505,06d072961d28751db5b641710d5f78caa79c97e00ef875157d7d7d50a80d1e05,a06fc9c80865d0e3299688ca06a7affacd78e51cc8e37e52b3ec217e16050556,ea48ffe71d36e4e8ad82e562fb248bc95ff75b2090040f161f20342494e0b504,287e8db3941ad433a20ab8248949b1f3f6e3ad78eca9d3dbde1848439dfe938a,ac5f3e34830bdd4944ea52f1a7ba4308bc23e1d0ae3b003af537454b7465bff1,39febe64dfdd8e6878a2c8d0c50bc42b10d63f8a5658435b08c73ffaf378524a,e7d8988bb0775c0b5dc1fd1df317514660da22d3de7a25005632b7a9448cc9bb
"100801","5","10101","5074002","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074429","10101018"
"117501","6","10101","5074001","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074430","10101019"
"117501","8","10101","5074001","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074431","10101020"
"117501","1010103","10101","5074003","2022/09/17 12:00:00","1002","1","1","0","2022/09/24 20:59:59","5074442","10101021"
"117601","20","10101","5074003","2022/09/17 12:00:00","1001","1","0","0","2022/09/24 20:59:59","5074444","10101022"
"117601","3","10101","5074003","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074447","10101023"
"117601","5","10101","5074003","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074449","10101024"
"117501","8","10101","5074003","2022/09/17 12:00:00","1003","1","0","0","2022/09/24 20:59:59","5074451","10101025"
"102601","123501","10102","0","2022/09/30 12:00:00","1004","0","0","0","2022/10/14 20:59:59","5102401","10102001"
"123501","123501","10102","5102002","2022/09/30 12:00:00","1004","1","0","0","2022/10/14 20:59:59","5102421","10102002"
"103701","1010203","10102","0","2022/09/30 12:00:00","1002","0","1","0","2022/10/14 20:59:59","5102402","10102003"
"123601","1010203","10102","5102002","2022/09/30 12:00:00","1002","1","1","0","2022/10/14 20:59:59","5102422","10102004"
"102601","10","10102","0","2022/09/30 12:00:00","1001","0","0","0","2022/10/14 20:59:59","5102403","10102005"
"123501","10","10102","5102002","2022/09/30 12:00:00","1001","1","0","0","2022/10/14 20:59:59","5102423","10102006"
"101301","20","10102","0","2022/09/30 12:00:00","1001","0","0","0","2022/10/14 20:59:59","5102404","10102007"
"123701","20","10102","5102002","2022/09/30 12:00:00","1001","1","0","0","2022/10/14 20:59:59","5102424","10102008"
"103701","30","10102","0","2022/09/30 12:00:00","1001","0","0","0","2022/10/14 20:59:59","5102405","10102009"
"123601","30","10102","5102002","2022/09/30 12:00:00","1001","1","0","0","2022/10/14 20:59:59","5102425","10102010"
"103701","2","10102","0","2022/09/30 12:00:00","1003","0","0","0","2022/10/14 20:59:59","5102406","10102011"
"123601","2","10102","5102002","2022/09/30 12:00:00","1003","1","0","0","2022/10/14 20:59:59","5102426","10102012"
"123601","4","10102","5102002","2022/09/30 12:00:00","1003","1","0","0","2022/10/14 20:59:59","5102407","10102013"
"123501","7","10102","5102002","2022/09/30 12:00:00","1003","1","0","0","2022/10/14 20:59:59","5102408","10102014"
"123701","10","10102","5102002","2022/09/30 12:00:00","1003","1","0","0","2022/10/14 20:59:59","5102409","10102015"
"123501","13","10102","5102002","2022/09/30 12:00:00","1003","1","0","0","2022/10/14 20:59:59","5102410","10102016"
"123601","15","10102","5102002","2022/09/30 12:00:00","1003","1","0","0","2022/10/14 20:59:59","5102411","10102017"
"117801","117801","10103","0","2022/10/17 12:00:00","1004","0","0","0","2022/10/24 20:59:59","5076401","10103001"
"101701","1010303","10103","0","2022/10/17 12:00:00","1002","0","1","0","2022/10/24 20:59:59","5076402","10103002"
"103001","10","10103","0","2022/10/17 12:00:00","1001","0","0","0","2022/10/24 20:59:59","5076403","10103003"
"101601","20","10103","0","2022/10/17 12:00:00","1001","0","0","0","2022/10/24 20:59:59","5076404","10103004"
"101701","30","10103","0","2022/10/17 12:00:00","1001","0","0","0","2022/10/24 20:59:59","5076405","10103005"
"101701","2","10103","0","2022/10/17 12:00:00","1003","0","0","0","2022/10/24 20:59:59","5076406","10103006"
"103001","3","10103","0","2022/10/17 12:00:00","1003","0","0","0","2022/10/24 20:59:59","5076407","10103007"
"101701","4","10103","0","2022/10/17 12:00:00","1003","0","0","0","2022/10/24 20:59:59","5076408","10103008"
"101701","6","10103","0","2022/10/17 12:00:00","1003","0","0","0","2022/10/24 20:59:59","5076410","10103010"
"101701","8","10103","0","2022/10/17 12:00:00","1003","0","0","0","2022/10/24 20:59:59","5076411","10103011"
"117701","1010303","10103","5076002","2022/10/17 12:00:00","1002","1","1","0","2022/10/24 20:59:59","5076422","10103012"
"117801","10","10103","5076002","2022/10/17 12:00:00","1001","1","0","0","2022/10/24 20:59:59","5076423","10103013"
"117901","20","10103","5076002","2022/10/17 12:00:00","1001","1","0","0","2022/10/24 20:59:59","5076424","10103014"
"117701","30","10103","5076002","2022/10/17 12:00:00","1001","1","0","0","2022/10/24 20:59:59","5076425","10103015"
"117701","2","10103","5076002","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076426","10103016"
"117801","3","10103","5076002","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076427","10103017"
"117701","4","10103","5076002","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076428","10103018"
"117901","5","10103","5076002","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076429","10103019"
"117701","6","10103","5076002","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076430","10103020"
"117701","8","10103","5076002","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076431","10103021"
"117701","1010303","10103","5076005","2022/10/17 12:00:00","1002","1","1","0","2022/10/24 20:59:59","5076442","10103022"
"117801","10","10103","5076005","2022/10/17 12:00:00","1001","1","0","0","2022/10/24 20:59:59","5076443","10103023"
"117901","20","10103","5076005","2022/10/17 12:00:00","1001","1","0","0","2022/10/24 20:59:59","5076444","10103024"
"117701","30","10103","5076005","2022/10/17 12:00:00","1001","1","0","0","2022/10/24 20:59:59","5076445","10103025"
"117701","2","10103","5076005","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076446","10103026"
"117801","3","10103","5076005","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076447","10103027"
"117701","4","10103","5076005","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076448","10103028"
"117901","5","10103","5076005","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076449","10103029"
"117701","6","10103","5076005","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076450","10103030"
"117701","8","10103","5076005","2022/10/17 12:00:00","1003","1","0","0","2022/10/24 20:59:59","5076451","10103031"
"107101","1010403","10104","0","2022/10/31 12:00:00","1002","0","1","0","2022/11/14 20:59:59","5104402","10104001"
"107101","1010403","10104","5104003","2022/10/31 12:00:00","1002","1","1","0","2022/11/14 20:59:59","5104422","10104002"
"123801","1010403","10104","5104006","2022/10/31 12:00:00","1002","1","1","0","2022/11/14 20:59:59","5104442","10104003"
"100501","2","10104","0","2022/10/31 12:00:00","1003","0","0","0","2022/11/14 20:59:59","5104406","10104004"
"100501","2","10104","5104003","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104426","10104005"
"123901","2","10104","5104006","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104446","10104006"
"107101","4","10104","5104003","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104407","10104007"
"123801","4","10104","5104006","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104427","10104008"
"100501","7","10104","5104003","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104408","10104009"
"123901","7","10104","5104006","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104428","10104010"
"123801","10","10104","5104006","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104409","10104011"
"123901","13","10104","5104006","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104410","10104012"
"123901","15","10104","5104006","2022/10/31 12:00:00","1003","1","0","0","2022/11/14 20:59:59","5104411","10104013"
"120101","10","10105","0","2022/11/17 12:00:00","1001","0","0","0","2022/11/24 20:59:59","5078403","10105001"
"120201","20","10105","0","2022/11/17 12:00:00","1001","0","0","0","2022/11/24 20:59:59","5078404","10105002"
"120101","2","10105","0","2022/11/17 12:00:00","1003","0","0","0","2022/11/24 20:59:59","5078406","10105004"
"120201","3","10105","5078002","2022/11/17 12:00:00","1003","0","0","0","2022/11/24 20:59:59","5078407","10105005"
"120101","10","10105","5078004","2022/11/17 12:00:00","1001","1","0","0","2022/11/24 20:59:59","5078423","10105006"
"120201","20","10105","5078004","2022/11/17 12:00:00","1001","1","0","0","2022/11/24 20:59:59","5078424","10105007"
"120301","30","10105","0","2022/11/17 12:00:00","1001","0","0","0","2022/11/24 20:59:59","5078425","10105008"
"120101","2","10105","5078004","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078426","10105009"
"120201","3","10105","5078004","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078427","10105010"
"120301","4","10105","5078004","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078428","10105011"
"119001","1010503","10105","0","2022/11/17 12:00:00","1002","0","1","0","2022/11/24 20:59:59","5078442","10105012"
"119001","10","10105","5078006","2022/11/17 12:00:00","1001","1","0","0","2022/11/24 20:59:59","5078443","10105013"
"119101","20","10105","5078006","2022/11/17 12:00:00","1001","1","0","0","2022/11/24 20:59:59","5078444","10105014"
"120001","30","10105","5078006","2022/11/17 12:00:00","1001","1","0","0","2022/11/24 20:59:59","5078445","10105015"
"119001","2","10105","5078006","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078446","10105016"
"119101","3","10105","5078006","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078447","10105017"
"120001","4","10105","5078006","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078448","10105018"
"119001","5","10105","5078006","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078449","10105019"
"119101","6","10105","5078006","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078450","10105020"
"119001","8","10105","5078006","2022/11/17 12:00:00","1003","1","0","0","2022/11/24 20:59:59","5078451","10105021"
"124101","124101","10106","0","2022/10/17 12:00:00","1004","0","0","0","2022/10/24 20:59:59","5106401","10106001"
"104701","1010603","10106","0","2022/11/17 15:00:00","1002","0","1","0","2022/12/14 20:59:59","5106402","10106002"
"124201","1010603","10106","5106003","2022/11/30 12:00:00","1002","1","1","0","2022/12/14 20:59:59","5106422","10106003"
"102201","2","10106","0","2022/11/30 12:00:00","1003","0","0","0","2022/12/14 20:59:59","5106406","10106004"
"124101","2","10106","5106003","2022/11/30 12:00:00","1003","1","0","0","2022/12/14 20:59:59","5106426","10106005"
"124001","4","10106","5106003","2022/11/30 12:00:00","1003","1","0","0","2022/12/14 20:59:59","5106407","10106006"
"124201","7","10106","5106003","2022/11/30 12:00:00","1003","1","0","0","2022/12/14 20:59:59","5106408","10106007"
"124201","10","10106","5106003","2022/11/30 12:00:00","1003","1","0","0","2022/12/14 20:59:59","5106409","10106008"
"124101","13","10106","5106003","2022/11/30 12:00:00","1003","1","0","0","2022/12/14 20:59:59","5106410","10106009"
"124201","15","10106","5106003","2022/11/30 12:00:00","1003","1","0","0","2022/12/14 20:59:59","5106411","10106010"
"119201","119201","10107","0","2022/12/16 12:00:00","1004","0","0","0","2022/12/23 20:59:59","5080401","10107001"
"103301","1010703","10107","0","2022/12/16 12:00:00","1002","0","1","0","2022/12/23 20:59:59","5080402","10107002"
"103301","10","10107","0","2022/12/16 12:00:00","1001","0","0","0","2022/12/23 20:59:59","5080403","10107003"
"101101","20","10107","0","2022/12/16 12:00:00","1001","0","0","0","2022/12/23 20:59:59","5080404","10107004"
"100701","30","10107","0","2022/12/16 12:00:00","1001","0","0","0","2022/12/23 20:59:59","5080405","10107005"
"100701","2","10107","0","2022/12/16 12:00:00","1003","0","0","0","2022/12/23 20:59:59","5080406","10107006"
"103301","4","10107","0","2022/12/16 12:00:00","1003","0","0","0","2022/12/23 20:59:59","5080408","10107007"
"100701","6","10107","0","2022/12/16 12:00:00","1003","0","0","0","2022/12/23 20:59:59","5080410","10107008"
"100701","8","10107","0","2022/12/16 12:00:00","1003","0","0","0","2022/12/23 20:59:59","5080411","10107009"
"101101","3","10107","5080001","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080407","10107010"
"101101","5","10107","5080001","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080409","10107011"
"119201","1010703","10107","5080002","2022/12/16 12:00:00","1002","1","1","0","2022/12/23 20:59:59","5080422","10107012"
"119201","10","10107","5080002","2022/12/16 12:00:00","1001","1","0","0","2022/12/23 20:59:59","5080423","10107013"
"119301","20","10107","5080002","2022/12/16 12:00:00","1001","1","0","0","2022/12/23 20:59:59","5080424","10107014"
"119901","30","10107","5080002","2022/12/16 12:00:00","1001","1","0","0","2022/12/23 20:59:59","5080425","10107015"
"119901","2","10107","5080002","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080426","10107016"
"119301","3","10107","5080002","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080427","10107017"
"119201","4","10107","5080002","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080428","10107018"
"119301","5","10107","5080002","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080429","10107019"
"119901","6","10107","5080002","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080430","10107020"
"119901","8","10107","5080002","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080431","10107021"
"119201","119201","10107","5080005","2022/12/16 12:00:00","1004","1","0","0","2022/12/23 20:59:59","5080421","10107022"
"119201","1010703","10107","5080005","2022/12/16 12:00:00","1002","1","1","0","2022/12/23 20:59:59","5080442","10107023"
"119201","10","10107","5080005","2022/12/16 12:00:00","1001","1","0","0","2022/12/23 20:59:59","5080443","10107024"
"119301","20","10107","5080005","2022/12/16 12:00:00","1001","1","0","0","2022/12/23 20:59:59","5080444","10107025"
"119901","30","10107","5080005","2022/12/16 12:00:00","1001","1","0","0","2022/12/23 20:59:59","5080445","10107026"
"119901","2","10107","5080005","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080446","10107027"
"119301","3","10107","5080005","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080447","10107028"
"119201","4","10107","5080005","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080448","10107029"
"119301","5","10107","5080005","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080449","10107030"
"119901","6","10107","5080005","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080450","10107031"
"119901","8","10107","5080005","2022/12/16 12:00:00","1003","1","0","0","2022/12/23 20:59:59","5080451","10107032"
"124701","124701","10108","0","2022/12/31 12:00:00","1004","0","0","0","2023/01/14 20:59:59","5108401","10108001"
"124701","124701","10108","5108002","2022/12/31 12:00:00","1004","1","0","0","2023/01/14 20:59:59","5108421","10108002"
"124501","1010803","10108","0","2022/12/31 12:00:00","1002","0","1","0","2023/01/14 20:59:59","5108402","10108003"
"124501","1010803","10108","5108002","2022/12/31 12:00:00","1002","1","1","0","2023/01/14 20:59:59","5108422","10108004"
"124501","2","10108","0","2022/12/31 12:00:00","1003","0","0","0","2023/01/14 20:59:59","5108406","10108005"
"124501","2","10108","5108002","2022/12/31 12:00:00","1003","1","0","0","2023/01/14 20:59:59","5108426","10108006"
"124601","4","10108","0","2022/12/31 12:00:00","1003","0","0","0","2023/01/14 20:59:59","5108407","10108007"
"124601","4","10108","5108002","2022/12/31 12:00:00","1003","1","0","0","2023/01/14 20:59:59","5108427","10108008"
"124701","7","10108","0","2022/12/31 12:00:00","1003","0","0","0","2023/01/14 20:59:59","5108408","10108009"
"124701","7","10108","5108002","2022/12/31 12:00:00","1003","1","0","0","2023/01/14 20:59:59","5108428","10108010"
"124601","10","10108","5108002","2022/12/31 12:00:00","1003","1","0","0","2023/01/14 20:59:59","5108429","10108011"
"124501","13","10108","0","2022/12/31 12:00:00","1003","0","0","0","2023/01/14 20:59:59","5108410","10108012"
"124501","13","10108","5108002","2022/12/31 12:00:00","1003","1","0","0","2023/01/14 20:59:59","5108430","10108013"
"124501","15","10108","0","2022/12/31 12:00:00","1003","0","0","0","2023/01/14 20:59:59","5108411","10108014"
"124501","15","10108","5108002","2022/12/31 12:00:00","1003","1","0","0","2023/01/14 20:59:59","5108431","10108015"
"120801","120801","10109","0","2023/01/16 12:00:00","1004","0","0","0","2023/01/23 20:59:59","5082401","10109001"
"120701","1010903","10109","0","2023/01/16 12:00:00","1002","0","1","0","2023/01/23 20:59:59","5082402","10109002"
"120701","1010903","10109","5082002","2023/01/16 12:00:00","1002","1","1","0","2023/01/23 20:59:59","5082422","10109003"
"120701","1010903","10109","5082004","2023/01/16 12:00:00","1002","1","1","0","2023/01/23 20:59:59","5082442","10109004"
"120701","1010903","10109","5082005","2023/01/16 12:00:00","1002","1","1","0","2023/01/23 20:59:59","5082402","10109005"
"120801","10","10109","0","2023/01/16 12:00:00","1001","0","0","0","2023/01/23 20:59:59","5082403","10109006"
"120801","10","10109","5082002","2023/01/16 12:00:00","1001","1","0","0","2023/01/23 20:59:59","5082423","10109007"
"120801","10","10109","5082004","2023/01/16 12:00:00","1001","1","0","0","2023/01/23 20:59:59","5082443","10109008"
"120801","10","10109","5082005","2023/01/16 12:00:00","1001","1","0","0","2023/01/23 20:59:59","5082403","10109009"
"120902","20","10109","0","2023/01/16 12:00:00","1001","0","0","0","2023/01/23 20:59:59","5082404","10109010"
"120902","20","10109","5082002","2023/01/16 12:00:00","1001","1","0","0","2023/01/23 20:59:59","5082424","10109011"
"120902","20","10109","5082004","2023/01/16 12:00:00","1001","1","0","0","2023/01/23 20:59:59","5082444","10109012"
