54ac5dd29d50be0c91d9ba24da3b2a9d45aba00c9364a5e53ea12079e2c7da37,66682d52c7b1c70076773f140916fea9908328af1bc20125e7607113110e253d,028370c4e5ba755ef1193845f676742d61ef0e34b1a739c4e7f566428a0d38ac,38e5c9282e93b848c5fefd7af6907e8970d0fca3e5f3c21dd155778dfebf4bad,dd951270d672ab7ef3dbc69d1ddd0ff636da97e64a6b7bc755be73631465e0ea,f5cf7ebec4d191a55d48372645e090abfe2008db5f51c8268f026e6463fc4059,122c5cb5b8bbd121a6a5c4048295c5e4b801c5bd0eede15fed9b2040efe4eabd,3a184a0ae6797a77f53d1578bac99343193c6970e39f38ee65273cb107e196d3,73e7927f536bf179ea000ff234b2cf28ae3c3536e72ef410e550b21c64d6d1ea,97276de35b3f7f238b554ce7ecdb6def4efb948b9f4e9b90b8c9b16784bc7194,c27cb048fb1c77e4f1fb8bf3931e0eeb18ef7cc8855281a311eb4630e9696472,6f73dc4248872ea377d2e679aa1a89cb139dbef019006ea2f2be5bc68825dc5e,cd3d3eae25db836ed8ea7e45f167db6c63315e1acaeae497e40ae50f84727d6f,5b57770fb855ee7363e725da196735e7bd5d0975e207ef907fd434b4b0d518ac,03345c86181a19b4c9075af9344b3b4c31fbb5d875f0b7f53e7d32c32e879115,2b33172769c4710e8ca7daf84b26a7c720c5edc7bb9d4b072bd1e1a8bad7a8ad,fe65276d4b1bde3f6387439c10a4337add49e9673900b6683de42227d723da41,b924b1e784293f1349b02c621eac3ea7bcc371279c3c00131d4815d8df2a351e,50374ccf8c9806667838b3266caa7466e28a77460d1aca85944b4325c6b78332,21e1e1e7a799d6e472185e7a1c882176f18263ca73fd0534c2edb83627ff8ee3,805faa30355a3895489a0c3e3f6f1f2080c06b60a8e7a6111533013d39559af2,fd566fcacb6289234ffa7ce476bf0634ae4ae13773ef1c5697b17d4a9c2c2a33,db929c579fb8a5812b2817466126060d44dd82e095ef92d44f3a80825917f0f5,b1535b6e022a52f2f65d0d254d707b5e8949d1398f9b115dc558e5768b1c459a,6ade9abfd1fef1ea72d64eca712dce2a22eb93c876e93ca02129b51f2623997a,f7b8b60f82e9866a9e9b1c3b3fdb9761d4fc288afdec336af046f717bf5d8376,74b41dd4feb0947bb9e656f975c2f051bcb1427f946ccc7675176e04a1fdcb91,f070a35e14586018e3a6e65207a45ea9f6e35022f55df00fd1febfc43179b9cc,4ac0870afb4d7e065808eb8991ea52927389e77e3f96bedc657972cee859100f,713f3c1480a1f248dd2c9801cc38ba42e299dd29a8947f9355f64098820e36c4,2df1adbcdad80dc53bbe5ad220694339b572855ef01b2896f12fbad569e4d3ba,7e57c8f19fbf96d9f576035328db631954dd928c8f78a478807befe93a51ce0d,1b51c59b857a27dafb42600efc85923477cbd764653779a61b2a4b29cdd03989,41456bbc3ecbb3de1d5f235137c632980afb8a9b718391fbfcf3b05cdcbfa5ad,cb32d9e16ff5136899b7a8169358485b375a4a421d03e5c7dadf1456fa9bd861,f6671f58eb7c4fa9e488d69d8bfa07ac6b0c783bce07ce95a5e5c60467783f74,31b9103377972cd2bea3760376a4753f22571450c6699ca1b63ceca47bf8a982,0c9f31f816c03f16339693b2ff33b0089185faea1cdfa41fb84c12544c58cff7,59e456201a4b26896c91be7adbf886b0bb359d916310b1b7291eeee870ced8d9,26b457651ab826f8a06e35be825f9629056e0d5da2cb2d793f4fea975eddaf30,0ce22a561207e83913ea347c8cf535896606c4990c3fcee41e355f174b9d9145,02ea39a59498bc75bf1000764e6d2d25ad0a706f85b3a5678f2fc7d7d9b3fdc9
"カオリのシャドウ","10","0","0","195","0","1","601701","710036601","1","1","30","0","0","30","0","195","204","0","0","0","147","10","14800","0","0","0","0","1","0","242800","200000001","295","0","0","0","0","0","0","0","495","240"
"ミフユのシャドウ","10","0","0","295","0","1","604801","710036602","1","1","30","0","0","30","0","195","192","0","0","0","147","10","12500","0","0","0","0","1","0","227360","200000001","295","0","0","0","0","0","0","0","195","312"
"ワイルドボア","10","0","0","195","0","1","204702","710036603","1","1","30","0","0","30","0","195","130","0","0","0","147","10","11573","0","0","0","0","1","0","192090","200000001","195","0","0","0","0","0","0","0","195","349"
"スリーピィオウル","10","0","0","195","18300","1","206900","710036604","1","1","30","0","0","30","0","195","201","0","0","0","147","10","0","0","0","0","0","1","0","198720","200000001","195","0","0","0","0","0","0","0","195","183"
"エルダークラウド","10","0","0","195","10879","1","201400","710036605","1","1","30","0","0","30","0","195","175","0","0","0","147","10","0","0","0","0","0","1","0","187380","200000001","195","0","0","0","0","0","0","0","195","207"
"クウカのシャドウ","10","0","0","195","0","1","604501","710036701","1","1","50","0","0","30","0","195","410","0","0","0","147","10","14100","0","0","0","0","1","0","259200","200000001","395","0","0","0","0","0","0","0","195","312"
"ヨリのシャドウ","10","0","0","295","13095","1","602201","710036702","1","1","30","0","0","30","0","195","312","0","0","0","147","10","0","0","0","0","0","1","0","155520","200000001","295","0","0","0","0","0","0","0","295","192"
"ツキツキ","10","0","0","195","0","1","208400","710036703","1","1","30","0","0","30","0","195","191","0","0","0","147","10","10750","0","0","0","0","1","0","243600","200000001","195","0","0","0","0","0","0","0","195","168"
"タビガラス","10","0","0","195","0","1","202800","710036704","1","1","30","0","0","30","0","195","141","0","0","0","147","10","9870","0","0","0","0","1","0","189305","200000001","195","0","0","0","0","0","0","0","195","176"
"ワイズワンド","10","0","0","195","10055","1","206100","710036705","1","1","30","0","0","30","0","195","160","0","0","0","147","10","0","0","0","0","0","1","0","193476","200000001","195","0","0","0","0","0","0","0","195","149"
"アンナのシャドウ","10","0","0","295","13369","1","600901","710036801","1","1","30","0","0","30","0","195","240","0","0","0","147","10","0","0","0","0","0","1","0","215520","200000001","195","0","0","0","0","0","0","0","295","180"
"スズナのシャドウ","10","0","0","195","0","1","601601","710036802","1","1","15","0","0","30","0","195","210","0","0","0","147","30","13800","0","0","0","0","1","0","126880","200000001","195","0","0","0","0","0","0","0","195","288"
"ワッパダヌキ","10","0","0","195","8000","1","207000","710036803","1","1","30","0","0","30","0","195","380","0","0","0","147","10","0","0","0","0","0","1","0","229200","200000001","195","0","0","0","0","0","0","0","195","160"
"ウェアウルフ","10","0","0","195","0","1","200400","710036804","1","1","30","0","0","30","0","195","196","0","0","0","147","10","11626","0","0","0","0","1","0","171166","200000001","195","0","0","0","0","0","0","0","195","211"
"ニンフ","10","0","0","195","11800","1","201602","710036805","1","1","30","0","0","30","0","195","186","0","0","0","147","10","0","0","0","0","0","1","0","144000","200000001","195","0","0","0","0","0","0","0","195","166"
"ニノンのシャドウ","10","0","0","295","0","1","603001","710036901","1","1","30","0","0","30","0","195","204","0","0","0","147","10","15800","0","0","0","0","1","0","237360","200000001","395","0","0","0","0","0","0","0","195","276"
"シオリのシャドウ","10","0","0","195","0","1","603801","710036902","1","1","30","0","0","30","0","195","180","0","0","0","147","10","10300","0","0","0","0","1","0","146880","200000001","195","0","0","0","0","0","0","0","195","288"
"ブルーゴーレム","10","0","0","195","0","1","201201","710036903","1","1","30","0","0","30","0","195","3014","0","0","0","147","10","8500","0","0","0","0","1","0","222000","200000001","195","0","0","0","0","0","0","0","195","201"
"ナッツシューター","10","0","0","195","0","1","203700","710036904","1","1","30","0","0","30","0","195","155","0","0","0","147","10","8047","0","0","0","0","1","0","195452","200000001","195","0","0","0","0","0","0","0","195","168"
"ワイズワンド","10","0","0","195","10055","1","206100","710036905","1","1","30","0","0","30","0","195","160","0","0","0","147","10","0","0","0","0","0","1","0","193476","200000001","195","0","0","0","0","0","0","0","195","149"
"リマのシャドウ","10","0","0","202","0","1","605201","710037001","1","1","30","0","0","30","0","202","277","0","0","0","154","10","10966","0","0","0","0","1","0","245960","200000001","202","0","0","0","0","0","0","0","202","478"
"シノブのシャドウ","10","0","0","1202","0","1","603101","710037002","1","1","30","0","0","30","0","202","244","0","0","0","154","10","11438","0","0","0","0","1","0","183473","200000001","302","0","0","0","0","0","0","0","302","332"
"紅極鳥","20","0","0","202","0","1","307504","710037003","1","1","30","0","0","30","0","202","447","0","0","0","154","20","18000","0","0","0","0","1","0","2400000","300000008","202","0","0","0","0","0","0","0","202","277"
"サラマンダー","10","0","0","202","0","1","202904","710037004","1","1","30","0","0","30","0","202","164","0","0","0","154","10","8465","0","0","0","0","1","0","216377","200000001","202","0","0","0","0","0","0","0","202","189"
"ドリアード","10","0","0","202","6449","1","201600","710037005","1","1","30","0","0","30","0","202","167","0","0","0","154","10","0","0","0","0","0","1","0","137483","200000001","202","0","0","0","0","0","0","0","202","157"
"ミヤコのシャドウ","10","0","0","192","0","1","600701","710037101","1","1","30","0","0","30","0","192","212","0","0","0","144","40","8372","0","0","0","0","1","0","303800","200000001","192","0","0","0","0","0","0","0","192","353"
"ミサキのシャドウ","10","0","0","192","8535","1","605001","710037102","1","1","30","0","0","30","0","192","282","0","0","0","144","10","0","0","0","0","0","1","0","182280","200000001","192","0","0","0","0","0","0","0","192","188"
"トレント","10","0","0","192","0","1","200902","710037103","1","1","30","0","0","30","0","192","187","0","0","0","144","10","9350","0","0","0","0","1","0","266400","200000001","192","0","0","0","0","0","0","0","192","198"
"ツキツキ","10","0","0","192","0","1","208400","710037104","1","1","30","0","0","30","0","192","188","0","0","0","144","10","10600","0","0","0","0","1","0","240000","200000001","192","0","0","0","0","0","0","0","192","165"
"ドリルモール","10","0","0","192","0","1","203500","710037105","1","1","30","0","0","30","0","192","154","0","0","0","144","10","10448","0","0","0","0","1","0","192718","200000001","192","0","0","0","0","0","0","0","192","174"
"ルカのシャドウ","10","0","0","193","0","1","605601","710037201","1","1","30","0","0","30","0","193","213","0","0","0","145","10","8432","0","0","0","0","1","0","273492","200000001","193","0","0","0","0","0","0","0","193","344"
"スズナのシャドウ","10","0","0","193","0","1","601601","710037202","1","1","15","0","0","30","0","193","178","0","0","0","145","10","10650","0","0","0","0","1","0","144840","200000001","193","0","0","0","0","0","0","0","193","284"
"ゲートキーパー","10","0","0","193","5915","1","200300","710037203","1","1","30","0","0","30","0","193","154","0","0","0","145","10","0","0","0","0","0","1","0","146712","200000001","193","0","0","0","0","0","0","0","193","251"
"マグマフィッシュ","10","0","0","193","0","1","205401","710037204","1","1","30","0","0","30","0","193","155","0","0","0","145","10","17075","0","0","0","0","1","0","148841","200000001","193","0","0","0","0","0","0","0","193","190"
"キラービー","10","0","0","193","0","1","207102","710037205","1","1","30","0","0","30","0","193","175","0","0","0","145","10","17190","0","0","0","0","1","0","182400","200000001","193","0","0","0","0","0","0","0","193","175"
"カオリのシャドウ","10","0","0","194","0","1","601701","710037301","1","1","30","0","0","30","0","194","203","0","0","0","146","10","10725","0","0","0","0","1","0","171600","200000001","194","0","0","0","0","0","0","0","194","239"
"ナナカのシャドウ","10","0","0","194","9408","1","601301","710037302","1","1","20","0","0","30","0","194","215","0","0","0","146","10","0","0","0","0","0","1","0","154440","200000001","194","0","0","0","0","0","0","0","194","191"
"スパイククラブ","10","0","0","194","0","1","204502","710037303","1","1","30","0","0","30","0","194","417","0","0","0","146","10","14087","0","0","0","0","1","0","248160","200000001","194","0","0","0","0","0","0","0","194","387"
"ウーピーオーク","10","0","0","194","0","1","207200","710037304","1","1","30","0","0","30","0","194","164","0","0","0","146","10","9450","0","0","0","0","1","0","217200","200000001","194","0","0","0","0","0","0","0","194","164"
"ポイズンポッド","10","0","0","194","0","1","204300","710037305","1","1","30","0","0","30","0","194","173","0","0","0","146","10","7810","0","0","0","0","1","0","154685","200000001","194","0","0","0","0","0","0","0","194","151"
"アヤネのシャドウ","10","0","0","195","0","1","602301","710037401","1","1","40","0","0","30","0","195","192","0","0","0","147","10","11400","0","0","0","0","1","0","237360","200000001","195","0","0","0","0","0","0","0","195","312"
"リノのシャドウ","10","0","0","295","0","1","601101","710037402","1","1","20","0","0","30","0","195","180","0","0","0","147","10","10800","0","0","0","0","1","0","164160","200000001","295","0","0","0","0","0","0","0","195","288"
"ゴブリンリトル","10","0","0","195","0","1","204900","710037403","1","200","30","0","0","30","0","195","183","0","0","0","147","10","18650","0","0","0","0","1","0","261600","200000001","195","0","0","0","0","0","0","0","195","183"
"ウェアウルフ","10","0","0","195","0","1","200400","710037404","1","1","30","0","0","30","0","195","196","0","0","0","147","10","11626","0","0","0","0","1","0","171166","200000001","195","0","0","0","0","0","0","0","195","211"
"ビッグル","10","0","0","195","0","1","200800","710037405","1","1","30","0","0","30","0","195","153","0","0","0","147","10","7772","0","0","0","0","1","0","171444","200000001","195","0","0","0","0","0","0","0","195","159"
"ミミのシャドウ","10","0","0","196","0","1","602001","710037501","1","1","30","0","0","30","0","196","194","0","0","0","148","10","12469","0","0","0","0","1","0","213150","200000001","196","0","0","0","0","0","0","0","196","315"
"ミサトのシャドウ","10","0","0","596","15922","1","601501","710037502","1","1","40","0","0","30","0","196","315","0","0","0","148","10","0","0","0","0","0","1","0","150982","200000001","1096","0","0","0","0","0","0","0","996","194"
"ゴーレム","10","0","0","196","0","1","201200","710037503","1","1","30","0","0","30","0","196","228","0","0","0","148","10","12383","0","0","0","0","1","0","298060","200000001","196","0","0","0","0","0","0","0","196","446"
"イチゴヘビ","10","0","0","196","0","1","208500","710037504","1","1","30","0","0","30","0","196","309","0","0","0","148","10","12700","0","0","0","0","1","0","311150","200000001","196","0","0","0","1000","0","0","0","196","309"
"マッドフラワー","10","0","0","196","0","1","201301","710037505","1","1","30","0","0","30","0","196","156","0","0","0","148","10","7357","0","0","0","0","1","0","154103","200000001","196","0","0","0","0","0","0","0","196","181"
"シズルのシャドウ","10","0","0","796","0","1","604901","710037601","1","1","40","0","0","30","0","196","242","0","0","0","148","10","10610","0","0","0","0","1","0","284200","200000001","996","0","0","0","0","0","0","0","796","363"
"シオリのシャドウ","10","0","0","196","0","1","603801","710037602","1","1","30","0","0","30","0","196","182","0","0","0","148","10","10875","0","0","0","0","1","0","150982","200000001","196","0","0","0","0","0","0","0","196","290"
"ブルーゴーレム","10","0","0","196","0","1","201201","710037603","1","1","30","0","0","30","0","196","3014","0","0","0","148","10","8550","0","0","0","0","1","0","197225","200000001","196","0","0","0","0","0","0","0","196","202"
"イワアライグマ","10","0","0","196","0","1","207300","710037604","1","1","30","0","0","30","0","196","194","0","0","0","148","10","14097","0","0","0","0","1","0","189875","200000001","196","0","0","0","0","0","0","0","196","188"
"プチデビル","10","0","0","196","9310","1","204400","710037605","1","1","30","0","0","30","0","196","186","0","0","0","148","10","0","0","0","0","0","1","0","179968","200000001","196","0","0","0","0","0","0","0","196","165"
"シノブのシャドウ","10","0","0","1196","0","1","603101","710037701","1","1","30","0","0","30","0","196","256","0","0","0","148","10","11063","0","0","0","0","1","0","195388","200000001","296","0","0","0","0","0","0","0","296","290"
"ユカリのシャドウ","10","0","0","396","0","1","603401","710037702","1","1","30","0","0","30","0","196","206","0","0","0","148","10","9063","0","0","0","0","1","0","168744","200000001","596","0","0","0","0","0","0","0","396","303"
"ワイルドボア","10","0","0","196","0","1","204702","710037703","1","1","30","0","0","30","0","196","131","0","0","0","148","10","11623","0","0","0","0","1","0","176900","200000001","196","0","0","0","0","0","0","0","196","350"
"スリーピィオウル","10","0","0","196","18350","1","206900","710037704","1","1","30","0","0","30","0","196","202","0","0","0","148","10","0","0","0","0","0","1","0","204085","200000001","196","0","0","0","0","0","0","0","196","184"
"カクタスフラワー","10","0","0","196","0","1","201302","710037705","1","1","30","0","0","30","0","196","163","0","0","0","148","10","4924","0","0","0","0","1","0","160689","200000001","196","0","0","0","0","0","0","0","196","199"
"トモのシャドウ","10","0","0","196","0","1","603701","710037801","1","1","30","0","0","30","0","196","206","0","0","0","148","10","13329","0","0","0","0","1","0","253150","200000001","196","0","0","0","0","0","0","0","196","266"
"リンのシャドウ","10","0","0","496","0","1","602601","710037802","1","1","30","0","0","30","0","196","212","0","0","0","148","30","18063","0","0","0","0","1","0","168744","200000001","796","0","0","0","0","0","0","0","196","290"
"ワッパダヌキ","10","0","0","196","8050","1","207000","710037803","1","1","30","0","0","30","0","196","381","0","0","0","148","10","0","0","0","0","0","1","0","244575","200000001","196","0","0","0","0","0","0","0","196","161"
"ナッツシューター","10","0","0","196","0","1","203700","710037804","1","1","30","0","0","30","0","196","156","0","0","0","148","10","8097","0","0","0","0","1","0","180333","200000001","196","0","0","0","0","0","0","0","196","169"
"ニンフ","10","0","0","196","11850","1","201602","710037805","1","1","30","0","0","30","0","196","187","0","0","0","148","10","0","0","0","0","0","1","0","148225","200000001","196","0","0","0","0","0","0","0","196","167"
"タマキのシャドウ","10","0","0","196","0","1","604601","710037901","1","1","40","0","0","30","0","196","194","0","0","0","148","10","11063","0","0","0","0","1","0","217625","200000001","196","0","0","0","0","0","0","0","196","254"
"ミツキのシャドウ","10","0","0","396","0","1","605101","710037902","1","1","40","0","0","30","0","196","206","0","0","0","148","10","10157","0","0","0","0","1","0","177625","200000001","496","0","0","0","0","0","0","0","196","303"
"スパイククラブ","10","0","0","196","0","1","204502","710037903","1","1","30","0","0","30","0","196","419","0","0","0","148","10","14187","0","0","0","0","1","0","305780","200000001","196","0","0","0","0","0","0","0","196","389"
"ポイズントード","10","0","0","196","0","1","205000","710037904","1","1","30","0","0","30","0","196","166","0","0","0","148","10","6300","0","0","0","0","1","0","215600","200000001","196","0","0","0","0","0","0","0","196","186"
"ウキキー","10","0","0","196","0","1","200100","710037905","1","1","30","0","0","30","0","196","158","0","0","0","148","10","7572","0","0","0","0","1","0","155617","200000001","196","0","0","0","0","0","0","0","196","173"
