d3b38f7bcedd8574aa7d51dc4ae492bc692468c37b57b9b03dbc3eb974c54a0d,7a28adac0fdf2ffefdb69d1ee42f1b4f963b8ac476062f625d43b67ac1f36989,c3c1e54e5de14cee6a54dc06607dd1ea52ae320bf67f4366f311d6c48c64231f,9c0aa35354b0f708898acd71483aa6df1723e9b50f5f46bcdddca9292972c47a,6b7d5d62ab302a23c32e1d1214a7a504764bdf87ecf85dc69b39867034fe6dfc,151ca872e931998ab7fbb5adf8670c7f534de0d8657d77b709addd3d078fe2e9,1a084384969233d163fb1fa1183dcb818a6e3f319f425f60757f11531b3fc009,4b893f84355ecb4828e3f771a691e2480e2b4e82eb25fca56ae4867ae3f6e3ab,80e25c43cada3d8f3f4f4649c75dee6dccb4854dfabb70086d3f2bc188bdc7dd,e9f1b6c5f73cab08e8b2439939306263223657f54b8112dbf51279155528d9e8,2500e32085fdb8029e373c099624404f745f97f398c1526d5105f29fba06b4d8,6d4414e2bd8a00886fc09f09fac1d2e30bf72ff25e76e440e5ec1ef2e4369a40,88b9f4c7a2bf5e2db8467e942c322341c39b9209875d26ba03f031f649204adf,084c3a05425cea088902870fdbde9e44b3a5c23a42bea36de7eb5de6d1d8109a,7bf9c2937ca0dec2bec4e498a6800ca8370299e736b3246eb79c9c3d6724464b,00592323c087efe50c39c05643743a327244c394ba62938e0704ca69953f4ea4,6f6395032e97fc5c0d930f6c8a5de340c734cd7edfb93ef6ea5293c41002d698,66eae7192b917c598344dee5e0bf21a9bc08adb114854635dc689683aa1b2aa5,bc85f60a9841f5e987e36e91c5f298125a16ba999e44bd90531af2a830b5fe51,0ea7ae8b80b9f6efd38388f8a4aa2b3a904630853a5622c4bb88508426bb36de,73309951dcce6301b900f6de75cb2e7d093a456f5a00d843db3ba26f68cafb66,43f5bc91920ff1024db985358b63dc548ff2476c138e9531725b74cf821f8fb3,a8974f51d99ccf3f4e273a94548ecf96b6d0f519eb5817b966f6ffab29a5141f,7d8ad49e9fb6cc3f85090efb2cd5fe6203a92dee39631e6b9d06965403c15690,d1307f18d7ce7982e348e71ab0939e23ea8cbfde3fdd6f7c310652abeb04669c,f894504af53516aa49bf1890530acaa1e610d13afc4c901878fa9c43b5c06b55,0132675b987a2ae6170a7e6e30b4f27e7e3971c7590257ed2b359ea795196181,e85931cece8e2e83953ba7f21a6d24aef3d841c0981391db3c0bdedc40c19472,181f3571866e9812a77eeb8af2171922e658dfbf2fba9d075fc4ae8b063fc76c,55daba42649e5f9c96a9cbec980d83a926ad9de3f3275bb948f7c8ef70a86363,1930f992f8e4e1a5f213dadd7b18b2ddb0d3854dcb02b9006bde49387f201fe1,ea3aa46196311e1b417ead07d469a142cb593677badffb605a856f89f94dcb61,472877936f754c8f0b9f6cf200dd97358bd063c14b30a76882f7036f7cc9838f,7127444ace3e96235226ddde293d589d8ef2de7ae266f770451691fa51909ff8,f2871b5d5067c4fc62318db369863fc5486192571b1fc4866bb62d8d9e9cd053,d0cbacff854cff5e623e48b8eca18e40e2d23287faa1a57a6b5fa96e512e1d7e,54a7eaffd54a485954f5ff1a69e7ddb5888e198d92006d4fbda1069f6c6cf41a,d1ab26570fe04ad2b4bfd6ab626de3150785a0a6d0cab9e967eb17a0a7f8aa1b,4a7e04c6339bd57f01e9ba61030fbe5a2666d421e14718ab28a1b6329f71229e,dff714bb136fc6b15bec1417b7c9d6738e86656bf376a32350eb10801be3d603,f63caf9b2fe8ec7c2273c9efadc0782525412e098b303a0e161f962c4b90778d,2af854c376a18272990a0ee77584701f123c5ac1867727087ce73681e358f86e,498a3ff40bd100f1b1b2e7dfe8510db951c5f5fd0fae0bd8387a7ed5d7fc5454,fd0f5aa5e8da89dbcda4d8b390c2317e45da733af4b8ce95f53efb80cc4896a8,cd0072144c39b19c58453422d6c4f0232d74c4d98f76835a4893303509394e3b,0a3e3492feb18cb4155defab50f952d0a25cf401770385d73add1fae1a5658ab,387a377e83f9d9592ecc35b3217d634bae2054259a08a221037ffd70247ef386
"10096","0","1","10096101","100000","10096102","-120","1009601","1","510331","-51","102593","0","1.1","0","610096011","-85","1","bgm_M604","0","0","ボスバトル（NORMAL）","0.8","102593","1","5096301","800","0.8","0","900","0","2022/06/30 12:00:00","0","0","bgm_M604","3","0","1.3","380","20","2022/07/18 14:59:59","0","0.03","90","0","0.6","610096001"
"10096","0","1","10096201","100000","10096201","-120","1009602","1","510332","-15","102603","0","1.1","0","610096021","-10","1","bgm_M604","0","0","ボスバトル（HARD）","0.8","102603","2","5096302","145","0.8","0","172","0","2022/06/30 12:00:00","0","0","bgm_M604","1","0","1.3","380","30","2022/07/18 14:59:59","0","0.03","90","0","0.6","610096002"
"10096","0","1","10096301","100000","10096201","-120","1009603","0","510333","-51","102603","0","1.1","1","610096031","-70","1","bgm_M604","0","0","ボスバトル（VERY HARD）","0.8","102603","3","5096308","480","0.8","0","514","0","2022/06/30 12:00:00","0","0","bgm_M604","0","0","1.3","380","30","2022/07/18 14:59:59","0","0.03","90","0","0.6","610096003"
"10096","0","1","10096401","100000","0","-120","1009604","0","0","0","102603","0","0","0","610096041","0","1","bgm_M604","0","0","0","0","102603","4","0","0","1","0","0","0","2022/06/30 12:00:00","0","0","bgm_M604","0","0","1.3","380","0","2022/07/18 14:59:59","0","0.03","90","0","0","610096004"
"10096","0","1","10096401","100000","0","-120","1009605","0","0","0","102603","0","0","0","610096041","0","1","bgm_M604","0","0","0","0","102603","5","0","0","1","0","0","0","2022/06/30 12:00:00","0","0","bgm_M604","0","0","1.3","380","0","2022/07/18 14:59:59","0","0.03","90","0","0","610096004"
"10097","1","1","10097101","0","10097103","-50","1009701","1","510351","-25","81007001","0","0.65","0","610097011","-105","1","bgm_M489","0","0","ボスバトル（NORMAL）","0.5","81007001","1","5070301","185","1","-13","316","0","2022/07/18 12:00:00","0","10","bgm_M489","3","1","2","140","20","2022/07/27 14:59:59","0","0","90","0","0.94","610097001"
"10097","1","1","10097201","0","10097201","-50","1009702","1","510352","-200","81007002","0","0.65","0","610097021","-35","1","bgm_M489","0","0","ボスバトル（HARD）","0.5","81007002","2","5070302","145","1","-13","-239","0","2022/07/18 12:00:00","0","10","bgm_M489","1","1","2","140","30","2022/07/27 14:59:59","0","0","90","0","0.94","610097002"
"10097","1","1","10097301","0","10097201","-50","1009703","0","510353","-75","81007002","0","0.65","1","610097031","-70","1","bgm_M489","0","0","ボスバトル（VERY HARD）","0.5","81007002","3","5070308","480","1","-13","468","0","2022/07/18 12:00:00","0","10","bgm_M489","0","1","2","140","30","2022/07/27 14:59:59","0","0","90","0","0.94","610097003"
"10097","1","1","10097401","0","0","-50","1009704","0","0","0","81007002","0","0","0","610097041","0","1","bgm_M489","0","0","0","0","81007002","4","0","0","1","0","0","0","2022/07/18 12:00:00","0","0","bgm_M489","0","3","2","140","0","2022/07/27 14:59:59","0","0","90","0","0","610097004"
"10097","1","1","10097401","0","0","-50","1009705","0","0","0","81007002","0","0","0","610097041","0","1","bgm_M489","0","0","0","0","81007002","5","0","0","1","0","0","0","2022/07/18 12:00:00","0","0","bgm_M489","0","3","2","140","0","2022/07/27 14:59:59","0","0","90","0","0","610097004"
"10098","0","1","10098101","100000","10098103","-85","1009801","1","510331","-69","81000405","0","0.8","0","610098011","-85","1","bgm_M611","0","0","ボスバトル（NORMAL）","0.8","81000405","1","5098301","800","0.9","-5","439","0","2022/07/31 12:00:00","0","0","bgm_M611","3","0","1.35","260","20","2022/08/18 14:59:59","0","0.03","90","0","0.8","610098001"
"10098","0","1","10098201","100000","10098201","-85","1009802","1","510332","-4","81000406","0","0.8","0","610098021","-10","1","bgm_M611","0","0","ボスバトル（HARD）","0.8","81000406","2","5098302","145","0.9","-5","-184","0","2022/07/31 12:00:00","0","0","bgm_M611","1","0","1.35","260","30","2022/08/18 14:59:59","0","0.03","90","0","0.8","610098002"
"10098","0","1","10098301","100000","10098201","-85","1009803","0","510333","-82","81000406","0","0.8","1","610098031","-70","1","bgm_M611","0","0","ボスバトル（VERY HARD）","0.8","81000406","3","5098308","480","0.9","-5","525","0","2022/07/31 12:00:00","0","0","bgm_M611","0","0","1.35","260","30","2022/08/18 14:59:59","0","0.03","90","0","0.8","610098003"
"10098","0","1","10098401","100000","0","-120","1009804","0","0","0","81000406","0","0","0","610098041","0","1","bgm_M611","0","0","0","0","81000406","4","0","0","1","0","0","0","2022/07/31 12:00:00","0","0","bgm_M611","0","0","1.3","260","0","2022/08/18 14:59:59","0","0.03","90","0","0","610098004"
"10098","0","1","10098401","100000","0","-120","1009805","0","0","0","81000406","0","0","0","610098041","0","1","bgm_M611","0","0","0","0","81000406","5","0","0","1","0","0","0","2022/07/31 12:00:00","0","0","bgm_M611","0","0","1.3","260","0","2022/08/18 14:59:59","0","0.03","90","0","0","610098004"
"10099","0","1","10099101","100000","10099101","-120","1009901","1","510331","-51","81007201","60","0.7","0","610099011","-85","1","bgm_M499","0","0","ボスバトル（NORMAL）","0.8","81007201","1","5072301","800","0.8","0","900","0","2022/08/18 12:00:00","0","0","bgm_M499","3","0","1.3","380","20","2022/08/27 14:59:59","0","0.03","90","0","0.7","610099001"
"10099","0","1","10099201","100000","10099201","-120","1009902","1","510332","18","81007202","60","0.7","0","610099021","-10","1","bgm_M499","0","0","ボスバトル（HARD）","0.8","81007202","2","5072302","145","0.8","0","176","0","2022/08/18 12:00:00","0","0","bgm_M499","1","0","1.3","380","30","2022/08/27 14:59:59","0","0.03","90","0","0.7","610099002"
"10099","0","1","10099301","100000","10099201","-120","1009903","0","510333","-51","81007202","60","0.7","1","610099031","-70","1","bgm_M499","0","0","ボスバトル（VERY HARD）","0.8","81007202","3","5072308","480","0.8","0","514","0","2022/08/18 12:00:00","0","0","bgm_M499","0","0","1.3","380","30","2022/08/27 14:59:59","0","0.03","90","0","0.7","610099003"
"10099","0","1","10099401","100000","0","-120","1009904","0","0","0","81007202","0","0","0","610099041","0","1","bgm_M499","0","0","0","0","81007202","4","0","0","1","0","0","0","2022/08/18 12:00:00","0","0","bgm_M499","0","0","1.3","380","0","2022/08/27 14:59:59","0","0.03","90","0","0","610099004"
"10099","0","1","10099401","100000","0","-120","1009905","0","0","0","81007202","0","0","0","610099041","0","1","bgm_M499","0","0","0","0","81007202","5","0","0","1","0","0","0","2022/08/18 12:00:00","0","0","bgm_M499","0","0","1.3","380","0","2022/08/27 14:59:59","0","0.03","90","0","0","610099004"
"10100","0","1.1","10100101","100000","10100102","-70","1010001","1","510401","-74","81010001","25","1","0","610100011","-125","1","bgm_M621","0","0","ボスバトル（NORMAL）","0.75","81010001","1","5100301","0","1.1","0","555","0","2022/08/31 12:00:00","0","0","bgm_M621","3","0","1.5","150","20","2022/09/18 14:59:59","0","0.03","90","0","0.67","610100001"
"10100","0","1.1","10100201","100000","10100201","-70","1010002","1","510402","12","81010002","25","1","0","610100021","-10","1","bgm_M621","0","0","ボスバトル（HARD）","0.75","81010002","2","5100302","145","1.1","0","-242","0","2022/08/31 12:00:00","0","0","bgm_M621","1","0","1.5","150","30","2022/09/18 14:59:59","0","0.03","90","0","0.67","610100002"
"10100","0","1.1","10100301","100000","10100201","-70","1010003","0","510402","-67","81010002","25","1","1","610100031","-70","1","bgm_M621","0","0","ボスバトル（VERY HARD）","0.75","81010002","3","5100308","480","1.1","0","483","0","2022/08/31 12:00:00","0","0","bgm_M621","0","0","1.5","150","30","2022/09/18 14:59:59","0","0.03","90","0","0.67","610100003"
"10100","0","1.1","10100401","100000","0","-70","1010004","0","0","0","81010002","0","0","0","610100041","0","1","bgm_M621","0","0","0","0","81010002","4","0","0","1.1","0","0","0","2022/08/31 12:00:00","0","0","bgm_M621","0","0","1.5","150","0","2022/09/18 14:59:59","0","0.03","90","0","0","610100004"
"10100","0","1.1","10100401","100000","0","-70","1010005","0","0","0","81010002","0","0","0","610100041","0","1","bgm_M621","0","0","0","0","81010002","5","0","0","1.1","0","0","0","2022/08/31 12:00:00","0","0","bgm_M621","0","0","1.5","150","0","2022/09/18 14:59:59","0","0.03","90","0","0","610100004"
"10101","0","1","10101101","100000","10101102","-45","1010101","1","510331","-35","81007401","0","0.83","0","610101011","-85","1","bgm_M511","0","0","ボスバトル（NORMAL）","0.75","81007401","1","5074301","770","1","0","578","0","2022/09/17 12:00:00","0","0","bgm_M511","3","0","1.55","205","20","2022/09/26 14:59:59","0","0.03","90","0","0.95","610101001"
"10101","0","1","10101201","100000","10101201","-45","1010102","1","510332","-188","81007402","0","0.83","0","610101021","110","1","bgm_M511","0","0","ボスバトル（HARD）","0.75","81007402","2","5074302","720","1","0","-237","0","2022/09/17 12:00:00","0","0","bgm_M511","1","0","1.55","205","30","2022/09/26 14:59:59","0","0.03","90","0","0.95","610101002"
"10101","0","1","10101301","100000","10101201","-45","1010103","0","510333","-51","81007402","0","0.87","1","610101031","-40","1","bgm_M511","0","0","ボスバトル（VERY HARD）","0.75","81007402","3","5074308","490","1","0","502","0","2022/09/17 12:00:00","0","0","bgm_M511","0","0","1.55","205","30","2022/09/26 14:59:59","0","0.03","90","0","0.95","610101003"
"10101","0","1","10101401","100000","0","-45","1010104","0","0","0","81007402","0","0","0","610101041","0","1","bgm_M511","0","0","0","0","81007402","4","0","0","1","0","0","0","2022/09/17 12:00:00","0","0","bgm_M511","0","0","1.55","205","0","2022/09/26 14:59:59","0","0.03","90","0","0","610101004"
"10101","0","1","10101401","100000","0","-45","1010105","0","0","0","81007402","0","0","0","610101041","0","1","bgm_M511","0","0","0","0","81007402","5","0","0","1","0","0","0","2022/09/17 12:00:00","0","0","bgm_M511","0","0","1.55","205","0","2022/09/26 14:59:59","0","0.03","90","0","0","610101004"
"10102","0","1","10102101","100000","10102101","-85","1010201","1","510411","-93","81010201","70","0.7","0","610102011","-85","1","bgm_M625","0","0","ボスバトル（NORMAL）","0.8","81010201","1","5102301","800","0.8","-5","883","0","2022/09/30 12:00:00","0","0","bgm_M625","3","0","1.25","185","20","2022/10/18 14:59:59","0","0.03","90","0","0.7","610102001"
"10102","0","1","10102201","100000","10102201","-85","1010202","1","510412","-197","81010202","70","0.7","0","610102021","-10","1","bgm_M625","0","0","ボスバトル（HARD）","0.8","81010202","2","5102302","145","0.8","-5","-64","0","2022/09/30 12:00:00","0","0","bgm_M625","1","0","1.25","185","30","2022/10/18 14:59:59","0","0.03","90","0","0.7","610102002"
"10102","0","1","10102301","100000","10102201","-85","1010203","0","510412","-88","81010202","70","0.7","1","610102031","-70","1","bgm_M625","0","0","ボスバトル（VERY HARD）","0.8","81010202","3","5102308","480","0.8","-5","485","0","2022/09/30 12:00:00","0","0","bgm_M625","0","0","1.25","185","30","2022/10/18 14:59:59","0","0.03","90","0","0.7","610102003"
"10102","0","1","10102401","100000","0","-120","1010204","0","0","0","81010202","0","0","0","610102041","0","1","bgm_M625","0","0","0","0","81010202","4","0","0","1","0","0","0","2022/09/30 12:00:00","0","0","bgm_M625","0","0","1.3","185","0","2022/10/18 14:59:59","0","0.03","90","0","0","610102004"
"10102","0","1","10102401","100000","0","-120","1010205","0","0","0","81010202","0","0","0","610102041","0","1","bgm_M625","0","0","0","0","81010202","5","0","0","1","0","0","0","2022/09/30 12:00:00","0","0","bgm_M625","0","0","1.3","185","0","2022/10/18 14:59:59","0","0.03","90","0","0","610102004"
"10103","0","1","10103101","100000","10103102","-40","1010301","1","510331","-41","81007601","0","0.6","0","610103011","-85","1","bgm_M523","0","0","ボスバトル（NORMAL）","0.45","81007601","1","5076301","800","1","0","395","0","2022/10/17 12:00:00","0","0","bgm_M523","3","0","2.4","300","20","2022/10/26 14:59:59","0","0.03","90","0","1.05","610103001"
"10103","0","1","10103201","100000","10103201","-40","1010302","1","510332","-195","81007602","0","0.6","0","610103021","-10","1","bgm_M523","0","0","ボスバトル（HARD）","0.45","81007602","2","5076302","145","1","0","-76","0","2022/10/17 12:00:00","0","0","bgm_M523","1","0","2.4","300","30","2022/10/26 14:59:59","0","0.03","90","0","1.05","610103002"
"10103","0","1","10103301","100000","10103201","-40","1010303","0","510333","-81","81007602","0","0.6","1","610103031","-70","1","bgm_M523","0","0","ボスバトル（VERY HARD）","0.5","81007602","3","5076308","480","1","0","478","0","2022/10/17 12:00:00","0","0","bgm_M523","0","0","2.4","300","30","2022/10/26 14:59:59","0","0.03","90","0","1.05","610103003"
"10103","0","1","10103401","100000","0","-40","1010304","0","0","0","81007602","0","0","0","610103041","0","1","bgm_M523","0","0","0","0","81007602","4","0","0","1","0","0","0","2022/10/17 12:00:00","0","0","bgm_M523","0","0","2.4","300","0","2022/10/26 14:59:59","0","0.03","90","0","0","610103004"
"10103","0","1","10103401","100000","0","-40","1010305","0","0","0","81007602","0","0","0","610103041","0","1","bgm_M523","0","0","0","0","81007602","5","0","0","1","0","0","0","2022/10/17 12:00:00","0","0","bgm_M523","0","0","2.4","300","0","2022/10/26 14:59:59","0","0.03","90","0","0","610103004"
"10104","0","1","10104101","100000","10104102","-40","1010401","1","510331","-74","100092","25","0.9","0","610104011","-125","1","bgm_M634","0","0","ボスバトル（NORMAL）","0.65","100092","1","5104301","0","1","0","613","0","2022/10/31 12:00:00","0","0","bgm_M634","3","0","1.5","150","20","2022/11/18 14:59:59","0","0.03","90","0","0.9","610104001"
"10104","0","1","10104201","100000","10104201","-40","1010402","1","510332","12","100382","25","0.9","0","610104021","-10","1","bgm_M634","0","0","ボスバトル（HARD）","0.65","100382","2","5104302","145","1","0","-242","0","2022/10/31 12:00:00","0","0","bgm_M634","1","0","1.5","150","30","2022/11/18 14:59:59","0","0.03","90","0","0.9","610104002"
"10104","0","1","10104301","100000","10104201","-40","1010403","0","510333","-67","100382","25","0.9","1","610104031","-70","1","bgm_M634","0","0","ボスバトル（VERY HARD）","0.65","100382","3","5104308","480","1","0","498","0","2022/10/31 12:00:00","0","0","bgm_M634","0","0","1.5","150","30","2022/11/18 14:59:59","0","0.03","90","0","0.9","610104003"
"10104","0","1","10104401","100000","0","-40","1010404","0","0","0","100382","0","0","0","610104041","0","1","bgm_M634","0","0","0","0","100382","4","0","0","1","0","0","0","2022/10/31 12:00:00","0","0","bgm_M634","0","0","1.5","150","0","2022/11/18 14:59:59","0","0.03","90","0","0","610104004"
"10104","0","1","10104401","100000","0","-40","1010405","0","0","0","100382","0","0","0","610104041","0","1","bgm_M634","0","0","0","0","100382","5","0","0","1","0","0","0","2022/10/31 12:00:00","0","0","bgm_M634","0","0","1.5","150","0","2022/11/18 14:59:59","0","0.03","90","0","0","610104004"
"10105","0","1","10105101","100000","10105102","-45","1010501","1","510361","-79","81007801","0","0.83","0","610105011","-85","1","bgm_M529","0","0","ボスバトル（NORMAL）","0.75","81007801","1","5078301","770","1","0","503","0","2022/11/17 12:00:00","0","-40","bgm_M529","3","0","1.55","205","20","2022/11/26 14:59:59","0","0.03","90","0","0.8","610105001"
"10105","0","1","10105201","100000","10105201","-45","1010502","1","510362","58","81007802","0","0.83","0","610105021","110","1","bgm_M529","0","0","ボスバトル（HARD）","0.75","81007802","2","5078302","720","1","0","-295","0","2022/11/17 12:00:00","0","-40","bgm_M529","1","0","1.55","205","30","2022/11/26 14:59:59","0","0.03","90","0","0.8","610105002"
"10105","0","1","10105301","100000","10105201","-45","1010503","0","510362","-84","81007802","0","0.87","1","610105031","-40","1","bgm_M529","0","0","ボスバトル（VERY HARD）","0.75","81007802","3","5078308","490","1","0","476","0","2022/11/17 12:00:00","0","-40","bgm_M529","0","0","1.55","205","30","2022/11/26 14:59:59","0","0.03","90","0","0.8","610105003"
"10105","0","1","10105401","100000","0","-45","1010504","0","0","0","81007802","0","0","0","610105041","0","1","bgm_M529","0","0","0","0","81007802","4","0","0","1","0","0","0","2022/11/17 12:00:00","0","0","bgm_M529","0","0","1.55","205","0","2022/11/26 14:59:59","0","0.03","90","0","0","610105004"
"10105","0","1","10105401","100000","0","-45","1010505","0","0","0","81007802","0","0","0","610105041","0","1","bgm_M529","0","0","0","0","81007802","5","0","0","1","0","0","0","2022/11/17 12:00:00","0","0","bgm_M529","0","0","1.55","205","0","2022/11/26 14:59:59","0","0.03","90","0","0","610105004"
"10106","0","1","10106101","100000","10106101","0","1010601","1","510331","-69","81000906","70","0.7","0","610106011","-85","1","bgm_M641","0","0","ボスバトル（NORMAL）","0.8","81000906","1","5106301","800","0.8","-5","936","0","2022/11/30 12:00:00","0","0","bgm_M641","3","0","1.2","180","20","2022/12/18 14:59:59","0","0.03","90","0","0.7","610106001"
"10106","0","1","10106201","100000","10106201","0","1010602","1","510332","-2","81008002","70","0.7","0","610106021","-10","1","bgm_M641","0","0","ボスバトル（HARD）","0.8","81008002","2","5106302","145","0.8","-5","-234","0","2022/11/30 12:00:00","0","0","bgm_M641","1","0","1.2","180","30","2022/12/18 14:59:59","0","0.03","90","0","0.7","610106002"
"10106","0","1","10106301","100000","10106201","0","1010603","0","510333","-81","81008002","70","0.7","1","610106031","-70","1","bgm_M641","0","0","ボスバトル（VERY HARD）","0.8","81008002","3","5106308","480","0.8","-5","476","0","2022/11/30 12:00:00","0","0","bgm_M641","0","0","1.2","180","30","2022/12/18 14:59:59","0","0.03","90","0","0.7","610106003"
"10106","0","1","10106401","100000","0","0","1010604","0","0","0","81008002","0","0","0","610106041","0","1","bgm_M641","0","0","0","0","81008002","4","0","0","1","0","0","0","2022/11/30 12:00:00","0","0","bgm_M641","0","0","1.2","180","0","2022/12/18 14:59:59","0","0.03","90","0","0","610106004"
"10106","0","1","10106401","100000","0","0","1010605","0","0","0","81008002","0","0","0","610106041","0","1","bgm_M641","0","0","0","0","81008002","5","0","0","1","0","0","0","2022/11/30 12:00:00","0","0","bgm_M641","0","0","1.2","180","0","2022/12/18 14:59:59","0","0.03","90","0","0","610106004"
"10107","0","1","10107101","100000","10107101","-70","1010701","1","510331","-79","81000906","0","0.8","0","610107011","-85","1","bgm_M539","0","0","ボスバトル（NORMAL）","0.75","81000906","1","5080301","800","1","0","741","0","2022/12/16 12:00:00","0","0","bgm_M539","3","0","1.5","300","20","2022/12/25 14:59:59","0","0.03","90","0","0.8","610107001"
"10107","0","1","10107201","100000","10107201","-70","1010702","1","510332","11","81008002","0","0.8","0","610107021","-10","1","bgm_M539","0","0","ボスバトル（HARD）","0.75","81008002","2","5080302","145","1","0","-67","0","2022/12/16 12:00:00","0","0","bgm_M539","1","0","1.5","300","30","2022/12/25 14:59:59","0","0.03","90","0","0.8","610107002"
"10107","0","1","10107301","100000","10107201","-70","1010703","0","510333","-56","81008002","0","0.8","1","610107031","-70","1","bgm_M539","0","0","ボスバトル（VERY HARD）","0.75","81008002","3","5080308","480","1","0","411","0","2022/12/16 12:00:00","0","0","bgm_M539","0","0","1.5","300","30","2022/12/25 14:59:59","0","0.03","90","0","0.8","610107003"
"10107","0","1","10107401","100000","0","-40","1010704","0","0","0","81008002","0","0","0","610107041","0","1","bgm_M539","0","0","0","0","81008002","4","0","0","1","0","0","0","2022/12/16 12:00:00","0","0","bgm_M539","0","0","2.4","300","0","2022/12/25 14:59:59","0","0.03","90","0","0","610107004"
"10107","0","1","10107401","100000","0","-40","1010705","0","0","0","81008002","0","0","0","610107041","0","1","bgm_M539","0","0","0","0","81008002","5","0","0","1","0","0","0","2022/12/16 12:00:00","0","0","bgm_M539","0","0","2.4","300","0","2022/12/25 14:59:59","0","0.03","90","0","0","610107004"
"10108","0","1","10108101","100000","10108101","-35","1010801","1","510331","-68","81001505","10","0.8","0","610108011","-85","1","bgm_M650","0","0","ボスバトル（NORMAL）","0.6","81001505","1","5108301","800","1","0","655","0","2022/12/31 12:00:00","0","0","bgm_M650","3","0","1.55","150","20","2023/01/18 14:59:59","0","0.03","90","0","0.85","610108001"
