fa3bae02883175fa23224d7d3df7c2b109d47def83d3ae60b448ae0c6b0d75c8,d1c8dfc2110f5da2edc30ce99ae2d841b5248461957172f72b3e7befd8b214cc,9599763d796faada181ff59c7cec7663038dae34729b41f408ada8007aca4d1b,6d3ba714e05593844a799bc3281c3f0c8872840cd92508257564f9224a1f6914,f841d0b1573b1024677699cee52b6be7fc9565176e64b91c87d7de28cf861dc2,49b435294d45ab581587d75c763f694b3aafe202055a1b4716a9012b1aed07a7,44be8d9cd98c530ea2a657ef93f30a0c50a4b3780b1582dfc80a109775d27e89,52c63ad6ddcfb7c90a516eea1fc467fc71063e3a4046adcf5d50833729469df7,6ca3c199dee20b4415e881bbebf16217b29809bdc8e1c67af05301c4926c7298,0efc325e9eafdc7b746b39d14cb89b5c5ac16121f628165bad0a1b294bd0ae16,cc7d3780638de8bebc45a3473900f9ea31260a616533ea5a0c4bef78d338a3e0,80a0f9891bfe777a578ff2d951af70ab1b417efad1e53b85f4caa5ce9d215b41,ffa3075e1b797adb758d32b7a842c4d1369de8f6966dced0190a4db5078581d5,683ba2558801dfc259f0dbc6cbcc31d9f79ec2cf400f873c480a2440c59730ca,4d9982bb43628aa9b089a9ba123db6346d30c8a85b4e32568069841c8d526b9d,37f59ac8ac144190839df1fe43123d3804bb4218870a6170b7196c58927286cf,d5afaf297d61d787e645ddc5232100f65f17660ea60165f136a56fd5bd3d4f8e,4cbb0a99eff364a12c82ab738f575eb24bbe5b89222dee160d5dfdfc093ddd75,6d0ffe183eb5ee0cf8703ac7294c7c9dce079b818c64d88cc88c7669a08053f0
"0","121101","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","121101","0","0","7","3","0","0","94","0","0","0","100","0","150","0","0","0","0"
"10","121101","0","0","14","4","0","0","214","0","0","0","100","0","270","2","0","0","0"
"10","121101","0","0","29","5","0","0","405","0","0","0","100","0","450","2","0","0","0"
"10","121101","0","0","42","6","50","0","634","0","0","0","100","0","800","4","0","0","0"
"15","121101","0","0","56","7","85","0","894","0","0","0","100","0","1395","8","0","0","0"
"30","121101","0","0","63","8","120","1","1286","4","0","0","100","0","1560","10","0","0","0"
"45","121101","0","0","70","9","155","2","1710","9","0","0","100","0","1700","10","0","0","16"
"45","121101","0","0","82","10","170","4","2145","14","0","0","520","0","1970","11","0","0","40"
"45","121101","0","5","87","11","186","5","2657","14","0","0","740","0","2130","11","0","0","85"
"45","121101","0","11","92","12","222","6","3181","14","0","0","840","0","2230","14","0","0","138"
"45","121101","0","17","99","13","242","6","3714","16","0","0","840","0","2370","19","0","0","200"
"45","121101","0","17","106","14","272","6","4294","18","0","0","960","0","2510","23","0","0","276"
"45","121101","0","17","115","15","282","6","4899","22","0","0","1080","0","2540","31","0","0","346"
"45","121101","0","17","123","16","312","6","5572","22","0","0","1080","0","2570","36","0","0","421"
"45","121101","0","17","132","17","342","6","6300","22","0","0","1080","0","2570","40","0","0","493"
"45","121101","0","17","141","18","372","6","7084","22","0","0","1080","0","2570","46","0","0","582"
"45","121101","0","17","148","19","372","6","7972","22","0","0","1080","0","2570","51","0","0","715"
"45","121101","0","17","162","20","372","6","8893","22","0","0","1080","0","2570","61","0","0","872"
"45","121101","0","17","170","21","372","6","9912","22","0","0","1180","0","2570","67","0","0","1074"
"45","121101","0","17","177","22","372","6","11109","22","0","0","1280","0","2570","72","0","0","1292"
"45","121101","0","17","193","23","372","6","12432","22","0","0","1280","0","2570","78","0","0","1476"
"45","121101","0","17","210","24","372","6","13907","22","0","0","1280","0","2570","84","0","0","1619"
"45","121101","0","17","218","25","372","6","15617","22","0","0","1280","0","2570","90","0","0","1728"
"45","121101","0","17","227","26","372","6","17457","22","0","0","1280","0","3030","96","0","0","1800"
"45","121101","0","17","235","27","372","6","19492","22","0","0","1280","0","3030","102","0","0","1845"
"45","121101","0","17","240","28","372","6","21690","22","0","0","1280","0","3030","107","0","0","1877"
"45","121101","0","17","244","29","372","6","24012","22","0","0","1280","0","3490","111","0","0","1910"
"45","121101","0","17","248","30","372","6","26533","22","0","0","1280","0","3490","115","0","0","1944"
"45","121101","0","17","252","31","372","6","29112","22","0","0","1280","0","3950","119","0","0","1978"
"45","121101","0","17","256","32","372","6","31854","22","0","0","1280","0","3950","123","0","0","2012"
"45","121101","0","17","260","33","372","6","34687","22","0","0","1280","0","4450","127","0","0","2045"
"45","121101","0","17","264","34","372","6","37669","22","0","0","1280","0","4950","131","0","0","2077"
"45","121101","0","17","268","35","372","6","40856","22","0","0","1280","0","4950","135","0","0","2109"
"45","121101","0","17","272","36","372","6","44155","22","0","0","1280","0","4950","139","0","0","2141"
"45","121101","0","17","277","37","372","6","47499","22","0","0","1280","0","5450","144","0","0","2173"
"45","121101","0","17","282","38","372","6","50947","22","0","0","1280","0","5950","149","0","0","2205"
"45","121101","0","17","286","39","372","6","54562","22","0","0","1280","0","5950","153","0","0","2237"
"45","121101","0","17","290","40","372","6","58326","22","0","0","1280","0","5950","157","0","0","2269"
"0","121201","0","0","0","2","0","0","0","0","22","0","75","0","95","2","0","0","0"
"0","121201","0","0","2","3","0","0","0","0","71","0","125","0","310","6","0","0","0"
"0","121201","0","0","4","4","10","0","0","0","176","0","155","0","685","11","0","0","0"
"5","121201","0","0","9","5","20","0","0","0","294","0","155","0","1345","19","3","0","0"
"5","121201","0","0","11","6","35","0","0","0","504","0","245","0","2210","30","3","0","0"
"5","121201","0","0","13","7","35","0","0","0","751","0","715","0","3180","42","3","0","0"
"5","121201","0","0","21","8","50","3","0","0","1045","0","715","0","3935","56","3","0","0"
"5","121201","0","0","25","9","65","3","0","9","1413","0","1115","0","4540","66","3","20","0"
"15","121201","0","0","31","10","80","8","0","18","1869","0","1115","0","4750","72","3","50","0"
"25","121201","0","0","36","11","80","10","0","22","2352","3","1115","0","5370","76","3","102","0"
"25","121201","0","0","40","12","80","12","0","25","2837","19","1115","0","6120","82","3","134","0"
"25","121201","0","0","50","13","113","12","0","25","3325","35","1115","0","6730","88","5","167","0"
"25","121201","0","0","55","14","146","12","0","25","3922","38","1115","0","7230","95","5","208","0"
"25","121201","0","0","61","15","166","12","0","25","4573","38","1115","0","7590","101","5","274","0"
"25","121201","0","0","74","16","166","12","0","25","5205","41","1165","0","7990","110","5","359","0"
"25","121201","0","0","83","17","166","12","0","25","5873","44","1165","0","8315","126","5","457","0"
"25","121201","0","0","92","18","166","12","0","25","6599","44","1165","0","8870","141","5","575","0"
"25","121201","0","0","103","19","181","12","0","25","7407","44","1165","0","9440","155","5","710","0"
"25","121201","0","0","115","20","201","12","0","25","8310","44","1165","0","10080","170","5","850","0"
"25","121201","0","0","127","21","221","12","0","25","9316","44","1165","0","10655","186","5","991","0"
"25","121201","0","0","145","22","241","12","0","25","10460","44","1165","0","11265","206","5","1117","0"
"25","121201","0","0","157","23","241","12","0","25","11854","44","1165","0","11650","221","5","1206","0"
"25","121201","0","0","167","24","241","12","0","25","13372","44","1165","0","12415","229","5","1283","0"
"25","121201","0","0","176","25","241","12","0","25","15107","44","1165","0","12785","235","5","1360","0"
"25","121201","0","0","196","26","241","12","0","25","16747","44","1165","0","14530","250","5","1417","0"
"25","121201","0","0","212","27","241","12","0","25","18480","44","1165","0","16840","262","5","1453","0"
"25","121201","0","0","227","28","241","12","0","25","20318","44","1165","0","19315","277","5","1480","0"
"25","121201","0","0","242","29","241","12","0","25","22503","44","1165","0","20175","292","5","1508","0"
"25","121201","0","0","247","30","241","12","0","25","24966","44","1165","0","20775","297","5","1537","0"
"25","121201","0","0","252","31","241","12","0","25","27503","44","1165","0","21695","302","5","1566","0"
"25","121201","0","0","258","32","241","12","0","25","30166","44","1165","0","22395","308","5","1595","0"
"25","121201","0","0","258","33","241","12","0","25","32915","44","1165","0","23720","308","5","1623","0"
"25","121201","0","0","273","34","241","12","0","25","35721","44","1165","0","24980","323","5","1650","0"
"25","121201","0","0","279","35","241","12","0","25","38764","44","1165","0","26250","329","5","1677","0"
"25","121201","0","0","295","36","241","12","0","25","41819","44","1165","0","27510","345","5","1704","0"
"25","121201","0","0","311","37","241","12","0","25","44986","44","1165","0","28770","361","5","1731","0"
"25","121201","0","0","318","38","241","12","0","25","48346","44","1165","0","30090","368","5","1758","0"
"25","121201","0","0","326","39","241","12","0","25","51854","44","1165","0","30990","376","5","1785","0"
"25","121201","0","0","334","40","241","12","0","25","55493","44","1165","0","31990","384","5","1812","0"
"0","121301","0","0","0","2","0","0","0","0","21","0","75","0","65","2","1","0","0"
"0","121301","0","0","0","3","0","0","0","0","73","0","125","0","205","5","3","0","0"
"0","121301","0","0","1","4","5","0","0","0","198","0","155","0","490","9","3","0","0"
"0","121301","0","0","6","5","5","0","0","0","328","0","155","0","1185","21","3","0","0"
"0","121301","0","0","11","6","5","0","0","0","545","0","245","0","1805","29","7","0","0"
"0","121301","0","0","24","7","5","0","0","0","760","0","245","0","2780","43","7","0","0"
"0","121301","0","0","41","8","5","4","0","0","978","0","245","0","3665","62","7","0","0"
"0","121301","0","0","54","9","30","4","10","5","1232","0","245","0","4805","79","7","0","0"
"15","121301","0","0","78","10","30","4","20","10","1466","0","245","0","5755","100","12","10","0"
"35","121301","0","0","102","11","30","6","20","10","1744","1","245","0","6555","119","17","20","0"
"55","121301","0","0","120","12","30","8","20","13","2076","2","345","0","6955","140","24","30","0"
"57","121301","0","0","147","13","30","8","20","16","2380","2","445","0","7435","173","28","52","0"
"59","121301","0","2","176","14","30","8","20","16","2724","2","545","0","7695","210","28","86","0"
"59","121301","0","4","213","15","30","8","20","16","3075","5","745","0","7765","247","28","98","0"
"59","121301","0","4","251","16","30","8","20","16","3466","5","895","0","7915","284","30","98","0"
"59","121301","0","4","293","17","30","8","20","16","3786","5","945","0","8400","332","33","118","0"
"59","121301","0","4","335","18","30","8","20","16","4155","5","945","0","8945","385","36","138","0"
"59","121301","0","4","383","19","45","8","20","16","4609","5","1040","0","9340","442","36","138","0"
"59","121301","0","4","437","20","89","8","20","16","5087","5","1135","0","9720","503","36","138","0"
"59","121301","0","4","494","21","138","8","20","16","5611","5","1135","0","10240","568","36","138","0"
"59","121301","0","4","560","22","178","8","20","16","6162","5","1135","0","11475","640","36","138","0"
"59","121301","0","4","641","23","198","8","20","16","6705","5","1135","0","13055","725","36","163","0"
"59","121301","0","4","730","24","198","8","20","16","7320","5","1135","0","14195","823","36","188","0"
"59","121301","0","4","822","25","198","8","20","16","8023","5","1135","0","15645","928","36","188","0"
"59","121301","0","4","908","26","198","8","20","16","8977","5","1135","0","17180","1015","36","197","0"
"59","121301","0","4","983","27","198","8","20","16","10224","5","1135","0","18380","1083","36","215","0"
"59","121301","0","4","1062","28","198","8","20","16","11309","5","1135","0","21620","1160","36","227","0"
"59","121301","0","4","1151","29","198","8","20","16","12190","5","1135","0","27180","1249","36","233","0"
"59","121301","0","4","1245","30","198","8","20","16","13109","5","1135","0","33255","1343","36","239","0"
"59","121301","0","4","1343","31","198","8","20","16","14065","5","1135","0","39620","1441","36","245","0"
"59","121301","0","4","1444","32","198","8","20","16","15047","5","1135","0","46455","1542","36","251","0"
"59","121301","0","4","1539","33","198","8","20","16","16441","5","1135","0","51415","1637","36","265","0"
"59","121301","0","4","1628","34","198","8","20","16","18275","5","1135","0","54415","1726","36","287","0"
"59","121301","0","4","1718","35","198","8","20","16","20181","5","1135","0","57825","1816","36","309","0"
"59","121301","0","4","1809","36","198","8","20","16","22149","5","1135","0","61575","1907","36","331","0"
"59","121301","0","4","1902","37","198","8","20","16","24180","5","1135","0","65570","2000","36","353","0"
"59","121301","0","4","1996","38","198","8","20","16","26277","5","1135","0","69805","2094","36","375","0"
"59","121301","0","4","2090","39","198","8","20","16","28434","5","1135","0","74370","2188","36","397","0"
"59","121301","0","4","2184","40","198","8","20","16","30668","5","1135","0","79365","2282","36","419","0"
"0","121401","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","121401","0","0","9","3","0","0","84","0","0","0","100","0","150","0","0","0","0"
"0","121401","0","0","16","4","0","0","214","0","0","0","100","0","270","1","0","0","0"
"0","121401","0","0","29","5","25","0","405","0","0","0","100","0","360","1","0","0","0"
"0","121401","0","0","42","6","75","0","634","0","0","0","100","0","710","3","0","0","0"
"5","121401","0","0","53","7","145","0","929","0","0","0","100","0","955","5","0","0","0"
"50","121401","0","0","71","8","180","0","1247","4","0","0","100","0","1120","7","0","0","0"
"80","121401","0","5","90","9","215","0","1601","9","0","0","100","0","1260","7","0","0","11"
"100","121401","0","10","114","10","230","0","1962","14","0","0","520","0","1530","8","0","0","25"
"111","121401","0","17","131","11","246","0","2420","14","0","0","860","0","1690","8","0","0","50"
"122","121401","0","22","147","12","272","0","2899","14","0","0","1080","0","1790","13","0","0","76"
"128","121401","0","27","165","13","282","0","3391","14","0","0","1320","0","1930","23","0","0","102"
"128","121401","0","29","183","14","292","0","3917","14","0","0","1560","0","2130","35","0","0","136"
"133","121401","0","29","202","15","292","0","4467","16","0","0","1800","0","2220","51","0","0","166"
"139","121401","0","29","221","16","292","0","5081","16","0","0","1800","0","2380","64","0","0","202"
"145","121401","0","29","240","17","317","0","5736","16","0","0","1800","0","2380","78","0","0","237"
"146","121401","0","29","260","18","327","0","6437","16","0","0","1800","0","2725","92","0","0","285"
"146","121401","0","29","283","19","327","0","7192","16","0","0","1800","0","3245","110","0","0","344"
"146","121401","0","29","306","20","327","0","8017","16","0","0","1800","0","4015","130","0","0","415"
"146","121401","0","29","344","21","327","0","8834","16","0","0","1900","0","4665","158","0","0","486"
"146","121401","0","29","383","22","327","0","9785","16","0","0","2000","0","5630","189","0","0","552"
"146","121401","0","29","429","23","327","0","10867","16","0","0","2000","0","6795","218","0","0","582"
"146","121401","0","29","473","24","327","0","12060","16","0","0","2000","0","8265","246","0","0","597"
"146","121401","0","29","500","25","327","0","13574","16","0","0","2000","0","9225","265","0","0","634"
"146","121401","0","29","520","26","327","0","15317","16","0","0","2000","0","10035","281","0","0","658"
"146","121401","0","29","536","27","327","0","17207","16","0","0","2000","0","10875","294","0","0","677"
"146","121401","0","29","549","28","327","0","19244","16","0","0","2000","0","11745","306","0","0","696"
"146","121401","0","29","563","29","327","0","21428","16","0","0","2000","0","12645","320","0","0","716"
"146","121401","0","29","577","30","327","0","23761","16","0","0","2000","0","13545","334","0","0","737"
