75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b
"36","30","47","0","0","66","47","200000001","47","47","0","670240047","47","1","47","202400","1","1","47","10","0","47","47","47","0","47","47","47","47","1530","0","0","47","0","47","0","10","0","47","16815"
"37","30","48","0","0","69","48","200000001","48","48","0","670240048","48","1","48","202400","1","1","48","10","0","48","48","48","0","48","48","48","48","1604","0","0","48","0","48","0","10","0","48","20509"
"36","30","49","0","0","67","49","200000001","49","49","0","670240049","49","1","49","202400","1","1","49","10","0","49","49","49","0","49","49","49","49","1603","0","0","49","0","49","0","10","0","49","20700"
"37","30","50","0","0","69","50","200000001","50","50","0","670240050","50","1","50","202400","1","1","50","10","0","50","50","50","0","50","50","50","50","1641","0","0","50","0","50","0","10","0","50","21301"
"38","30","51","0","0","70","51","200000001","51","51","0","670240051","51","1","51","202400","1","1","51","10","0","51","51","51","0","51","51","51","51","1678","0","0","51","0","51","0","10","0","51","21902"
"39","30","52","0","0","72","52","200000001","52","52","0","670240052","52","1","52","202400","1","1","52","10","0","52","52","52","0","52","52","52","52","1716","0","0","52","0","52","0","10","0","52","22503"
"41","30","53","0","0","73","53","200000001","53","53","0","670240053","53","1","53","202400","1","1","53","10","0","53","53","53","0","53","53","53","53","1754","0","0","53","0","53","0","10","0","53","23105"
"42","30","54","0","0","75","54","200000001","54","54","0","670240054","54","1","54","202400","1","1","54","10","0","54","54","54","0","54","54","54","54","1791","0","0","54","0","54","0","10","0","54","23706"
"43","30","55","0","0","76","55","200000001","55","55","0","670240055","55","1","55","202400","1","1","55","10","0","55","55","55","0","55","55","55","55","1829","0","0","55","0","55","0","10","0","55","24307"
"44","30","56","0","0","78","56","200000001","56","56","0","670240056","56","1","56","202400","1","1","56","10","0","56","56","56","0","56","56","56","56","1866","0","0","56","0","56","0","10","0","56","24908"
"45","30","57","0","0","79","57","200000001","57","57","0","670240057","57","1","57","202400","1","1","57","10","0","57","57","57","0","57","57","57","57","1904","0","0","57","0","57","0","10","0","57","25509"
"57","30","58","0","0","96","58","200000001","58","58","0","670240058","58","1","58","202400","1","1","58","10","0","58","58","58","0","58","58","58","58","2139","0","0","58","0","58","0","10","0","58","27072"
"69","30","59","0","0","114","59","200000001","59","59","0","670240059","59","1","59","202400","1","1","59","10","0","59","59","59","0","59","59","59","59","2373","0","0","59","0","59","0","10","0","59","28636"
"81","30","60","0","0","131","60","200000001","60","60","0","670240060","60","1","60","202400","1","1","60","10","0","60","60","60","0","60","60","60","60","2608","0","0","60","0","60","0","10","0","60","30199"
"93","30","61","0","0","148","61","200000001","61","61","0","670240061","61","1","61","202400","1","1","61","10","0","61","61","61","0","61","61","61","61","2843","0","0","61","0","61","0","10","0","61","31762"
"94","30","62","0","0","149","62","200000001","62","62","0","670240062","62","1","62","202400","1","1","62","10","0","62","62","62","0","62","62","62","62","2948","0","0","62","0","62","0","10","0","62","32465"
"96","30","63","0","0","150","63","200000001","63","63","0","670240063","63","1","63","202400","1","1","63","10","0","63","63","63","0","63","63","63","63","3054","0","0","63","0","63","0","10","0","63","33168"
"97","30","64","0","0","152","64","200000001","64","64","0","670240064","64","1","64","202400","1","1","64","10","0","64","64","64","0","64","64","64","64","3159","0","0","64","0","64","0","10","0","64","33871"
"98","30","65","0","0","153","65","200000001","65","65","0","670240065","65","1","65","202400","1","1","65","10","0","65","65","65","0","65","65","65","65","3265","0","0","65","0","65","0","10","0","65","34574"
"99","30","66","0","0","154","66","200000001","66","66","0","670240066","66","1","66","202400","1","1","66","10","0","66","66","66","0","66","66","66","66","3370","0","0","66","0","66","0","10","0","66","35277"
"101","30","67","0","0","155","67","200000001","67","67","0","670240067","67","1","67","202400","1","1","67","10","0","67","67","67","0","67","67","67","67","3476","0","0","67","0","67","0","10","0","67","35981"
"102","30","68","0","0","156","68","200000001","68","68","0","670240068","68","1","68","202400","1","1","68","10","0","68","68","68","0","68","68","68","68","3581","0","0","68","0","68","0","10","0","68","36684"
"103","30","69","0","0","158","69","200000001","69","69","0","670240069","69","1","69","202400","1","1","69","10","0","69","69","69","0","69","69","69","69","3686","0","0","69","0","69","0","10","0","69","37387"
"105","30","70","0","0","159","70","200000001","70","70","0","670240070","70","1","70","202400","1","1","70","10","0","70","70","70","0","70","70","70","70","3792","0","0","70","0","70","0","10","0","70","38090"
"106","30","71","0","0","160","71","200000001","71","71","0","670240071","71","1","71","202400","1","1","71","10","0","71","71","71","0","71","71","71","71","3897","0","0","71","0","71","0","10","0","71","38793"
"6","30","1","0","0","6","1","200000001","1","1","0","670250001","1","1","1","202500","1","1","1","10","0","1","1","1","0","1","1","1","1","0","0","83","1","0","1","0","10","0","1","119"
"6","30","2","0","0","7","2","200000001","2","2","0","670250002","2","1","2","202500","1","1","2","10","0","2","2","2","0","2","2","2","2","0","0","86","2","0","2","0","10","0","2","144"
"7","30","3","0","0","7","3","200000001","3","3","0","670250003","3","1","3","202500","1","1","3","10","0","3","3","3","0","3","3","3","3","0","0","90","3","0","3","0","10","0","3","220"
"8","30","4","0","0","8","4","200000001","4","4","0","670250004","4","1","4","202500","1","1","4","10","0","4","4","4","0","4","4","4","4","0","0","94","4","0","4","0","10","0","4","266"
"9","30","5","0","0","8","5","200000001","5","5","0","670250005","5","1","5","202500","1","1","5","10","0","5","5","5","0","5","5","5","5","0","0","98","5","0","5","0","10","0","5","406"
"10","30","6","0","0","9","6","200000001","6","6","0","670250006","6","1","6","202500","1","1","6","10","0","6","6","6","0","6","6","6","6","0","0","102","6","0","6","0","10","0","6","490"
"11","30","7","0","0","9","7","200000001","7","7","0","670250007","7","1","7","202500","1","1","7","10","0","7","7","7","0","7","7","7","7","0","0","106","7","0","7","0","10","0","7","749"
"13","30","8","0","0","11","8","200000001","8","8","0","670250008","8","1","8","202500","1","1","8","10","0","8","8","8","0","8","8","8","8","0","0","111","8","0","8","0","10","0","8","904"
"14","30","9","0","0","11","9","200000001","9","9","0","670250009","9","1","9","202500","1","1","9","10","0","9","9","9","0","9","9","9","9","0","0","120","9","0","9","0","10","0","9","935"
"14","30","10","0","0","11","10","200000001","10","10","0","670250010","10","1","10","202500","1","1","10","10","0","10","10","10","0","10","10","10","10","0","0","129","10","0","10","0","10","0","10","965"
"14","30","11","0","0","11","11","200000001","11","11","0","670250011","11","1","11","202500","1","1","11","10","0","11","11","11","0","11","11","11","11","0","0","129","11","0","11","0","10","0","11","965"
"15","30","12","0","0","12","12","200000001","12","12","0","670250012","12","1","12","202500","1","1","12","10","0","12","12","12","0","12","12","12","12","0","0","139","12","0","12","0","10","0","12","983"
"21","30","13","0","0","16","13","200000001","13","13","0","670250013","13","1","13","202500","1","1","13","10","0","13","13","13","0","13","13","13","13","0","0","153","13","0","13","0","10","0","13","1001"
"21","30","14","0","0","16","14","200000001","14","14","0","670250014","14","1","14","202500","1","1","14","10","0","14","14","14","0","14","14","14","14","0","0","153","14","0","14","0","10","0","14","1001"
"23","30","15","0","0","17","15","200000001","15","15","0","670250015","15","1","15","202500","1","1","15","10","0","15","15","15","0","15","15","15","15","0","0","166","15","0","15","0","10","0","15","1105"
"23","30","16","0","0","17","16","200000001","16","16","0","670250016","16","1","16","202500","1","1","16","10","0","16","16","16","0","16","16","16","16","0","0","193","16","0","16","0","10","0","16","1329"
"23","30","17","0","0","17","17","200000001","17","17","0","670250017","17","1","17","202500","1","1","17","10","0","17","17","17","0","17","17","17","17","0","0","233","17","0","17","0","10","0","17","1658"
"24","30","18","0","0","18","18","200000001","18","18","0","670250018","18","1","18","202500","1","1","18","10","0","18","18","18","0","18","18","18","18","0","0","266","18","0","18","0","10","0","18","1727"
"24","30","19","0","0","18","19","200000001","19","19","0","670250019","19","1","19","202500","1","1","19","10","0","19","19","19","0","19","19","19","19","0","0","339","19","0","19","0","10","0","19","2124"
"25","30","20","0","0","18","20","200000001","20","20","0","670250020","20","1","20","202500","1","1","20","10","0","20","20","20","0","20","20","20","20","0","0","344","20","0","20","0","10","0","20","2250"
"25","30","21","0","0","18","21","200000001","21","21","0","670250021","21","1","21","202500","1","1","21","10","0","21","21","21","0","21","21","21","21","0","0","346","21","0","21","0","10","0","21","2358"
"25","30","22","0","0","18","22","200000001","22","22","0","670250022","22","1","22","202500","1","1","22","10","0","22","22","22","0","22","22","22","22","0","0","350","22","0","22","0","10","0","22","2466"
"25","30","23","0","0","18","23","200000001","23","23","0","670250023","23","1","23","202500","1","1","23","10","0","23","23","23","0","23","23","23","23","0","0","353","23","0","23","0","10","0","23","2574"
"29","30","24","0","0","21","24","200000001","24","24","0","670250024","24","1","24","202500","1","1","24","10","0","24","24","24","0","24","24","24","24","0","0","363","24","0","24","0","10","0","24","2700"
"29","30","25","0","0","21","25","200000001","25","25","0","670250025","25","1","25","202500","1","1","25","10","0","25","25","25","0","25","25","25","25","0","0","433","25","0","25","0","10","0","25","3141"
"29","30","26","0","0","21","26","200000001","26","26","0","670250026","26","1","26","202500","1","1","26","10","0","26","26","26","0","26","26","26","26","0","0","435","26","0","26","0","10","0","26","3147"
"29","30","27","0","0","21","27","200000001","27","27","0","670250027","27","1","27","202500","1","1","27","10","0","27","27","27","0","27","27","27","27","0","0","436","27","0","27","0","10","0","27","3152"
"30","30","28","0","0","22","28","200000001","28","28","0","670250028","28","1","28","202500","1","1","28","10","0","28","28","28","0","28","28","28","28","0","0","440","28","0","28","0","10","0","28","3646"
"31","30","29","0","0","22","29","200000001","29","29","0","670250029","29","1","29","202500","1","1","29","10","0","29","29","29","0","29","29","29","29","0","0","444","29","0","29","0","10","0","29","4141"
"32","30","30","0","0","23","30","200000001","30","30","0","670250030","30","1","30","202500","1","1","30","10","0","30","30","30","0","30","30","30","30","0","0","449","30","0","30","0","10","0","30","4635"
"32","30","31","0","0","23","31","200000001","31","31","0","670250031","31","1","31","202500","1","1","31","10","0","31","31","31","0","31","31","31","31","0","0","453","31","0","31","0","10","0","31","4800"
"33","30","32","0","0","24","32","200000001","32","32","0","670250032","32","1","32","202500","1","1","32","10","0","32","32","32","0","32","32","32","32","0","0","457","32","0","32","0","10","0","32","4966"
"33","30","33","0","0","24","33","200000001","33","33","0","670250033","33","1","33","202500","1","1","33","10","0","33","33","33","0","33","33","33","33","0","0","461","33","0","33","0","10","0","33","5131"
"33","30","34","0","0","25","34","200000001","34","34","0","670250034","34","1","34","202500","1","1","34","10","0","34","34","34","0","34","34","34","34","0","0","465","34","0","34","0","10","0","34","5296"
"33","30","35","0","0","25","35","200000001","35","35","0","670250035","35","1","35","202500","1","1","35","10","0","35","35","35","0","35","35","35","35","0","0","469","35","0","35","0","10","0","35","5461"
"34","30","36","0","0","26","36","200000001","36","36","0","670250036","36","1","36","202500","1","1","36","10","0","36","36","36","0","36","36","36","36","0","0","474","36","0","36","0","10","0","36","5627"
"34","30","37","0","0","26","37","200000001","37","37","0","670250037","37","1","37","202500","1","1","37","10","0","37","37","37","0","37","37","37","37","0","0","478","37","0","37","0","10","0","37","5792"
"47","30","38","0","0","35","38","200000001","38","38","0","670250038","38","1","38","202500","1","1","38","10","0","38","38","38","0","38","38","38","38","0","0","482","38","0","38","0","10","0","38","6945"
"47","30","39","0","0","35","39","200000001","39","39","0","670250039","39","1","39","202500","1","1","39","10","0","39","39","39","0","39","39","39","39","0","0","569","39","0","39","0","10","0","39","8267"
"48","30","40","0","0","35","40","200000001","40","40","0","670250040","40","1","40","202500","1","1","40","10","0","40","40","40","0","40","40","40","40","0","0","660","40","0","40","0","10","0","40","10028"
"49","30","41","0","0","36","41","200000001","41","41","0","670250041","41","1","41","202500","1","1","41","10","0","41","41","41","0","41","41","41","41","0","0","865","41","0","41","0","10","0","41","11496"
"49","30","42","0","0","36","42","200000001","42","42","0","670250042","42","1","42","202500","1","1","42","10","0","42","42","42","0","42","42","42","42","0","0","1016","42","0","42","0","10","0","42","12764"
"49","30","43","0","0","36","43","200000001","43","43","0","670250043","43","1","43","202500","1","1","43","10","0","43","43","43","0","43","43","43","43","0","0","931","43","0","43","0","10","0","43","13039"
"51","30","44","0","0","38","44","200000001","44","44","0","670250044","44","1","44","202500","1","1","44","10","0","44","44","44","0","44","44","44","44","0","0","996","44","0","44","0","10","0","44","13343"
"58","30","45","0","0","41","45","200000001","45","45","0","670250045","45","1","45","202500","1","1","45","10","0","45","45","45","0","45","45","45","45","0","0","1060","45","0","45","0","10","0","45","13646"
"58","30","46","0","0","42","46","200000001","46","46","0","670250046","46","1","46","202500","1","1","46","10","0","46","46","46","0","46","46","46","46","0","0","1096","46","0","46","0","10","0","46","14395"
"58","30","47","0","0","42","47","200000001","47","47","0","670250047","47","1","47","202500","1","1","47","10","0","47","47","47","0","47","47","47","47","0","0","1132","47","0","47","0","10","0","47","15144"
"58","30","48","0","0","43","48","200000001","48","48","0","670250048","48","1","48","202500","1","1","48","10","0","48","48","48","0","48","48","48","48","0","0","1167","48","0","48","0","10","0","48","15894"
"58","30","49","0","0","43","49","200000001","49","49","0","670250049","49","1","49","202500","1","1","49","10","0","49","49","49","0","49","49","49","49","0","0","1203","49","0","49","0","10","0","49","16643"
"60","30","50","0","0","44","50","200000001","50","50","0","670250050","50","1","50","202500","1","1","50","10","0","50","50","50","0","50","50","50","50","0","0","1263","50","0","50","0","10","0","50","16902"
"62","30","51","0","0","45","51","200000001","51","51","0","670250051","51","1","51","202500","1","1","51","10","0","51","51","51","0","51","51","51","51","0","0","1322","51","0","51","0","10","0","51","17161"
"64","30","52","0","0","46","52","200000001","52","52","0","670250052","52","1","52","202500","1","1","52","10","0","52","52","52","0","52","52","52","52","0","0","1382","52","0","52","0","10","0","52","17420"
"66","30","53","0","0","47","53","200000001","53","53","0","670250053","53","1","53","202500","1","1","53","10","0","53","53","53","0","53","53","53","53","0","0","1442","53","0","53","0","10","0","53","17679"
"68","30","54","0","0","48","54","200000001","54","54","0","670250054","54","1","54","202500","1","1","54","10","0","54","54","54","0","54","54","54","54","0","0","1501","54","0","54","0","10","0","54","17938"
