0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"15","10050746","0","0","10050747","5","0","0","0","0","0","23","10050845"
"3","10050747","0","0","10050748","5","0","0","2","0","0","22","10050746"
"11","10050748","0","0","10050749","5","0","0","10001","0","0","21","10050747"
"4","10050749","0","0","10050750","5","0","0","0","0","0","20","10050748"
"5","10050750","0","0","10050751","5","0","0","0","0","0","19","10050749"
"2","10050751","0","0","10050752","5","0","0","2","0","0","18","10050750"
"7","10050752","0","0","10050753","5","0","0","10003","0","0","17","10050751"
"4","10050753","0","0","10050754","5","0","0","0","0","0","16","10050752"
"14","10050754","0","0","10050846","5","0","0","4","0","0","15","10050753"
"12","10050756","0","0","10050757","5","0","0","0","0","0","13","10050846"
"11","10050757","0","0","10050758","5","0","0","10001","0","0","12","10050756"
"2","10050758","0","0","10050759","5","0","0","3","0","0","11","10050757"
"4","10050759","0","0","10050760","5","10050761","0","0","0","0","10","10050758"
"2","10050760","0","0","10050762","5","0","0","1","0","0","9","10050759"
"2","10050761","0","0","10050763","5","0","0","3","0","0","9","10050759"
"2","10050762","0","0","10050766","5","0","0","3","0","0","8","10050760"
"6","10050763","0","0","10050764","5","0","0","0","0","0","8","10050761"
"14","10050764","0","0","10050765","5","0","0","5","0","0","7","10050763"
"7","10050765","0","0","10050767","5","0","10050766","10003","0","0","6","10050764"
"3","10050766","0","0","10050765","5","0","0","2","0","0","7","10050762"
"2","10050767","0","0","10050768","5","0","0","1","0","0","5","10050765"
"14","10050768","0","0","10050769","5","0","0","3","0","0","4","10050767"
"2","10050769","0","0","10050770","5","0","0","3","0","0","3","10050768"
"6","10050770","0","0","10050771","5","0","0","0","0","0","2","10050769"
"2","10050771","0","0","10050772","5","0","0","1","0","0","1","10050770"
"13","10050772","0","0","10050773","5","0","0","0","0","0","0","10050771"
"7","10050773","0","0","10050774","5","0","0","10001","0","0","74","10050772"
"5","10050774","0","0","10050775","5","0","0","0","0","0","73","10050773"
"14","10050775","0","0","10050776","5","0","0","4","0","0","72","10050774"
"6","10050776","0","0","10050777","5","0","0","0","0","0","71","10050775"
"12","10050777","0","0","10050778","5","0","0","0","0","0","70","10050776"
"3","10050778","0","0","10050779","5","0","0","2","0","0","69","10050777"
"4","10050779","0","0","10050780","5","10050783","0","0","0","0","68","10050778"
"7","10050780","0","0","10050781","5","0","0","10003","0","0","67","10050779"
"15","10050781","0","0","10050782","5","0","0","0","0","0","66","10050780"
"14","10050782","0","0","10050786","5","0","0","4","0","0","65","10050781"
"2","10050783","0","0","10050784","5","0","0","1","0","0","67","10050779"
"7","10050784","0","0","10050785","5","0","0","10001","0","0","66","10050783"
"6","10050785","0","0","10050786","5","0","0","0","0","0","65","10050784"
"11","10050786","0","0","10050787","5","0","10050785","10001","0","0","64","10050782"
"4","10050787","0","0","10050788","5","0","0","0","0","0","63","10050786"
"14","10050788","0","0","10050847","5","0","0","4","0","0","62","10050787"
"7","10050790","0","0","10050791","5","10050792","0","10001","0","0","60","10050847"
"7","10050791","0","0","10050794","5","0","0","10002","0","0","59","10050790"
"3","10050792","0","0","10050793","5","0","0","2","0","0","59","10050790"
"7","10050793","0","0","10050796","5","0","0","10003","0","0","58","10050792"
"3","10050794","0","0","10050795","5","0","0","3","0","0","58","10050791"
"2","10050795","0","0","10050797","5","0","0","3","0","0","57","10050794"
"3","10050796","0","0","10050798","5","0","0","3","0","0","57","10050793"
"12","10050797","0","0","10050803","5","0","0","0","0","0","56","10050795"
"4","10050798","0","0","10050799","5","0","0","0","0","0","56","10050796"
"7","10050799","0","0","10050800","5","0","0","10001","0","0","55","10050798"
"11","10050800","0","0","10050801","5","0","0","10001","0","0","54","10050799"
"6","10050801","0","0","10050804","5","0","10050802","0","0","0","53","10050800"
"4","10050802","0","0","10050801","5","0","0","0","0","0","54","10050803"
"2","10050803","0","0","10050802","5","0","0","2","0","0","55","10050797"
"7","10050804","0","0","10050805","5","0","0","10002","0","0","52","10050801"
"15","10050805","0","0","10050806","5","0","0","0","0","0","51","10050804"
"14","10050806","0","0","10050807","5","0","0","4","0","0","50","10050805"
"7","10050807","0","0","10050808","5","0","0","10002","0","0","49","10050806"
"4","10050808","0","0","10050809","5","0","0","0","0","0","48","10050807"
"2","10050809","0","0","10050810","5","0","0","1","0","0","47","10050808"
"3","10050810","0","0","10050811","5","0","0","3","0","0","46","10050809"
"14","10050811","0","0","10050812","5","0","0","6","0","0","45","10050810"
"12","10050812","0","0","10050813","5","0","0","0","0","0","44","10050811"
"11","10050813","0","0","10050814","5","0","0","10001","0","0","43","10050812"
"3","10050814","0","0","10050815","5","0","0","2","0","0","42","10050813"
"2","10050815","0","0","10050816","5","0","0","2","0","0","41","10050814"
"4","10050816","0","0","10050817","5","0","0","0","0","0","40","10050815"
"3","10050817","0","0","10050818","5","0","0","2","0","0","39","10050816"
"16","10050818","0","0","10050819","5","0","0","10050818","0","0","38","10050817"
"12","10050819","0","0","10050820","5","0","0","0","0","0","37","10050818"
"14","10050820","0","0","10050821","5","0","0","3","0","0","36","10050819"
"2","10050821","0","0","10050822","5","0","0","1","0","0","35","10050820"
"14","10050822","0","0","10050823","5","0","0","3","0","0","34","10050821"
"6","10050823","0","0","10050824","5","0","0","0","0","0","33","10050822"
"2","10050824","0","0","10050349","5","0","0","2","0","0","32","10050823"
"14","10050825","0","0","10050353","5","0","0","1","0","0","30","10050349"
"14","10050826","0","0","10050356","5","0","0","6","0","0","30","10050352"
"15","10050827","0","0","10050441","5","0","0","0","0","0","14","10050370"
"4","10050828","0","0","10050382","5","0","0","0","0","0","5","10050448"
"7","10050829","0","0","10050385","5","0","0","10003","0","0","2","10050383"
"14","10050830","0","0","10050599","5","0","0","3","0","0","62","10050597"
"11","10050831","0","0","10050614","5","0","0","10001","0","0","52","10050850"
"14","10050832","0","0","10050643","5","0","0","2","0","0","22","10050641"
"14","10050833","0","0","10050649","5","0","0","2","0","0","16","10050647"
"15","10050834","0","0","10050063","5","0","0","0","0","0","12","10050835"
"14","10050835","0","0","10050834","5","0","0","3","0","0","13","10050650"
"14","10050836","0","0","10050504","5","10050505","0","3","0","0","53","10050502"
"11","10050837","0","0","10050127","5","0","0","10001","0","0","47","10050511"
"3","10050838","0","0","10050564","5","0","0","1","0","0","44","10050128"
"2","10050839","0","0","10050668","5","0","0","1","0","0","33","10050666"
"3","10050840","0","0","10050186","5","0","0","2","0","0","5","10050697"
"3","10050841","0","0","10050707","5","0","0","2","0","0","64","10050705"
"11","10050842","0","0","10050728","5","0","0","10001","0","0","48","10050726"
"3","10050843","0","0","10050473","5","0","0","2","0","0","39","10050735"
"11","10050844","0","0","10050744","5","0","0","10001","0","0","26","10050255"
"14","10050845","0","0","10050746","5","0","0","6","0","0","24","10050744"
"3","10050846","0","0","10050756","5","0","0","3","0","0","14","10050754"
"2","10050847","0","0","10050790","5","0","0","2","0","0","61","10050788"
"11","10050848","0","0","10050363","5","0","0","10001","0","0","23","10050361"
"14","10050849","0","0","10050369","5","0","0","6","0","0","17","10050367"
"14","10050850","0","0","10050831","5","0","0","3","0","0","53","10050611"
"14","10050851","0","0","10050653","5","0","0","4","0","0","9","10050583"
"2","10050852","0","0","10050495","5","0","0","1","0","0","62","10050493"
"1","10060001","0","0","10060002","6","0","0","0","0","0","71","0"
"7","10060002","0","0","10060003","6","0","10060369","10001","0","0","70","10060001"
"2","10060003","0","0","10060004","6","0","0","1","0","0","69","10060002"
"4","10060004","0","0","10060012","6","0","0","0","0","0","68","10060003"
"12","10060012","0","0","10060013","6","0","0","0","0","0","67","10060004"
"5","10060013","0","0","10060014","6","0","0","0","0","0","66","10060012"
"2","10060014","0","0","10060015","6","0","0","1","0","0","65","10060013"
"4","10060015","0","0","10060018","6","0","0","0","0","0","64","10060014"
"11","10060018","0","0","10060019","6","0","0","10001","0","0","63","10060015"
"6","10060019","0","0","10060020","6","10060023","0","0","0","0","62","10060018"
"2","10060020","0","0","10060022","6","0","0","2","0","0","61","10060019"
"2","10060021","0","0","10060380","6","0","0","2","0","0","59","10060022"
"12","10060022","0","0","10060021","6","0","0","0","0","0","60","10060020"
"3","10060023","0","0","10060025","6","0","0","1","0","0","61","10060019"
"3","10060024","0","0","10060380","6","0","0","2","0","0","59","10060025"
"4","10060025","0","0","10060024","6","0","0","0","0","0","60","10060023"
"7","10060027","0","0","10060028","6","0","0","10002","0","0","57","10060380"
"2","10060028","0","0","10060029","6","0","0","2","0","0","56","10060027"
"12","10060029","0","0","10060030","6","0","0","0","0","0","55","10060028"
"14","10060030","0","0","10060031","6","0","0","4","0","0","54","10060029"
"11","10060031","0","0","10060032","6","0","0","10001","0","0","53","10060030"
"4","10060032","0","0","10060033","6","0","0","0","0","0","52","10060031"
"2","10060033","0","0","10060034","6","10060035","0","1","0","0","51","10060032"
"12","10060034","0","0","10060037","6","0","0","0","0","0","50","10060033"
"7","10060035","0","0","10060036","6","0","0","10002","0","0","50","10060033"
"3","10060036","0","0","10060039","6","0","0","3","0","0","49","10060035"
"14","10060037","0","0","10060038","6","0","0","2","0","0","49","10060034"
"6","10060038","0","0","10060040","6","0","0","0","0","0","48","10060037"
"4","10060039","0","0","10060041","6","0","0","0","0","0","48","10060036"
"7","10060040","0","0","10060043","6","0","0","10002","0","0","47","10060038"
"2","10060041","0","0","10060042","6","0","0","3","0","0","47","10060039"
"7","10060042","0","0","10060045","6","0","0","10003","0","0","46","10060041"
"14","10060043","0","0","10060044","6","0","0","2","0","0","46","10060040"
"11","10060044","0","0","10060047","6","0","0","10001","0","0","45","10060043"
"3","10060045","0","0","10060046","6","0","0","2","0","0","45","10060042"
"2","10060046","0","0","10060048","6","0","0","3","0","0","44","10060045"
"7","10060047","0","0","10060048","6","0","0","10001","0","0","44","10060044"
"14","10060048","0","0","10060049","6","0","10060047","2","0","0","43","10060046"
"7","10060049","0","0","10060402","6","0","0","10001","0","0","42","10060048"
"4","10060092","0","0","10060093","6","0","0","0","0","0","74","10060476"
"3","10060093","0","0","10060094","6","0","0","2","0","0","73","10060092"
"2","10060094","0","0","10060095","6","0","0","2","0","0","72","10060093"
"6","10060095","0","0","10060096","6","10060097","0","0","0","0","71","10060094"
"4","10060096","0","0","10060099","6","0","0","0","0","0","70","10060095"
"2","10060097","0","0","10060098","6","0","0","3","0","0","70","10060095"
"6","10060098","0","0","10060101","6","0","0","0","0","0","69","10060097"
"3","10060099","0","0","10060100","6","0","0","2","0","0","69","10060096"
"7","10060100","0","0","10060102","6","0","0","10003","0","0","68","10060099"
"5","10060101","0","0","10060102","6","0","0","0","0","0","68","10060098"
"11","10060102","0","0","10060103","6","0","10060101","10001","0","0","67","10060100"
"4","10060103","0","0","10060104","6","0","0","0","0","0","66","10060102"
"7","10060104","0","0","10060105","6","0","0","10001","0","0","65","10060103"
"14","10060105","0","0","10060106","6","0","0","4","0","0","64","10060104"
"3","10060106","0","0","10060107","6","0","0","1","0","0","63","10060105"
"7","10060107","0","0","10060108","6","0","0","10001","0","0","62","10060106"
"12","10060108","0","0","10060110","6","0","0","0","0","0","61","10060107"
"6","10060110","0","0","10060156","6","0","0","0","0","0","60","10060108"
"7","10060112","0","0","10060113","6","0","0","10001","0","0","58","10060156"
"2","10060113","0","0","10060114","6","0","0","1","0","0","57","10060112"
"11","10060114","0","0","10060477","6","0","0","10001","0","0","56","10060113"
"14","10060116","0","0","10060117","6","0","0","3","0","0","54","10060477"
"2","10060117","0","0","10060118","6","0","0","1","0","0","53","10060116"
"4","10060118","0","0","10060119","6","0","0","0","0","0","52","10060117"
"6","10060119","0","0","10060120","6","10060121","0","0","0","0","51","10060118"
"3","10060120","0","0","10060123","6","0","0","3","0","0","50","10060119"
"2","10060121","0","0","10060122","6","0","0","1","0","0","50","10060119"
"7","10060122","0","0","10060125","6","0","0","10003","0","0","49","10060121"
"2","10060123","0","0","10060124","6","0","0","3","0","0","49","10060120"
"2","10060124","0","0","10060126","6","0","0","2","0","0","48","10060123"
"14","10060125","0","0","10060127","6","0","0","5","0","0","48","10060122"
"3","10060126","0","0","10060129","6","0","0","3","0","0","47","10060124"
"6","10060127","0","0","10060128","6","0","0","0","0","0","47","10060125"
"7","10060128","0","0","10060130","6","0","0","10002","0","0","46","10060127"
"14","10060129","0","0","10060131","6","0","0","4","0","0","46","10060126"
"7","10060130","0","0","10060133","6","0","0","10003","0","0","45","10060128"
"7","10060131","0","0","10060132","6","0","0","10001","0","0","45","10060129"
"2","10060132","0","0","10060134","6","0","0","3","0","0","44","10060131"
"5","10060133","0","0","10060134","6","0","0","0","0","0","44","10060130"
"4","10060134","0","0","10060135","6","0","10060133","0","0","0","43","10060132"
"3","10060135","0","0","10060478","6","0","0","1","0","0","42","10060134"
"12","10060137","0","0","10060138","6","0","0","0","0","0","40","10060478"
"3","10060138","0","0","10060139","6","0","0","2","0","0","39","10060137"
"2","10060139","0","0","10060140","6","0","0","2","0","0","38","10060138"
"7","10060140","0","0","10060141","6","0","0","10001","0","0","37","10060139"
"12","10060141","0","0","10060142","6","0","0","0","0","0","36","10060140"
"2","10060142","0","0","10060143","6","0","0","1","0","0","35","10060141"
"6","10060143","0","0","10060144","6","0","0","0","0","0","34","10060142"
"4","10060144","0","0","10060145","6","0","0","0","0","0","33","10060143"
"2","10060145","0","0","10060146","6","0","0","1","0","0","32","10060144"
"14","10060146","0","0","10060479","6","0","0","3","0","0","31","10060145"
"2","10060148","0","0","10060149","6","0","0","1","0","0","29","10060479"
"11","10060149","0","0","10060150","6","0","0","10001","0","0","28","10060148"
"7","10060150","0","0","10060399","6","0","0","10002","0","0","27","10060149"
"2","10060153","0","0","10060480","6","0","0","2","0","0","24","10060398"
"4","10060156","0","0","10060112","6","0","0","0","0","0","59","10060110"
"6","10060161","0","0","10060162","6","0","0","0","0","0","10","10060492"
"12","10060162","0","0","10060163","6","0","0","0","0","0","9","10060161"
"7","10060163","0","0","10060164","6","0","0","10002","0","0","8","10060162"
"15","10060164","0","0","10060165","6","0","0","2","0","0","7","10060163"
"4","10060165","0","0","10060167","6","10060166","0","0","0","0","6","10060164"
"7","10060166","0","0","10060169","6","0","0","10003","0","0","9","10060165"
