543b771a2feee9d8f4ca180116228963fbdbd4b05e29f22acb3e619317379700,6184c2a753557e831fadef38606b911b7528aa69ba928e5a8952f883cacf0e3d,ec8630e00e0317fc09b233f09e8d3d5192656a859e8c3e24d2887c27dc8290fd,43a3bd1ef32704547b108e65362acb72d2d2fc2413cd2a375f2a3b17c69e8f39,1741db1c718e9f96f899653f7bbba67ff901930f0b55a275a13c57a7991b8cd0,1fa85ae63e4cd8a7209cb53e64f2890fa8eff27986502d8ec6a898f9a4410e27,66fc924fcdd8ca98f61f49600f6c7df26e62710aed45266eeead5bbc50ba352d,7f10cf02c2888d6fce412ffdd42eb82b36cf5a762952ddc7d617d402dfd39c06,99d497db48a7236c9f6d7993c3732905f00403713cda7e57f5495300e9a89a5e,91d1d5d452876a4643d3bfbc42d939d2f899beded6a2a3d3eae96d6ea9626199,de8ab571e004254d814da6410f188f5d59a09ddd1c46cf453414c60611ec5541
"vo_lsv","","0","vo_lsv_1024","","1009810","0","21","1009810042","",""
"100411","1","1","みゅ～ちゃんを元気にしたり、\nあと特訓！\n向こうでも大丈夫なようにね♪","0","1009810","10","11","1009810043","0","0"
"0","","","","","1009810","","91","1009810044","",""
"100411","","","lsv_idle_guts2_joy","","1009810","1","3","1009810045","0.2",""
"103611","1","lsv_talk_doya_loop","lsv_talk_doya","0.2","1009810","0","3","1009810046","0",""
"vo_lsv","","0","vo_lsv_1025","","1009810","0","21","1009810047","",""
"103611","1","1","…まだまだ、\nやることはいっぱいだね。\n私たちも頑張らないと。","0","1009810","10","11","1009810048","0","0"
"0","","","","","1009810","","91","1009810049","",""
"103611","","","lsv_idle_doya","","1009810","1","3","1009810050","0.2",""
"100411","1","lsv_talk_cool_joy_loop","lsv_talk_cool_joy","0.2","1009810","0","3","1009810051","0",""
"vo_lsv","","0","vo_lsv_1026","","1009810","0","21","1009810052","",""
"100411","1","1","そうそう、その調子！","0","1009810","10","11","1009810053","0","0"
"0","","","","","1009810","","91","1009810054","",""
"100411","","","lsv_idle_cool_joy","","1009810","1","3","1009810055","0.2",""
"102011","","","lsv_talk_wish_joy","","1009810","1","3","1009810056","0.2",""
"vo_lsv","","0","vo_lsv_1027","","1009810","0","21","1009810057","",""
"102011","1","1","じゃあ、まずは\nみゅ～ちゃんに元気に\nなってもらわなくっちゃ！","0","1009810","10","11","1009810058","0","0"
"0","","","","","1009810","","91","1009810059","",""
"102011","","","lsv_idle_wish_joy","","1009810","1","3","1009810060","0.2",""
"100411","","","lsv_talk_cool_loop","","1009810","1","3","1009810061","0.2",""
"vo_lsv","","0","vo_lsv_1028","","1009810","0","21","1009810062","",""
"100411","1","1","元気かー\nにいちゃん。\n何かいいアイデアある？","0","1009810","10","11","1009810063","0","0"
"0","","","","","1009810","","91","1009810064","",""
"100411","","","lsv_idle_cool","","1009810","1","3","1009810065","0.2",""
"100411","1","lsv_look_idle_normal","lsv_choice","0.2","1009810","0","3","1009810066","0",""
"102011","1","lsv_look_idle_normal","lsv_choice","0.2","1009810","0","3","1009810067","0",""
"103611","1","lsv_look_idle_normal","lsv_choice","0.2","1009810","0","3","1009810068","0",""
"0.1","","","0","","1009810","","93","1009810069","",""
"100411","2","0.33","-452","0.2","1009810","-235","2","1009810070","",""
"102011","2","0.33","420","0.2","1009810","-220","2","1009810071","",""
"103611","2","0.33","545","0.2","1009810","-250","2","1009810072","",""
"0","","","0","","1009810","1","22","1009810073","0.2",""
"いっぱいご飯をあげる。","","","1009810077","","1009810","0","103","1009810074","",""
"たくさん寝る。","","","1009810101","","1009810","0","103","1009810075","",""
"軽く遊ぶ。","","","1009810125","","1009810","0","103","1009810076","",""
"100411","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810077","0",""
"102011","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810078","0",""
"103611","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810079","0",""
"0.1","","","0","","1009810","","93","1009810080","",""
"100411","2","0.33","-200","0.2","1009810","-235","2","1009810081","",""
"102011","2","0.33","100","0.2","1009810","-220","2","1009810082","",""
"103611","2","0.33","270","0.2","1009810","-250","2","1009810083","",""
"0.7","","","0","","1009810","","93","1009810084","",""
"103611","","","lsv_talk_joy3_blink","","1009810","1","3","1009810085","0.2",""
"vo_lsv","","0","vo_lsv_1029","","1009810","0","21","1009810086","",""
"103611","1","1","お腹が減っていると\n元気は出ませんからね。\nそんなことわざもありますし。","0","1009810","10","11","1009810087","0","0"
"0","","","","","1009810","","91","1009810088","",""
"103611","","","lsv_idle_normal_joy","","1009810","1","3","1009810089","0.2",""
"102011","","","lsv_talk_joy1","","1009810","1","3","1009810090","0.2",""
"vo_lsv","","0","vo_lsv_1030","","1009810","0","21","1009810091","",""
"102011","1","1","みゅ～ちゃんが喜ぶごはん\nいっぱい作ってあげよ～♪","0","1009810","10","11","1009810092","0","0"
"0","","","","","1009810","","91","1009810093","",""
"102011","","","lsv_idle_joy","","1009810","1","3","1009810094","0.2",""
"100411","1","lsv_talk_guts2_joy_loop","lsv_talk_guts2_joy","0.2","1009810","0","3","1009810095","0",""
"vo_lsv","","0","vo_lsv_1031","","1009810","0","21","1009810096","",""
"100411","1","1","よーし、ミソギもやるぞー！\nスタミナがつく料理、\nどんどん作っちゃおー！","0","1009810","10","11","1009810097","0","0"
"0","","","","","1009810","","91","1009810098","",""
"100411","","","lsv_idle_guts2_joy","","1009810","1","3","1009810099","0.2",""
"1009810149","","","","","1009810","","101","1009810100","",""
"100411","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810101","0",""
"102011","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810102","0",""
"103611","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810103","0",""
"0.1","","","0","","1009810","","93","1009810104","",""
"100411","2","0.33","-200","0.2","1009810","-235","2","1009810105","",""
"102011","2","0.33","100","0.2","1009810","-220","2","1009810106","",""
"103611","2","0.33","270","0.2","1009810","-250","2","1009810107","",""
"0.7","","","0","","1009810","","93","1009810108","",""
"100411","","","lsv_talk_normal_suprise1","","1009810","1","3","1009810109","0.2",""
"vo_lsv","","0","vo_lsv_1032","","1009810","0","21","1009810110","",""
"100411","1","1","つかれてると眠くなるよねー\nじゃあ、みゅ～ちゃんが\n寝やすいようにしてあげよ！","0","1009810","10","11","1009810111","0","0"
"0","","","","","1009810","","91","1009810112","",""
"100411","","","lsv_idle_normal","","1009810","1","3","1009810113","0.2",""
"103611","","","lsv_talk_thinking_talkR","","1009810","1","3","1009810114","0.2",""
"vo_lsv","","0","vo_lsv_1033","","1009810","0","21","1009810115","",""
"103611","1","1","寝やすいように…\n子守歌を歌うとかかな。","0","1009810","10","11","1009810116","0","0"
"0","","","","","1009810","","91","1009810117","",""
"103611","","","lsv_idle_thinking_surprise","","1009810","1","3","1009810118","0.2",""
"102011","","","lsv_talk_joy3","","1009810","1","3","1009810119","0.2",""
"vo_lsv","","0","vo_lsv_1034","","1009810","0","21","1009810120","",""
"102011","1","1","絵本を読んであげるのも\nいいと思うな～\nみんなでしてあげよ♪","0","1009810","10","11","1009810121","0","0"
"0","","","","","1009810","","91","1009810122","",""
"102011","","","lsv_idle_joy","","1009810","1","3","1009810123","0.2",""
"1009810149","","","","","1009810","","101","1009810124","",""
"100411","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810125","0",""
"102011","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810126","0",""
"103611","1","lsv_idle_normal","lsv_choice","0.2","1009810","0","3","1009810127","0",""
"0.1","","","0","","1009810","","93","1009810128","",""
"100411","2","0.33","-200","0.2","1009810","-235","2","1009810129","",""
"102011","2","0.33","100","0.2","1009810","-220","2","1009810130","",""
"103611","2","0.33","270","0.2","1009810","-250","2","1009810131","",""
"0.7","","","0","","1009810","","93","1009810132","",""
"102011","","","lsv_talk_surprise","","1009810","1","3","1009810133","0.2",""
"vo_lsv","","0","vo_lsv_1035","","1009810","0","21","1009810134","",""
"102011","1","1","えっ？　あそんだら\nもっと疲れちゃったり\nしないかなぁ…？","0","1009810","10","11","1009810135","0","0"
"0","","","","","1009810","","91","1009810136","",""
"102011","","","lsv_idle_surprise","","1009810","1","3","1009810137","0.2",""
"100411","","","lsv_talk_thinking_joyR","","1009810","1","3","1009810138","0.2",""
"vo_lsv","","0","vo_lsv_1036","","1009810","0","21","1009810139","",""
"100411","1","1","でも遊ぶと気持ちが\nスッキリしたりするよねー\n意外とあり…かもっ？","0","1009810","10","11","1009810140","0","0"
"0","","","","","1009810","","91","1009810141","",""
"100411","","","lsv_idle_thinking_joy1","","1009810","1","3","1009810142","0.2",""
"103611","","","lsv_talk_thinking_talkR","","1009810","1","3","1009810143","0.2",""
"vo_lsv","","0","vo_lsv_1037","","1009810","0","21","1009810144","",""
"103611","1","1","すいみんの質を上げる…\nとか、大人の人が言うもんね。\n本当に軽く、やってみよっ。","0","1009810","10","11","1009810145","0","0"
"0","","","","","1009810","","91","1009810146","",""
"103611","","","lsv_idle_thinking_joy1","","1009810","1","3","1009810147","0.2",""
"1009810149","","","","","1009810","","101","1009810148","",""
"0","","","","","1009810","","91","1009810149","",""
"","","","","","1009810","","102","1009810150","",""
"0","","","0.2","","1009810","","22","1009810151","",""
"0.2","","","","","1009810","","93","1009810152","",""
"102011","0","0","11","0","1009810","1","12","1009810153","0","0"
"102011","","","lsv_talk_joy1","","1009810","1","3","1009810154","0.2",""
"3","","","0","","1009810","","93","1009810155","",""
"102011","","","lsv_idle_normal_joyR","","1009810","1","3","1009810156","0.2",""
"100411","0","0","6","0","1009810","1","12","1009810157","0","0"
"100411","1","lsv_talk_guts1_loop","lsv_talk_guts1","0.2","1009810","0","3","1009810158","0",""
"3","","","0","","1009810","","93","1009810159","",""
"100411","","","lsv_idle_joy_normal","","1009810","1","3","1009810160","0.2",""
"103611","0","0","7","0","1009810","1","12","1009810161","0","0"
"103611","1","lsv_talk_cool_normal2_loop","lsv_talk_cool_normal2","0.2","1009810","0","3","1009810162","0",""
"3","","","0","","1009810","","93","1009810163","",""
"103611","","","lsv_idle_normal_joy","","1009810","1","3","1009810164","0.2",""
"1009810153","","","","","1009810","","101","1009810165","",""
"333","0","1","1","0","1009810","1","6","1009810166","1",""
"100411","","","1","","1009810","","4","1009810167","",""
"100411","","","lsv_run","","1009810","1","3","1009810168","0.2",""
"100411","0","0.8","-750","","1009810","-235","2","1009810169","",""
"102011","","","0","","1009810","","4","1009810170","",""
"102011","","","lsv_run","","1009810","1","3","1009810171","0.2",""
"102011","0","0.8","750","","1009810","-220","2","1009810172","",""
"103611","","","0","","1009810","","4","1009810173","",""
"103611","","","lsv_run","","1009810","1","3","1009810174","0.2",""
"103611","0","0.8","850","","1009810","-250","2","1009810175","",""
"0.6","","","","","1009810","","93","1009810176","",""
"100411","0","1","1","0","1009810","1","6","1009810177","0.2",""
"102011","0","1","1","0","1009810","1","6","1009810178","0.2",""
"103611","0","1","1","0","1009810","1","6","1009810179","0.2",""
"0","","","","","1009810","","91","1009810180","",""
"1","-495","-200","102011","0","1009811","102","1","1009811001","1.95","lsv_idle_normal"
"1","-480","100","103611","1","1009811","100","1","1009811002","1.95","lsv_idle_normal"
"1","-510","270","100411","1","1009811","101","1","1009811003","1.95","lsv_idle_normal"
"1","0","0","333","0","1009811","0","5","1009811004","1","lsv_white_loop"
"333","0","1","1","0","1009811","1","6","1009811005","0",""
"102011","0","1","1","0","1009811","1","6","1009811006","0",""
"103611","0","1","1","0","1009811","1","6","1009811007","0",""
"100411","0","1","1","0","1009811","1","6","1009811008","0",""
"1","","","0","","1009811","","93","1009811009","",""
"333","0.4","1","1","0","1009811","1","6","1009811010","0.8",""
"102011","1","lsv_idle_normal","lsv_jump1","0.2","1009811","0","3","1009811011","0.2",""
"103611","1","lsv_idle_normal","lsv_jump1","0.2","1009811","0","3","1009811012","0.2",""
"100411","1","lsv_idle_normal","lsv_jump1","0.2","1009811","0","3","1009811013","0.2",""
"0.3","","","","","1009811","","93","1009811014","",""
"102011","0","0.75","-200","","1009811","-235","2","1009811015","",""
"103611","0","0.75","100","","1009811","-220","2","1009811016","",""
"100411","0","0.75","270","","1009811","-250","2","1009811017","",""
"102011","1","1","1","0","1009811","1","6","1009811018","0.4",""
"103611","1","1","1","0","1009811","1","6","1009811019","0.4",""
"100411","1","1","1","0","1009811","1","6","1009811020","0.4",""
"2","","","0","","1009811","","93","1009811021","",""
"100411","1","lsv_talk_doya_loop","lsv_talk_doya","0.2","1009811","0","3","1009811022","0",""
"vo_lsv","","0","vo_lsv_1121","","1009811","0","21","1009811023","",""
"100411","1","1","みゅ～ちゃんも元気に\nなってきたし、\n特訓開始だね！","0","1009811","10","11","1009811024","0","0"
"0","","","","","1009811","","91","1009811025","",""
"100411","","","lsv_idle_doya","","1009811","1","3","1009811026","0.2",""
"103611","","","lsv_talk_surprise","","1009811","1","3","1009811027","0.2",""
"vo_lsv","","0","vo_lsv_1122","","1009811","0","21","1009811028","",""
"103611","1","1","ミミ。\nおしゃべりのお勉強って\nどんなことをしたの？","0","1009811","10","11","1009811029","0","0"
"0","","","","","1009811","","91","1009811030","",""
"103611","","","lsv_idle_surprise","","1009811","1","3","1009811031","0.2",""
"102011","","","lsv_talk_wish_joy","","1009811","1","3","1009811032","0.2",""
"vo_lsv","","0","vo_lsv_1123","","1009811","0","21","1009811033","",""
"102011","1","1","えへへ♪\nどんなことだと思う～？","0","1009811","10","11","1009811034","0","0"
"0","","","","","1009811","","91","1009811035","",""
"102011","","","lsv_idle_joy","","1009811","1","3","1009811036","0.2",""
"100411","","","lsv_talk_surprise_talkjoy","","1009811","1","3","1009811037","0.2",""
"vo_lsv","","0","vo_lsv_1124","","1009811","0","21","1009811038","",""
"100411","1","1","お、なんだかクイズみたい！\nよーし、当てちゃうぞー！\nえーっと…","0","1009811","10","11","1009811039","0","0"
"0","","","","","1009811","","91","1009811040","",""
"100411","","","lsv_idle_surprise","","1009811","1","3","1009811041","0.2",""
"103611","","","lsv_talk_thinking_talkR","","1009811","1","3","1009811042","0.2",""
"vo_lsv","","0","vo_lsv_1125","","1009811","0","21","1009811043","",""
"103611","1","1","私も考えてみようかな。\nおしゃべりのお勉強…\nおしゃべりのお勉強……","0","1009811","10","11","1009811044","0","0"
"0","","","","","1009811","","91","1009811045","",""
"103611","","","lsv_idle_thinking","","1009811","1","3","1009811046","0.2",""
"100411","","","lsv_idle_thinking","","1009811","1","3","1009811047","0.2",""
"vo_lsv","","0","vo_lsv_1126","","1009811","0","21","1009811048","",""
"103611","1","1","う～ん…","0","1009811","10","11","1009811049","0","0"
"100411","1","1","う～ん…","0","1009811","10","11","1009811050","0","0"
"0","","","","","1009811","","91","1009811051","",""
"102011","1","lsv_look_idle_normal","lsv_choice","0.2","1009811","0","3","1009811052","0",""
"103611","1","lsv_look_idle_normal","lsv_choice","0.2","1009811","0","3","1009811053","0",""
"100411","1","lsv_look_idle_normal","lsv_choice","0.2","1009811","0","3","1009811054","0",""
"0.1","","","0","","1009811","","93","1009811055","",""
"102011","2","0.33","-452","0.2","1009811","-235","2","1009811056","",""
"103611","2","0.33","420","0.2","1009811","-220","2","1009811057","",""
"100411","2","0.33","545","0.2","1009811","-250","2","1009811058","",""
"0","","","0","","1009811","1","22","1009811059","0.2",""
