f29d75dfdf0c94001954daecc5ecf830cd764ffc6890ccd5b54305e185c34c46,d9d4bd00328ee2ad5da97aa5cc0100ac9050c5acd90b4277bfd495fa3df486e9,88d2c1c218dcb445069ac86c4ced6b2894e1424312b6e2790e43f179d8eff48e,89324cf8187b433962c7b13445aa7d184a77c9c8d9252e672e27d17f6373ca47,f638898767c77d601dac359a4c4e8aad1d01c039a8b54545390500b71c791007,88b33eb976dacee09c09738ba92041648a636fa96313df4ae87f49d7fe1a8aa6,1009dc30d72f244f92fdf752d3ec3514f0948561860a7a36fd34d7df0929be9d,6fc12ae0839a8e79087b742c9d9dc8f6ade9d31577cde838f95c35a86c8b94b5,dfed8d2f0ae23cb1c12892e3777c9580912e4c1a5ef08ecb20c7a07ff266856d,b4da95c358d605b9031685e6905fd0a43508c1ead40521b77b955a46171ec5df,70fef67f17fcdfcc7d2b06b281f9678ae0f5771b5ee868bc603e8ce2b7add02d,1227af9470a0b8af1b2c1706f53237a4df38f15b8325aae612438075bb3fe2a7,760b563458c89ef8a08177ade46deca8e6231f18a196929d1922de31801d7a13,61a9b7c274d03f7a98f32015990420244483e646beba025d0987b01d3eb63d4b,999480dfa93b2ac62929586a5006ceec2c96fccc64b4b68a899697079c68197a,58d6557e523249375253dcc8e82f08f35f04f91ebf72b05346863b66d2590fe5,495cd313d3966ca3e8e21fb4781f37089c1af8fc936ed2ba1b924073607e06df,06bfbedbae99d8d0fe8e8599a12ca7388e951069935e68ad37dad26f56b232dd,88109d38ac7fed1888bb002bcc4dd08f3f7ce1a966281b077b522d86f90e689a
"0","17","0","18","0","409","150","0","0","173","163","21","52","118501","5000","4660","3","252","1520"
"0","17","0","19","0","461","175","0","0","173","163","21","52","118501","5645","5131","3","293","1615"
"0","17","0","20","0","508","211","0","0","173","163","21","52","118501","6230","5720","3","335","1615"
"0","17","0","21","0","570","246","0","0","173","163","21","52","118501","6815","6296","3","384","1615"
"0","17","0","22","0","632","282","0","0","173","163","21","52","118501","8020","6960","3","436","1715"
"0","17","0","23","0","698","312","0","0","173","163","21","52","118501","9480","7720","3","495","1715"
"0","17","0","24","0","773","312","0","0","173","163","21","52","118501","11005","8561","3","556","1715"
"0","17","0","25","0","834","337","0","0","173","163","21","52","118501","12300","9667","3","610","1715"
"0","17","0","26","0","883","364","0","0","173","163","21","52","118501","13295","11064","3","653","1715"
"0","17","0","27","0","927","381","0","0","173","163","21","52","118501","14410","12604","3","694","1715"
"0","17","0","28","0","971","398","0","0","173","163","21","52","118501","15630","14250","3","737","1715"
"0","17","0","29","0","1019","415","0","0","173","163","21","52","118501","17005","15998","3","785","1715"
"0","17","0","30","0","1070","433","0","0","173","163","21","52","118501","18460","17853","3","836","1715"
"0","17","0","31","0","1122","451","0","0","173","163","21","52","118501","19995","19798","3","888","1715"
"0","17","0","32","0","1175","469","0","0","173","163","21","52","118501","21605","21833","3","941","1715"
"0","17","0","33","0","1229","487","0","0","173","163","21","52","118501","23385","23984","3","995","1715"
"0","17","0","34","0","1285","504","0","0","173","163","21","52","118501","25405","26251","3","1051","1715"
"0","17","0","35","0","1341","521","0","0","173","163","21","52","118501","27595","28629","3","1107","1715"
"0","17","0","36","0","1398","538","0","0","173","163","21","52","118501","29955","31089","3","1164","1715"
"0","0","0","2","0","2","0","0","0","0","0","0","0","118601","55","23","0","1","75"
"0","0","0","3","0","8","0","0","0","0","0","0","0","118601","150","81","0","1","125"
"0","0","0","4","0","17","0","0","0","5","10","0","0","118601","325","172","0","4","175"
"0","0","0","5","0","33","0","0","0","15","10","0","0","118601","505","349","0","4","175"
"0","0","0","6","0","52","0","0","0","15","25","0","0","118601","1035","522","0","12","175"
"0","0","0","7","0","66","0","0","0","85","30","0","0","118601","1395","790","0","14","175"
"0","4","0","8","0","88","0","0","0","85","75","0","0","118601","1675","1089","0","19","175"
"0","9","0","9","0","109","6","0","0","100","110","5","0","118601","2130","1389","0","25","175"
"0","14","0","10","0","126","30","0","0","135","115","10","0","118601","2490","1758","0","28","395"
"0","14","0","11","0","145","53","0","0","151","129","10","0","118601","2910","2159","0","35","735"
"0","17","0","12","0","165","71","0","0","177","138","15","0","118601","3230","2549","0","46","855"
"0","20","0","13","0","195","81","0","0","199","138","17","0","118601","3690","2867","0","72","1075"
"0","20","0","14","0","227","103","0","0","199","144","17","0","118601","3870","3236","0","101","1315"
"0","20","0","15","0","257","129","0","0","199","149","19","0","118601","4040","3662","0","126","1315"
"0","20","0","16","0","291","149","0","0","199","155","19","0","118601","4190","4111","0","152","1415"
"0","20","0","17","0","328","164","0","0","224","156","19","0","118601","4310","4564","0","185","1415"
"0","20","0","18","0","372","189","0","0","239","156","19","0","118601","4715","5014","3","217","1415"
"0","20","0","19","0","422","213","0","0","239","156","19","0","118601","5360","5512","3","256","1415"
"0","20","0","20","0","468","260","0","0","239","156","19","0","118601","5910","6103","3","296","1510"
"0","20","0","21","0","529","296","0","0","239","156","19","0","118601","6420","6685","3","345","1610"
"0","20","0","22","0","589","326","0","0","239","156","19","0","118601","7420","7404","3","395","1610"
"0","20","0","23","0","658","326","0","0","239","156","19","0","118601","9195","8170","3","449","1610"
"0","20","0","24","0","724","341","0","0","239","156","19","0","118601","10720","9051","3","508","1610"
"0","20","0","25","0","783","353","0","0","239","156","19","0","118601","11720","10212","3","562","1610"
"0","20","0","26","0","831","365","0","0","239","156","19","0","118601","12555","11648","3","605","1610"
"0","20","0","27","0","876","377","0","0","239","156","19","0","118601","13580","13197","3","646","1610"
"0","20","0","28","0","921","389","0","0","239","156","19","0","118601","14725","14852","3","689","1610"
"0","20","0","29","0","967","407","0","0","239","156","19","0","118601","15945","16637","3","735","1610"
"0","20","0","30","0","1017","425","0","0","239","156","19","0","118601","17320","18510","3","785","1610"
"0","20","0","31","0","1068","443","0","0","239","156","19","0","118601","18775","20474","3","836","1610"
"0","20","0","32","0","1120","461","0","0","239","156","19","0","118601","20310","22528","3","888","1610"
"0","20","0","33","0","1174","478","0","0","239","156","19","0","118601","21920","24698","3","942","1610"
"0","20","0","34","0","1229","495","0","0","239","156","19","0","118601","23700","27003","3","997","1610"
"0","20","0","35","0","1285","512","0","0","239","156","19","0","118601","25720","29400","3","1053","1610"
"0","20","0","36","0","1342","529","0","0","239","156","19","0","118601","27910","31879","3","1110","1610"
"0","0","0","2","0","2","0","0","0","0","0","0","0","119001","55","23","0","1","75"
"0","0","0","3","0","7","0","0","0","0","0","0","0","119001","150","78","0","2","150"
"0","0","0","4","0","14","0","0","0","0","0","0","0","119001","325","197","0","4","175"
"0","0","0","5","0","27","0","0","0","25","0","0","0","119001","535","364","0","6","175"
"0","0","0","6","0","43","0","0","0","50","0","0","0","119001","1065","563","0","11","175"
"0","0","0","7","0","58","0","0","0","85","5","0","26","119001","1310","819","0","18","175"
"0","4","0","8","0","76","0","0","0","120","50","0","26","119001","1475","1137","0","20","175"
"0","9","0","9","0","95","11","0","0","155","80","5","26","119001","1615","1491","0","20","175"
"0","14","0","10","0","125","19","0","0","155","100","10","26","119001","1965","1816","0","26","595"
"0","14","0","11","0","147","36","0","0","171","111","17","26","119001","2305","2204","0","35","815"
"0","14","0","12","0","169","52","0","0","181","132","22","26","119001","2605","2603","0","46","1035"
"0","14","0","13","0","193","70","0","0","191","138","24","26","119001","2945","3017","0","66","1375"
"0","14","0","14","0","219","94","0","0","201","140","26","26","119001","3065","3459","0","90","1615"
"0","16","0","15","0","248","110","0","0","201","145","28","26","119001","3155","3917","0","116","1735"
"0","16","0","16","0","279","130","0","0","201","151","28","26","119001","3285","4433","0","139","1835"
"0","16","0","17","0","307","145","0","0","226","157","28","26","119001","3335","4987","0","167","1835"
"0","16","0","18","0","338","178","0","0","226","158","28","26","119001","3740","5585","3","190","1835"
"0","16","0","19","0","374","212","0","0","226","158","28","26","119001","4260","6235","3","221","1835"
"0","16","0","20","0","412","259","0","0","226","158","28","26","119001","5030","6928","3","256","1930"
"0","16","0","21","0","466","295","0","0","226","158","28","26","119001","5715","7611","3","301","2030"
"0","16","0","22","0","522","325","0","0","226","158","28","26","119001","6790","8422","3","349","2030"
"0","16","0","23","0","587","325","0","0","226","158","28","26","119001","8270","9309","3","397","2030"
"0","16","0","24","0","647","340","0","0","226","158","28","26","119001","9740","10301","3","449","2030"
"0","16","0","25","0","699","362","0","0","226","158","28","26","119001","10700","11574","3","494","2030"
"0","16","0","26","0","745","374","0","0","226","158","28","26","119001","11805","13036","3","536","2030"
"0","16","0","27","0","787","386","0","0","226","158","28","26","119001","13100","14621","3","575","2030"
"0","16","0","28","0","827","398","0","0","226","158","28","26","119001","14515","16334","3","614","2030"
"0","16","0","29","0","869","411","0","0","226","158","28","26","119001","16035","18175","3","656","2030"
"0","16","0","30","0","913","424","0","0","226","158","28","26","119001","17710","20128","3","700","2030"
"0","16","0","31","0","958","437","0","0","226","158","28","26","119001","19465","22173","3","745","2030"
"0","16","0","32","0","1004","450","0","0","226","158","28","26","119001","21300","24310","3","791","2030"
"0","16","0","33","0","1052","462","0","0","226","158","28","26","119001","23210","26564","3","839","2030"
"0","16","0","34","0","1100","474","0","0","226","158","28","26","119001","25290","28948","3","887","2030"
"0","16","0","35","0","1149","486","0","0","226","158","28","26","119001","27610","31444","3","936","2030"
"0","16","0","36","0","1199","498","0","0","226","158","28","26","119001","30100","34023","3","986","2030"
"0","0","0","2","0","1","0","0","0","0","0","0","2","119101","65","11","1","2","100"
"0","0","0","3","0","6","0","0","0","0","10","0","4","119101","160","35","2","6","200"
"0","0","0","4","0","16","0","0","0","0","20","0","7","119101","450","89","4","12","250"
"0","0","0","5","0","34","0","0","0","0","20","0","7","119101","1050","182","4","19","250"
"0","0","0","6","0","54","0","0","0","0","20","0","7","119101","1875","318","4","30","250"
"0","0","0","7","0","79","0","0","0","0","25","0","33","119101","2740","438","4","47","250"
"0","0","0","8","5","103","0","0","0","0","25","0","77","119101","3610","557","4","70","250"
"0","5","0","9","6","128","0","0","0","0","30","5","77","119101","4415","800","4","86","250"
"0","10","0","10","7","152","10","0","0","0","35","10","77","119101","5185","1077","4","105","350"
"0","10","0","11","8","185","15","0","0","0","54","10","77","119101","5985","1320","4","125","770"
"0","10","0","12","8","214","30","0","0","10","70","14","77","119101","6525","1605","4","146","990"
"0","13","0","13","8","252","30","0","0","20","72","16","77","119101","7065","1817","6","184","1210"
"0","13","0","14","8","292","48","0","0","20","74","18","77","119101","7185","2118","6","221","1330"
"0","13","0","15","8","334","58","0","0","20","79","20","77","119101","7325","2446","6","256","1430"
"0","13","0","16","8","377","58","0","0","20","85","20","77","119101","7525","2794","6","296","1530"
"0","13","0","17","8","425","58","0","0","35","86","20","77","119101","7705","3144","9","338","1530"
"0","13","0","18","8","482","58","0","0","50","86","20","77","119101","8110","3489","12","383","1530"
"0","13","0","19","8","547","58","0","0","50","86","20","77","119101","8755","3855","12","437","1625"
"0","13","0","20","8","609","70","0","0","50","86","20","77","119101","9340","4312","12","494","1720"
"0","13","0","21","8","687","70","0","0","50","86","20","77","119101","9960","4754","12","560","1720"
"0","13","0","22","8","766","70","0","0","50","86","20","77","119101","11275","5278","12","629","1720"
"0","13","0","23","8","851","70","0","0","50","86","20","77","119101","13050","5843","12","707","1720"
"0","13","0","24","8","942","70","0","0","50","86","20","77","119101","14575","6483","12","792","1720"
"0","13","0","25","8","1028","80","0","0","50","86","20","77","119101","15870","7348","12","872","1720"
"0","13","0","26","8","1103","95","0","0","50","86","20","77","119101","17160","8464","12","941","1720"
"0","13","0","27","8","1173","105","0","0","50","86","20","77","119101","18730","9699","12","1008","1720"
"0","13","0","28","8","1244","115","0","0","50","86","20","77","119101","20495","11021","12","1078","1720"
"0","13","0","29","8","1320","125","0","0","50","86","20","77","119101","22490","12426","12","1154","1720"
"0","13","0","30","8","1410","130","0","0","50","86","20","77","119101","26875","13573","12","1244","1720"
"0","13","0","31","8","1512","130","0","0","50","86","20","77","119101","33640","14447","12","1346","1720"
"0","13","0","32","8","1617","130","0","0","50","86","20","77","119101","40775","15358","12","1451","1720"
"0","13","0","33","8","1724","130","0","0","50","86","20","77","119101","48525","16325","12","1558","1720"
"0","13","0","34","8","1833","130","0","0","50","86","20","77","119101","57055","17348","12","1667","1720"
"0","13","0","35","8","1943","130","0","0","50","86","20","77","119101","66295","18409","12","1777","1720"
"0","13","0","36","8","2054","130","0","0","50","86","20","77","119101","76095","19508","12","1888","1720"
"0","0","0","2","0","0","0","0","0","0","0","0","14","119201","65","0","1","4","50"
"0","0","0","3","0","0","0","0","0","0","0","0","63","119201","245","0","1","10","100"
"0","0","0","4","0","3","0","0","0","0","0","0","140","119201","480","0","3","21","235"
"0","0","0","5","0","5","0","0","0","10","5","0","276","119201","750","0","6","36","395"
"0","0","0","6","0","13","0","0","0","10","5","0","447","119201","1400","0","6","54","605"
"0","0","0","7","0","23","0","0","0","10","5","0","673","119201","1840","0","6","74","1210"
"0","0","0","8","0","32","0","0","0","10","5","0","904","119201","2830","0","6","96","1535"
"0","5","15","9","0","37","0","0","0","10","5","0","1259","119201","3570","0","7","114","1535"
"0","13","45","10","0","48","0","0","0","10","30","0","1624","119201","3940","0","12","127","1535"
"0","13","97","11","1","64","0","0","0","10","40","0","2031","119201","4440","0","12","141","1535"
"11","16","107","12","3","80","0","0","0","10","60","0","2377","119201","4810","0","19","157","1535"
"31","19","137","13","3","100","0","0","0","10","62","0","2727","119201","5100","0","19","185","1535"
"31","19","173","14","5","126","0","0","0","10","64","0","3116","119201","5460","0","21","213","1535"
"31","19","247","15","5","139","0","0","0","22","64","0","3716","119201","5460","0","21","224","1635"
"34","19","316","16","5","157","0","0","0","22","64","0","4262","119201","5710","0","21","243","1685"
"37","19","374","17","5","179","0","0","0","22","64","0","4774","119201","6185","0","21","271","1735"
"37","19","461","18","5","201","0","0","0","22","64","0","5338","119201","6720","0","21","302","1735"
"37","19","539","19","5","221","0","0","0","37","64","0","6026","119201","7210","0","21","331","1735"
"37","19","630","20","5","247","0","0","0","72","64","0","6737","119201","7750","0","21","363","1735"
"37","19","715","21","5","280","0","0","0","121","64","0","7488","119201","8315","0","21","397","1735"
"37","19","789","22","5","314","0","0","0","161","64","0","8358","119201","8960","0","21","443","1735"
"37","19","830","23","5","356","0","0","0","181","64","0","9310","119201","10075","0","21","494","1735"
"37","19","884","24","5","396","0","0","0","181","64","0","10375","119201","11235","0","21","548","1735"
