2e0b608d628f488b2012209437506e324eba1a35d369aabb4b25fac8c2fa3986,7ee93d7e2ce6afcf9d59178dea37a56f86b541fb1aae0192b4723d28c6825c70,db0ff54d106463fdb1150d477931afe7467b956c7c96cbc5b642dcb7e58d5ce1,9085580220c69b4701d8310e83fe9d2b13589bda36af6886763ac1ba1117cedc,eb18874a7fb7104a2eab00af8e6574baf58fdd133865c5e19a6447faa44da795,f6e9133d4bb3177b592913a51d20ead826d2c8edddbfd441fa41dc5713fbb3f7,9cae5657ecdfce6206b0c2cb5e99281236835d3d1c3c060e2bc03561e4c648b9,6dcab7328ba8f528a9df203b22688d1a48cff58a85252eed16e390cafa5f655e,9b9ef1e05b2ebd5cd6aa14e0ab9d3ba3274dde7872e0f2dad73eef29c323356d,53a994db0fad0660c1ce1322a59851633a5939513b5f5a9490fef1b76f5b30ef,0d76bb079dd4b5a56e7c1f48ff63ca28be931891c131b8471137989de8ce7352,e8d0045342c3e9acaa45f815ad130d1ed6d7071685aa6a4415ab5d233a50daac,0cedaf78a7ed542e190e493ebac2ad387223e9339204ea7f954dfc47a9cffb77,2a73dec04d9922afe3074e1a05416d378e569bfdcb509fcc9b182b97634fd1da,619b08d1e9fd776dfd3258f6dd3be2e1048031c0419a7cdfff1dab7a1bf3c55a,5c6c64bf16d74cbf7a33839f1aef09c509e613ed5271dca9f5bc6d8780c4ac2b,00d8102943718c2e0996a92a2faafee94fa4c24eecb7ee1a2278b56f7b6d106d,8dc1d99977c4854e4d29072be62d7343f6d2ddfe284aa01fe61fc449a136f283,2281dcb8f8ebbb3b8484d262f7aa239a89fc4f97ea07b8f6edf97d00724c10a8,7a6db66f97d3b52eca11a702f8700712871203f467632bdeed194926d4943ebd,8b9770dc46118d2ccde8befff1a21404f25eccdbd5da84c23cb2ea98cc4d9b7f,fe3061a946c464393c637dcdc2d237c5575d6dcc29b3e75b328f18a7c6e325db,f2c282fd15a950e1ffafa77c25d07bd32d0490296791946a0c5cb35394c579e7,28c6f33170e7ff08defb238c7178dabaa51379858fc11b5bf2eed498479cced2,ccf89dcf161d56969647c5e30c6e9aad54928476686c56ef0a9c8ca6fbab5d1f,024dcef0ce60489e1be1a028ec20d031ca9056f3b962963d1477096731b3cbe6,443cd11a7e09d545491ff22d02ebf30751e84346e770e596c2bbf8d506ec11b5,cde06edc921b98bc794f936f2f4660be2a646283444d6fdcdecb2f670977af88,161aebe8224dc108ab3b31302897ff22bb078a95e280dd5f578172cdc801624c,d9c87079688c236b5f18af8091dc477bc27535b2a2a02be30da0955a16b22e1b,3e48b2e0fc9234f427f463a329b0eee7f7d00162d64cb816058b80a8d25ff0f1,113c033bc1c53737280e87017e7f2b9a68caee88442a750a461ab62e29770a1e,9ebfea2f1edd5f7a2632041c7a17530fa2411849c1f94be21e2faa960dabc4de,cf3dd961cce2f7e3ecd6645e64dbec0902e963a321cbc69c90d93d177ce6ce61,d17c2181d82325fbb86a2f3d34dbe4547ae0f45783a29cab7b527ca8431c3a58,4a4940a586044183ea113e28a03a20e596c3478d74444656e8e22d39d9ff7596,15ac768e1bb7c9a827da0d136b0be0c090a746de0948229bc7b7a700076bc0ec,88a2b804ca4ea3c60f8c43937da403c5bc8b4b5fe28394943c36a2d302b3c4be,60304b30bff6288aa9746929a8c97b8676ed7107d5b45ee8a28b9f6cfc477030
"48.42","0","0","0","0","0","20000","348.6","30","0.36","0","124501","2.59","0","0","0","0","31245","0","0","0.36","7.38","0","0","20","0","2","2.59","0","0","0","0","0","0","0","0","0","53.18","0"
"64.56","0","0","0","0","0","30000","406.7","100","0.48","0","124501","3.02","0","0","0","0","31245","0","0","0.48","9.84","0","0","20","0","3","3.02","0","0","0","0","0","0","0","0","0","62.05","0"
"80.7","0","0","0","0","0","40000","464.8","120","0.6","0","124501","3.46","0","0","0","0","31245","0","0","0.6","12.3","0","0","20","0","4","3.46","0","0","0","0","0","0","0","0","0","70.91","0"
"96.84","0","0","0","0","0","50000","522.9","150","0.72","0","124501","3.89","0","0","0","0","31245","0","0","0.72","14.76","0","0","20","0","5","3.89","0","0","0","0","0","0","0","0","0","79.78","0"
"36.08","0","0","0","0","0","10000","324.7","15","0.27","0","124601","2.39","0","0","0","0","31246","0","0","0.22","4.54","0","0","20","0","1","1.94","0","0","0","0","0","0","0","0","0","40.9","0"
"54.12","0","0","0","0","0","20000","389.6","30","0.41","0","124601","2.87","0","0","0","0","31246","0","0","0.33","6.81","0","0","20","0","2","2.33","0","0","0","0","0","0","0","0","0","49.08","0"
"72.16","0","0","0","0","0","30000","454.6","100","0.54","0","124601","3.35","0","0","0","0","31246","0","0","0.44","9.08","0","0","20","0","3","2.72","0","0","0","0","0","0","0","0","0","57.26","0"
"90.2","0","0","0","0","0","40000","519.5","120","0.68","0","124601","3.82","0","0","0","0","31246","0","0","0.55","11.35","0","0","20","0","4","3.1","0","0","0","0","0","0","0","0","0","65.44","0"
"108.3","0","0","0","0","0","50000","584.5","150","0.81","0","124601","4.3","0","0","0","0","31246","0","0","0.66","13.62","0","0","20","0","5","3.49","0","0","0","0","0","0","0","0","0","73.62","0"
"35.97","0","0","0","0","0","10000","323.8","15","0.25","0","124701","2.28","0","20","0","0","31247","0","0","0.24","0","0","0","0","0","1","2.16","0","54.11","0","0","0","0","6.01","0","0","0","0"
"53.96","0","0","0","0","0","20000","388.6","30","0.38","0","124701","2.74","0","20","0","0","31247","0","0","0.36","0","0","0","0","0","2","2.59","0","64.93","0","0","0","0","9.02","0","0","0","0"
"71.94","0","0","0","0","0","30000","453.3","100","0.5","0","124701","3.19","0","20","0","0","31247","0","0","0.48","0","0","0","0","0","3","3.02","0","75.75","0","0","0","0","12.02","0","0","0","0"
"89.93","0","0","0","0","0","40000","518.1","120","0.63","0","124701","3.65","0","20","0","0","31247","0","0","0.6","0","0","0","0","0","4","3.46","0","86.58","0","0","0","0","15.03","0","0","0","0"
"108","0","0","0","0","0","50000","582.8","150","0.75","0","124701","4.1","0","20","0","0","31247","0","0","0.72","0","0","0","0","0","5","3.89","0","97.4","0","0","0","0","18.03","0","0","0","0"
"40.34","0","0","0","0","0","10000","363.1","15","0.32","0","124801","2.85","0","20","0","0","31248","0","0","0.27","0","0","0","0","0","1","2.39","0","46.37","0","0","0","0","5.15","0","0","0","0"
"60.51","0","0","0","0","0","20000","435.7","30","0.48","0","124801","3.42","0","20","0","0","31248","0","0","0.41","0","0","0","0","0","2","2.87","0","55.64","0","0","0","0","7.73","0","0","0","0"
"80.68","0","0","0","0","0","30000","508.3","100","0.64","0","124801","3.99","0","20","0","0","31248","0","0","0.54","0","0","0","0","0","3","3.35","0","64.92","0","0","0","0","10.3","0","0","0","0"
"100.9","0","0","0","0","0","40000","581","120","0.8","0","124801","4.56","0","20","0","0","31248","0","0","0.68","0","0","0","0","0","4","3.82","0","74.19","0","0","0","0","12.88","0","0","0","0"
"121.1","0","0","0","0","0","50000","653.6","150","0.96","0","124801","5.13","0","20","0","0","31248","0","0","0.81","0","0","0","0","0","5","4.3","0","83.47","0","0","0","0","15.45","0","0","0","0"
"40.62","0","0","0","0","0","10000","365.6","15","0.28","0","124901","2.51","0","20","0","0","31249","0","0","0.25","0","0","0","0","0","1","2.28","0","55.25","0","0","0","0","6.14","0","0","0","0"
"60.93","0","0","0","0","0","20000","438.7","30","0.42","0","124901","3.01","0","20","0","0","31249","0","0","0.38","0","0","0","0","0","2","2.74","0","66.3","0","0","0","0","9.21","0","0","0","0"
"81.24","0","0","0","0","0","30000","511.8","100","0.56","0","124901","3.51","0","20","0","0","31249","0","0","0.5","0","0","0","0","0","3","3.19","0","77.35","0","0","0","0","12.28","0","0","0","0"
"101.6","0","0","0","0","0","40000","585","120","0.7","0","124901","4.02","0","20","0","0","31249","0","0","0.63","0","0","0","0","0","4","3.65","0","88.4","0","0","0","0","15.35","0","0","0","0"
"121.9","0","0","0","0","0","50000","658.1","150","0.84","0","124901","4.52","0","20","0","0","31249","0","0","0.75","0","0","0","0","0","5","4.1","0","99.45","0","0","0","0","18.42","0","0","0","0"
"36.56","0","0","0","0","0","10000","329","15","0.28","0","125001","2.51","0","20","0","0","31250","0","0","0.25","0","0","0","0","0","1","2.28","0","59.35","0","0","0","0","6.59","0","0","0","0"
"54.84","0","0","0","0","0","20000","394.8","30","0.42","0","125001","3.01","0","20","0","0","31250","0","0","0.38","0","0","0","0","0","2","2.74","0","71.22","0","0","0","0","9.89","0","0","0","0"
"73.12","0","0","0","0","0","30000","460.6","100","0.56","0","125001","3.51","0","20","0","0","31250","0","0","0.5","0","0","0","0","0","3","3.19","0","83.09","0","0","0","0","13.18","0","0","0","0"
"91.4","0","0","0","0","0","40000","526.4","120","0.7","0","125001","4.02","0","20","0","0","31250","0","0","0.63","0","0","0","0","0","4","3.65","0","94.96","0","0","0","0","16.48","0","0","0","0"
"109.7","0","0","0","0","0","50000","592.2","150","0.84","0","125001","4.52","0","20","0","0","31250","0","0","0.75","0","0","0","0","0","5","4.1","0","106.9","0","0","0","0","19.77","0","0","0","0"
"37.97","0","0","0","0","0","10000","341.8","15","0.2","0","125101","1.82","0","20","0","0","31251","0","0","0.28","0","0","0","0","0","1","2.51","0","38.51","0","0","0","0","4.28","0","0","0","0"
"56.96","0","0","0","0","0","20000","410.2","30","0.3","0","125101","2.18","0","20","0","0","31251","0","0","0.42","0","0","0","0","0","2","3.01","0","46.21","0","0","0","0","6.42","0","0","0","0"
"75.94","0","0","0","0","0","30000","478.5","100","0.4","0","125101","2.55","0","20","0","0","31251","0","0","0.56","0","0","0","0","0","3","3.51","0","53.91","0","0","0","0","8.56","0","0","0","0"
"94.93","0","0","0","0","0","40000","546.9","120","0.5","0","125101","2.91","0","20","0","0","31251","0","0","0.7","0","0","0","0","0","4","4.02","0","61.62","0","0","0","0","10.7","0","0","0","0"
"114","0","0","0","0","0","50000","615.2","150","0.6","0","125101","3.28","0","20","0","0","31251","0","0","0.84","0","0","0","0","0","5","4.52","0","69.32","0","0","0","0","12.84","0","0","0","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.29","0","125201","2.62","0","20","0","0","31252","0","0","0.27","0","0","0","0","0","1","2.39","0","46.37","0","0","0","0","5.15","0","0","0","0"
"62.15","0","0","0","0","0","20000","447.5","30","0.44","0","125201","3.14","0","20","0","0","31252","0","0","0.41","0","0","0","0","0","2","2.87","0","55.64","0","0","0","0","7.73","0","0","0","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.58","0","125201","3.67","0","20","0","0","31252","0","0","0.54","0","0","0","0","0","3","3.35","0","64.92","0","0","0","0","10.3","0","0","0","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.73","0","125201","4.19","0","20","0","0","31252","0","0","0.68","0","0","0","0","0","4","3.82","0","74.19","0","0","0","0","12.88","0","0","0","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.87","0","125201","4.72","0","20","0","0","31252","0","0","0.81","0","0","0","0","0","5","4.3","0","83.47","0","0","0","0","15.45","0","0","0","0"
"36.08","0","0","0","0","0","10000","324.7","15","0.25","0","125301","2.28","0","20","0","0","31253","0","0","0.23","0","0","0","0","0","1","2.05","0","40.44","0","0","0","0","4.49","0","0","0","0"
"54.12","0","0","0","0","0","20000","389.6","30","0.38","0","125301","2.74","0","20","0","0","31253","0","0","0.35","0","0","0","0","0","2","2.46","0","48.53","0","0","0","0","6.74","0","0","0","0"
"72.16","0","0","0","0","0","30000","454.6","100","0.5","0","125301","3.19","0","20","0","0","31253","0","0","0.46","0","0","0","0","0","3","2.87","0","56.62","0","0","0","0","8.98","0","0","0","0"
"90.2","0","0","0","0","0","40000","519.5","120","0.63","0","125301","3.65","0","20","0","0","31253","0","0","0.58","0","0","0","0","0","4","3.28","0","64.7","0","0","0","0","11.23","0","0","0","0"
"108.3","0","0","0","0","0","50000","584.5","150","0.75","0","125301","4.1","0","20","0","0","31253","0","0","0.69","0","0","0","0","0","5","3.69","0","72.79","0","0","0","0","13.47","0","0","0","0"
"31.33","0","0","0","0","0","10000","282","15","0.23","0","125401","2.05","0","0","0","0","31254","0","0","0.23","0","0","0","0","0","1","2.05","0","46.14","0","0","0","0","5.13","0","0","0","0"
"47","0","0","0","0","0","20000","338.4","30","0.35","0","125401","2.46","0","0","0","0","31254","0","0","0.35","0","0","0","0","0","2","2.46","0","55.37","0","0","0","0","7.7","0","0","0","0"
"62.66","0","0","0","0","0","30000","394.8","100","0.46","0","125401","2.87","0","0","0","0","31254","0","0","0.46","0","0","0","0","0","3","2.87","0","64.6","0","0","0","0","10.26","0","0","0","0"
"78.33","0","0","0","0","0","40000","451.2","120","0.58","0","125401","3.28","0","0","0","0","31254","0","0","0.58","0","0","0","0","0","4","3.28","0","73.82","0","0","0","0","12.83","0","0","0","0"
"93.99","0","0","0","0","0","50000","507.6","150","0.69","0","125401","3.69","0","0","0","0","31254","0","0","0.69","0","0","0","0","0","5","3.69","0","83.05","0","0","0","0","15.39","0","0","0","0"
"38.15","0","0","0","0","0","10000","343.4","15","0.25","0","125501","2.28","0","0","0","0","31255","0","0","0.27","5.65","0","0","0","0","1","2.39","0","0","0","0","0","0","0","0","0","50.81","0"
"57.23","0","0","0","0","0","20000","412.1","30","0.38","0","125501","2.74","0","0","0","0","31255","0","0","0.41","8.48","0","0","0","0","2","2.87","0","0","0","0","0","0","0","0","0","60.97","0"
"76.3","0","0","0","0","0","30000","480.8","100","0.5","0","125501","3.19","0","0","0","0","31255","0","0","0.54","11.3","0","0","0","0","3","3.35","0","0","0","0","0","0","0","0","0","71.13","0"
"95.38","0","0","0","0","0","40000","549.4","120","0.63","0","125501","3.65","0","0","0","0","31255","0","0","0.68","14.13","0","0","0","0","4","3.82","0","0","0","0","0","0","0","0","0","81.3","0"
"114.5","0","0","0","0","0","50000","618.1","150","0.75","0","125501","4.1","0","0","0","0","31255","0","0","0.81","16.95","0","0","0","0","5","4.3","0","0","0","0","0","0","0","0","0","91.46","0"
"36.56","0","0","0","0","0","10000","329","15","0.28","0","125601","2.51","0","0","0","0","31256","0","0","0.25","0","0","0","0","0","1","2.28","0","59.35","0","0","0","0","6.59","0","0","0","0"
"54.84","0","0","0","0","0","20000","394.8","30","0.42","0","125601","3.01","0","0","0","0","31256","0","0","0.38","0","0","0","0","0","2","2.74","0","71.22","0","0","0","0","9.89","0","0","0","0"
"73.12","0","0","0","0","0","30000","460.6","100","0.56","0","125601","3.51","0","0","0","0","31256","0","0","0.5","0","0","0","0","0","3","3.19","0","83.09","0","0","0","0","13.18","0","0","0","0"
"91.4","0","0","0","0","0","40000","526.4","120","0.7","0","125601","4.02","0","0","0","0","31256","0","0","0.63","0","0","0","0","0","4","3.65","0","94.96","0","0","0","0","16.48","0","0","0","0"
"109.7","0","0","0","0","0","50000","592.2","150","0.84","0","125601","4.52","0","0","0","0","31256","0","0","0.75","0","0","0","0","0","5","4.1","0","106.9","0","0","0","0","19.77","0","0","0","0"
"43.61","0","0","0","0","0","10000","392.5","15","0.29","0","125701","2.62","0","0","0","0","31257","0","0","0.29","4.78","0","0","0","0","1","2.62","0","0","0","0","0","0","0","0","0","43.06","0"
"65.42","0","0","0","0","0","20000","471","30","0.44","0","125701","3.14","0","0","0","0","31257","0","0","0.44","7.17","0","0","0","0","2","3.14","0","0","0","0","0","0","0","0","0","51.67","0"
"87.22","0","0","0","0","0","30000","549.5","100","0.58","0","125701","3.67","0","0","0","0","31257","0","0","0.58","9.56","0","0","0","0","3","3.67","0","0","0","0","0","0","0","0","0","60.28","0"
"109.1","0","0","0","0","0","40000","628","120","0.73","0","125701","4.19","0","0","0","0","31257","0","0","0.73","11.95","0","0","0","0","4","4.19","0","0","0","0","0","0","0","0","0","68.9","0"
"130.9","0","0","0","0","0","50000","706.5","150","0.87","0","125701","4.72","0","0","0","0","31257","0","0","0.87","14.34","0","0","0","0","5","4.72","0","0","0","0","0","0","0","0","0","77.51","0"
"39.24","0","0","0","0","0","10000","353.2","15","0.23","0","125801","2.05","0","0","0","0","31258","0","0","0.22","0","0","0","0","0","1","1.94","0","52.97","0","0","0","0","5.89","0","0","0","0"
"58.86","0","0","0","0","0","20000","423.8","30","0.35","0","125801","2.46","0","0","0","0","31258","0","0","0.33","0","0","0","0","0","2","2.33","0","63.56","0","0","0","0","8.84","0","0","0","0"
"78.48","0","0","0","0","0","30000","494.5","100","0.46","0","125801","2.87","0","0","0","0","31258","0","0","0.44","0","0","0","0","0","3","2.72","0","74.16","0","0","0","0","11.78","0","0","0","0"
"98.1","0","0","0","0","0","40000","565.1","120","0.58","0","125801","3.28","0","0","0","0","31258","0","0","0.55","0","0","0","0","0","4","3.1","0","84.75","0","0","0","0","14.73","0","0","0","0"
"117.8","0","0","0","0","0","50000","635.8","150","0.69","0","125801","3.69","0","0","0","0","31258","0","0","0.66","0","0","0","0","0","5","3.49","0","95.35","0","0","0","0","17.67","0","0","0","0"
"43.61","0","0","0","0","0","10000","392.5","15","0.23","0","126001","2.05","0","20","0","0","31260","0","0","0.32","0","0","0","0","0","1","2.85","0","44.2","0","0","0","0","4.91","0","0","0","0"
"65.42","0","0","0","0","0","20000","471","30","0.35","0","126001","2.46","0","20","0","0","31260","0","0","0.48","0","0","0","0","0","2","3.42","0","53.04","0","0","0","0","7.37","0","0","0","0"
"87.22","0","0","0","0","0","30000","549.5","100","0.46","0","126001","2.87","0","20","0","0","31260","0","0","0.64","0","0","0","0","0","3","3.99","0","61.88","0","0","0","0","9.82","0","0","0","0"
"109.1","0","0","0","0","0","40000","628","120","0.58","0","126001","3.28","0","20","0","0","31260","0","0","0.8","0","0","0","0","0","4","4.56","0","70.72","0","0","0","0","12.28","0","0","0","0"
"130.9","0","0","0","0","0","50000","706.5","150","0.69","0","126001","3.69","0","20","0","0","31260","0","0","0.96","0","0","0","0","0","5","5.13","0","79.56","0","0","0","0","14.73","0","0","0","0"
"41.43","0","0","0","0","44","10000","372.9","15","0.23","0","126101","2.05","0","0","0","0","31261","0","0","0.24","5.52","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","49.67","0"
"62.15","0","0","0","0","44","20000","447.5","30","0.35","0","126101","2.46","0","0","0","0","31261","0","0","0.36","8.28","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","59.6","0"
"82.86","0","0","0","0","44","30000","522.1","100","0.46","0","126101","2.87","0","0","0","0","31261","0","0","0.48","11.04","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","69.54","0"
"103.6","0","0","0","0","44","40000","596.6","120","0.58","0","126101","3.28","0","0","0","0","31261","0","0","0.6","13.8","0","0","0","0","4","3.46","0","0","0","0","0","0","0","0","0","79.47","0"
"124.3","0","0","0","0","44","50000","671.2","150","0.69","0","126101","3.69","0","0","0","0","31261","0","0","0.72","16.56","0","0","0","0","5","3.89","0","0","0","0","0","0","0","0","0","89.41","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.25","0","126201","2.28","0","0","0","0","31262","0","0","0.24","5.41","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","48.65","0"
"62.15","0","0","0","0","0","20000","447.5","30","0.38","0","126201","2.74","0","0","0","0","31262","0","0","0.36","8.12","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","58.38","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.5","0","126201","3.19","0","0","0","0","31262","0","0","0.48","10.82","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","68.11","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.63","0","126201","3.65","0","0","0","0","31262","0","0","0.6","13.53","0","0","0","0","4","3.46","0","0","0","0","0","0","0","0","0","77.84","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.75","0","126201","4.1","0","0","0","0","31262","0","0","0.72","16.23","0","0","0","0","5","3.89","0","0","0","0","0","0","0","0","0","87.57","0"
"40.34","0","0","0","0","0","10000","363.1","15","0.29","0","126301","2.62","0","0","0","0","31263","0","0","0.29","5.15","0","0","20","0","1","2.62","0","0","0","0","0","0","0","0","0","46.37","0"
"60.51","0","0","0","0","0","20000","435.7","30","0.44","0","126301","3.14","0","0","0","0","31263","0","0","0.44","7.73","0","0","20","0","2","3.14","0","0","0","0","0","0","0","0","0","55.64","0"
"80.68","0","0","0","0","0","30000","508.3","100","0.58","0","126301","3.67","0","0","0","0","31263","0","0","0.58","10.3","0","0","20","0","3","3.67","0","0","0","0","0","0","0","0","0","64.92","0"
"100.9","0","0","0","0","0","40000","581","120","0.73","0","126301","4.19","0","0","0","0","31263","0","0","0.73","12.88","0","0","20","0","4","4.19","0","0","0","0","0","0","0","0","0","74.19","0"
"121.1","0","0","0","0","0","50000","653.6","150","0.87","0","126301","4.72","0","0","0","0","31263","0","0","0.87","15.45","0","0","20","0","5","4.72","0","0","0","0","0","0","0","0","0","83.47","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.29","0","126401","2.62","0","0","0","0","31264","0","0","0.32","0","0","0","0","0","1","2.85","0","44.2","0","0","0","0","4.91","0","0","0","0"
"62.15","0","0","0","0","0","20000","447.5","30","0.44","0","126401","3.14","0","0","0","0","31264","0","0","0.48","0","0","0","0","0","2","3.42","0","53.04","0","0","0","0","7.37","0","0","0","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.58","0","126401","3.67","0","0","0","0","31264","0","0","0.64","0","0","0","0","0","3","3.99","0","61.88","0","0","0","0","9.82","0","0","0","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.73","0","126401","4.19","0","0","0","0","31264","0","0","0.8","0","0","0","0","0","4","4.56","0","70.72","0","0","0","0","12.28","0","0","0","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.87","0","126401","4.72","0","0","0","0","31264","0","0","0.96","0","0","0","0","0","5","5.13","0","79.56","0","0","0","0","14.73","0","0","0","0"
"33.23","0","0","0","0","0","10000","299.1","15","0.32","0","126501","2.85","0","0","0","0","31265","0","0","0.24","4.81","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","43.29","0"
"49.85","0","0","0","0","0","20000","358.9","30","0.48","0","126501","3.42","0","0","0","0","31265","0","0","0.36","7.22","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","51.95","0"
"66.46","0","0","0","0","0","30000","418.7","100","0.64","0","126501","3.99","0","0","0","0","31265","0","0","0.48","9.62","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","60.61","0"
"83.08","0","0","0","0","0","40000","478.6","120","0.8","0","126501","4.56","0","0","0","0","31265","0","0","0.6","12.03","0","0","0","0","4","3.46","0","0","0","0","0","0","0","0","0","69.26","0"
"99.69","0","0","0","0","0","50000","538.4","150","0.96","0","126501","5.13","0","0","0","0","31265","0","0","0.72","14.43","0","0","0","0","5","3.89","0","0","0","0","0","0","0","0","0","77.92","0"
"36.56","0","0","0","0","0","10000","329","15","0.29","0","126601","2.62","0","0","0","0","31266","0","0","0.29","4.01","0","0","0","0","1","2.62","0","0","0","0","0","0","0","0","0","36.11","0"
"54.84","0","0","0","0","0","20000","394.8","30","0.44","0","126601","3.14","0","0","0","0","31266","0","0","0.44","6.02","0","0","0","0","2","3.14","0","0","0","0","0","0","0","0","0","43.33","0"
"73.12","0","0","0","0","0","30000","460.6","100","0.58","0","126601","3.67","0","0","0","0","31266","0","0","0.58","8.02","0","0","0","0","3","3.67","0","0","0","0","0","0","0","0","0","50.55","0"
"91.4","0","0","0","0","0","40000","526.4","120","0.73","0","126601","4.19","0","0","0","0","31266","0","0","0.73","10.03","0","0","0","0","4","4.19","0","0","0","0","0","0","0","0","0","57.78","0"
"109.7","0","0","0","0","0","50000","592.2","150","0.87","0","126601","4.72","0","0","0","0","31266","0","0","0.87","12.03","0","0","0","0","5","4.72","0","0","0","0","0","0","0","0","0","65","0"
