c82df534912f94c8f10ca6a5d361b48aaf406827ffbefdc03c0e551192f4a12f,caca9aed9e478b5a588eb1e5a9228999309fc1d5b8ce6147e93f6d1921b7f6bd,cabc7928adc5b4fe18f744bd896a4e2b38cc41ffe8c8c677f0e9834686b86b77,66ed0cb2deb50380ac90bf124b59cc361b7d932a6b4bd2129233ce78e769012f,e573d1aa7e495322186561499c7639bac7b6df3cd490ff71bb379af160636f9d,0a62796f2e407313685e34b6b6c1c585a9cebba924e4b825651e653065adfe68,6fe271683d3e217dfd406d405a6b56d9ed670c9c5639677e37e0450f9736e723,23dab71f8aee0a264640cfb942496deb3fe4cffba14c129eb96610e35f033863,645b1f13dae2bfdf5f2236e2664b4a3406ed5a02b7d28e5e94d904d8c8230822,9ac3ee279726349587a9f8785ab069ea31c21ed7bfd71be7293bc126c571ea31,09e889979e5eddf7a715cd531be62e312c361c50bb679258675acef58eecbf5c,8a02aecf8a7d46fa311af211b2d53fb8962188b3933cb3208e7cd687165f865f,8499104003ff51583dd16f44a30c8bdfd9ea4ec979b9628b3e7225b980bd9924,ec2c9bd5ef5bcd713c29000350c040d9a24d4079b3e7fbf4b285715f3249b460,d084197aba71bb3e9087d3c348ab126b9925ffd732b08436c3b4ebe272f456e3,8452d43709c047da13d979ba7cec9c2a2a4e9eb73e49adb602a262a7d28e712e,c836ffd2a044d94e1c841ebbbed60c7807d36a4bcd8be4c411da87303dbc562a,332d290352156779c7c763016efb87672351c0429577f9506081003f7bf2c964,1546dd24393acb240274121433b618fffc401b9ba06f5f34d2e46db477056b4d,1b24af17b78ba10c9535dec478bfd5a8cfd85bcbe94c344c9f405eb2744a52f2
"4201","古くは火花を発火させて火起こしに使った石だが、現在は厄除けとして客人が帰る時に使うもの","12356","4","4","4","4","ひうちいし","12358","12385","これ、何と言う？","2","","2","12375","0","4","4","12402","ひうちいし"
"4202","日本刀の原料として知られる金属。特定の製法で作られる、通常の鋼よりもはるかに純度の高い鋼","12364","4","4","4","4","たまはがね","12414","12399","これ、何と言う？","2","","2","12397","0","4","4","12383","たまはがね"
"4203","秋の空によく見る雲。モコモコとしたひとかたまりがいくつも集まり、とある動物の群れに見える","12368","4","4","4","4","ひつじぐも","12388","12376","これ、何と言う？","2","","2","12418","0","4","4","12402","ひつじぐも"
"4204","「超能力者」を英語にすると？","12483","5","5","5","4","サイキック","12452","12461","これ、何と言う？","2","","1","12463","4204","5","5","12469","サイキック"
"4205","夏の風物詩で、蚊を駆除するために火をつける殺虫剤。うずまき状の形が特徴的","32218","6","6","4","4","蚊取り線香","21462","12426","これ、何と言う？","1","","2","39321","0","6","6","34442","蚊取り線香"
"4206","近年は「ASMR」などで知名度を上げた録音技術。人の両耳での実際の聞こえ方を再現できる","12521","5","5","5","4","バイノラル","12452","12494","これ、何と言う？","3","バイノーラル録音","2","12523","0","5","5","12496","バイノーラル録音"
"4207","映像の中で、さりげなく一瞬だけ情報を差し込んで、潜在意識の下でそれを意識させる手法","12511","5","5","5","4","サブリミナ","12502","12522","これ、何と言う？","2","","2","12490","0","5","5","12469","サブリミナル効果"
"4208","一眼レフカメラのミラー機構を省略することで小型軽量化したカメラのこと。入門にも好まれる","12524","5","5","5","4","ミラーレス","12521","12540","これ、何と言う？","3","","2","12473","0","5","5","12511","ミラーレス一眼カメラ"
"4209","プログラミングで、書いた本人しか解読できないほど煩雑なコードを指す俗語。ある食べ物が由来","12486","5","5","5","4","スパゲティ","12497","12466","これ、何と言う？","3","","2","12451","0","5","5","12473","スパゲティコード"
"4210","ハチの巣のように六角形を敷き詰めた形のことで、非常に強度があるため工業でも広く応用される","12512","6","5","5","4","ハニカム構","12491","12459","これ、何と言う？","3","","2","27083","0","5","5","12495","ハニカム構造"
"4211","刀などの製法で、金属を直接叩いて作るのは「鍛造」。溶かした金属を鋳型に流し込んで作るのは？","12382","4","4","4","4","ちゅうぞう","12421","12358","これ、何と言う？","3","","2","12358","0","4","4","12385","ちゅうぞう"
"4212","カメラのレンズの一種。魚の目線で見たかのように、普通より広い範囲を湾曲させてレンズに映す","12531","5","5","5","4","魚眼レンズ","30524","12524","これ、何と言う？","2","","2","12474","0","6","6","39770","魚眼レンズ"
"4213","「AT車」は「オートマチック車」。では「MT車」は？","12450","5","5","5","4","マニュアル","12491","12517","これ、何と言う？","1","","2","12523","0","5","5","12510","マニュアル車"
"4214","かつて「三種の神器」と呼ばれた3つの家電製品。「白黒テレビ」と「洗濯機」とあと一つは？","12358","4","4","4","4","れいぞうこ","12356","12382","これ、何と言う？","2","","2","12371","0","4","4","12428","れいぞうこ"
"4215","かつて「3C」と呼ばれた3つの家電製品。「自動車」と「クーラー」とあと一つは？","12524","5","5","5","4","カラテレビ","12521","12486","これ、何と言う？","2","カラーテレビ","2","12499","0","5","5","12459","カラーテレビ"
"4216","太陽系の惑星、太陽から近い順に並べた時の頭文字","22825","6","6","6","4","火木土天海","26408","22303","これ、何と言う？","2","","2","28023","0","6","6","28779","水金地火木土天海"
"4217","空調家電の一種。扇風機に似た仕組みだが、直接風を受けるのではなく空気を循環させるためのもの","12524","5","5","5","4","サキュレタ","12461","12517","これ、何と言う？","2","サーキュレーター","2","12479","0","5","5","12469","サーキュレーター"
"4218","とうがらしなどの、辛さのもととなっている成分。食欲増進、発汗、血行促進などの効果がある","12452","5","5","5","4","カプサイシ","12503","12469","これ、何と言う？","1","","2","12471","0","5","5","12459","カプサイシン"
"4219","とうがらしの辛さを計る単位。ハバネロは1万程度だが、世界一辛いものだと数百万に到達する","12451","5","5","5","4","スコヴィル","12467","12532","これ、何と言う？","3","","2","12523","0","5","5","12473","スコヴィル値"
"4220","地面に円柱状の穴を掘って、地盤の調査を行うこと。「とある球技」の名前としばしば混同される","12531","5","5","5","4","ボーリング","12540","12522","これ、何と言う？","2","","2","12464","0","5","5","12508","ボーリング"
"4221","オートマ車のギアで、「P」はパーキング、「D」はドライブ。では「N」は？","12521","5","5","5","4","ニュトラル","12517","12488","これ、何と言う？","2","ニュートラル","2","12523","0","5","5","12491","ニュートラル"
"4222","自動車の部品で「方向指示器」と呼ばれるもの、英語ではなんと言う？","12459","5","5","5","4","ウインカー","12452","12531","これ、何と言う？","1","","2","12540","0","5","5","12454","ウインカー"
"4223","冬に道路が凍結し、ツルツル滑る状態。車で走るには非常に危ない","12496","5","5","5","4","アイスバン","12452","12473","これ、何と言う？","3","アイスバーン","2","12531","0","5","5","12450","アイスバーン"
"4224","車のガソリンとして最も一般的な種類。スポーツカーなどに乗らない限り、これを使うのがほとんど","12521","5","5","5","4","レギュラー","12462","12517","これ、何と言う？","1","","2","12540","0","5","5","12524","レギュラーガソリン"
"4225","「USB」の「U」、汎用を目的に作られた規格であることが由来だが、何という言葉の略？","12469","5","5","5","4","ユニバサル","12491","12496","これ、何と言う？","3","ユニバーサル","2","12523","0","5","5","12518","ユニバーサル"
"4226","","12398","6","4","5","4","オーマの町","12540","12510","この場所の名前は？","3","","1","30010","4226","5","5","12458","オーマの町"
"4227","","12489","6","5","5","4","オーエド町","12540","12456","この場所の名前は？","3","","1","30010","4227","5","5","12458","オーエド町"
"4228","","12540","5","5","5","4","セントール","12531","12488","この場所の名前は？","3","","1","12523","4228","5","5","12475","獣人の国セントールス"
"4229","何というクランバトル\nボスの棲み処？","12486","5","5","5","4","メサルティ","12469","12523","これ、何と言う？","1","","1","12451","4229","5","5","12513","メサルティム"
"4230","何というクランバトル\nボスの棲み処？","12454","5","5","5","4","ミノタウロ","12494","12479","これ、何と言う？","1","","1","12525","4230","5","5","12511","ミノタウロス"
"4231","何というクランバトル\nボスの棲み処？","12500","5","5","5","4","ツインピグ","12452","12531","これ、何と言う？","1","ツインピツグス","1","12464","4231","5","5","12484","ツインピツグス"
"4232","何というクランバトル\nボスの棲み処？","12494","5","5","5","4","カルキノス","12523","12461","これ、何と言う？","1","","1","12473","4232","5","5","12459","カルキノス"
"4233","何というクランバトル\nボスの棲み処？","12458","5","5","5","4","オルレオン","12523","12524","これ、何と言う？","1","","1","12531","4233","5","5","12458","オルレオン"
"4234","何というクランバトル\nボスの棲み処？","12540","5","5","5","4","メデューサ","12487","12517","これ、何と言う？","1","","1","12469","4234","5","5","12513","メデューサ"
"4235","何というクランバトル\nボスの棲み処？","12488","5","5","5","4","グラットン","12521","12483","これ、何と言う？","1","","1","12531","4235","5","5","12464","グラットン"
"4236","何というクランバトル\nボスの棲み処？","12497","5","5","5","4","レサトパル","12469","12488","これ、何と言う？","1","","1","12523","4236","5","5","12524","レサトパルト"
"4237","何というクランバトル\nボスの棲み処？","12522","5","5","5","4","サジタリウ","12472","12479","これ、何と言う？","1","","1","12454","4237","5","5","12469","サジタリウス"
"4238","何というクランバトル\nボスの棲み処？","12486","5","5","5","4","アルゲティ","12523","12466","これ、何と言う？","1","","1","12451","4238","5","5","12450","アルゲティ"
"4239","何というクランバトル\nボスの棲み処？","12522","5","5","5","4","アクアリオ","12463","12450","これ、何と言う？","1","","1","12458","4239","5","5","12450","アクアリオス"
"4240","何というクランバトル\nボスの棲み処？","12489","5","5","5","4","トルペドン","12523","12506","これ、何と言う？","1","","1","12531","4240","5","5","12488","トルペドン"
"4242","氷河の浸食によって形成された谷に、海水が入り込むことでできる、細長い入り江。寒冷地に多い","12523","5","5","5","4","フィヨルド","12451","12520","これ、何と言う？","3","","2","12489","0","5","5","12501","フィヨルド"
"4244","強度のある粘着テープで、ダクト管の補強をはじめ様々な用途に使える","12486","5","5","5","4","ダクトテプ","12463","12488","これ、何と言う？","2","ダクトテープ","2","12503","0","5","5","12480","ダクトテープ"
"4245","「五角形」を英語で","12468","5","5","5","4","ペンタゴン","12531","12479","これ、何と言う？","1","","2","12531","0","5","5","12506","ペンタゴン"
"4246","「六角形」を英語で","12468","5","5","5","4","ヘキサゴン","12461","12469","これ、何と言う？","1","","2","12531","0","5","5","12504","ヘキサゴン"
"4247","「七角形」を英語で","12468","5","5","5","4","ヘプタゴン","12503","12479","これ、何と言う？","2","","2","12531","0","5","5","12504","ヘプタゴン"
"4248","「八角形」を英語で","12468","5","5","5","4","オクタゴン","12463","12479","これ、何と言う？","2","","2","12531","0","5","5","12458","オクタゴン"
"4249","「十二角形」を英語で","12468","5","5","5","4","ドデカゴン","12487","12459","これ、何と言う？","3","","2","12531","0","5","5","12489","ドデカゴン"
"4250","「千（単位）」を英語で","12531","5","5","5","4","サウザンド","12454","12470","これ、何と言う？","2","","2","12489","0","5","5","12469","サウザンド"
