d1fcda0c72a5b5c9ffbcaae721abec24ed30501906645bc91d95447b8f638792,ec403d1e9381933f524741ac7ddf428a5befc2d3c39d260c53de8d3da096f8a9,a160b8330166061b27e664c49d628baff4e9451336fbcd00ae951039aaf7a2d7,4cca6da2ff569548f090dac0c1ffbc0bea98cc1f0a57210018495c29bef5a839,83f3da75d611414adab2d87b401ab7ba01960c3a1e6b7762fb1004f4e5a74d3c,e480e130c3d0a62fd77dd5076eb35a683192444ca1e34fead9d659bfbef9b174,d6e831befca81c68b28a8a7754194dfd5bb4ad15f241269d34a2484beb9eaa06,cd8e8932b54fed00fc8f881659268f2a872963bbf45e3b598b348fba297a8cf2,b1a5fca50d062c263940b67e553ea8ebddbcf9962a0e46507c033eaca9f8038e,8716601f73f94d1bd493b737e5c1b40a3f88395ee36e9049b0049f6f36bb4f74,74e9c9056952a6d610caa5a3c4b3f2b554d47810d8f4a4b0b90257f9c8a21593,63a35a12b8fa6851b5807d4151502aebf47dbf07ec42ed01d678cb07b933c5b1,b63bb51898a4555131dc8cb1e22b47b33060c30f4b3ce5777d186068d15e46c6,2d4ef2451c62ddf85cf807bf7a6c881677ab8114c04f0dd74d257373d41a2aee
"1284","100","1500","8004","100","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1285","101","1500","8005","100","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1286","31","2000","101","30","1","-1","2024/08/06 5:00:00","2024/08/11 4:59:59","0","0","0","0","1"
"1287","41","2000","101","40","1","-1","2024/08/06 5:00:00","2024/08/11 4:59:59","0","0","0","0","1"
"1288","32","2000","102","30","1","-1","2024/08/01 5:00:00","2024/08/06 4:59:59","0","0","0","0","1"
"1289","42","2000","102","40","1","-1","2024/08/01 5:00:00","2024/08/06 4:59:59","0","0","0","0","1"
"1290","39","2000","111","30","1","-1","2024/08/11 5:00:00","2024/08/15 4:59:59","0","0","0","0","1"
"1291","49","2000","111","40","1","-1","2024/08/11 5:00:00","2024/08/15 4:59:59","0","0","0","0","1"
"1292","37","2000","109","30","1","-1","2024/08/11 5:00:00","2024/08/15 4:59:59","0","0","0","0","1"
"1293","38","2000","112","30","1","-1","2024/08/11 5:00:00","2024/08/15 4:59:59","0","0","0","0","1"
"1294","31","4000","101","30","1","-1","2024/08/15 5:00:00","2024/08/20 4:59:59","0","0","0","0","1"
"1295","41","2000","101","40","1","-1","2024/08/15 5:00:00","2024/08/20 4:59:59","0","0","0","0","1"
"1296","45","2000","104","40","1","-1","2024/08/15 5:00:00","2024/09/01 4:59:59","0","0","0","0","1"
"1297","34","4000","103","30","1","-1","2024/08/15 5:00:00","2024/08/20 4:59:59","0","0","0","0","1"
"1298","44","4000","103","40","1","-1","2024/08/15 5:00:00","2024/08/20 4:59:59","0","0","0","0","1"
"1299","81","2000","101","80","1","-1","2024/08/15 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1300","82","2000","102","80","1","-1","2024/08/15 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1301","83","2000","111","80","1","-1","2024/08/15 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1302","84","2000","109","80","1","-1","2024/08/15 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1303","85","2000","112","80","1","-1","2024/08/15 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1304","351","2000","8004","80","1","-1","2024/08/15 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1305","352","2000","8005","80","1","-1","2024/08/15 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1306","151","1500","6004","80","1","-1","2024/07/31 11:00:00","2024/08/14 23:59:59","0","0","0","0","1"
"1307","152","1500","6005","80","1","-1","2024/07/31 11:00:00","2024/08/14 23:59:59","0","0","0","0","1"
"1308","32","4000","102","30","1","-1","2024/08/20 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1309","42","4000","102","40","1","-1","2024/08/20 5:00:00","2024/08/26 4:59:59","0","0","0","0","1"
"1310","39","4000","111","30","1","-1","2024/08/26 5:00:00","2024/09/01 4:59:59","0","0","0","0","1"
"1311","49","4000","111","40","1","-1","2024/08/26 5:00:00","2024/09/01 4:59:59","0","0","0","0","1"
"1312","37","4000","109","30","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1313","38","4000","112","30","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1314","91","2500","101","100","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1315","92","2500","102","100","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1316","93","2500","111","100","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1317","94","2500","109","100","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1318","95","2500","112","100","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1319","98","2500","7004","100","1","-1","2024/08/25 5:00:00","2024/08/25 23:59:59","0","0","0","0","1"
"1320","99","2500","7005","100","1","-1","2024/08/25 5:00:00","2024/08/25 23:59:59","0","0","0","0","1"
"1321","100","2500","8004","100","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1322","101","2500","8005","100","1","-1","2024/08/25 5:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1323","251","2000","7004","80","1","-1","2024/08/18 12:00:00","2024/08/25 23:59:59","0","0","0","0","1"
"1324","252","2000","7005","80","1","-1","2024/08/18 12:00:00","2024/08/25 23:59:59","0","0","0","0","1"
"1325","31","3000","101","31","1","-1","2024/09/01 5:00:00","2024/09/06 04:59:59","0","0","0","3","2"
"1326","31","3000","101","31","1","-1","2024/09/01 5:00:00","2024/09/06 04:59:59","0","0","0","8","2"
"1327","41","2000","101","41","1","-1","2024/09/01 5:00:00","2024/09/06 04:59:59","0","0","0","3","2"
"1328","41","2000","101","41","1","-1","2024/09/01 5:00:00","2024/09/06 04:59:59","0","0","0","8","2"
"1329","11","50","101","11","1","-1","2024/09/01 5:00:00","2024/09/06 04:59:59","0","0","0","3","2"
"1330","81","3000","101","81","1","-1","2024/09/01 5:00:00","2024/09/06 04:59:59","0","0","0","3","2"
"1331","81","2000","101","81","1","-1","2024/09/01 5:00:00","2024/09/06 04:59:59","0","0","0","8","2"
"1332","32","3000","102","31","1","-1","2024/09/06 5:00:00","2024/09/11 04:59:59","0","0","0","1","2"
"1333","32","3000","102","31","1","-1","2024/09/06 5:00:00","2024/09/11 04:59:59","0","0","0","7","2"
"1334","42","2000","102","41","1","-1","2024/09/06 5:00:00","2024/09/11 04:59:59","0","0","0","1","2"
"1335","42","2000","102","41","1","-1","2024/09/06 5:00:00","2024/09/11 04:59:59","0","0","0","7","2"
"1336","12","50","102","11","1","-1","2024/09/06 5:00:00","2024/09/11 04:59:59","0","0","0","1","2"
"1337","82","3000","102","81","1","-1","2024/09/06 5:00:00","2024/09/11 04:59:59","0","0","0","1","2"
"1338","82","2000","102","81","1","-1","2024/09/06 5:00:00","2024/09/11 04:59:59","0","0","0","7","2"
"1339","39","2000","111","30","1","-1","2024/09/11 5:00:00","2024/09/15 4:59:59","0","0","0","0","1"
"1340","49","2000","111","40","1","-1","2024/09/11 5:00:00","2024/09/15 4:59:59","0","0","0","0","1"
"1341","37","2000","109","30","1","-1","2024/09/11 5:00:00","2024/09/15 4:59:59","0","0","0","0","1"
"1342","38","2000","112","30","1","-1","2024/09/11 5:00:00","2024/09/15 4:59:59","0","0","0","0","1"
"1343","151","1500","6004","80","1","-1","2024/08/30 11:00:00","2024/09/14 23:59:59","0","0","0","0","1"
"1344","152","1500","6005","80","1","-1","2024/08/30 11:00:00","2024/09/14 23:59:59","0","0","0","0","1"
"1345","96","2500","6004","100","1","-1","2024/08/30 11:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1346","97","2500","6005","100","1","-1","2024/08/30 11:00:00","2024/08/31 4:59:59","0","0","0","0","1"
"1347","31","3000","101","30","1","-1","2024/09/15 5:00:00","2024/09/20 4:59:59","0","0","0","0","1"
"1348","41","2000","101","40","1","-1","2024/09/15 5:00:00","2024/09/20 4:59:59","0","0","0","0","1"
"1349","541","2000","122","120","1","-1","2024/09/16 05:00:00","2024/09/21 4:59:59","0","0","0","0","1"
"1350","45","2000","104","40","1","-1","2024/09/15 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1351","32","2000","102","30","1","-1","2024/09/20 5:00:00","2024/09/25 4:59:59","0","0","0","0","1"
"1352","42","2000","102","40","1","-1","2024/09/20 5:00:00","2024/09/25 4:59:59","0","0","0","0","1"
"1353","31","2000","101","30","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1354","41","2000","101","40","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1355","37","2000","109","30","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1356","38","2000","112","30","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1357","34","2000","103","30","1","-1","2024/09/25 5:00:00","2024/10/06 4:59:59","0","0","0","0","1"
"1358","44","2000","103","40","1","-1","2024/09/25 5:00:00","2024/10/06 4:59:59","0","0","0","0","1"
"1359","91","1500","101","100","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1360","92","1500","102","100","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1361","93","1500","111","100","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1362","94","1500","109","100","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1363","95","1500","112","100","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1364","96","1500","6004","100","1","-1","2024/09/30 11:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1365","97","1500","6005","100","1","-1","2024/09/30 11:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1366","100","1500","8004","100","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1367","101","1500","8005","100","1","-1","2024/09/25 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1368","251","1500","7004","80","1","-1","2024/09/17 12:00:00","2024/09/24 23:59:59","0","0","0","0","1"
"1369","252","1500","7005","80","1","-1","2024/09/17 12:00:00","2024/09/24 23:59:59","0","0","0","0","1"
"1370","81","1500","101","80","1","-1","2024/09/23 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1371","82","1500","102","80","1","-1","2024/09/23 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1372","83","1500","111","80","1","-1","2024/09/23 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1373","84","1500","109","80","1","-1","2024/09/23 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1374","85","1500","112","80","1","-1","2024/09/23 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1375","351","1500","8004","80","1","-1","2024/09/23 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1376","352","1500","8005","80","1","-1","2024/09/23 5:00:00","2024/10/01 4:59:59","0","0","0","0","1"
"1377","32","2000","102","30","1","-1","2024/10/01 5:00:00","2024/10/06 4:59:59","0","0","0","0","1"
"1378","42","2000","102","40","1","-1","2024/10/01 5:00:00","2024/10/06 4:59:59","0","0","0","0","1"
"1379","31","2000","101","30","1","-1","2024/10/06 5:00:00","2024/10/11 4:59:59","0","0","0","0","1"
"1380","41","2000","101","40","1","-1","2024/10/06 5:00:00","2024/10/11 4:59:59","0","0","0","0","1"
"1381","39","2000","111","30","1","-1","2024/10/11 5:00:00","2024/10/15 4:59:59","0","0","0","0","1"
"1382","49","2000","111","40","1","-1","2024/10/11 5:00:00","2024/10/15 4:59:59","0","0","0","0","1"
"1383","37","2000","109","30","1","-1","2024/10/11 5:00:00","2024/10/15 4:59:59","0","0","0","0","1"
"1384","38","2000","112","30","1","-1","2024/10/11 5:00:00","2024/10/15 4:59:59","0","0","0","0","1"
"1385","31","3000","101","30","1","-1","2024/10/15 5:00:00","2024/10/20 4:59:59","0","0","0","0","1"
"1386","41","2000","101","40","1","-1","2024/10/15 5:00:00","2024/10/20 4:59:59","0","0","0","0","1"
"1387","45","2000","104","40","1","-1","2024/10/15 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1388","151","1500","6004","80","1","-1","2024/09/30 11:00:00","2024/10/14 23:59:59","0","0","0","0","1"
"1389","152","1500","6005","80","1","-1","2024/09/30 11:00:00","2024/10/14 23:59:59","0","0","0","0","1"
"1390","32","2000","102","30","1","-1","2024/10/20 5:00:00","2024/10/26 4:59:59","0","0","0","0","1"
"1391","42","2000","102","40","1","-1","2024/10/20 5:00:00","2024/10/26 4:59:59","0","0","0","0","1"
"1392","31","3000","101","31","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","3","2"
"1393","31","3000","101","31","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","10","2"
"1394","41","3000","101","41","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","3","2"
"1395","41","2000","101","41","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","10","2"
"1396","11","50","101","11","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","3","2"
"1397","81","3000","101","81","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","3","2"
"1398","81","2000","101","81","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","10","2"
"1399","37","2000","109","30","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1400","38","2000","112","30","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1401","34","2000","103","30","1","-1","2024/10/26 5:00:00","2024/11/06 4:59:59","0","0","0","0","1"
"1402","44","2000","103","40","1","-1","2024/10/26 5:00:00","2024/11/06 4:59:59","0","0","0","0","1"
"1403","91","1500","101","100","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","3","2"
"1404","91","1500","101","100","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","10","2"
"1405","92","1500","102","100","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1406","93","1500","111","100","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1407","94","1500","109","100","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1408","95","1500","112","100","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1409","96","1500","6004","100","1","-1","2024/10/31 11:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1410","97","1500","6005","100","1","-1","2024/10/31 11:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1411","100","1500","8004","100","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1412","101","1500","8005","100","1","-1","2024/10/26 5:00:00","2024/11/01 4:59:59","0","0","0","0","1"
"1413","251","1500","7004","80","1","-1","2024/10/17 12:00:00","2024/10/24 23:59:59","0","0","0","0","1"
"1414","252","1500","7005","80","1","-1","2024/10/17 12:00:00","2024/10/24 23:59:59","0","0","0","0","1"
"1415","32","3000","102","31","1","-1","2024/11/01 5:00:00","2024/11/06 4:59:59","0","0","0","1","2"
"1416","32","3000","102","31","1","-1","2024/11/01 5:00:00","2024/11/06 4:59:59","0","0","0","9","2"
"1417","42","3000","102","41","1","-1","2024/11/01 5:00:00","2024/11/06 4:59:59","0","0","0","1","2"
"1418","42","2000","102","41","1","-1","2024/11/01 5:00:00","2024/11/06 4:59:59","0","0","0","9","2"
"1419","12","50","102","11","1","-1","2024/11/01 5:00:00","2024/11/06 4:59:59","0","0","0","1","2"
"1420","82","3000","102","81","1","-1","2024/11/01 5:00:00","2024/11/06 4:59:59","0","0","0","1","2"
"1421","82","2000","102","81","1","-1","2024/11/01 5:00:00","2024/11/06 4:59:59","0","0","0","9","2"
"1422","31","2000","101","30","1","-1","2024/11/06 5:00:00","2024/11/11 4:59:59","0","0","0","0","1"
"1423","41","2000","101","40","1","-1","2024/11/06 5:00:00","2024/11/11 4:59:59","0","0","0","0","1"
"1424","39","2000","111","30","1","-1","2024/11/11 5:00:00","2024/11/15 4:59:59","0","0","0","0","1"
"1425","49","2000","111","40","1","-1","2024/11/11 5:00:00","2024/11/15 4:59:59","0","0","0","0","1"
"1426","37","2000","109","30","1","-1","2024/11/11 5:00:00","2024/11/15 4:59:59","0","0","0","0","1"
"1427","38","2000","112","30","1","-1","2024/11/11 5:00:00","2024/11/15 4:59:59","0","0","0","0","1"
"1428","31","3000","101","30","1","-1","2024/11/15 5:00:00","2024/11/20 4:59:59","0","0","0","0","1"
"1429","41","2000","101","40","1","-1","2024/11/15 5:00:00","2024/11/20 4:59:59","0","0","0","0","1"
"1430","45","2000","104","40","1","-1","2024/11/15 5:00:00","2024/12/01 4:59:59","0","0","0","0","1"
"1431","151","1500","6004","80","1","-1","2024/10/31 11:00:00","2024/11/14 23:59:59","0","0","0","0","1"
"1432","152","1500","6005","80","1","-1","2024/10/31 11:00:00","2024/11/14 23:59:59","0","0","0","0","1"
"1433","32","2000","102","30","1","-1","2024/11/20 5:00:00","2024/11/25 4:59:59","0","0","0","0","1"
"1434","42","2000","102","40","1","-1","2024/11/20 5:00:00","2024/11/25 4:59:59","0","0","0","0","1"
"1435","81","1500","101","80","1","-1","2024/11/22 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1436","82","1500","102","80","1","-1","2024/11/22 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1437","83","1500","111","80","1","-1","2024/11/22 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1438","84","1500","109","80","1","-1","2024/11/22 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1439","85","1500","112","80","1","-1","2024/11/22 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1440","351","1500","8004","80","1","-1","2024/11/22 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1441","352","1500","8005","80","1","-1","2024/11/22 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1442","37","2000","109","30","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1443","38","2000","112","30","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1444","34","2000","103","30","1","-1","2024/11/24 5:00:00","2024/12/05 4:59:59","0","0","0","0","1"
"1445","44","2000","103","40","1","-1","2024/11/24 5:00:00","2024/12/05 4:59:59","0","0","0","0","1"
"1446","91","1500","101","100","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1447","92","1500","102","100","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1448","93","1500","111","100","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1449","94","1500","109","100","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1450","95","1500","112","100","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1451","96","1500","6004","100","1","-1","2024/11/29 11:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1452","97","1500","6005","100","1","-1","2024/11/29 11:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1453","100","1500","8004","100","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1454","101","1500","8005","100","1","-1","2024/11/24 5:00:00","2024/11/30 4:59:59","0","0","0","0","1"
"1455","98","1500","7004","100","1","-1","2024/11/24 5:00:00","2024/11/24 23:59:59","0","0","0","0","1"
"1456","99","1500","7005","100","1","-1","2024/11/24 5:00:00","2024/11/24 23:59:59","0","0","0","0","1"
"1457","31","2000","101","30","1","-1","2024/11/25 5:00:00","2024/12/01 4:59:59","0","0","0","0","1"
"1458","41","2000","101","40","1","-1","2024/11/25 5:00:00","2024/12/01 4:59:59","0","0","0","0","1"
"1459","251","1500","7004","80","1","-1","2024/11/17 12:00:00","2024/11/24 23:59:59","0","0","0","0","1"
"1460","252","1500","7005","80","1","-1","2024/11/17 12:00:00","2024/11/24 23:59:59","0","0","0","0","1"
"1461","541","2000","122","120","1","-1","2024/11/18 05:00:00","2024/11/23 04:59:59","0","0","0","0","1"
"1462","32","2000","102","30","1","-1","2024/12/01 5:00:00","2024/12/06 4:59:59","0","0","0","0","1"
"1463","42","2000","102","40","1","-1","2024/12/01 5:00:00","2024/12/06 4:59:59","0","0","0","0","1"
"1464","31","2000","101","30","1","-1","2024/12/06 5:00:00","2024/12/11 4:59:59","0","0","0","0","1"
"1465","41","2000","101","40","1","-1","2024/12/06 5:00:00","2024/12/11 4:59:59","0","0","0","0","1"
"1466","39","2000","111","30","1","-1","2024/12/11 5:00:00","2024/12/16 4:59:59","0","0","0","0","1"
"1467","49","2000","111","40","1","-1","2024/12/11 5:00:00","2024/12/16 4:59:59","0","0","0","0","1"
"1468","37","2000","109","30","1","-1","2024/12/11 5:00:00","2024/12/16 4:59:59","0","0","0","0","1"
"1469","38","2000","112","30","1","-1","2024/12/11 5:00:00","2024/12/16 4:59:59","0","0","0","0","1"
"1470","31","3000","101","30","1","-1","2024/12/16 5:00:00","2024/12/24 4:59:59","0","0","0","0","1"
"1471","41","2000","101","40","1","-1","2024/12/16 5:00:00","2024/12/24 4:59:59","0","0","0","0","1"
"1472","45","2000","104","40","1","-1","2024/12/16 5:00:00","2025/01/04 4:59:59","0","0","0","0","1"
"1473","32","3000","102","30","1","-1","2024/12/16 5:00:00","2024/12/24 4:59:59","0","0","0","0","1"
"1474","42","3000","102","40","1","-1","2024/12/16 5:00:00","2024/12/24 4:59:59","0","0","0","0","1"
"1475","151","1500","6004","80","1","-1","2024/11/29 11:00:00","2024/12/14 23:59:59","0","0","0","0","1"
"1476","152","1500","6005","80","1","-1","2024/11/29 11:00:00","2024/12/14 23:59:59","0","0","0","0","1"
"1477","39","3000","111","30","1","-1","2024/12/24 05:00:00","2024/12/28 4:59:59","0","0","0","0","1"
"1478","49","3000","111","40","1","-1","2024/12/24 05:00:00","2024/12/28 4:59:59","0","0","0","0","1"
"1479","37","3000","109","30","1","-1","2024/12/24 05:00:00","2024/12/28 4:59:59","0","0","0","0","1"
"1480","38","3000","112","30","1","-1","2024/12/24 05:00:00","2024/12/28 4:59:59","0","0","0","0","1"
"1481","91","2500","101","100","1","-1","2024/12/24 05:00:00","2025/01/04 4:59:59","0","0","0","0","1"
"1482","92","2500","102","100","1","-1","2024/12/24 05:00:00","2025/01/04 4:59:59","0","0","0","0","1"
"1483","93","2500","111","100","1","-1","2024/12/24 05:00:00","2025/01/04 4:59:59","0","0","0","0","1"
"1484","94","2500","109","100","1","-1","2024/12/24 05:00:00","2025/01/04 4:59:59","0","0","0","0","1"
