b8180fdd4f73965597cc5f0679d3650a6b8dd6b7c040ceb59565faec3377c585,6af349897696e5d70cd28e8656a0dcf2e36621a435aa84a166b272df6b5b4da1,7121a980e84730f8c43956f88ec10904bbfe692d0c0a7cad88d31ee97f3d6afd,1bb29b4c751b76ad22df18516fc7eb9d191fb71f0da6f454ab70f416733d5126,4b8ac6ed538c05dae0dcda97e08bb046a52bfa964f0f2c27dfcb6d7a006c2161,076efdefd00b11fe9eecda7fef2617e66b27bf8d06d86e5fc0f7c6f5baa2a9fd,16b5a9b0afb58ddf81d1f2a2c9e317af4922ec7ca987c97c1d87f317b5dca457,82cdc7d9c120949a408bfab0c7773f19875b20a5897968865a34284c4401577a,9abd8d1c0b26c29583e9eb011d9e188cc3cee71ee8dd483afb435e7f8f13d1a0,1d141ab1a906bb9b055ded3a0f59544c37acf288cce8ee9144a6baa61ce84d5d,f726cd89b82161e2b602f24ae41b4118e2fc28b30fe128a404545f579c158030,79608d20db44b28d5e0324bc03aeee84b72c4765fcd97d83fa6cd91c564cb73a,a20b0b191373f28a86cb1bd039cfc57991003440c768e841ea60126904effc55,78ab24c29540ee4e445e81818f2c735a5c55411d1d27a8f05477850e8f44132f,2e0cec4323a1d1810c1d3623ef63bd1a230d6007a1ee528af24246043cc6a3ec,6c7431b3cafa644427a8ea4bceb731317d5950c085f393de5068489ff02d169d
"1135002","113501","1","2","1","9.9","2","수분 보충은 제대로 하고 있니?\n바다는 굉장히 즐겁지만\n컨디션은 신경 써야 해\n자, 선생님 특제 드링크야♪","0","0","0","0","0","0","0","0"
"1135003","113501","1","3","1","8.9","6","자, 이번에는 세탁해야…\n어? 도와주는 거야?\n고마워, 큰 도움이 될 거야♪\n앗! 그쪽 세탁물은 내…","0","0","0","0","0","0","0","0"
"1135004","113501","1","4","5","11.6","2","네 몸, 단단하구나\n다부진 느낌이라 멋있어♪\n더 이상 어린애 취급은 못 할지도…\n농담?","0","0","0","0","0","0","0","0"
"1135005","113501","1","5","5","8.3","2","둘이서 물가를 걸어보지 않을래?\n…로맨틱한 분위기를\n맛보고 싶어서…\n후후, 어린애 같아?","0","0","0","0","0","0","0","0"
"1135006","113531","1","1","1","0","1","다들~ 파이팅이야~!\n후후, 선생님의 응원 어떠려나? 기운이 났다면 좋을 거야\n자, 좀 더 힘내자♪","0","0","0","0","0","0","0","0"
"1135007","113531","1","2","1","0","1","여름 바다에서 몸을 움직이는 건\n굉장히 기분 좋지\n응원만이 아니라 선생님도\n함께 참가해볼까?","0","0","0","0","0","0","0","0"
"1135008","113531","1","3","1","0","1","수영복, 숲에서는 안 입으니까\n조금 쑥스러워\n역시 피부를 너무 드러낸 것 같은데…\n…정말, 너무 쳐다보면 안 돼","0","0","0","0","0","0","0","0"
"1135009","113531","1","4","1","0","1","저기, 바다를 즐기는 법…\n선생님한테 가르쳐줄래?\n가능하면 너랑 함께\n여름을 만끽하고 싶어서… 후후♪","0","0","0","0","0","0","0","0"
"1135010","113531","1","5","1","0","1","우후후, 청춘이란 좋구나~\n어머, 선생님도 청춘을 즐기자고?\n그러네, 너와 함께라면…\n달콤새콤한 청춘, 가능할 거 같아♪","0","0","0","0","0","0","0","0"
"1135011","113501","2","6","1","8.7","2","어쩐지 들떠있지?\n그것도 그렇네, 오늘은 네\n생일인걸. 선생님이랑 같이\n잔뜩 축하하자♪","0","0","0","0","0","0","0","0"
"1135012","113531","2","6","1","0","1","오늘은 네 생일이지!\n줄곧 노력한 착한 아이한테\n선생님이 주는 특별한 선물이야♪\n자, 착하다, 착해…♪","0","0","0","0","0","0","0","0"
"1136001","113601","1","1","6","1.9","5","왜 그러지?\n…그렇게 빤히 보면\n부끄럽잖아…","0","0","0","0","0","0","0","0"
"1136002","113601","1","2","6","5.7","2","직접 햇볕을 쐬는 건\n갑옷 너머와는 다른 뜨거움이야…\n이건 이거대로 좋네","0","0","0","0","0","0","0","0"
"1136003","113601","1","3","1","3.8","2","마음껏 몸을 움직이는 것도\n좋은 일이네…\n이거면 실컷 수영할 수 있어 ","0","0","0","0","0","0","0","0"
"1136004","113601","1","4","6","3","2","평소보다 무방비한 차림이지만…\n네가 곁에 있어 준 덕에\n든든해","0","0","0","0","0","0","0","0"
"1136005","113601","1","5","1","1.7","2","이러고 있으니\n평소보다 네가 가깝게\n느껴지는 거 같아","0","0","0","0","0","0","0","0"
"1136006","113631","1","1","1","0","1","왜 그러지, 소년\n그렇게 빤히 바라보고…\n보, 보지 말라고는 안 하겠지만\n평소와는 다른 부끄러움이야","0","0","0","0","0","0","0","0"
"1136007","113631","1","2","1","0","1","햇볕이 강해졌지\n일사병에 걸리면 위험하니까…\n너, 너만 괜찮다면\n함께 파라솔에 들어가지 않겠어?","0","0","0","0","0","0","0","0"
"1136008","113631","1","3","1","0","1","네 앞에서라면 있는 그대로의\n모습으로 지낼 수 있을 거 같아\n…어째서일까?","0","0","0","0","0","0","0","0"
"1136009","113631","1","4","1","0","1","조금 느긋하게 지낼까\n가끔은 이런 것도 괜찮겠지\n여기에는 너랑 나밖에\n없으니까…","0","0","0","0","0","0","0","0"
"1136010","113631","1","5","1","0","1","여름은 사람을 대담하게 만든다,\n그런 말은 안 믿었는데…\n지금이라면 알 거 같아","0","0","0","0","0","0","0","0"
"1136011","113601","2","6","1","7.1","2","오늘은 네 생일이었지\n이 차림으로는 별 대단한 축복도\n못 하겠지만… 축하할 수 있어 기쁘다\n생일 축하해","0","0","0","0","0","0","0","0"
"1136012","113631","2","6","1","0","1","생일 축하해, 소년\n…그렇게 빤히 얼굴을 보면\n정말 쑥스럽지만…\n네가 원한다면 받아들일게","0","0","0","0","0","0","0","0"
"1137001","113701","1","1","1","10.6","5","오빠, 보세요!\n엔젤 복장, 어때요?\n아카리… 귀여워요?\n몰라, 너무 쳐다보잖아요~♪","0","0","0","0","0","0","0","0"
"1137002","113701","1","2","2","6.5","5","이 많은 하트 장식\n아카리의 마음이 담겨있어요\n어떤 마음인지 알겠어요?\n응? 오빠…♪","0","0","0","0","0","0","0","0"
"1137003","113701","1","3","2","4.5","1","아카리, 엔젤처럼\n모두를 행복하게 하고 싶어요!\n오빠, 특훈해주세요!\n가차없이 훈련시켜주세요!","0","0","0","0","0","0","0","0"
"1137004","113701","1","4","6","7.2","1","엔젤의 힘으로 색소폰이\n더 잘 불어지지는… 않겠죠\n아니, 스스로 노력하는 게 중요해요\n아카리… 더욱 힘낼게요!","0","0","0","0","0","0","0","0"
"1137005","113701","1","5","4","6.1","5","오빠, 아카리 어쩐지\n가슴이 뛰어요…\n오빠의 사랑의 힘을\n느껴서, 그런 걸까요♪","0","0","0","0","0","0","0","0"
"1137006","113731","1","1","1","0","1","오빠, 아카리의 사랑의 힘\n받아주세요!\n아카리만 보일 정도로\n맥을 못 추게 할 테니까요♪","0","0","0","0","0","0","0","0"
"1137007","113731","1","2","1","0","1","푹신푹신한 날개가 신경 쓰여요?\n자… 만져도 돼요\n하지만 부드럽게 해주세요…?\n민감하니까요…♪","0","0","0","0","0","0","0","0"
"1137008","113731","1","3","1","0","1","이 복장, 언니랑 세트라\n굉장히 귀엽죠?\n아카리가 좋아하는 거예요\n언니는 쑥스러워하지만…♪","0","0","0","0","0","0","0","0"
"1137009","113731","1","4","1","0","1","오빠, 기운이 없어요?\n그럼 아카리한테 맡겨주세요\n머리를 쓰담쓰담 해줄게요…\n옳지 옳지, 기운이 나라♪","0","0","0","0","0","0","0","0"
"1137010","113731","1","5","1","0","1","에헤헤, 아카리의 소중한 마음\n오빠한테 전해졌나요?\n아니면 한 번 더… 할까요?\n더 굉장한 걸 줄게요♪","0","0","0","0","0","0","0","0"
"1137011","113701","2","6","2","4.2","5","오빠, 생일\n축하합니다!\n어쩐지 아카리도 기뻐서\n들뜨기 시작했어요♪","0","0","0","0","0","0","0","0"
"1137012","113731","2","6","1","0","1","오빠, 생일\n축하를 할게요!\n선물을 아ㆍ카ㆍ리♪\n짠~ 가슴이 두근댔나요?","0","0","0","0","0","0","0","0"
"1138001","113801","1","1","2","5.5","1","그럼, 오늘도 엔젤로서\n곤란한 사람을 도우러 가야지\n물론 너도 함께 가자!","0","0","0","0","0","0","0","0"
"1138002","113801","1","2","6","2.5","2","엔젤다움…\n당신의 소원을 이뤄드릴게요☆\n이, 이런 느낌이려나…?","0","0","0","0","0","0","0","0"
"1138003","113801","1","3","4","6.4","6","으으… 역시 이런 모습은\n나한테 안 어울… 어?\n귀, 귀엽다니… 바, 바보!\n그런 부끄러운 말 하지 마!","0","0","0","0","0","0","0","0"
"1138004","113801","1","4","4","8.2","6","곤란해하는 사람에게 말을 건다…\n낯가림이 심한 나한테는 어려울지도\n그, 그래도 너도\n도와주니까 힘내야지","0","0","0","0","0","0","0","0"
"1138005","113801","1","5","6","4.6","1","엔젤로서 곤란한 사람을\n구한다라… 이걸 계기로\n남과 잘 대화할 수 있게\n되면 좋겠다","0","0","0","0","0","0","0","0"
"1138006","113831","1","1","1","0","1","이, 이렇게 귀여운 건\n아카리의 전문 분야인데…\n하지만 지금이라면 나도…\n또, 똑똑히 보라고!","0","0","0","0","0","0","0","0"
"1138007","113831","1","2","1","0","1","손 위치는 이쯤에\n자세도 좀 더 이렇게…\n뭐, 뭐야, 하기로 마음먹었으니까\n완벽함을 목표로 할 거야!","0","0","0","0","0","0","0","0"
"1138008","113831","1","3","1","0","1","왠지 어린애들이 이 포즈를\n따라 해줬지\n조금 부끄럽지만\n기분은 나쁘지 않아","0","0","0","0","0","0","0","0"
"1138009","113831","1","4","1","0","1","모두에게 도움이 되는 건\n상상 이상으로 힘든 일이야\n너는 그걸 계속했구나\n…조금은 다시 봤어","0","0","0","0","0","0","0","0"
"1138010","113831","1","5","1","0","1","너, 너한테 항상 도움만\n받았으니까, 너한테만\n특별 포즈를 보여줄게\n영광으로 알라고!","0","0","0","0","0","0","0","0"
"1138011","113801","2","6","1","8","6","네, 네 생일은 아무래도\n상관없지만, 일단 축하는\n해줄게\n에, 엔젤로서 말이지!?","0","0","0","0","0","0","0","0"
"1138012","113831","2","6","1","0","1","새, 생일 축하해. 오늘은\n마침 엔젤 일을\n쉬니까, 내가 축하해 줄게\n가, 감사하라고!","0","0","0","0","0","0","0","0"
"1139001","113901","1","1","1","5.7","3","기사님, 할로윈이네요…\n잠깐 같이 가줬으면 하는데요\n차, 착각하지 마세요!\n일 도와달라는 말이에요!","0","0","0","0","0","0","0","0"
"1139002","113901","1","2","6","6.7","1","뭔가요, 빤히 쳐다보고…\n혹시 기사님도 변장해보고\n싶으세요? 그럼…\n어쩔 수 없으니 만들어 드릴게요!","0","0","0","0","0","0","0","0"
"1139003","113901","1","3","1","8.4","2","자앗! 에~잇!\n뭐하냐니, 그야 당연히\n실로 묶는 연습이죠\n표적은 물론… 누군지 아시겠죠?","0","0","0","0","0","0","0","0"
"1139004","113901","1","4","1","9.1","5","할로윈이라고 하면 변장이죠\n어떤가요, 제 의상은?\n역작이니까 마음껏 칭찬하세요\n귀여워요? …그, 그렇죠?","0","0","0","0","0","0","0","0"
"1139005","113901","1","5","2","3.4","1","좋아, 과자 준비는 오케이♪\n기사님이라면 과자를\n먹고 싶어 할 게 틀림없으니까요\n직접 만든 건데… 그건 비밀이에요!","0","0","0","0","0","0","0","0"
"1139006","113931","1","1","1","0","1","저기, 기사님\n어차피 한가하죠?\n그럼 저와 같이 할로윈을…\n정말, 어쨌든 가요!","0","0","0","0","0","0","0","0"
"1139007","113931","1","2","1","0","1","후후, 예쁘죠, 이 장식♪\n응? 어딜 보는 거예요?\n…제, 제가 아니라 장식을\n보라고요! 하여간!","0","0","0","0","0","0","0","0"
"1139008","113931","1","3","1","0","1","기사님, 각오하세요!\n지금 저는 무서~운 흡혈귀예요!\n덥석 깨물어서, 그러니까…\n역시 됐어요! 지금 한 거 취소!","0","0","0","0","0","0","0","0"
"1139009","113931","1","4","1","0","1","다양한 변장을 보면\n직접 만들어보고 싶어지네요\n기사님은 어떤 걸 좋아하세요?\n…참고하려고 물어본 것뿐이에요","0","0","0","0","0","0","0","0"
"1139010","113931","1","5","1","0","1","기사님과 둘이서 할로윈…\n주변에는 어떻게 보일까요…?\n뭐, 아무래도 상관없지만요!\n저는 딱히, 신경 안 써요!","0","0","0","0","0","0","0","0"
"1139011","113901","2","6","6","9.1","5","…조금 전에 떠올랐는데요\n오늘은 기사님 생일이었죠\n여기요, 생일 선물이에요\n앗… 이건 지금 산 거예요!","0","0","0","0","0","0","0","0"
"1139012","113931","2","6","1","0","1","저기, 기사님\n생일 축하해요!\n흡혈귀가 주는 생일 선물\n충분히 고마움을 느끼세요!","0","0","0","0","0","0","0","0"
"1140001","114001","1","1","6","6.2","2","트, 트릭 오어 트릿…\n실은 이런 것에 익숙하지 않거든\n괜찮으면 네가 나의\n스승이 되어 줄래?","0","0","0","0","0","0","0","0"
"1140002","114001","1","2","1","8.8","2","아이부터 어른까지 모두\n할로윈을 즐기고 있구나…\n나도 저기에 잘 어우러진 걸까?\n완벽하다고? 그럼 다행이야.","0","0","0","0","0","0","0","0"
"1140003","114001","1","3","6","9.7","4","할로윈 과자 줄 때 하는 말…\n그러니까, 해피 할로윈…\n과자 받아요…\n잘했어?","0","0","0","0","0","0","0","0"
"1140004","114001","1","4","1","5.6","2","시끌벅적한 할로윈 거리…\n바라보기만 해도 즐겁네\n자, 우리도 나가자","0","0","0","0","0","0","0","0"
"1140005","114001","1","5","5","5.3","2","너와 함께\n할로윈을 보내는 건\n쑥스럽지만… 기뻐","0","0","0","0","0","0","0","0"
"1140006","114031","1","1","1","0","1","트릭 오어 트릿\n과자를 주지 않으면…\n귀신 들릴 거다?\n후후, 농담이야","0","0","0","0","0","0","0","0"
"1140007","114031","1","2","1","0","1","자, 손 내밀어 줄래?\n유령들과 함께\n할로윈 댄스를 추자","0","0","0","0","0","0","0","0"
"1140008","114031","1","3","1","0","1","츠무기가 만들어준 이 의상\n정말로 멋져… 후후,\n유령들도 잘 어울린다고\n말하는 걸까?","0","0","0","0","0","0","0","0"
"1140009","114031","1","4","1","0","1","너, 쉴 틈이 어딨어?\n할로윈이니까\n실컷 놀아야지\n자, 같이 가자!","0","0","0","0","0","0","0","0"
"1140010","114031","1","5","1","0","1","할로윈 축제로 붐벼\n이런 시기라서 그런가?\n너와 지내는 시간이\n정말로 행복하게 느껴져","0","0","0","0","0","0","0","0"
"1140011","114001","2","6","1","5.6","2","생일 축하해. 너의 성장이\n느껴져서 나도 기뻐\n내년의 네 모습이 벌써부터 기대돼","0","0","0","0","0","0","0","0"
"1140012","114031","2","6","1","0","1","너의 생일은 나한테도\n둘도 없는 소중한 날이야\n너와 만나게 된 운명에\n감사해야겠지","0","0","0","0","0","0","0","0"
"1141001","114101","1","1","3","2.6","2","화이트 타이거 출동임다!\n자, 오늘도 평화를 지키기 위해\n함께 순찰하러 가는 검다!","0","0","0","0","0","0","0","0"
"1141002","114101","1","2","1","3.2","2","오늘도 힘차게\n임무를 하러 출발함다!\n늦지 않도록\n따라오는 검다!","0","0","0","0","0","0","0","0"
"1141003","114101","1","3","3","4.2","1","극비 임무에 대비해\n비밀 특훈을 하고 있슴다!\n함께해 주실 수 있슴까?","0","0","0","0","0","0","0","0"
"1141004","114101","1","4","6","2.3","2","…지금 한가하시죠?\n그럼 둘이서\n멋진 포즈를 연구하는 검다!","0","0","0","0","0","0","0","0"
"1141005","114101","1","5","2","3.5","1","히어로에게도 휴식은 필요함다!\n당신만 괜찮다면\n오늘은 둘이 같이 방에서 빈둥빈둥\n지내는 것도 괜찮은데요?","0","0","0","0","0","0","0","0"
"1141006","114131","1","1","1","0","1","어떻슴까, 이 씩씩한 모습!\n어떤 악도\n화이트 타이거에게서\n도망칠 수 없슴다!","0","0","0","0","0","0","0","0"
"1141007","114131","1","2","1","0","1","당신과 함께 만든\n이 멋진 포즈로\n오늘도 평화를 지킬 검다!","0","0","0","0","0","0","0","0"
"1141008","114131","1","3","1","0","1","평소와 모습은 변했어도\n정의의 마음은 변하지 않슴다!\n함께 힘내 주세요!","0","0","0","0","0","0","0","0"
"1141009","114131","1","4","1","0","1","당신도 저와 함께 똑같이\n멋진 포즈를 취하는 검다!\n하나 둘…\n트릭 오어 저스티슴다!","0","0","0","0","0","0","0","0"
"1141010","114131","1","5","1","0","1","당신이 뒤를 지켜주니까\n저는 정의로 돌진할 수 있슴다!\n앞으로도 잘 부탁드림다!","0","0","0","0","0","0","0","0"
"1141011","114101","2","6","1","7.8","2","오늘은 당신의 생일이군요!\n축하의 의미로 오늘 히어로 놀이에서\n트라 타이거 역할을 양보…\n네? 제가 해도 되는 검까?","0","0","0","0","0","0","0","0"
"1141012","114131","2","6","1","0","1","생일 축하함다!\n오늘 트라 타이거 놀이는\n저와 당신 둘이서\n더블 타이거임다!","0","0","0","0","0","0","0","0"
"1142001","114201","1","1","1","6.8","2","마법 소녀와 제독\n그것들이 하나가 된 나야말로\n사랑과 희망의 전사\n마법 제독 러블리★모니카다!","0","0","0","0","0","0","0","0"
"1142002","114201","1","2","6","4.2","1","이 모습에도 완전히\n익숙해졌군\n어린애 같다고 생각했지만\n이런 것도 의외로… 나쁘지 않아","0","0","0","0","0","0","0","0"
"1142003","114201","1","3","4","5.6","1","계속 검을 잡아 와서 그런지\n마법에는 아직 익숙하지 않군…\n하지만 칼끝에서 광선이 나오는 건\n어쩐지 두근거려…!","0","0","0","0","0","0","0","0"
"1142004","114201","1","4","2","3.5","5","빛나라, 사랑의 힘!\n조금 지나치게 귀여웠나?\n…지금부터라도 전 포문, 발사!\n이런 식으로 하는 게 좋으려나…","0","0","0","0","0","0","0","0"
"1142005","114201","1","5","1","0","1","곤란한 일이 있으면\n뭐든지 내게 말해라\n마법 제독은 곤란해하는 사람을\n결코 못 본 척하지 않는다!","0","0","0","0","0","0","0","0"
"1142006","114231","1","1","1","0","1","러블리 큐어리 브레이블리\n매지컬 레벨 인피니트!\n마법 제독 러블리★모니카\n하늘을 대신해 지휘한다!","0","0","0","0","0","0","0","0"
"1142007","114231","1","2","1","0","1","전투 지휘는 나한테 맡겨라!\n사랑과 희망으로 가득한 전략으로\n적을 모두 해치워 보이겠다\n마지막 대표 포즈까지 완벽하다!","0","0","0","0","0","0","0","0"
